GEOID,HEROP_ID,HivCntDr,HivTmDr,HivTmDr2
31159960200,140US31159960200,5,27.33,54.66
31159960400,140US31159960400,5,26.14,52.28
31175971400,140US31175971400,0,77.68,155.36
31155968500,140US31155968500,8,28.38,56.76
31155968100,140US31155968100,3,14.45,28.9
31001965400,140US31001965400,2,11.97,23.94
31001965600,140US31001965600,2,3.48,6.96
31049955400,140US31049955400,0,,
31153010208,140US31153010208,18,11.56,23.12
31153010616,140US31153010616,18,9.07,18.14
31153010206,140US31153010206,18,10.44,20.88
31153010104,140US31153010104,18,3.55,7.1
31153010105,140US31153010105,18,5.85,11.7
31153010615,140US31153010615,18,4.76,9.52
31153010503,140US31153010503,18,5,10
31153010623,140US31153010623,18,10.81,21.62
31153010701,140US31153010701,18,19.18,38.36
31053964400,140US31053964400,3,7.95,15.9
31119961300,140US31119961300,2,0,0
31119960900,140US31119960900,5,1.88,3.76
31119961100,140US31119961100,5,3.2,6.4
31167962100,140US31167962100,2,26.66,53.32
31157953100,140US31157953100,3,19.55,39.1
31157952900,140US31157952900,3,12.64,25.28
31157953900,140US31157953900,3,7.76,15.52
31029961900,140US31029961900,0,,
31011960200,140US31011960200,0,35.95,71.9
31055006701,140US31055006701,21,4.39,8.78
31055007304,140US31055007304,18,5.4,10.8
31055002500,140US31055002500,18,2.02,4.04
31055007406,140US31055007406,21,8.59,17.18
31055007409,140US31055007409,21,7.65,15.3
31055007424,140US31055007424,21,1.86,3.72
31055007472,140US31055007472,21,7.31,14.62
31055007451,140US31055007451,21,12.18,24.36
31055007505,140US31055007505,21,16.17,32.34
31055007315,140US31055007315,21,7.04,14.08
31055007450,140US31055007450,21,12.21,24.42
31055007449,140US31055007449,21,11.93,23.86
31055007303,140US31055007303,18,7.59,15.18
31055003200,140US31055003200,18,0,0
31055000200,140US31055000200,18,2.77,5.54
31055000800,140US31055000800,18,2.34,4.68
31055001100,140US31055001100,18,0,0
31055002100,140US31055002100,18,3.69,7.38
31055002400,140US31055002400,18,2.75,5.5
31055002800,140US31055002800,18,1.48,2.96
31055003100,140US31055003100,18,2.16,4.32
31055003500,140US31055003500,18,2.38,4.76
31055003800,140US31055003800,18,2.32,4.64
31055004500,140US31055004500,18,1.18,2.36
31055005700,140US31055005700,18,0.58,1.16
31055006101,140US31055006101,18,3.54,7.08
31055006302,140US31055006302,18,1.73,3.46
31055007454,140US31055007454,21,11.09,22.18
31055006506,140US31055006506,18,2.38,4.76
31055007467,140US31055007467,18,5.3,10.6
31055007435,140US31055007435,21,2.13,4.26
31055007457,140US31055007457,18,6.32,12.64
31055007458,140US31055007458,18,4.38,8.76
31055007459,140US31055007459,18,3.47,6.94
31055007468,140US31055007468,18,4.04,8.08
31055006400,140US31055006400,18,3.21,6.42
31039972700,140US31039972700,2,17.58,35.16
31051977600,140US31051977600,0,35.77,71.54
31141965500,140US31141965500,3,8.89,17.78
31055007471,140US31055007471,21,8.4,16.8
31055007514,140US31055007514,21,13.05,26.1
31055007516,140US31055007516,21,15.74,31.48
31055007517,140US31055007517,21,16.58,33.16
31085961500,140US31085961500,0,,
31109003402,140US31109003402,6,2.89,5.78
31109003102,140US31109003102,6,8.1,16.2
31109003714,140US31109003714,6,3.23,6.46
31109003719,140US31109003719,6,0,0
31153010622,140US31153010622,18,8.9,17.8
31153010626,140US31153010626,21,14.23,28.46
31151960602,140US31151960602,5,24.68,49.36
31025965600,140US31025965600,18,14.57,29.14
31055007320,140US31055007320,18,4.77,9.54
31055007520,140US31055007520,21,9.14,18.28
31033954800,140US31033954800,0,80.9,161.8
31079001400,140US31079001400,2,19.1,38.2
31079001100,140US31079001100,2,8.49,16.98
31135959300,140US31135959300,0,,
31141965298,140US31141965298,3,7.83,15.66
31095963700,140US31095963700,0,52.24,104.48
31109002900,140US31109002900,6,7.76,15.52
31109003605,140US31109003605,6,0,0
31109003704,140US31109003704,6,3.88,7.76
31109003708,140US31109003708,6,3.72,7.44
31133967800,140US31133967800,0,44.48,88.96
31143960000,140US31143960000,1,28.39,56.78
31185969800,140US31185969800,1,27.97,55.94
31131966700,140US31131966700,1,24.17,48.34
31159960300,140US31159960300,5,26.04,52.08
31067965100,140US31067965100,0,38.09,76.18
31153010620,140US31153010620,18,9.52,19.04
31153010103,140US31153010103,18,8.49,16.98
31153010207,140US31153010207,18,9.68,19.36
31055005300,140US31055005300,18,2.48,4.96
31055005600,140US31055005600,18,1.92,3.84
31055006202,140US31055006202,18,2.58,5.16
31055006805,140US31055006805,21,4.28,8.56
31055007460,140US31055007460,21,14.86,29.72
31055006803,140US31055006803,21,5.72,11.44
31055007453,140US31055007453,21,13.54,27.08
31055007509,140US31055007509,21,16.38,32.76
31055000500,140US31055000500,18,5.72,11.44
31057962300,140US31057962300,0,,
31153010209,140US31153010209,18,12.4,24.8
31089974100,140US31089974100,1,21.8,43.6
31019968900,140US31019968900,0,43.98,87.96
31019969000,140US31019969000,0,31.17,62.34
31019969400,140US31019969400,0,35.45,70.9
31065963900,140US31065963900,0,30.43,60.86
31153010635,140US31153010635,18,15.59,31.18
31155968200,140US31155968200,0,33.02,66.04
31055007522,140US31055007522,21,11.32,22.64
31005958300,140US31005958300,0,,
31153010305,140US31153010305,18,8.4,16.8
31153010632,140US31153010632,21,14.95,29.9
31157953000,140US31157953000,3,12.46,24.92
31173940100,140US31173940100,0,31.47,62.94
31149974600,140US31149974600,0,59.45,118.9
31123952500,140US31123952500,0,38.92,77.84
31055007438,140US31055007438,21,6.14,12.28
31055007433,140US31055007433,21,4.32,8.64
31055007445,140US31055007445,21,2.82,5.64
31055007466,140US31055007466,18,7.68,15.36
31055007440,140US31055007440,21,3.98,7.96
31055001200,140US31055001200,18,0,0
31055003300,140US31055003300,18,2.2,4.4
31157953200,140US31157953200,3,9.48,18.96
31109003718,140US31109003718,6,5.65,11.3
31153010106,140US31153010106,18,8.35,16.7
31055007462,140US31055007462,21,11.53,23.06
31055007464,140US31055007464,18,9.16,18.32
31055007317,140US31055007317,21,7.44,14.88
31055002300,140US31055002300,18,4.35,8.7
31025966000,140US31025966000,7,26.45,52.9
31089974200,140US31089974200,0,87.34,174.68
31177050201,140US31177050201,13,22,44
31129960000,140US31129960000,0,47.7,95.4
31063961100,140US31063961100,0,55.36,110.72
31131966900,140US31131966900,0,35.43,70.86
31153010504,140US31153010504,18,6.94,13.88
31109003721,140US31109003721,6,6.88,13.76
31109003723,140US31109003723,6,5.32,10.64
31109010401,140US31109010401,6,10.77,21.54
31109003728,140US31109003728,6,10.83,21.66
31035962200,140US31035962200,1,24.11,48.22
31099966600,140US31099966600,0,31.31,62.62
31145963100,140US31145963100,0,61.6,123.2
31127968100,140US31127968100,0,36.86,73.72
31119961000,140US31119961000,5,0,0
31019969202,140US31019969202,0,35.04,70.08
31071973200,140US31071973200,0,61.46,122.92
31035962100,140US31035962100,1,24.57,49.14
31097967600,140US31097967600,0,46.38,92.76
31109003103,140US31109003103,6,5.86,11.72
31109010100,140US31109010100,6,17.04,34.08
31185969900,140US31185969900,1,21.43,42.86
31017975000,140US31017975000,0,74.97,149.94
31111959700,140US31111959700,0,43.43,86.86
31105954500,140US31105954500,0,52.4,104.8
31107976400,140US31107976400,1,27.87,55.74
31173940200,140US31173940200,0,30.02,60.04
31109983200,140US31109983200,6,11.21,22.42
31139979100,140US31139979100,5,18.47,36.94
31153010401,140US31153010401,18,7.08,14.16
31055007442,140US31055007442,21,8.77,17.54
31055006703,140US31055006703,21,5.15,10.3
31059091700,140US31059091700,1,0,0
31109003725,140US31109003725,6,4.35,8.7
31081969200,140US31081969200,0,43.91,87.82
31001965900,140US31001965900,2,3.79,7.58
31045950600,140US31045950600,0,56.77,113.54
31109002800,140US31109002800,6,2.38,4.76
31025965800,140US31025965800,5,26.44,52.88
31053963900,140US31053963900,3,5.66,11.32
31119960801,140US31119960801,5,0,0
31055007319,140US31055007319,21,4.55,9.1
31043010300,140US31043010300,7,9.93,19.86
31021963400,140US31021963400,2,26.06,52.12
31077970900,140US31077970900,0,63,126
31109002200,140US31109002200,6,0,0
31109001001,140US31109001001,6,5.3,10.6
31067964700,140US31067964700,0,41.95,83.9
31155968400,140US31155968400,3,24.72,49.44
31109003724,140US31109003724,6,4.96,9.92
31109003722,140US31109003722,6,7.58,15.16
31109003301,140US31109003301,6,5.19,10.38
31055007003,140US31055007003,18,1.77,3.54
31055006804,140US31055006804,21,5.34,10.68
31055007508,140US31055007508,21,16.93,33.86
31055001800,140US31055001800,18,2.8,5.6
31179978600,140US31179978600,5,25.27,50.54
31147968600,140US31147968600,1,0,0
31181965100,140US31181965100,0,42.36,84.72
31101000300,140US31101000300,0,,
31091956700,140US31091956700,0,,
31027977100,140US31027977100,2,19.08,38.16
31109000100,140US31109000100,6,8.95,17.9
31053963600,140US31053963600,5,17.18,34.36
31121966600,140US31121966600,0,36.14,72.28
31037964700,140US31037964700,3,24.33,48.66
31055007504,140US31055007504,17,11.53,23.06
31153010621,140US31153010621,18,6.18,12.36
31069952100,140US31069952100,0,68.61,137.22
31109002100,140US31109002100,6,2.48,4.96
31109003104,140US31109003104,6,5.61,11.22
31109010202,140US31109010202,6,14.12,28.24
31055007314,140US31055007314,21,10.25,20.5
31153010402,140US31153010402,18,10.09,20.18
31055007002,140US31055007002,18,2.22,4.44
31055007455,140US31055007455,21,9.69,19.38
31055004800,140US31055004800,18,2.8,5.6
31067964800,140US31067964800,0,38.95,77.9
31053963800,140US31053963800,4,0,0
31119961200,140US31119961200,2,16.73,33.46
31019969600,140US31019969600,0,33.75,67.5
31025965700,140US31025965700,16,23,46
31151960800,140US31151960800,0,31.04,62.08
31185969600,140US31185969600,0,34.56,69.12
31111960600,140US31111960600,0,82.3,164.6
31055005200,140US31055005200,18,1.6,3.2
31061964700,140US31061964700,0,57.98,115.96
31109001301,140US31109001301,6,5.57,11.14
31109003713,140US31109003713,6,3.54,7.08
31037964600,140US31037964600,0,30.73,61.46
31157953600,140US31157953600,3,4.36,8.72
31109003401,140US31109003401,6,5.79,11.58
31021963300,140US31021963300,2,29.63,59.26
31055006505,140US31055006505,18,3.55,7.1
31055000400,140US31055000400,18,3.19,6.38
31055003000,140US31055003000,18,3.93,7.86
31055004700,140US31055004700,18,3.52,7.04
31055005902,140US31055005902,18,3.34,6.68
31055007448,140US31055007448,21,6.86,13.72
31107976200,140US31107976200,0,57.93,115.86
31141965100,140US31141965100,5,17.2,34.4
31109001003,140US31109001003,6,4.3,8.6
31007954000,140US31007954000,3,18.92,37.84
31169963200,140US31169963200,0,36.71,73.42
32031002802,140US32031002802,4,5.63,11.26
32007950800,140US32007950800,0,,
32003003408,140US32003003408,30,4.85,9.7
32003004500,140US32003004500,30,3.55,7.1
32003003215,140US32003003215,30,2.39,4.78
32003002935,140US32003002935,30,2.7,5.4
32003002708,140US32003002708,30,3.02,6.04
32003001401,140US32003001401,30,3.24,6.48
32003002916,140US32003002916,30,1.74,3.48
32003003409,140US32003003409,30,5.25,10.5
32003004000,140US32003004000,30,2.26,4.52
32003004401,140US32003004401,30,2.79,5.58
32003004712,140US32003004712,30,8.73,17.46
32003003422,140US32003003422,30,5.21,10.42
32003003431,140US32003003431,30,5.18,10.36
32003004716,140US32003004716,30,6.38,12.76
32003001714,140US32003001714,30,3.41,6.82
32003005439,140US32003005439,30,0,0
32003005316,140US32003005316,30,4.27,8.54
32003005433,140US32003005433,26,9.76,19.52
32007951500,140US32007951500,0,,
32003003642,140US32003003642,30,4.41,8.82
32003001501,140US32003001501,30,3.82,7.64
32003002845,140US32003002845,28,5.26,10.52
32003005351,140US32003005351,28,0,0
32003002406,140US32003002406,30,0,0
32003002823,140US32003002823,30,3.68,7.36
32003002965,140US32003002965,30,5.6,11.2
32003002977,140US32003002977,30,0,0
32003003243,140US32003003243,30,4.72,9.44
32003003634,140US32003003634,30,8.88,17.76
32003005354,140US32003005354,28,7.58,15.16
32003005826,140US32003005826,30,4.88,9.76
32003005830,140US32003005830,30,3.62,7.24
32003005843,140US32003005843,30,3.47,6.94
32031002106,140US32031002106,5,7.46,14.92
32031003510,140US32031003510,4,11.37,22.74
32031002622,140US32031002622,4,6.56,13.12
32031003112,140US32031003112,4,7.13,14.26
32023960410,140US32023960410,0,53.25,106.5
32003005866,140US32003005866,30,6.2,12.4
32003005865,140US32003005865,30,7.61,15.22
32003005114,140US32003005114,30,4.01,8.02
32003002997,140US32003002997,30,2.48,4.96
32003005869,140US32003005869,30,5.94,11.88
32003005863,140US32003005863,30,6.84,13.68
32003003653,140US32003003653,30,3.4,6.8
32003005442,140US32003005442,27,4.69,9.38
32011000100,140US32011000100,0,,
32017950200,140US32017950200,0,87.01,174.02
32003003427,140US32003003427,30,6.96,13.92
32003001608,140US32003001608,30,3.88,7.76
32003001710,140US32003001710,30,1.32,2.64
32003007600,140US32003007600,0,,
32031003514,140US32031003514,4,16.7,33.4
32031002107,140US32031002107,4,2.96,5.92
32031000202,140US32031000202,4,0,0
32031000900,140US32031000900,5,3.58,7.16
32031001801,140US32031001801,4,3.21,6.42
32003002936,140US32003002936,30,2.26,4.52
32003003244,140US32003003244,30,3.85,7.7
32003003260,140US32003003260,30,4.11,8.22
32003002506,140US32003002506,30,1.6,3.2
32003001300,140US32003001300,30,2.09,4.18
32003001803,140US32003001803,30,0,0
32003000203,140US32003000203,30,2.39,4.78
32003003004,140US32003003004,30,4.83,9.66
32003002204,140US32003002204,30,2.3,4.6
32003003410,140US32003003410,30,7.72,15.44
32003005809,140US32003005809,30,4.69,9.38
32003005805,140US32003005805,30,5.37,10.74
32003004915,140US32003004915,30,8.12,16.24
32003001715,140US32003001715,30,4.44,8.88
32001950100,140US32001950100,0,88.14,176.28
32003003500,140US32003003500,30,3.31,6.62
32003003643,140US32003003643,30,6.08,12.16
32003004911,140US32003004911,30,5.98,11.96
32003003222,140US32003003222,30,4.42,8.84
32003002946,140US32003002946,30,2.93,5.86
32003000517,140US32003000517,30,6.61,13.22
32003002604,140US32003002604,30,3,6
32003002814,140US32003002814,30,5.4,10.8
32003001613,140US32003001613,30,3.68,7.36
32003000107,140US32003000107,30,4.03,8.06
32003004707,140US32003004707,30,4.76,9.52
32003003247,140US32003003247,30,0,0
32003004302,140US32003004302,30,3.01,6.02
32003002824,140US32003002824,30,4.61,9.22
32510000200,140US32510000200,4,4.77,9.54
32033970200,140US32033970200,0,64.43,128.86
32003002979,140US32003002979,30,5.95,11.9
32003003627,140US32003003627,30,2.37,4.74
32003000524,140US32003000524,30,2.84,5.68
32003004907,140US32003004907,30,9.37,18.74
32003002848,140US32003002848,30,3.74,7.48
32003002836,140US32003002836,30,6.52,13.04
32003005011,140US32003005011,30,5.49,10.98
32003002966,140US32003002966,30,3.67,7.34
32003002961,140US32003002961,30,5.48,10.96
32003002981,140US32003002981,30,5.01,10.02
32003002968,140US32003002968,30,6.58,13.16
32003003239,140US32003003239,30,6.22,12.44
32003003249,140US32003003249,30,4.63,9.26
32003003641,140US32003003641,30,5.82,11.64
32003003640,140US32003003640,30,7,14
32003005017,140US32003005017,30,4.82,9.64
32003005341,140US32003005341,28,8.19,16.38
32003005825,140US32003005825,30,4.08,8.16
32003003315,140US32003003315,29,7.5,15
32003003317,140US32003003317,29,6.77,13.54
32003002303,140US32003002303,30,0.88,1.76
32003005828,140US32003005828,30,5.96,11.92
32003002302,140US32003002302,30,2.66,5.32
32003007500,140US32003007500,0,35.69,71.38
32003003638,140US32003003638,30,5.61,11.22
32005002100,140US32005002100,1,8.33,16.66
32031002212,140US32031002212,5,4.42,8.84
32031003105,140US32031003105,4,9.41,18.82
32019960303,140US32019960303,0,40.93,81.86
32031002408,140US32031002408,4,7.84,15.68
32023960413,140US32023960413,0,56.63,113.26
32023960409,140US32023960409,0,47.72,95.44
32031001503,140US32031001503,4,3.71,7.42
32031001903,140US32031001903,4,4.58,9.16
32031003518,140US32031003518,4,15.91,31.82
32031000401,140US32031000401,4,3.54,7.08
32031001018,140US32031001018,5,4.22,8.44
32031001204,140US32031001204,4,2.21,4.42
32019960205,140US32019960205,0,35.74,71.48
32019960107,140US32019960107,3,26.91,53.82
32003003661,140US32003003661,30,4.84,9.68
32003005361,140US32003005361,27,8.98,17.96
32003005364,140US32003005364,28,6.58,13.16
32003002849,140US32003002849,30,8.89,17.78
32003005859,140US32003005859,30,3.59,7.18
32003003654,140US32003003654,30,7.29,14.58
32003003647,140US32003003647,30,1.97,3.94
32003003264,140US32003003264,27,6.89,13.78
32003003645,140US32003003645,30,8.06,16.12
32019960105,140US32019960105,2,28.74,57.48
32021970800,140US32021970800,0,86.29,172.58
32003000700,140US32003000700,30,1.47,2.94
32003005007,140US32003005007,30,4.81,9.62
32003005703,140US32003005703,0,35.88,71.76
32003002970,140US32003002970,30,5.43,10.86
32003003621,140US32003003621,29,9.53,19.06
32003005835,140US32003005835,30,8.94,17.88
32003003631,140US32003003631,30,8.69,17.38
32003002831,140US32003002831,30,9.92,19.84
32023960100,140US32023960100,0,,
32031001701,140US32031001701,4,4.73,9.46
32007950702,140US32007950702,0,,
32007951300,140US32007951300,0,,
32017950100,140US32017950100,0,,
32003005803,140US32003005803,30,5.02,10.04
32003001003,140US32003001003,30,2,4
32003003246,140US32003003246,30,2.86,5.72
32003002404,140US32003002404,30,0,0
32003000201,140US32003000201,30,2.92,5.84
32003004703,140US32003004703,30,6.1,12.2
