GEOID,RxTmDr,RxTmDr2,RxCntDr,RxMinDis
2370,0.904032594,1.808065188,152.7360618,1.11772434
2375,4.392112344,8.784224689,150.3170333,1.608020142
2379,1.481905066,2.963810133,167.6336413,0.944992988
2381,,,,
2382,0.989376962,1.978753923,133.0638732,0.584926893
2420,2.542805572,5.085611143,287.5998993,1.176081014
2421,1.279710427,2.559420855,283.671168,1.136304521
2445,1.385999561,2.771999122,266.5618828,0.571211672
2446,1.648378677,3.296757354,273.2933735,0.608855916
2447,1.22,2.44,269,0.402901131
2451,0.537307516,1.074615033,283.70967,0.594816937
2452,1.690656008,3.381312016,265.4924586,0.510692299
2453,1.179284443,2.358568886,273.7401008,0.586829398
2454,0,0,267,0.275445874
2455,0,0,282,0.791701931
2458,0.415955414,0.831910828,266.153574,0.461783966
2459,1.753366941,3.506733882,262.7800478,0.768552044
2460,0.093971632,0.187943264,261.102172,0.379418254
2461,1.588574908,3.177149815,269.3583594,0.532073706
2462,2.300561456,4.601122912,294.3444613,0.931611821
2464,0.14126394,0.28252788,269,0.458462347
2465,1.042533072,2.085066145,268.6733897,0.522904868
2466,0.949607477,1.899214954,283.1788162,0.50358414
2467,2.349739708,4.699479416,261.344888,1.074105151
2468,3.00844819,6.01689638,278.2969757,1.015968851
2471,0,0,263,0.20624271
2472,1.350234977,2.700469955,267.7394343,0.515378519
2474,1.142766144,2.285532288,296.0814692,0.434488884
2476,0.503829866,1.007659732,288.8973286,0.401126349
2477,,,,
2478,1.503058187,3.006116374,276.4459179,0.611848146
2481,1.861923799,3.723847598,267.8159918,1.00842215
2482,1.241403157,2.482806315,257.2120727,1.044568995
2492,1.484610531,2.969221062,257.5088571,0.985042644
2493,5.200101897,10.40020379,255.3369616,2.117194067
2494,0.776690591,1.553381181,275.6494665,0.496336448
2532,2.132688464,4.265376928,37.22675272,1.122276612
2534,6.75108747,13.50217494,18.99527187,3.543569086
2535,0,0,4,3.333527778
2536,2.304575542,4.609151083,19.00588561,1.243608423
2537,7.842787429,15.68557486,29.95631068,2.899277138
2538,0.573748881,1.147497761,51.09551569,1.66167543
2539,0.312259789,0.624519579,4,1.109168303
2540,2.108625032,4.217250064,14.69980398,1.547605085
2541,0,0,11,1.700561273
2542,5.29,10.58,24,2.814162115
2543,0,0,11,1.700561273
2552,,,,
2553,0,0,33,0.902071075
2554,3.681697249,7.363394498,4,1.721137963
2556,11.43,22.86,17,4.382802705
2557,8.05,16.1,4,1.41745594
2558,7.03,14.06,46,1.23446438
2559,5.757736435,11.51547287,21.04031008,3.156907707
2561,7.58,15.16,36,2.696705717
2562,7.58,15.16,36,2.696705717
2563,6.209129906,12.41825981,32.68894952,3.121689575
2564,9.33,18.66,4,4.01416651
2568,2.911340919,5.822681837,4.08158113,1.242853406
2571,0,0,51.36135528,1.609064203
2574,6.26,12.52,19,2.878906432
2575,0,0,4,3.329632985
2576,0.554892859,1.109785717,59.32857142,0.959724411
2584,0,0,4,0.675697289
2601,1.270122533,2.540245066,25.68083703,0.729033426
2630,8.115265701,16.2305314,23,3.273898379
2631,8.60611789,17.21223578,21.00041365,2.601488371
2632,4.656921253,9.313842507,28.05531662,1.510947654
2633,3.656477072,7.312954143,16.02263334,1.893433052
2634,5.05,10.1,31,1.392519261
2635,0,0,25,1.328561661
2637,8.19,16.38,23,3.299093583
2638,11.0205551,22.0411102,22.86897959,5.114762138
2639,0.153336407,0.306672813,21.05852535,0.798304001
2641,9,18,22,4.871317389
2642,9.546727272,19.09345454,12.51412587,3.238962115
2643,,,,
2644,0.015535582,0.031071164,31.97715356,0.506927329
2645,0.898288689,1.796577378,20.62599206,1.111422924
2646,3.822560737,7.645121473,20,1.885589047
2647,4.41,8.82,24,1.018696973
2648,8.022910738,16.04582148,26.69966102,2.130678481
2649,3.706756123,7.413512247,22.36151065,1.603208041
2650,7.28,14.56,21,1.095136487
2651,,,,
2652,9.91,19.82,3,5.566581352
2653,2.400959515,4.801919029,18.52600395,1.985339817
2655,8.570194725,17.14038945,25.08010846,2.099215479
2657,0,0,3,0.76764413
2659,0,0,11,2.698989728
2660,6.252739196,12.50547839,22.67775619,3.265961855
2661,4.52,9.04,20,1.996747273
2662,0,0,21,1.928569164
2663,,,,
2664,2.020839449,4.041678898,23,0.918332699
2666,9.91,19.82,3,5.566581352
2667,0.01067403,0.02134806,8.996572731,0.867389546
2668,7.94768089,15.89536178,24.15630798,3.025246661
2669,0,0,11,2.698989728
2670,3.66,7.32,23,1.882040028
2671,0,0,20.00882872,1.271631435
2672,4.14,8.28,26,1.231489347
2673,1.565851615,3.13170323,23,1.122874996
2675,7.674328193,15.34865639,23,3.340262496
2702,13.2568193,26.51363861,106.0420792,4.08119259
2703,1.674596384,3.349192768,166.6804195,1.224720948
2712,5.19,10.38,135,2.313769102
2713,,,,
2715,5.452466843,10.90493369,143.0795756,4.048389103
2717,5.957065714,11.91413143,73.82068262,2.983308537
2718,7.146024864,14.29204973,128.0595328,2.613200071
2719,2.15631216,4.312624321,64.61778584,1.093902506
2720,2.25158708,4.503174161,143.1568861,0.845096571
2721,0.945906041,1.891812081,140.8117077,0.711735612
2722,0.85,1.7,152,0.325146743
2723,1.862383799,3.724767599,144.9773209,0.47318748
2724,1.143941506,2.287883012,140.7308626,0.637335395
2725,0,0,156,0.913735133
2726,0.89129576,1.78259152,139.5375017,1.074509798
2738,8.696397764,17.39279553,55.99361022,3.936536581
2739,5.84,11.68,61,3.534740539
2740,1.460046267,2.920092533,73.98871966,0.512094325
2741,0,0,74,0.239859696
2742,0,0,74,0.239859696
2743,3.95564629,7.91129258,66.73635091,1.564123803
2744,2.033871267,4.067742535,61.62896487,0.714338891
2745,0.756355363,1.512710726,74.84264693,0.892788189
2746,1.113801337,2.227602673,79.52220226,0.46185943
2747,1.261365263,2.522730526,72.18349256,0.939176391
2748,3.381787405,6.76357481,54.35453803,1.873953284
2760,1.72478558,3.449571159,159.635159,0.908025827
2761,0,0,163,0.235617315
2762,1.757373227,3.514746454,177.0648922,1.279105073
2763,0,0,158.4224852,0.974963651
2764,5.42,10.84,143,4.083361607
2766,4.515672261,9.031344522,138.467155,1.69473652
2767,1.180448054,2.360896108,155.4378247,1.244894237
2768,4.77,9.54,143,2.033862473
2769,5.594846436,11.18969287,141.2408468,2.415691984
2770,12.85220422,25.70440844,44.13521128,4.871639248
2771,0.003216814,0.006433627,155.7904173,1.134477987
2777,2.27500196,4.55000392,155.9552766,1.358218161
2779,9.764362964,19.52872593,114.5706678,4.351575572
2780,2.281232975,4.562465951,160.62699,1.13092319
2790,2.399563263,4.799126526,89.18572174,1.524562202
2791,,,,
2801,,,,
2802,,,,
2804,10.87135967,21.74271934,15.5674705,5.642092982
2806,2.562763355,5.12552671,147.0885867,1.04679173
2807,,,,
2808,6.883190185,13.76638037,10.40644172,2.114740607
2809,1.551515923,3.103031845,114.5533258,0.932448145
2812,0,0,42,1.616271366
2813,6.370503206,12.74100641,14.26520303,2.478413733
2814,6.482290739,12.96458148,73.34683884,2.85044253
2815,6.432079204,12.86415841,90.33663368,4.561429652
2816,3.367877881,6.735755762,89.54114887,1.90158409
2817,14.54059218,29.08118436,55.98882683,5.456194072
2818,3.326032562,6.652065125,100.4776381,1.856206439
2822,9.456430984,18.91286197,35.45641599,4.788228278
2823,0,0,110,3.171295778
2824,,,,
2825,16.21932048,32.43864096,45.35904497,6.827241468
2826,6.63,13.26,101,3.300452941
2827,14.18437711,28.36875421,37.64309763,6.507329758
2828,6.328423859,12.65684772,119.7590522,3.388761783
2829,,,,
2830,4.062413793,8.124827586,80.86420189,2.276432394
2831,2.321269444,4.642538889,104.6807716,3.202369478
2832,8.132217324,16.26443465,29.10327949,3.109243599
2833,9.72502092,19.45004184,28.9414226,2.857793335
2835,11.54,23.08,45,3.51036198
2836,0,0,42,1.616271366
2837,14.94,29.88,36,6.059665183
2838,3.49,6.98,145,1.031520067
2839,6.63,13.26,101,3.300452941
2840,2.693907929,5.387815858,28.33845561,0.92960007
2841,,,,
2842,3.605254315,7.21050863,35.42963858,1.33809024
2852,2.082840292,4.165680584,85.9462983,1.414461414
2857,3.077634824,6.155269648,98.43510056,3.602597061
2858,6.63,13.26,101,3.300452941
2859,2.921863696,5.843727392,53.35987483,1.692685899
2860,1.371861615,2.743723231,168.1546182,0.631101498
2861,1.50222478,3.00444956,170.0164909,0.496076852
2862,0,0,170,0.076206677
2863,0.864899469,1.729798939,168.2974347,0.566659175
2864,2.706761875,5.41352375,145.4832337,1.349707836
2865,1.872223056,3.744446112,151.4672162,1.384678977
2871,2.849856423,5.699712847,63.65143578,1.820215676
2872,,,,
2873,,,,
2874,5.425943728,10.85188746,53.23798357,2.448855806
2875,0,0,42,1.616271366
2876,0,0,163,0.800705062
2877,8.188235294,16.37647059,52.64705883,3.858236778
2878,4.194447748,8.388895495,97.53189379,2.022433569
2879,5.163424371,10.32684874,28.24016805,2.143274899
2880,0,0,37,0.338004447
2881,2.270696428,4.541392856,33.14508929,1.36536707
2882,1.625646869,3.251293739,27.89916305,1.482356799
2883,0,0,37,0.338004447
2885,0.585530872,1.171061744,144.4165306,0.440534374
2886,0.906957935,1.81391587,121.4439477,0.609953575
2887,0,0,111,0.52687217
2888,0.817749296,1.635498592,135.6944879,0.626093166
2889,2.38154475,4.7630895,113.1362654,0.95018076
2891,2.983978791,5.967957583,8.953766658,1.233604115
2892,2.591027457,5.182054914,38.17050488,2.058920449
2893,1.04023551,2.08047102,109.4262639,0.60821717
2894,2.38875,4.7775,36.09375,2.52276312
2895,1.416646398,2.833292795,142.8195637,0.581867566
2896,0.016165336,0.032330671,149.108451,1.394943999
2898,0.275178079,0.550356159,41.63196347,1.651074226
2901,0,0,164,0.17406167
2902,,,,
2903,0.614584397,1.229168794,162.6156463,0.351620712
2904,0.34819518,0.69639036,156.6719412,0.331850542
2905,2.515808292,5.031616584,151.8609738,1.022774662
2906,0.898441548,1.796883095,165.0132667,0.373076311
2907,1.037557763,2.075115525,154.869502,0.439873396
2908,0.838191317,1.676382635,156.4697255,0.415735465
2909,1.030159167,2.060318334,153.3000442,0.431043722
2910,1.924217871,3.848435743,141.1126506,0.597809761
2911,1.418669679,2.837339357,145.0203871,0.466824548
2912,,,,
2914,1.746900556,3.493801111,170.589763,0.80647002
2915,1.815012398,3.630024796,146.1609195,0.673337349
2916,0.040687775,0.08137555,172.6548543,0.645911182
2917,5.69684888,11.39369776,140.5645522,3.041148764
2918,,,,
2919,0.247897874,0.495795748,139.8134042,1.016709541
2920,1.28825062,2.57650124,136.8539027,0.799819753
2921,6.107487222,12.21497444,119.3173175,1.714736583
2940,0,0,164,0.362973639
3031,5.129512966,10.25902593,57.93903293,3.073581392
3032,10.13,20.26,60,3.322377556
3033,10.05090124,20.10180247,40.63868312,5.678904801
3034,11.74755869,23.49511738,59.62793427,6.429650246
3036,10.15840479,20.31680957,67.93519443,6.013276156
3037,16.13469579,32.26939158,26.89287572,8.3062849
3038,3.514872363,7.029744726,101.239647,1.645007995
3041,,,,
3042,0.006937554,0.013875107,61.9811805,1.313939537
3043,21.27,42.54,2,6.707530055
3044,11.68619622,23.37239244,59.99317943,3.512663788
3045,7.815586709,15.63117342,52.35024312,3.066337655
3046,16.67940239,33.35880478,37.03585658,7.150078155
3047,14.92858557,29.85717115,6.997171146,6.389996775
3048,13.50435137,27.00870274,21.82357302,7.117730335
3049,8.747966924,17.49593385,64.57684825,3.560573023
3051,3.989489487,7.978978975,107.201818,1.389030697
3052,9.572038162,19.14407632,82.65365712,2.211093755
3053,2.692062072,5.384124143,108.7445025,1.671059122
3054,4.382594784,8.765189569,79.62852367,1.609917754
3055,2.15910841,4.31821682,49.59759912,1.25335959
3057,9.398728729,18.79745746,40.5995996,4.816769288
3060,1.492469316,2.984938632,117.2747621,0.594961779
3061,0,0,117,0.125907481
3062,2.753408597,5.506817193,107.5820992,1.26514776
3063,4.050526179,8.101052359,99.23015567,1.359615804
3064,1.484868208,2.969736415,108.2266235,0.639904402
3070,16.50241893,33.00483787,35.83917617,8.482001906
3071,15.3732008,30.74640159,9.634691851,6.928596865
3073,7.14,14.28,120,2.02809475
3076,2.286499438,4.572998875,114.3611513,1.621104204
3077,4.530955293,9.061910587,55.34680546,2.1028672
3079,1.278924877,2.557849754,152.4564533,0.991150288
3082,13.39,26.78,10,7.454232092
3084,12.46,24.92,8,5.843519495
3086,9.55791395,19.1158279,21.9452412,5.772055812
3087,3.145463112,6.290926223,133.1948167,1.480410315
3101,0.143107905,0.286215811,87.40276525,0.251811232
3102,2.110188557,4.220377114,78.55344618,0.981260557
3103,1.311668451,2.623336903,91.97821571,0.60737481
3104,2.357926838,4.715853676,85.96506347,0.789363817
3105,0,0,87,0.228209653
3106,3.477721482,6.955442965,57.77944755,2.030972987
3108,3.2,6.4,98,1.334595529
3109,1.303615173,2.607230346,95.64060182,0.938774841
3110,2.567018133,5.134036267,67.88304918,1.651780945
3111,,,,
3215,0,0,1,7.394242283
3216,18.68912641,37.37825283,7.994861255,7.907833734
3217,14.38200204,28.76400409,8,3.926456294
3218,7.98,15.96,16,4.625354691
3220,8.872610454,17.74522091,15.02136876,4.121449048
3221,17.22933869,34.45867738,5.367737948,7.982022719
3222,9.709243592,19.41848718,6.456189807,3.724207417
3223,15.79456268,31.58912535,4.968108621,5.554080063
3224,14.75539487,29.51078973,15.25499523,6.319284055
3225,7.981034847,15.96206969,15.99155227,4.623812789
3226,17.50648294,35.01296588,7.967454069,5.285591052
3227,29.91,59.82,1,12.79431882
3229,0.013585364,0.027170727,34.99349594,2.069115808
3230,17.84,35.68,3,9.044332932
3231,,,,
3233,0,0,5,1.58099058
3234,11.99874078,23.99748155,19.05459911,6.360900805
3235,6.344568069,12.68913614,8.492116368,2.970541906
3237,16.26768696,32.53537391,12.00521739,7.83616743
3238,,,,
3240,28.2,56.4,1,9.138131177
3241,27.56241992,55.12483984,3.049822066,11.6132559
3242,0.031618256,0.063236512,11.99940724,0.42182706
3243,18.36253358,36.72506716,2.905950098,9.033719288
3244,9.079743017,18.15948603,3.159712633,4.240231551
3245,19.38460045,38.76920089,7.94398805,4.975289775
3246,2.956614059,5.913228118,8.432568148,1.853702677
3249,3.030071381,6.060142763,7.778920849,3.607359049
3251,0,0,1,7.394242283
3252,,,,
3253,7.206806381,14.41361276,9.372884692,3.771877925
3254,19.42266646,38.84533292,4.515882712,6.761881637
3255,16.7412894,33.4825788,5.998280802,6.56151911
3256,17.77432485,35.5486497,8.029354208,5.33315299
3257,0.547197091,1.094394181,5.837837837,1.580826165
3258,9.075087412,18.15017482,27.92045455,5.066132631
3259,29.91,59.82,1,12.79431882
3260,16.74,33.48,6,6.558527693
3261,15.2339012,30.4678024,24.96952908,8.585565174
3262,31.41884527,62.83769053,0.046189376,8.126704713
3263,0.036796992,0.073593984,14.03358397,1.083421286
3264,5.070108043,10.14021609,5.37394958,1.644665812
3266,23.16792725,46.3358545,3.000577367,7.730859184
3268,18.69,37.38,8,7.906664496
3269,9.009552437,18.01910487,19.91583167,5.238660396
3272,16.74,33.48,6,6.558527693
3273,16.475,32.95,6.4,6.609935046
3275,4.1568684,8.3137368,35.23742165,2.863699135
3276,5.802596857,11.60519371,18.44538865,2.075569536
3278,11.5825,23.165,13.82,5.994680818
3279,31.52,63.04,0,8.126858092
3280,17.50277557,35.00555114,4.07436919,9.907219461
3281,14.68584746,29.37169492,27.26006355,8.549110093
3282,24.29,48.58,4,7.361230252
3284,13.7,27.4,13,7.132257431
3285,22.7485621,45.4971242,3.994281049,8.112998668
3287,17.7331794,35.46635879,3.234458259,8.850423716
3289,,,,
3290,12.45234264,24.90468528,25.16516803,5.982518985
3291,15.26,30.52,25,8.609693656
3299,,,,
3301,1.297928795,2.595857591,43.22011641,1.002184185
3302,0,0,44,1.326538249
3303,6.110608651,12.2212173,24.09835387,2.857943657
3304,9.351848492,18.70369698,41.03269666,3.648448499
3305,,,,
3307,13.12801946,26.25603892,15.05035972,5.995529069
3431,3.445948946,6.891897891,11.25272259,2.197393936
3435,,,,
3440,11.50544867,23.01089733,3.96847211,5.154191204
3441,0,0,14,1.472427688
3442,21.27,42.54,2,6.707530055
3443,12.53,25.06,11,6.678454222
3444,11.84876565,23.6975313,7.994633273,7.215553476
3445,18.09753623,36.19507247,6.057971014,10.11279528
3446,10.58422675,21.16845349,8.573736164,4.591261163
3447,18.21152389,36.42304779,7.02164112,8.989205593
3448,19.05892256,38.11784513,7.016835015,7.54239789
3449,15.78990979,31.57981958,4.988402063,7.728140331
3450,11.87,23.74,8,7.224610023
3451,0,0,10,1.587965231
3452,0.012920293,0.025840585,5.03702305,2.153789015
3455,13.2772267,26.5544534,7.98849252,6.776402607
3456,19.1068942,38.2137884,6.996587031,7.568519833
3457,18.18694845,36.3738969,6.004123712,10.21716637
3458,2.851628986,5.703257973,8.567420321,1.552149409
3461,11.38617767,22.77235535,14.95400629,4.376739749
3462,12.53,25.06,11,6.678454222
3464,18.2,36.4,6,10.22334934
3465,13.25797279,26.51594558,8.006802721,6.73867227
3466,12.53,25.06,11,6.678454222
3467,12.5136903,25.02738061,10.98118669,6.665441872
3468,5.9,11.8,8,2.592521769
3469,9.73,19.46,8,4.537187203
3470,4.035469749,8.070939498,12.45045045,3.139146105
3561,0.21189111,0.42378222,7,2.814357144
3570,20.36326323,40.72652646,1,3.049897575
3574,21.82635746,43.65271492,6.977375566,8.108969202
3575,,,,
3576,62.13488981,124.2697796,0,32.16333545
3579,35.64,71.28,0,17.26658099
3580,21.96981522,43.93963044,7.205434783,7.899984735
3581,38.47,76.94,0,9.175590477
3582,40.72634076,81.45268153,0,19.04410672
3583,46.54,93.08,0,14.79909304
3584,43.39478673,86.78957346,0,15.9839099
3585,22.79339106,45.58678212,7.988674217,7.071965456
3586,21.85928741,43.71857482,7.102137767,8.008703979
3588,35.64,71.28,0,17.26658099
3589,,,,
3590,47.91271793,95.82543587,0,21.19817032
3592,0,0,0,43.49066259
3593,46.54,93.08,0,14.79909304
3595,46.54,93.08,0,14.79909304
3597,0,0,0,43.49066259
3598,27.92673006,55.85346012,5.397495361,8.656248166
3601,17.75,35.5,4,9.290851598
3602,18.72460357,37.44920714,6.33252427,7.931144897
3603,17.77877082,35.55754163,9.754163362,6.360368631
3604,,,,
3605,17.50196078,35.00392157,4,9.901304995
3607,17.73636364,35.47272727,4,9.324412277
3608,0.044486222,0.088972443,9.984962404,2.505181423
3609,0,0,10,2.488131998
3740,22.46824663,44.93649326,7.938342968,7.029012226
3741,29.07268588,58.14537176,8.437531616,11.94783557
3743,2.637961696,5.275923392,8.936897573,2.115254709
3745,14.03664886,28.07329773,13.98397864,4.998820221
3746,,,,
3748,20.66579104,41.33158207,10.02132197,8.975849993
3749,,,,
3750,14.78,29.56,9,5.550647184
3751,11.05,22.1,6,4.571985903
3752,17.4495614,34.89912279,4.008771931,9.880187855
3753,13.76040038,27.52080077,12.9742612,7.14828445
3754,6.28,12.56,6,1.580670322
3755,3.292241338,6.584482676,11.20009427,1.651043612
3756,,,,
3765,0,0,4,4.812596339
3766,5.257685198,10.5153704,11.18064428,2.483232651
3768,27.76,55.52,3,11.69013749
3769,,,,
3770,14.15,28.3,14,5.026724575
3771,22.82,45.64,8,7.063711496
3773,5.698519622,11.39703924,6.701166491,2.661870585
3774,0,0,4,4.812596339
3777,24.34800912,48.69601824,3.983282675,7.433598001
3779,24.22755784,48.45511569,4,7.354678494
3780,1.792869561,3.585739122,3.826086956,5.001018744
3781,14.15,28.3,14,5.026724575
3782,11.06528357,22.13056714,6.052543785,4.58986048
3784,0.864116606,1.728233212,11.10954064,1.605107989
3785,3.712336036,7.424672073,3.661016952,5.200098109
3801,1.806223904,3.612447808,40.95917731,0.887269032
3802,2.36,4.72,42,0.865102543
3803,,,,
3804,0,0,28,1.885031152
3809,3.779602822,7.559205643,8.576553491,3.460582964
3810,4.768588957,9.537177915,8.467791411,3.399591672
3811,7.347122898,14.6942458,86.02975421,3.29412402
3812,17.91649254,35.83298507,4,5.228936257
3813,12.32655358,24.65310715,3.940178571,4.893099043
3814,11.62452737,23.24905473,2.41577825,5.492915575
3815,14.75,29.5,15,8.115670424
3816,11.11,22.22,3,6.708284617
3817,22.07284153,44.14568307,2.655737704,10.74530641
3818,9.972526021,19.94505204,3.232830385,4.351994378
