HEROP_ID,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US49009,0.0,0.0,0.0,,,,0.0,0.0,0.0,92.11,396.87,1129.99,,,,92.11,396.87,1418.05,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,1059,0,1059,1.0,0,0,0.0,,,,,13508.77,9122.81,0.0,77.0,52.0,0.0
050US49011,54.0,53.0,31.0,54.0,34.0,6.0,54.0,52.0,21.0,3.58,9.35,25.79,8.56,26.32,76.83,5.01,13.93,38.92,1.0,0.98,0.57,1.0,0.63,0.11,1.0,0.96,0.39,1.0,0.0,0.0,,306479,303661,2818,0.01,0,0,0.0,219.42,146.59,470.0,314.0,306.57,4272.33,90.73,669.0,9323.0,198.0
050US49013,2.0,1.0,1.0,0.0,,,0.0,0.0,,29.0,104.47,370.26,133.29,,,70.8,283.33,,0.67,0.33,0.33,0.0,,,0.0,0.0,,0.0,0.0,1.0,,18607,5915,12692,0.68,0,0,0.89,926.0,677.97,112.0,82.0,1455.04,19355.38,186.11,172.0,2288.0,22.0
050US49015,3.0,2.0,2.0,0.0,0.0,,3.0,2.0,2.0,6.44,27.49,82.29,78.51,337.94,,6.44,27.49,82.29,1.0,0.67,0.67,0.0,0.0,,1.0,0.67,0.67,0.0,0.0,1.0,,10976,2893,8083,0.74,0,0,0.0,531.91,249.34,32.0,15.0,302.42,4200.27,235.22,18.0,250.0,14.0
050US49017,0.0,0.0,0.0,,,,0.0,0.0,,101.66,420.66,1084.39,,,,126.26,818.01,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,0.0,1.0,,5172,0,5172,1.0,0,0,0.0,507.1,236.65,15.0,7.0,3547.3,10540.54,101.35,105.0,312.0,3.0
050US49019,2.0,1.0,1.0,0.0,,,2.0,1.0,1.0,5.6,22.19,236.62,124.17,,,5.6,22.19,236.62,1.0,0.5,0.5,0.0,,,1.0,0.5,0.5,0.0,0.0,1.0,,9225,6883,2342,0.25,0,0,0.09,499.28,225.48,31.0,14.0,566.25,29445.07,355.93,35.0,1820.0,22.0
050US49021,7.0,4.0,3.0,0.0,,,7.0,4.0,3.0,14.32,49.55,140.17,64.31,,,13.89,50.01,144.4,0.88,0.5,0.38,0.0,,,0.88,0.5,0.38,0.0,0.88,0.12,,46163,35751,10412,0.23,0,0,0.0,427.96,225.08,135.0,71.0,525.55,7600.21,279.88,169.0,2444.0,90.0
050US49023,1.0,1.0,1.0,0.0,,,1.0,0.0,,25.2,60.45,158.76,58.11,,,41.62,199.68,,0.5,0.5,0.5,0.0,,,0.5,0.0,,0.0,0.5,0.5,,10246,5792,4454,0.43,0,0,0.02,596.6,474.22,39.0,31.0,568.44,17112.94,194.47,38.0,1144.0,13.0
050US49025,0.0,0.0,,0.0,,,0.0,0.0,0.0,122.13,552.56,,140.22,,,107.8,311.5,707.3,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,,7125,3212,3913,0.55,0,0,0.0,445.38,187.53,19.0,8.0,3762.33,17894.01,114.71,164.0,780.0,5.0
050US49027,1.0,1.0,1.0,,,,0.0,0.0,,29.94,117.58,352.29,,,,100.02,519.31,,0.33,0.33,0.33,,,,0.0,0.0,,0.0,0.0,1.0,,12503,3258,9245,0.74,0,0,0.0,602.0,369.41,44.0,27.0,1018.74,31078.51,135.83,75.0,2288.0,10.0
050US49029,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,30.96,171.21,464.12,38.08,185.93,,31.14,181.21,493.66,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,9469,3518,5951,0.63,0,0,0.0,74.12,59.29,5.0,4.0,583.98,6829.49,208.72,41.27,482.64,14.75
050US49031,1.0,1.0,1.0,,,,0.0,,,0.0,0.0,0.0,,,,85.54,,,1.0,1.0,1.0,,,,0.0,,,0.0,0.0,1.0,,1556,0,1556,1.0,0,0,0.0,,,,,822.9,8091.88,207.72,6.18,60.77,1.56
050US49033,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,86.41,292.99,807.2,126.74,369.12,,126.74,359.49,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,2264,0,2264,1.0,0,0,0.0,447.43,298.28,6.0,4.0,72.25,0.0,0.0,1.0,0.0,0.0
050US49035,212.0,210.0,152.0,212.0,123.0,,212.0,199.0,114.0,2.91,7.01,18.38,9.49,30.41,,4.27,11.61,30.48,1.0,0.99,0.72,1.0,0.58,,1.0,0.94,0.54,1.0,0.0,0.0,,1029655,1020354,9301,0.01,0,0,0.0,305.25,136.82,2269.0,1017.0,292.4,3741.09,291.47,2209.0,28263.0,2202.0
050US49037,2.0,2.0,2.0,,,,1.0,1.0,1.0,41.5,199.08,514.77,,,,39.74,187.16,757.04,0.5,0.5,0.5,,,,0.25,0.25,0.25,0.0,0.0,1.0,,14746,3264,11482,0.78,0,0,0.26,256.11,202.75,24.0,19.0,987.23,7812.0,203.88,92.0,728.0,19.0
050US49039,5.0,4.0,4.0,0.0,,,2.0,1.0,1.0,3.61,15.22,37.89,89.63,,,32.36,148.63,433.32,1.0,0.8,0.8,0.0,,,0.4,0.2,0.2,0.0,0.0,1.0,,27822,16435,11387,0.41,0,0,0.0,229.21,166.7,44.0,32.0,578.3,4093.75,60.87,114.0,807.0,12.0
050US49041,4.0,3.0,3.0,,,,1.0,0.0,,11.94,35.48,94.3,,,,46.13,209.39,,0.8,0.6,0.6,,,,0.2,0.0,,0.0,0.0,1.0,,20802,7340,13462,0.65,0,0,0.0,484.05,238.06,61.0,30.0,822.5,8091.89,207.47,104.82,1031.23,26.44
050US49043,12.0,7.0,5.0,2.0,,,11.0,3.0,,11.89,36.96,108.59,46.31,,,24.25,100.21,,0.92,0.54,0.38,0.15,,,0.85,0.23,,0.0,0.69,0.31,,36324,22085,14239,0.39,0,0,0.0,167.13,90.83,46.0,25.0,263.15,1479.32,85.35,74.0,416.0,24.0
050US49045,9.0,7.0,,0.0,,,9.0,5.0,,35.96,81.42,,72.89,,,38.9,90.97,,0.82,0.64,,0.0,,,0.82,0.45,,0.0,0.73,0.27,,58218,47913,10305,0.18,0,0,0.0,300.98,210.44,123.0,86.0,317.62,14573.31,210.19,136.0,6240.0,90.0
050US49047,6.0,6.0,5.0,,,,5.0,3.0,3.0,1.04,3.12,9.21,,,,9.3,32.45,96.97,1.0,1.0,0.83,,,,0.83,0.5,0.5,0.0,0.67,0.33,,32588,17321,15267,0.47,0,0,0.64,726.53,428.7,161.0,95.0,906.51,20491.84,260.33,195.0,4408.0,56.0
050US49049,127.0,116.0,,123.0,55.0,,127.0,116.0,66.0,4.72,12.48,,13.97,54.35,,4.98,13.08,35.97,0.99,0.91,,0.96,0.43,,0.99,0.91,0.52,0.94,0.05,0.01,,516564,499378,17186,0.03,0,0,0.01,199.8,117.59,751.0,442.0,221.97,7229.26,126.84,861.0,28042.0,492.0
050US49051,4.0,4.0,4.0,0.0,0.0,,4.0,4.0,4.0,0.73,2.1,6.07,37.46,240.38,,0.73,2.1,6.07,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,,23530,17212,6318,0.27,0,0,0.53,309.97,168.12,59.0,32.0,421.88,5745.57,140.63,84.0,1144.0,28.0
050US49053,19.0,14.0,,18.0,6.0,,20.0,14.0,7.0,12.14,47.31,,17.38,69.8,,9.48,34.87,91.95,0.9,0.67,,0.86,0.29,,0.95,0.67,0.33,0.76,0.24,0.0,,138115,117103,21012,0.15,0,0,0.02,242.02,121.56,219.0,110.0,466.75,0.0,200.04,441.0,0.0,189.0
050US49055,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,139.98,892.1,2027.49,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,,2778,0,2778,1.0,0,0,0.0,,,,,,,,,,
050US49057,50.0,49.0,26.0,50.0,26.0,,50.0,39.0,19.0,4.12,11.04,30.23,9.56,30.75,,6.51,18.71,51.98,1.0,0.98,0.52,1.0,0.52,,1.0,0.78,0.38,0.98,0.02,0.0,,231236,217822,13414,0.06,0,0,0.0,570.57,381.42,911.0,609.0,583.92,6829.43,208.75,951.73,11131.36,340.25
050US50001,9.0,5.0,3.0,0.0,,,6.0,2.0,,12.63,40.15,101.44,51.37,,,25.84,90.38,,0.9,0.5,0.3,0.0,,,0.6,0.2,,0.0,0.4,0.6,,36821,7942,28879,0.78,0,0,0.0,,,,,,,,,,
050US50003,12.0,7.0,5.0,1.0,,,8.0,4.0,,10.56,32.31,85.26,52.51,,,26.6,92.0,,1.0,0.58,0.42,0.08,,,0.67,0.33,,0.0,0.33,0.67,,37125,13175,23950,0.65,0,0,0.0,,,,,,,,,,
050US50005,9.0,3.0,3.0,8.0,2.0,,9.0,3.0,2.0,15.64,56.77,147.2,22.76,78.07,,18.33,61.94,170.34,0.9,0.3,0.3,0.8,0.2,,0.9,0.3,0.2,0.0,0.0,1.0,,31227,7997,23230,0.74,0,0,0.0,,,,,,,,,,
050US50007,35.0,29.0,22.0,32.0,14.0,,33.0,18.0,,5.02,14.2,40.01,15.87,50.27,,11.45,36.37,,1.0,0.83,0.63,0.91,0.4,,0.94,0.51,,0.77,0.2,0.03,,156545,115865,40680,0.26,0,0,0.0,,,,,,,,,,
050US50009,2.0,2.0,2.0,0.0,0.0,,1.0,0.0,,12.29,46.96,162.95,54.99,205.2,,32.54,173.19,,0.67,0.67,0.67,0.0,0.0,,0.33,0.0,,0.0,0.0,1.0,,6306,0,6306,1.0,0,0,0.0,,,,,,,,,,
050US50011,9.0,6.0,6.0,7.0,3.0,,7.0,3.0,,9.48,30.4,78.97,22.02,76.3,,22.02,76.3,,0.9,0.6,0.6,0.7,0.3,,0.7,0.3,,0.0,0.2,0.8,,47746,13505,34241,0.72,0,0,0.0,,,,,,,,,,
050US50013,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.4,82.08,228.32,34.8,114.26,324.4,31.44,114.26,324.4,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,,6970,0,6970,1.0,0,0,0.0,,,,,,,,,,
050US50015,6.0,2.0,2.0,0.0,0.0,,6.0,1.0,,16.61,57.2,180.52,54.4,210.8,,20.13,66.82,,0.86,0.29,0.29,0.0,0.0,,0.86,0.14,,0.0,0.14,0.86,,24475,0,24475,1.0,0,0,0.0,,,,,,,,,,
050US50017,10.0,4.0,4.0,7.0,1.0,,9.0,2.0,,13.34,43.26,113.57,28.15,107.42,,20.84,72.45,,1.0,0.4,0.4,0.7,0.1,,0.9,0.2,,0.0,0.0,1.0,,28936,799,28137,0.97,0,0,0.0,,,,,,,,,,
050US50019,8.0,5.0,4.0,8.0,3.0,,8.0,4.0,2.0,14.11,43.84,107.21,20.6,76.12,,19.59,68.55,170.43,0.8,0.5,0.4,0.8,0.3,,0.8,0.4,0.2,0.0,0.0,1.0,,27231,4004,23227,0.85,0,0,0.0,,,,,,,,,,
050US50021,18.0,10.0,9.0,15.0,6.0,,15.0,7.0,,13.08,38.57,109.75,22.87,77.89,,20.62,68.07,,0.9,0.5,0.45,0.75,0.3,,0.75,0.35,,0.0,0.3,0.7,,61642,24032,37610,0.61,0,0,0.0,,,,,,,,,,
050US50023,17.0,11.0,9.0,13.0,2.0,,14.0,2.0,,12.95,40.75,109.69,25.13,87.29,,24.44,83.09,,0.89,0.58,0.47,0.68,0.11,,0.74,0.11,,0.0,0.42,0.58,,59534,28097,31437,0.53,0,0,0.0,,,,,,,,,,
050US50025,15.0,7.0,6.0,7.0,3.0,,11.0,4.0,,15.97,53.76,144.36,31.59,111.07,,24.98,83.28,,0.83,0.39,0.33,0.39,0.17,,0.61,0.22,,0.0,0.0,1.0,,44513,14135,30378,0.68,0,0,0.0,,,,,,,,,,
050US50027,13.0,8.0,,5.0,0.0,,13.0,5.0,,17.77,52.96,,41.3,150.84,,21.15,67.49,,0.72,0.44,,0.28,0.0,,0.72,0.28,,0.0,0.11,0.89,,56670,13834,42836,0.76,0,0,0.0,,,,,,,,,,
050US51001,11.0,5.0,4.0,0.0,,,7.0,1.0,,12.57,39.66,109.29,79.35,,,28.44,96.01,,0.92,0.42,0.33,0.0,,,0.58,0.08,,0.0,0.0,1.0,,33164,0,33164,1.0,0,0,0.0,,,,,497.05,8793.24,461.18,97.0,1716.0,90.0
050US51003,20.0,11.0,,17.0,1.0,,18.0,10.0,,12.43,35.62,,21.3,62.0,,15.7,45.47,,0.91,0.5,,0.77,0.05,,0.82,0.45,,0.55,0.45,0.0,1.0,99010,54411,44559,0.45,0,0,0.0,,,,,529.5,7332.5,316.98,373.91,5177.92,223.84
050US51005,6.0,1.0,1.0,0.0,,,0.0,0.0,,12.89,68.89,208.18,78.3,,,58.8,330.16,,1.0,0.17,0.17,0.0,,,0.0,0.0,,0.0,0.17,0.83,,16250,7736,8514,0.52,0,0,0.0,,,,,815.12,9713.04,416.06,74.82,891.56,38.19
050US51007,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,38.48,140.76,408.68,54.96,218.9,,42.0,162.69,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,12690,0,12690,1.0,1,0,0.0,,,,,1272.39,11665.34,340.94,105.43,966.59,28.25
050US51009,9.0,5.0,2.0,8.0,0.0,,9.0,1.0,1.0,10.39,34.18,104.13,22.6,92.75,,16.72,50.16,154.76,1.0,0.56,0.22,0.89,0.0,,1.0,0.11,0.11,0.56,0.33,0.11,,32353,11756,20597,0.64,0,0,0.0,,,,,611.86,6027.22,372.44,123.18,1213.4,74.98
050US51011,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,29.21,112.54,380.87,35.21,203.2,,35.21,199.79,,0.67,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.67,0.33,,14973,0,14973,1.0,0,0,0.0,,,,,611.84,6027.24,372.39,59.74,588.5,36.36
050US51013,59.0,0.0,54.0,59.0,23.0,0.0,59.0,59.0,39.0,2.73,31.42,15.34,9.55,31.99,82.02,3.84,9.84,25.72,1.0,0.0,0.92,1.0,0.39,0.0,1.0,1.0,0.66,1.0,0.0,0.0,,207627,207627,0,0.0,1,0,0.0,,,,,277.21,3149.54,70.26,482.8,5485.34,122.36
050US51015,12.0,3.0,3.0,9.0,0.0,,11.0,1.0,,16.78,54.31,161.36,25.29,87.73,,20.65,67.92,,0.92,0.23,0.23,0.69,0.0,,0.85,0.08,,0.15,0.77,0.08,,73750,24752,48998,0.66,0,0,0.0,,,,,317.34,4537.95,272.91,152.21,2176.58,130.9
050US51017,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,51.38,210.63,750.14,85.52,318.1,,72.07,318.1,1242.85,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,4731,0,4731,1.0,0,0,0.0,,,,,814.93,9712.97,415.93,21.18,252.44,10.81
050US51019,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,0.69,0.19,3.0,68676,14812,53864,0.78,0,0,0.0,,,,,611.85,6027.24,372.44,301.9,2973.96,183.77
050US51021,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,42.92,148.6,444.45,64.26,216.82,,43.18,162.24,475.58,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.5,,6824,0,6824,1.0,0,0,0.0,,,,,773.7,8515.8,274.19,31.83,350.34,11.28
050US51023,6.0,0.0,,5.0,0.0,,6.0,0.0,,23.17,98.05,,29.66,128.14,,23.59,110.62,,0.75,0.0,,0.62,0.0,,0.75,0.0,,0.38,0.62,0.0,,33148,11901,21247,0.64,1,0,0.0,,,,,399.05,4971.3,141.34,83.29,1037.61,29.5
050US51025,4.0,3.0,1.0,0.0,0.0,,0.0,,,14.61,39.43,116.15,51.26,200.56,,62.81,,,0.8,0.6,0.2,0.0,0.0,,0.0,,,0.0,0.0,1.0,,17434,4270,13164,0.76,0,1,0.0,,,,,1213.62,7628.83,577.72,132.26,831.39,62.96
050US51027,2.0,0.0,,0.0,,,0.0,0.0,,39.9,147.77,,81.77,,,59.37,209.43,,0.29,0.0,,0.0,,,0.0,0.0,,0.0,0.0,1.0,,24098,0,24098,1.0,0,0,0.0,,,,,1510.32,9473.12,418.2,207.91,1304.07,57.57
050US51029,0.0,0.0,,0.0,,,0.0,0.0,,47.83,162.68,,67.0,,,57.72,225.87,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,1.0,0.0,,17146,0,17146,1.0,0,0,0.0,,,,,,,,,,
050US51031,9.0,2.0,,8.0,1.0,,8.0,1.0,,20.39,65.67,,23.86,84.35,,23.86,83.63,,0.75,0.17,,0.67,0.08,,0.67,0.08,,0.42,0.5,0.08,,54842,21326,33516,0.61,0,0,0.0,,,,,611.85,6027.25,372.42,217.83,2145.82,132.59
050US51033,2.0,0.0,,0.0,0.0,,0.0,0.0,,34.19,111.02,,38.79,132.94,,40.1,140.05,,0.29,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.57,0.43,,28545,6165,22380,0.78,0,0,0.0,,,,,958.43,1993.75,0.0,187.0,389.0,0.0
050US51035,7.0,2.0,2.0,4.0,0.0,,4.0,0.0,,13.83,44.95,137.82,25.43,95.24,,25.43,95.24,,1.0,0.29,0.29,0.57,0.0,,0.57,0.0,,0.0,0.0,1.0,,30042,858,29184,0.97,0,0,0.0,,,,,773.68,8515.88,274.25,141.08,1552.87,50.01
050US51036,3.0,0.0,0.0,0.0,0.0,,1.0,0.0,,26.13,90.84,278.59,41.25,144.47,,30.61,110.53,,1.0,0.0,0.0,0.0,0.0,,0.33,0.0,,0.0,1.0,0.0,,7256,0,7256,1.0,1,1,0.24,,,,,3445.64,22607.04,1199.96,153.71,1008.5,53.53
050US51037,0.0,0.0,,0.0,,,0.0,,,47.39,170.51,,75.29,,,76.44,,,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,,12586,0,12586,1.0,0,0,0.0,,,,,940.7,14178.6,313.57,69.0,1040.0,23.0
050US51041,71.0,51.0,18.0,69.0,19.0,,71.0,30.0,4.0,7.49,21.18,60.86,15.27,47.3,,10.92,32.85,93.99,1.0,0.72,0.25,0.97,0.27,,1.0,0.42,0.06,0.99,0.01,0.0,,316236,297487,18749,0.06,1,1,0.0,,,,,119.09,6613.88,143.35,270.0,14995.0,325.0
050US51043,3.0,1.0,1.0,2.0,0.0,,2.0,0.0,,14.11,67.84,172.88,27.91,148.8,,27.18,132.27,,1.0,0.33,0.33,0.67,0.0,,0.67,0.0,,0.0,1.0,0.0,,14034,4277,9757,0.7,1,0,0.0,,,,,565.49,4103.8,268.28,51.81,375.99,24.58
050US51045,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,45.29,172.53,572.99,48.01,181.17,,45.41,172.53,1013.74,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,5190,0,5190,1.0,1,0,0.0,,,,,398.93,4971.44,141.24,12.71,158.39,4.5
050US51047,8.0,5.0,3.0,0.0,,,8.0,4.0,2.0,11.28,31.11,91.68,64.08,,,11.37,38.35,108.55,1.0,0.62,0.38,0.0,,,1.0,0.5,0.25,0.0,0.5,0.5,,46689,17778,28911,0.62,1,0,0.0,,,,,234.41,8469.31,133.95,77.0,2782.0,44.0
050US51049,1.0,0.0,0.0,0.0,,,0.0,0.0,,28.11,103.12,307.7,66.82,,,39.66,190.32,,0.5,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,,10052,402,9650,0.96,0,0,0.0,,,,,1272.43,11665.3,340.95,77.44,709.95,20.75
050US51051,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,27.89,98.84,288.36,67.34,291.14,,42.2,176.35,530.1,0.75,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,15903,0,15903,1.0,0,0,0.0,,,,,1510.27,9473.13,418.18,138.25,867.17,38.28
050US51053,5.0,3.0,,2.0,0.0,,5.0,1.0,,18.9,68.79,,38.36,138.17,,24.59,109.79,,0.71,0.43,,0.29,0.0,,0.71,0.14,,0.29,0.57,0.14,,28001,8062,19939,0.71,1,1,0.0,,,,,1213.62,7628.84,577.71,230.03,1445.97,109.5
050US51057,0.0,0.0,,0.0,,,3.0,0.0,0.0,51.28,216.87,,59.83,,,22.14,532.0,2206.52,0.0,0.0,,0.0,,,1.0,0.0,0.0,0.0,0.67,0.33,,11151,2534,8617,0.77,0,0,0.0,,,,,991.36,5857.67,540.78,67.7,400.02,36.93
050US51059,258.0,255.0,123.0,254.0,67.0,,258.0,235.0,81.0,4.82,24.0,31.51,16.42,48.61,,6.33,15.87,42.71,1.0,0.99,0.48,0.98,0.26,,1.0,0.91,0.31,0.98,0.01,0.0,1.0,1081699,1066647,15079,0.01,1,0,0.0,,,,,133.03,2346.79,61.86,1028.0,18135.0,478.0
050US51061,14.0,2.0,2.0,0.0,0.0,,14.0,3.0,,19.96,61.36,170.22,42.22,164.9,,18.97,69.99,,0.82,0.12,0.12,0.0,0.0,,0.82,0.18,,0.29,0.71,0.0,,65203,27714,37489,0.57,1,0,0.0,,,,,565.53,4103.77,268.33,255.71,1855.56,121.33
050US51063,2.0,1.0,1.0,0.0,0.0,,0.0,0.0,,21.37,67.9,202.96,61.15,228.59,,48.45,139.76,,0.67,0.33,0.33,0.0,0.0,,0.0,0.0,,0.0,0.67,0.33,,15279,0,15279,1.0,0,0,0.0,,,,,773.71,8515.84,274.28,74.98,825.27,26.58
050US51065,2.0,0.0,,2.0,0.0,,0.0,0.0,,36.71,119.29,,37.6,117.98,,39.12,126.45,,0.5,0.0,,0.5,0.0,,0.0,0.0,,0.0,1.0,0.0,,25691,9528,16163,0.63,0,0,0.0,,,,,475.03,4312.58,233.25,80.18,727.92,39.37
050US51067,9.0,2.0,2.0,0.0,0.0,,1.0,0.0,,18.63,60.82,186.7,51.75,202.44,,41.09,173.29,,0.9,0.2,0.2,0.0,0.0,,0.1,0.0,,0.0,0.9,0.1,,56159,6048,50111,0.89,1,0,0.0,,,,,1146.45,11075.24,529.39,396.18,3827.27,182.94
050US51069,14.0,8.0,4.0,13.0,1.0,1.0,14.0,3.0,,8.54,32.99,97.18,16.93,70.07,205.24,14.28,64.11,,1.0,0.57,0.29,0.93,0.07,0.07,1.0,0.21,,0.57,0.43,0.0,,78305,43246,35059,0.45,0,0,0.0,,,,,565.52,4103.77,268.34,313.26,2273.2,148.64
050US51071,3.0,0.0,,0.0,0.0,,2.0,0.0,,27.53,173.64,,49.87,301.29,,35.7,195.77,,0.75,0.0,,0.0,0.0,,0.5,0.0,,0.0,1.0,0.0,,17286,5828,11458,0.66,0,0,0.0,,,,,773.66,8515.87,274.19,80.19,882.67,28.42
050US51073,8.0,8.0,5.0,8.0,1.0,1.0,2.0,3.0,,12.13,8.3,52.72,14.44,52.21,127.67,37.63,533.01,,1.0,1.0,0.62,1.0,0.12,0.12,0.25,0.38,,0.38,0.62,0.0,,36858,13038,23820,0.65,0,0,0.0,,,,,382.68,6205.25,238.66,93.0,1508.0,58.0
050US51075,3.0,0.0,0.0,1.0,0.0,,5.0,1.0,1.0,29.68,81.53,240.05,37.4,158.51,,19.42,54.82,159.66,0.6,0.0,0.0,0.2,0.0,,1.0,0.2,0.2,0.0,0.8,0.2,,21717,653,21064,0.97,1,0,0.0,,,,,545.1,6136.39,278.83,79.41,893.95,40.62
050US51077,3.0,0.0,0.0,2.0,0.0,,2.0,0.0,0.0,26.57,95.24,280.49,32.14,119.46,,29.47,104.76,315.07,0.6,0.0,0.0,0.4,0.0,,0.4,0.0,0.0,0.0,0.0,1.0,,15533,19,15514,1.0,0,0,0.0,,,,,773.63,8515.86,274.24,76.11,837.79,26.98
050US51079,2.0,1.0,1.0,0.0,0.0,,1.0,0.0,,17.17,57.25,168.2,43.76,151.86,,33.95,120.69,,0.67,0.33,0.33,0.0,0.0,,0.33,0.0,,0.0,1.0,0.0,,18403,8973,9430,0.51,0,0,0.0,,,,,475.03,4312.54,233.26,59.08,536.35,29.01
050US51081,3.0,1.0,1.0,1.0,0.0,,0.0,,,14.17,46.47,149.17,32.26,143.57,,48.31,,,1.0,0.33,0.33,0.33,0.0,,0.0,,,0.0,0.0,1.0,,12243,1590,10653,0.87,0,1,0.0,,,,,1084.58,10002.64,456.27,90.4,833.72,38.03
050US51083,8.0,2.0,2.0,0.0,,,0.0,,,17.95,65.65,194.59,59.17,,,75.66,,,0.89,0.22,0.22,0.0,,,0.0,,,0.0,0.0,1.0,,36241,8306,27935,0.77,0,0,0.0,,,,,611.84,6027.23,372.43,125.61,1237.39,76.46
050US51085,23.0,8.0,5.0,20.0,0.0,,22.0,0.0,,10.87,35.1,101.97,22.82,81.68,,18.84,64.25,,1.0,0.35,0.22,0.87,0.0,,0.96,0.0,,0.61,0.39,0.0,,99863,60831,39032,0.39,1,0,0.0,,,,,603.35,8324.73,225.35,415.0,5726.0,155.0
050US51087,64.0,57.0,25.0,64.0,26.0,,64.0,47.0,9.0,5.35,14.59,40.1,11.18,35.55,,7.79,22.02,60.13,1.0,0.89,0.39,1.0,0.41,,1.0,0.73,0.14,0.95,0.03,0.02,,306935,293832,13103,0.04,1,0,0.0,,,,,545.06,6136.39,278.85,1178.61,13268.89,602.97
050US51089,14.0,5.0,2.0,0.0,,,0.0,0.0,,11.65,36.9,107.69,42.94,,,45.94,175.36,,1.0,0.36,0.14,0.0,,,0.0,0.0,,0.0,0.57,0.43,,54151,21270,32881,0.61,0,0,0.0,,,,,554.43,5782.81,290.11,172.0,1794.0,90.0
050US51091,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,58.77,355.24,,58.77,355.24,,58.77,355.24,1255.99,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,2321,0,2321,1.0,0,0,0.0,,,,,317.33,4537.84,272.58,3.9,55.77,3.35
050US51093,8.0,7.0,,5.0,1.0,,5.0,8.0,,22.55,5.18,,22.34,135.55,,24.66,20.48,,1.0,0.88,,0.62,0.12,,0.62,1.0,,0.12,0.88,0.0,,35270,15030,20240,0.57,0,1,0.0,,,,,801.48,4814.53,514.89,187.85,1128.43,120.68
050US51095,11.0,0.0,3.0,11.0,0.0,0.0,11.0,3.0,1.0,7.02,40.98,63.12,19.84,59.9,168.79,13.56,41.53,130.43,1.0,0.0,0.27,1.0,0.0,0.0,1.0,0.27,0.09,0.91,0.09,0.0,,67009,56387,10622,0.16,0,0,0.0,,,,,454.47,4182.47,187.19,202.17,1860.57,83.27
050US51097,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,19.9,89.34,308.62,41.99,315.54,,33.28,450.06,2020.72,0.5,0.5,0.5,0.0,0.0,,0.5,0.0,0.0,0.0,0.5,0.5,,6945,0,6945,1.0,1,0,0.0,,,,,991.42,5857.69,540.77,43.89,259.32,23.94
