HEROP_ID,TotTracts,FqhcCtTmDr,FqhcAvTmDr,FqhcTmDrP,HospCtTmDr,HospAvTmDr,HospTmDrP,RxCtTmDr,RxAvTmDr,RxTmDrP,MhCtTmDr,MhAvTmDr,MhTmDrP,SutpCtTmDr,SutpAvTmDr,SutpTmDrP,OtpCtTmDr,OtpAvTmDr,OtpTmDrP,OpRxRt20,OdMortRt14,OdMortRt15,OdMortRt16,OdMortRt17,OdMortRt18,OdMortRt19,OdMortRt20,OdMortRtAv
050US48407,4,3.0,22.92,0.75,1.0,35.36,0.25,3.0,15.16,0.75,1.0,35.36,0.25,0.0,42.22,0.0,0.0,60.49,0.0,3.4,14.0,16.8,18.6,20.7,18.2,18.8,27.0,18.62
050US48409,16,14.0,16.21,0.88,12.0,19.96,0.75,16.0,3.47,1.0,13.0,15.6,0.81,14.0,18.28,0.88,12.0,23.2,0.75,27.6,13.5,13.8,14.7,15.9,15.9,14.0,16.9,14.86
050US48411,2,0.0,63.93,0.0,0.0,55.06,0.0,2.0,5.14,1.0,0.0,49.64,0.0,0.0,78.21,0.0,,,,5.6,11.9,13.0,14.8,15.6,15.8,10.2,13.0,13.88
050US48413,1,0.0,63.11,0.0,1.0,0.0,1.0,0.0,39.23,0.0,0.0,63.11,0.0,0.0,63.11,0.0,0.0,63.11,0.0,22.8,11.2,12.5,13.7,14.7,14.7,9.7,13.4,13.06
050US48415,4,0.0,73.58,0.0,4.0,9.9,1.0,4.0,9.9,1.0,4.0,13.17,1.0,0.0,78.66,0.0,,,,15.5,13.1,13.8,15.8,15.9,16.5,10.4,13.9,14.48
050US48417,1,1.0,0.0,1.0,0.0,36.22,0.0,1.0,0.0,1.0,0.0,74.21,0.0,0.0,61.66,0.0,0.0,53.9,0.0,2.9,14.0,15.3,17.2,18.4,18.4,8.8,10.6,15.62
050US48419,6,5.0,14.27,0.83,3.0,33.12,0.5,5.0,10.19,0.83,3.0,33.2,0.5,4.0,19.38,0.67,4.0,19.38,0.67,18.9,13.0,15.6,16.9,16.6,18.5,15.2,16.0,16.56
050US48421,1,0.0,65.46,0.0,0.0,47.74,0.0,0.0,42.68,0.0,0.0,47.74,0.0,0.0,102.95,0.0,0.0,102.95,0.0,0.3,16.8,18.0,20.2,21.6,22.0,12.0,15.5,18.76
050US48423,41,41.0,9.69,1.0,40.0,9.7,0.98,41.0,3.49,1.0,39.0,10.72,0.95,39.0,12.49,0.95,39.0,11.29,0.95,99.5,10.4,10.7,11.0,11.0,11.5,11.1,11.5,11.06
050US48425,2,0.0,37.61,0.0,2.0,0.92,1.0,2.0,0.0,1.0,0.0,32.18,0.0,0.0,32.18,0.0,0.0,56.8,0.0,45.7,10.9,12.3,13.3,14.3,14.3,11.5,13.8,13.14
050US48427,15,14.0,11.76,0.93,14.0,16.43,0.93,14.0,10.01,0.93,14.0,16.43,0.93,0.0,53.06,0.0,0.0,65.06,0.0,25.6,7.1,7.7,8.5,10.6,9.3,4.2,6.1,8.06
050US48429,3,3.0,4.38,1.0,3.0,3.21,1.0,3.0,4.38,1.0,0.0,40.91,0.0,0.0,40.91,0.0,0.0,81.78,0.0,18.6,16.2,17.9,20.5,22.0,22.1,9.1,11.0,18.32
050US48431,1,0.0,52.24,0.0,0.0,50.39,0.0,0.0,50.23,0.0,0.0,50.39,0.0,0.0,52.06,0.0,0.0,54.45,0.0,1.1,11.8,12.9,14.5,15.5,15.5,11.0,14.2,13.88
050US48433,1,0.0,71.45,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,41.8,0.0,0.0,41.8,0.0,0.0,71.73,0.0,2.4,13.8,15.1,17.0,18.1,18.7,9.0,11.7,15.58
050US48435,1,0.0,62.98,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,80.55,0.0,0.0,80.55,0.0,0.0,80.55,0.0,15.0,10.6,11.8,13.0,13.9,13.9,8.7,11.3,12.26
050US48437,3,1.0,34.07,0.33,3.0,12.0,1.0,3.0,12.0,1.0,1.0,32.66,0.33,1.0,32.66,0.33,0.0,59.39,0.0,6.5,12.2,13.2,14.9,15.9,16.0,8.9,12.1,13.78
050US48439,357,351.0,14.53,0.98,357.0,7.19,1.0,357.0,1.95,1.0,357.0,9.11,1.0,357.0,7.43,1.0,357.0,10.13,1.0,45.1,10.0,9.3,10.9,10.1,9.1,8.6,14.4,9.6
050US48441,38,37.0,9.31,0.97,38.0,7.29,1.0,38.0,3.41,1.0,0.0,47.38,0.0,38.0,8.3,1.0,37.0,7.8,0.97,72.7,12.8,13.2,14.8,14.3,14.6,11.3,13.9,13.64
050US48443,1,0.0,126.56,0.0,0.0,126.56,0.0,1.0,0.0,1.0,0.0,126.56,0.0,,,,,,,72.3,10.9,11.9,13.8,14.3,14.3,10.3,13.3,12.92
050US48445,3,0.0,45.67,0.0,3.0,4.39,1.0,3.0,4.39,1.0,3.0,4.09,1.0,0.0,45.52,0.0,0.0,50.15,0.0,20.5,14.0,15.4,16.1,17.2,17.2,9.0,11.5,14.98
050US48447,1,0.0,53.83,0.0,1.0,0.0,1.0,0.0,47.39,0.0,0.0,47.39,0.0,0.0,47.39,0.0,0.0,98.81,0.0,18.5,16.6,18.1,20.4,21.8,22.4,14.0,18.1,19.34
050US48449,8,8.0,10.08,1.0,8.0,10.08,1.0,8.0,3.9,1.0,8.0,10.08,1.0,0.0,49.07,0.0,0.0,69.58,0.0,49.4,12.3,11.3,14.4,14.0,15.3,9.0,10.5,12.8
050US48451,25,25.0,8.94,1.0,25.0,6.22,1.0,25.0,4.58,1.0,25.0,6.98,1.0,25.0,7.56,1.0,25.0,9.64,1.0,46.6,11.1,11.3,14.2,13.6,12.0,10.7,14.8,12.36
050US48453,218,216.0,7.34,0.99,216.0,8.09,0.99,218.0,3.31,1.0,209.0,10.68,0.96,215.0,7.9,0.99,207.0,11.8,0.95,39.1,11.5,11.9,12.6,12.5,13.4,13.2,16.9,12.72
050US48455,5,3.0,19.83,0.6,3.0,19.83,0.6,3.0,19.83,0.6,0.0,47.42,0.0,0.0,55.52,0.0,0.0,59.4,0.0,20.5,14.1,15.4,17.6,18.7,19.9,18.1,26.3,17.94
050US48457,5,0.0,44.38,0.0,4.0,15.41,0.8,4.0,15.41,0.8,0.0,47.46,0.0,4.0,15.03,0.8,0.0,61.88,0.0,9.8,16.8,16.8,19.1,19.7,22.6,20.8,26.5,19.8
050US48459,7,7.0,15.87,1.0,4.0,28.51,0.57,7.0,13.62,1.0,7.0,16.38,1.0,6.0,20.3,0.86,4.0,30.45,0.57,7.7,12.0,11.6,13.5,14.3,13.9,13.7,13.7,13.4
050US48461,2,0.0,62.58,0.0,2.0,0.0,1.0,1.0,24.16,0.5,1.0,24.16,0.5,0.0,63.42,0.0,0.0,63.87,0.0,3.7,11.6,13.0,14.2,15.2,15.3,14.7,16.6,14.48
050US48463,5,4.0,10.05,0.8,4.0,12.26,0.8,4.0,8.62,0.8,4.0,11.51,0.8,4.0,15.55,0.8,,,,23.6,10.7,10.3,11.8,12.9,13.0,7.6,9.5,11.12
050US48465,10,10.0,4.68,1.0,10.0,7.41,1.0,10.0,3.45,1.0,10.0,7.41,1.0,0.0,93.58,0.0,,,,21.1,8.2,8.9,10.1,11.3,10.7,6.4,9.7,9.48
050US48467,10,0.0,41.92,0.0,8.0,22.41,0.8,10.0,6.74,1.0,10.0,19.0,1.0,4.0,27.72,0.4,0.0,50.3,0.0,18.2,13.9,13.5,15.5,14.8,14.5,15.3,15.9,14.72
050US48469,23,22.0,10.72,0.96,22.0,9.04,0.96,23.0,5.65,1.0,21.0,13.44,0.91,22.0,9.87,0.96,22.0,10.12,0.96,67.5,10.3,10.5,12.3,13.5,12.1,10.9,13.2,11.86
050US48471,10,10.0,12.7,1.0,9.0,19.64,0.9,10.0,8.19,1.0,6.0,27.03,0.6,0.0,43.92,0.0,0.0,43.92,0.0,25.6,9.0,9.4,10.6,12.0,11.7,9.3,13.1,10.6
050US48473,6,6.0,10.74,1.0,3.0,28.26,0.5,6.0,6.29,1.0,3.0,28.37,0.5,6.0,12.27,1.0,0.0,37.34,0.0,4.4,9.9,11.5,11.1,13.7,12.6,10.7,13.8,11.92
050US48475,3,0.0,47.86,0.0,3.0,10.35,1.0,3.0,10.35,1.0,3.0,17.71,1.0,0.0,47.86,0.0,0.0,47.91,0.0,32.5,15.3,17.1,19.6,20.3,19.2,13.8,19.5,18.0
050US48477,6,2.0,32.37,0.33,6.0,11.73,1.0,6.0,6.28,1.0,0.0,58.0,0.0,2.0,33.46,0.33,0.0,60.27,0.0,29.2,8.9,9.4,11.9,11.4,12.1,7.7,10.7,10.5
050US48479,61,59.0,8.61,0.97,58.0,11.41,0.95,59.0,5.25,0.97,58.0,12.51,0.95,59.0,7.29,0.97,58.0,12.51,0.95,16.2,9.1,10.0,12.2,13.7,10.6,10.7,18.1,11.44
050US48481,11,9.0,19.83,0.82,8.0,22.22,0.73,11.0,5.46,1.0,0.0,43.08,0.0,1.0,40.09,0.09,0.0,69.53,0.0,31.5,9.5,9.0,10.8,11.1,10.9,13.8,15.9,11.12
050US48483,2,0.0,94.89,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,61.18,0.0,0.0,65.68,0.0,,,,4.3,15.5,16.7,18.9,20.1,20.3,12.3,15.8,17.66
050US48485,37,36.0,7.63,0.97,37.0,7.07,1.0,37.0,3.11,1.0,36.0,9.59,0.97,36.0,8.22,0.97,36.0,10.08,0.97,78.2,18.8,17.0,18.8,18.5,19.2,15.9,19.4,17.88
050US48487,4,0.0,60.99,0.0,4.0,5.66,1.0,4.0,5.66,1.0,4.0,5.66,1.0,4.0,5.66,1.0,0.0,60.99,0.0,49.6,20.1,21.2,25.8,27.6,27.6,15.2,17.0,23.48
050US48489,6,5.0,13.67,0.83,3.0,26.91,0.6,5.0,12.89,0.83,5.0,32.19,0.83,5.0,32.36,0.83,0.0,62.1,0.0,16.2,6.6,7.2,7.8,8.6,9.4,6.9,8.7,7.98
050US48491,89,88.0,9.2,0.99,88.0,10.23,0.99,89.0,3.7,1.0,87.0,14.7,0.98,85.0,11.8,0.96,66.0,21.47,0.74,29.2,7.4,7.3,7.7,6.8,8.4,6.6,8.5,7.36
050US48493,11,4.0,29.25,0.36,9.0,20.35,0.82,11.0,13.97,1.0,1.0,37.6,0.09,3.0,32.05,0.27,0.0,43.7,0.0,12.1,9.2,8.9,11.4,11.0,11.0,8.1,10.9,10.08
050US48495,3,0.0,48.13,0.0,3.0,2.7,1.0,3.0,2.7,1.0,3.0,2.7,1.0,0.0,51.44,0.0,0.0,53.2,0.0,8.2,16.1,17.5,20.2,21.7,21.8,18.4,24.7,19.92
050US48497,11,0.0,46.38,0.0,10.0,20.29,0.91,11.0,10.76,1.0,9.0,20.82,0.82,9.0,20.82,0.82,0.0,47.44,0.0,45.0,11.9,12.4,14.9,16.0,14.1,14.4,16.0,14.36
050US48499,10,1.0,37.4,0.1,10.0,15.0,1.0,10.0,6.98,1.0,8.0,21.33,0.8,1.0,40.31,0.1,0.0,49.44,0.0,29.2,11.5,12.4,13.7,15.6,14.4,12.4,18.5,13.7
050US48501,2,0.0,63.98,0.0,2.0,13.27,1.0,2.0,13.27,1.0,2.0,13.27,1.0,0.0,59.48,0.0,0.0,92.14,0.0,15.8,14.7,16.0,17.9,19.1,19.1,14.0,20.0,17.22
050US48503,4,0.0,47.96,0.0,4.0,3.04,1.0,4.0,1.68,1.0,3.0,13.0,0.75,3.0,13.0,0.75,0.0,72.02,0.0,37.7,20.1,20.6,23.5,27.1,25.7,22.9,30.9,23.96
050US48505,3,3.0,3.75,1.0,0.0,64.93,0.0,3.0,3.75,1.0,3.0,3.75,1.0,3.0,3.75,1.0,0.0,68.26,0.0,3.8,10.2,11.2,12.8,12.9,13.8,8.9,11.3,11.92
050US48507,4,4.0,5.28,1.0,2.0,29.48,0.5,2.0,20.31,0.5,0.0,48.64,0.0,2.0,33.74,0.5,,,,2.6,9.4,10.3,11.5,12.6,12.3,8.4,10.8,11.02
050US49001,2,0.0,74.84,0.0,2.0,0.0,1.0,1.0,28.48,0.5,1.0,28.48,0.5,1.0,28.48,0.5,,,,73.3,22.2,23.4,26.2,28.7,27.9,27.2,30.6,26.68
050US49003,11,10.0,12.74,0.91,10.0,13.6,0.91,10.0,11.78,0.91,10.0,11.52,0.91,10.0,12.74,0.91,3.0,40.76,0.27,31.1,17.2,19.8,24.0,21.0,21.4,19.6,25.8,21.16
050US49005,26,24.0,9.73,0.92,24.0,11.92,0.92,25.0,6.57,0.96,24.0,7.53,0.92,24.0,8.58,0.92,24.0,12.25,0.92,34.7,13.3,13.2,15.0,15.5,16.3,11.4,13.7,14.28
050US49007,5,5.0,8.01,1.0,4.0,14.04,0.8,5.0,6.39,1.0,5.0,8.13,1.0,5.0,8.13,1.0,5.0,8.98,1.0,125.9,33.1,33.1,41.2,39.5,37.6,40.6,45.7,38.4
050US49009,1,0.0,92.11,0.0,0.0,92.11,0.0,0.0,95.72,0.0,0.0,92.11,0.0,0.0,92.11,0.0,,,,0.9,19.0,21.3,24.7,24.9,25.0,23.4,30.2,23.86
050US49011,54,54.0,11.81,1.0,54.0,7.41,1.0,54.0,2.17,1.0,54.0,4.23,1.0,54.0,4.76,1.0,54.0,9.16,1.0,45.5,16.1,17.7,19.3,18.4,16.6,14.5,18.8,17.3
050US49013,3,0.0,70.8,0.0,2.0,29.0,0.67,3.0,7.46,1.0,3.0,0.0,1.0,3.0,7.46,1.0,0.0,133.29,0.0,46.6,22.1,25.2,26.5,25.3,28.2,25.1,27.7,26.06
050US49015,3,1.0,31.63,0.33,0.0,86.65,0.0,2.0,47.23,0.67,2.0,47.23,0.67,3.0,6.44,1.0,0.0,78.51,0.0,31.7,26.3,28.6,32.7,33.9,38.0,39.2,45.6,34.48
050US49017,2,2.0,0.0,1.0,1.0,53.5,0.5,0.0,108.41,0.0,2.0,0.0,1.0,1.0,53.5,0.5,,,,56.4,20.1,22.1,25.5,26.4,27.2,18.6,25.2,23.96
050US49019,2,0.0,56.89,0.0,2.0,5.6,1.0,2.0,5.6,1.0,2.0,5.6,1.0,2.0,5.6,1.0,0.0,126.61,0.0,46.5,22.1,22.3,27.6,26.5,28.9,25.3,28.3,26.12
050US49021,8,7.0,16.61,0.88,7.0,15.3,0.88,7.0,9.47,0.88,7.0,14.31,0.88,7.0,9.15,0.88,0.0,64.31,0.0,53.6,19.1,22.3,26.4,24.6,23.9,18.0,23.2,23.04
050US49023,2,1.0,44.72,0.5,1.0,28.78,0.5,1.0,25.2,0.5,1.0,44.36,0.5,1.0,41.62,0.5,0.0,58.11,0.0,37.1,22.4,23.6,26.2,29.4,27.8,27.5,29.0,26.9
050US49025,2,0.0,99.21,0.0,1.0,36.1,0.5,1.0,36.1,0.5,1.0,36.1,0.5,1.0,36.1,0.5,0.0,140.22,0.0,46.7,21.0,22.2,26.2,26.3,26.4,25.4,30.2,25.3
050US49027,3,1.0,46.16,0.33,2.0,11.84,0.67,2.0,11.84,0.67,0.0,94.82,0.0,2.0,11.84,0.67,,,,27.9,23.4,22.6,25.9,28.2,28.3,25.5,31.3,26.1
050US49029,2,0.0,34.51,0.0,0.0,32.61,0.0,2.0,8.3,1.0,0.0,31.14,0.0,0.0,31.14,0.0,0.0,38.08,0.0,22.8,22.6,24.2,27.2,26.4,26.4,16.2,21.4,24.08
050US49031,1,0.0,48.67,0.0,0.0,48.67,0.0,0.0,44.68,0.0,0.0,48.67,0.0,0.0,57.01,0.0,,,,-9.0,21.2,23.1,26.0,27.8,27.8,20.8,26.8,25.1
050US49033,1,1.0,0.0,1.0,0.0,83.85,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,126.74,0.0,7.4,19.0,21.2,23.3,24.9,25.4,19.5,25.2,22.86
050US49035,212,212.0,8.0,1.0,212.0,6.68,1.0,212.0,2.2,1.0,212.0,4.65,1.0,212.0,3.48,1.0,212.0,9.75,1.0,53.6,24.1,25.6,23.9,24.5,23.4,21.9,23.5,23.86
050US49037,4,4.0,0.0,1.0,2.0,41.5,0.5,1.0,72.71,0.25,2.0,39.48,0.5,1.0,39.74,0.25,,,,14.8,16.8,19.3,20.3,22.2,21.6,14.6,18.3,19.6
050US49039,5,0.0,61.66,0.0,5.0,14.15,1.0,5.0,4.88,1.0,0.0,60.05,0.0,3.0,28.12,0.6,0.0,89.63,0.0,38.3,20.8,22.4,23.3,27.1,25.1,18.8,27.9,23.34
050US49041,5,4.0,16.26,0.8,4.0,15.94,0.8,4.0,7.86,0.8,4.0,16.26,0.8,1.0,36.9,0.2,,,,72.7,20.8,21.9,26.2,27.7,28.5,28.0,28.0,26.46
050US49043,13,1.0,41.38,0.08,10.0,22.16,0.77,11.0,13.66,0.85,11.0,20.48,0.85,11.0,24.25,0.85,2.0,46.31,0.15,41.9,18.1,18.9,21.7,22.8,21.7,16.9,21.8,20.4
050US49045,11,0.0,71.84,0.0,8.0,44.14,0.73,8.0,33.95,0.73,10.0,11.57,0.91,9.0,37.41,0.82,0.0,72.89,0.0,20.7,26.5,23.2,21.9,25.6,25.8,24.9,32.3,24.28
050US49047,6,5.0,10.05,0.83,6.0,9.38,1.0,6.0,8.12,1.0,6.0,8.62,1.0,6.0,5.57,1.0,,,,36.3,18.0,19.3,21.4,22.2,24.5,25.1,25.0,22.5
050US49049,128,120.0,14.75,0.94,126.0,8.3,0.98,128.0,3.84,1.0,128.0,5.08,1.0,128.0,4.26,1.0,123.0,13.97,0.96,40.1,16.8,17.7,18.7,19.5,17.2,14.5,14.9,17.52
050US49051,4,0.0,38.7,0.0,4.0,5.03,1.0,4.0,2.26,1.0,4.0,3.7,1.0,4.0,0.73,1.0,0.0,37.45,0.0,20.3,18.5,20.4,22.9,24.5,22.7,17.8,20.2,21.66
050US49053,21,21.0,9.55,1.0,19.0,16.67,0.9,21.0,2.75,1.0,20.0,6.62,0.95,20.0,7.45,0.95,18.0,17.38,0.86,67.2,18.1,21.3,19.4,22.8,23.7,18.7,22.4,21.18
050US49055,1,1.0,0.0,1.0,0.0,116.68,0.0,0.0,116.68,0.0,1.0,0.0,1.0,0.0,129.51,0.0,,,,18.8,22.0,24.0,27.4,28.8,31.1,26.5,36.1,27.56
050US49057,50,50.0,7.8,1.0,49.0,12.88,0.98,50.0,3.0,1.0,50.0,5.72,1.0,50.0,4.86,1.0,50.0,9.56,1.0,58.8,24.4,28.3,26.2,27.6,26.0,24.1,27.0,26.44
050US50001,10,9.0,18.1,0.9,8.0,22.12,0.8,9.0,10.97,0.9,8.0,22.01,0.8,8.0,21.97,0.8,0.0,51.37,0.0,24.8,11.8,12.4,15.3,14.5,15.4,12.5,16.0,14.02
050US50003,12,8.0,26.34,0.67,7.0,28.51,0.58,11.0,13.06,0.92,11.0,13.23,0.92,11.0,15.7,0.92,1.0,52.51,0.08,41.3,13.5,12.8,17.5,15.0,20.0,22.5,25.5,17.56
050US50005,10,9.0,15.57,0.9,9.0,20.65,0.9,9.0,8.29,0.9,9.0,21.21,0.9,9.0,21.21,0.9,8.0,23.33,0.8,25.7,14.1,14.9,17.9,19.9,19.5,25.0,28.5,19.44
050US50007,35,32.0,10.79,0.91,32.0,16.29,0.91,35.0,4.39,1.0,32.0,11.47,0.91,32.0,12.47,0.91,32.0,15.77,0.91,41.6,12.7,14.4,16.5,19.7,13.8,14.8,21.6,15.84
050US50009,3,3.0,0.0,1.0,2.0,29.76,0.67,2.0,28.35,0.67,2.0,28.35,0.67,2.0,28.58,0.67,0.0,54.99,0.0,38.7,15.7,18.2,19.1,20.4,20.5,18.7,23.7,19.38
050US50011,10,10.0,6.24,1.0,7.0,21.23,0.7,10.0,7.82,1.0,7.0,21.97,0.7,7.0,22.02,0.7,7.0,21.23,0.7,32.4,15.3,17.6,17.5,20.8,21.3,18.0,19.5,19.04
050US50013,2,2.0,0.0,1.0,0.0,35.04,0.0,2.0,11.81,1.0,0.0,32.96,0.0,0.0,34.47,0.0,0.0,34.42,0.0,12.7,13.4,15.0,16.8,17.4,17.4,15.4,24.8,16.4
050US50015,7,6.0,16.61,0.86,6.0,20.13,0.86,6.0,15.5,0.86,7.0,14.95,1.0,6.0,20.13,0.86,0.0,53.88,0.0,36.2,13.7,14.0,16.0,17.0,17.5,15.7,20.2,16.04
050US50017,10,10.0,10.68,1.0,7.0,27.21,0.7,10.0,14.6,1.0,9.0,17.77,0.9,9.0,20.65,0.9,2.0,38.87,0.2,21.4,13.7,15.3,17.8,19.9,18.9,17.3,25.1,17.84
050US50019,10,4.0,26.96,0.4,6.0,23.1,0.6,8.0,14.72,0.8,8.0,19.59,0.8,8.0,20.6,0.8,8.0,20.6,0.8,38.3,14.6,17.6,19.5,19.1,19.6,18.9,25.1,18.94
050US50021,20,17.0,15.55,0.85,15.0,22.73,0.75,18.0,12.81,0.9,17.0,16.16,0.85,16.0,19.22,0.8,15.0,22.87,0.75,41.3,14.9,17.2,19.7,20.7,25.3,25.2,37.4,21.62
050US50023,19,15.0,18.45,0.79,13.0,25.13,0.68,18.0,9.23,0.95,14.0,15.48,0.74,13.0,21.42,0.68,13.0,25.13,0.68,32.1,11.8,14.7,17.3,18.2,20.5,18.3,32.5,17.8
050US50025,18,11.0,30.11,0.61,11.0,24.44,0.61,17.0,13.1,0.94,11.0,24.42,0.61,12.0,20.49,0.67,7.0,31.37,0.39,35.0,17.9,17.0,20.6,28.1,32.2,39.1,38.0,27.4
050US50027,18,10.0,21.64,0.56,13.0,21.72,0.72,15.0,13.92,0.83,12.0,23.47,0.67,13.0,22.18,0.72,5.0,41.3,0.28,26.8,15.7,19.4,22.1,21.7,24.8,26.7,50.7,22.94
050US51001,12,12.0,9.72,1.0,2.0,45.38,0.18,12.0,14.01,1.0,2.0,44.3,0.17,10.0,21.16,0.83,1.0,51.03,0.08,19.4,15.9,15.0,17.1,18.1,18.6,16.3,23.6,17.02
050US51003,22,20.0,14.08,0.91,19.0,14.42,0.86,22.0,8.28,1.0,19.0,13.59,0.86,18.0,14.48,0.82,17.0,21.3,0.77,37.0,8.1,8.3,9.2,10.4,9.7,8.4,10.6,9.2
050US51005,6,5.0,21.46,0.83,4.0,20.3,0.67,6.0,10.21,1.0,6.0,10.22,1.0,6.0,16.4,1.0,0.0,78.3,0.0,50.1,20.4,21.6,26.0,26.2,24.9,15.3,21.4,22.8
050US51007,2,2.0,12.36,1.0,0.0,33.81,0.0,2.0,0.0,1.0,0.0,38.48,0.0,0.0,43.36,0.0,0.0,54.97,0.0,1.7,13.1,14.3,16.4,16.9,17.0,18.2,22.8,16.56
050US51009,9,9.0,7.02,1.0,7.0,21.66,0.78,9.0,7.33,1.0,9.0,12.16,1.0,9.0,12.16,1.0,8.0,22.6,0.89,32.3,10.4,12.5,12.9,13.3,14.8,13.9,19.5,13.48
050US51011,3,2.0,31.61,0.67,1.0,35.22,0.33,3.0,9.21,1.0,3.0,9.21,1.0,0.0,35.21,0.0,0.0,35.21,0.0,17.0,11.6,13.0,14.5,16.6,15.0,8.5,12.1,13.52
050US51013,59,59.0,6.0,1.0,59.0,6.82,1.0,59.0,1.64,1.0,59.0,4.67,1.0,59.0,3.99,1.0,59.0,9.55,1.0,31.1,6.7,7.8,9.8,8.9,7.7,7.7,13.3,8.38
050US51015,13,3.0,37.53,0.23,11.0,19.47,0.85,12.0,12.2,0.92,11.0,19.55,0.85,11.0,20.47,0.85,11.0,20.51,0.85,43.2,13.0,12.3,15.5,18.1,17.4,14.5,19.8,15.56
050US51017,1,0.0,55.54,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,48.64,0.0,0.0,48.88,0.0,0.0,85.52,0.0,17.3,17.6,19.2,21.6,23.1,23.3,14.5,19.8,20.34
050US51019,17,,,,,,,,,,,,,,,,,,,17.1,11.1,12.8,14.0,17.9,14.7,13.0,22.5,14.48
050US51021,2,2.0,0.0,1.0,0.0,42.92,0.0,1.0,18.5,0.5,0.0,42.92,0.0,0.0,43.18,0.0,0.0,64.25,0.0,84.1,32.1,34.9,37.8,41.5,45.0,32.8,48.6,38.4
050US51023,8,5.0,27.78,0.62,6.0,26.14,0.75,8.0,10.53,1.0,7.0,21.47,0.88,6.0,23.41,0.75,5.0,29.66,0.62,11.9,14.3,15.4,15.8,17.6,21.1,16.5,19.8,17.28
050US51025,5,4.0,15.17,0.8,3.0,28.89,0.6,5.0,13.03,1.0,4.0,15.17,0.8,4.0,15.17,0.8,0.0,49.85,0.0,6.9,17.2,16.7,19.1,22.0,20.9,14.2,18.7,18.58
050US51027,7,3.0,20.14,0.43,3.0,31.2,0.43,6.0,12.54,0.86,3.0,36.9,0.43,3.0,35.66,0.43,1.0,54.59,0.14,71.4,40.7,45.9,44.8,47.5,52.4,41.4,45.3,46.4
050US51029,4,2.0,23.99,0.5,0.0,48.57,0.0,3.0,19.28,0.75,0.0,43.66,0.0,0.0,47.92,0.0,0.0,67.0,0.0,4.4,15.4,16.9,18.9,17.8,17.9,7.6,10.2,15.82
050US51031,12,8.0,24.71,0.67,7.0,30.91,0.58,12.0,8.1,1.0,12.0,14.89,1.0,8.0,23.83,0.67,8.0,23.86,0.67,5.3,11.0,11.0,13.1,13.8,15.3,10.9,20.5,12.82
050US51033,7,6.0,22.28,0.86,2.0,35.92,0.29,6.0,16.12,0.86,5.0,24.89,0.71,5.0,24.42,0.71,1.0,36.43,0.14,4.2,14.5,16.1,20.8,20.9,22.6,16.4,29.4,19.36
050US51035,7,4.0,26.0,0.57,5.0,22.62,0.71,7.0,12.29,1.0,5.0,19.97,0.71,5.0,19.47,0.71,4.0,25.43,0.57,46.4,21.8,19.1,20.0,23.5,21.8,21.0,21.0,21.08
050US51036,3,2.0,18.14,0.67,1.0,30.41,0.33,3.0,24.58,1.0,0.0,34.16,0.0,1.0,32.18,0.33,0.0,41.25,0.0,6.7,13.1,14.4,17.1,17.2,17.8,18.9,20.1,17.08
050US51037,3,1.0,21.65,0.33,0.0,50.26,0.0,3.0,18.19,1.0,0.0,42.29,0.0,0.0,57.64,0.0,0.0,76.44,0.0,25.5,12.8,14.1,15.1,16.1,16.1,16.5,25.9,15.58
050US51041,71,70.0,16.57,0.99,70.0,13.07,0.99,71.0,4.53,1.0,71.0,11.66,1.0,71.0,12.63,1.0,70.0,14.31,0.99,36.6,10.4,12.0,19.7,19.6,23.6,23.3,29.8,19.64
050US51043,3,2.0,27.72,0.67,2.0,27.04,0.67,3.0,9.04,1.0,3.0,14.22,1.0,2.0,23.57,0.67,2.0,27.91,0.67,17.0,15.5,17.4,19.9,20.0,20.0,19.0,18.0,19.26
050US51045,1,1.0,0.0,1.0,0.0,41.42,0.0,1.0,0.0,1.0,0.0,46.91,0.0,0.0,45.41,0.0,0.0,48.01,0.0,1.5,18.8,20.5,23.2,24.7,24.7,17.7,25.5,22.16
050US51047,8,0.0,55.59,0.0,8.0,13.98,1.0,8.0,7.0,1.0,8.0,8.64,1.0,8.0,6.22,1.0,8.0,14.4,1.0,21.8,18.2,18.6,20.3,27.7,23.2,22.8,32.7,22.52
050US51049,2,1.0,28.11,0.5,1.0,28.11,0.5,2.0,11.13,1.0,1.0,23.85,0.5,0.0,39.66,0.0,0.0,66.82,0.0,-9.0,13.5,14.6,16.3,18.5,18.4,13.8,17.5,16.32
050US51051,4,2.0,21.9,0.5,3.0,18.81,0.75,4.0,5.92,1.0,3.0,18.81,0.75,0.0,41.76,0.0,0.0,67.24,0.0,79.9,41.9,44.0,47.3,50.2,49.1,55.2,65.7,49.16
050US51053,7,6.0,17.45,0.86,5.0,17.25,0.71,6.0,11.89,0.86,6.0,17.56,0.86,6.0,17.56,0.86,4.0,29.03,0.57,1.9,13.9,15.5,16.7,18.6,19.7,13.7,20.4,16.84
