HEROP_ID,PrcNtvRsrv,TtlJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,TtlJlAdm,TtlJlPrt
050US47133,0.0,1053.71,5707.6,343.92,144.0,780.0,47.0
050US49041,0.0,822.5,8091.89,207.47,104.82,1031.23,26.44
050US26043,0.0,494.92,7626.9,177.66,78.0,1202.0,28.0
050US26057,0.0,203.93,7006.55,101.97,56.0,1924.0,28.0
050US26067,0.0,345.29,7591.77,106.6,149.0,3276.0,46.0
050US36069,0.0,315.97,370.06,206.38,222.0,260.0,145.0
050US28105,0.0,220.37,4668.5,59.85,81.0,1716.0,22.0
050US31039,0.12,,,,,,
050US13193,0.0,310.94,3464.74,266.52,28.0,312.0,24.0
050US16001,0.0,332.41,5483.31,301.48,1005.9,16592.84,912.3
050US26087,0.0,193.26,3319.99,75.92,112.0,1924.0,44.0
050US26091,0.0,407.57,6653.82,99.52,258.0,4212.0,63.0
050US21127,0.0,456.12,7754.23,145.33,45.32,770.46,14.44
050US13293,0.0,760.23,6274.89,603.35,126.0,1040.0,100.0
050US17133,0.0,54.35,3061.73,27.18,12.0,676.0,6.0
050US47043,0.0,876.3,16201.35,509.48,301.0,5565.0,175.0
050US54097,0.0,675.24,4796.2,297.01,104.17,739.91,45.82
050US45023,0.0,226.01,766.47,0.0,46.0,156.0,0.0
050US50007,0.0,,,,,,
050US31113,0.0,487.18,8431.24,356.64,2.09,36.17,1.53
050US42009,0.0,474.08,2083.26,247.05,142.0,624.0,74.0
050US18079,0.0,657.02,9265.03,61.25,118.0,1664.0,11.0
050US17181,0.0,1088.61,4445.42,1099.93,114.38,467.08,115.57
050US17191,0.0,131.65,0.0,162.03,13.0,0.0,16.0
050US17195,0.0,301.97,5435.38,116.14,104.0,1872.0,40.0
050US42053,0.0,423.28,1047.95,164.56,22.07,54.64,8.58
050US48149,0.0,183.19,8820.14,81.42,27.0,1300.0,12.0
050US48155,0.0,,,,,,
050US48183,0.0,924.34,11710.03,775.0,718.0,9096.0,602.0
050US50011,0.0,,,,,,
050US26005,0.0,233.84,9015.04,150.52,174.0,6708.0,112.0
050US18093,0.0,498.91,6520.98,428.64,142.0,1856.0,122.0
050US05047,0.0,333.3,1873.71,189.17,37.0,208.0,21.0
050US13055,0.0,313.72,17292.01,156.86,50.0,2756.0,25.0
050US05137,0.0,251.92,22561.23,293.91,18.0,1612.0,21.0
050US08061,0.0,561.16,10780.58,195.46,4.45,85.49,1.55
050US08075,0.0,616.41,12821.44,587.05,89.86,1869.11,85.58
050US48189,0.0,435.72,4292.99,256.85,95.0,936.0,56.0
050US40007,0.0,817.87,4907.2,314.56,26.0,156.0,10.0
050US13321,0.0,365.99,3644.29,249.18,47.0,468.0,32.0
050US17109,0.0,153.23,8963.8,143.65,32.0,1872.0,30.0
050US17113,0.0,212.25,6430.86,136.2,254.0,7696.0,163.0
050US26025,0.0,601.89,12043.62,515.4,515.0,10305.0,441.0
050US13101,0.0,781.02,12572.54,754.96,20.08,323.24,19.41
050US17099,0.0,239.7,4303.22,164.08,168.0,3016.0,115.0
050US17103,0.0,206.49,2334.25,130.18,46.0,520.0,29.0
050US17105,0.0,490.28,9475.88,564.04,113.0,2184.0,130.0
050US51197,0.0,773.67,8515.85,274.22,140.05,1541.54,49.64
050US37179,0.0,150.94,4436.28,143.06,230.0,6760.0,218.0
050US17123,0.0,127.57,7370.66,85.05,9.0,520.0,6.0
050US13109,0.0,330.83,20330.83,120.3,22.0,1352.0,8.0
050US48397,0.0,354.94,6238.22,309.4,226.0,3972.0,197.0
050US18155,0.0,242.37,0.0,261.71,16.04,0.0,17.32
050US37025,0.0,272.98,4017.45,166.29,371.0,5460.0,226.0
050US37035,0.0,268.06,8763.27,263.13,272.0,8892.0,267.0
050US13211,0.0,597.17,10503.21,597.17,68.0,1196.0,68.0
050US40105,1.0,999.38,18004.37,577.76,64.0,1153.0,37.0
050US40111,1.0,1273.83,13600.03,919.99,306.0,3267.0,221.0
050US26031,0.0,532.54,8441.81,210.39,81.0,1284.0,32.0
050US54089,0.0,346.59,5520.14,202.39,27.88,444.04,16.28
050US51115,0.0,991.34,5857.78,540.69,49.21,290.78,26.84
050US51169,0.0,1510.27,9473.13,418.19,203.72,1277.83,56.41
050US17083,0.0,170.64,7648.87,158.87,24.06,1078.49,22.4
050US39071,0.0,246.21,8781.62,134.3,66.0,2354.0,36.0
050US39079,0.0,243.37,,257.97,50.0,,53.0
050US48267,0.0,443.01,10471.2,563.83,11.0,260.0,14.0
050US28117,0.0,444.08,13985.49,112.58,71.0,2236.0,18.0
050US28125,0.0,8520.4,40735.91,8412.09,229.71,1098.24,226.79
050US29135,0.0,301.15,8082.38,194.29,31.0,832.0,20.0
050US48271,0.0,1232.39,0.0,1232.39,28.0,0.0,28.0
050US51650,0.0,373.79,6218.78,248.09,339.0,5640.0,225.0
050US37143,0.0,451.34,7252.97,414.12,35.29,567.11,32.38
050US29221,0.0,370.32,709.79,364.15,60.0,115.0,59.0
050US39069,0.0,609.82,7668.38,170.31,104.34,1312.06,29.14
050US29075,0.0,1047.7,2928.82,259.21,41.51,116.04,10.27
050US29079,0.0,431.11,2690.12,431.11,25.0,156.0,25.0
050US29165,0.0,252.5,6796.65,246.53,169.0,4549.0,165.0
050US17111,0.0,201.5,3127.79,187.9,415.0,6442.0,387.0
050US30107,0.0,328.68,0.0,0.0,4.0,0.0,0.0
050US46047,0.0,467.78,20270.27,259.88,18.0,780.0,10.0
050US37191,0.0,270.72,7959.72,210.0,214.0,6292.0,166.0
050US38001,0.0,74.68,7766.99,74.68,1.0,104.0,1.0
050US29225,0.0,128.83,2161.08,70.65,31.0,520.0,17.0
050US36085,0.0,,,,,,
050US28059,0.0,434.23,3465.25,226.79,404.0,3224.0,211.0
050US29093,0.0,267.76,0.0,189.01,17.0,0.0,12.0
050US56037,0.0,460.35,8999.34,207.68,133.0,2600.0,60.0
050US54079,0.0,400.08,4377.32,199.72,144.85,1584.81,72.31
050US39089,0.0,238.58,3888.47,189.62,268.0,4368.0,213.0
050US45085,0.0,253.39,6032.29,250.87,172.47,4105.82,170.75
050US46007,1.0,,,,,,
050US18089,0.0,239.53,2958.48,162.78,749.0,9251.0,509.0
050US18107,0.0,844.23,5114.54,434.41,206.0,1248.0,106.0
050US18161,0.0,434.69,3390.57,304.28,20.0,156.0,14.0
050US19021,0.0,206.3,11140.2,190.43,26.0,1404.0,24.0
050US36117,0.0,186.59,2874.91,145.13,108.0,1664.0,84.0
050US48177,0.0,733.67,17229.41,512.78,93.0,2184.0,65.0
050US48191,0.0,283.61,11798.07,453.77,5.0,208.0,8.0
050US48219,0.0,509.2,2118.27,393.78,75.0,312.0,58.0
050US12005,0.0,875.33,10758.73,484.44,1048.0,12881.0,580.0
050US48257,0.0,522.23,7263.69,369.81,418.0,5814.0,296.0
050US31021,0.01,90.5,5774.81,66.42,3.42,218.23,2.51
050US36011,0.04,377.22,4518.7,276.49,191.0,2288.0,140.0
050US31141,0.0,300.14,8092.47,174.13,61.12,1647.95,35.46
050US31145,0.0,,,,,,
050US31149,0.0,489.0,19070.9,0.0,4.0,156.0,0.0
050US48247,0.0,368.14,24364.12,200.8,11.0,728.0,6.0
050US48021,0.0,530.81,6408.3,501.42,289.0,3489.0,273.0
050US29111,0.0,174.85,3306.31,95.37,11.0,208.0,6.0
050US53001,0.0,190.08,9063.42,146.88,22.0,1049.0,17.0
050US53063,0.0,277.67,5625.35,238.26,923.0,18699.0,792.0
050US40153,0.0,790.99,12655.92,425.92,104.0,1664.0,56.0
050US17139,0.0,314.57,5257.84,280.87,28.0,468.0,25.0
050US55091,0.0,409.0,10633.95,159.05,18.0,468.0,7.0
050US37033,0.0,20.74,3953.55,76.03,3.0,572.0,11.0
050US37185,0.17,242.6,6090.01,242.6,29.0,728.0,29.0
050US37187,0.0,281.9,19541.58,0.0,20.17,1398.2,0.0
050US33005,0.0,314.49,828.03,163.22,158.0,416.0,82.0
050US35001,0.31,281.85,5467.41,197.87,1262.0,24481.0,886.0
050US28107,0.0,572.71,0.0,270.32,125.0,0.0,59.0
050US36027,0.0,211.4,1640.33,183.21,420.0,3259.0,364.0
050US17193,0.0,360.26,9750.77,251.61,30.24,818.48,21.12
050US18047,0.0,401.97,2883.08,83.17,58.0,416.0,12.0
050US02185,0.0,,,,,,
050US05111,0.0,562.88,19972.19,357.59,85.0,3016.0,54.0
050US38015,0.0,360.59,10549.84,273.98,222.24,6502.08,168.86
050US29025,0.0,2331.42,20875.18,107.6,130.0,1164.0,6.0
050US29091,0.0,238.44,8764.65,172.66,58.0,2132.0,42.0
050US20191,0.0,1059.28,3647.84,729.57,151.0,520.0,104.0
050US21039,0.0,3501.21,17347.42,275.72,101.08,500.82,7.96
050US48197,0.01,333.89,2170.28,125.21,8.0,52.0,3.0
050US31067,0.0,182.57,7911.15,53.25,24.0,1040.0,7.0
050US31077,0.0,94.76,3533.9,54.7,1.23,45.87,0.71
050US46065,0.15,1092.53,25346.63,865.59,121.03,2807.9,95.89
050US54051,0.0,350.63,3486.77,183.88,68.38,679.99,35.86
050US31097,0.0,82.72,7515.93,185.91,2.83,257.12,6.36
050US20145,0.0,202.47,4679.42,179.98,9.0,208.0,8.0
050US26123,0.0,826.83,10490.81,701.15,250.0,3172.0,212.0
050US31127,0.0,161.63,7203.88,115.45,7.0,312.0,5.0
050US37109,0.0,258.43,5123.91,198.93,139.0,2756.0,107.0
050US37197,0.0,138.82,2843.68,121.99,33.0,676.0,29.0
050US31083,0.0,51.28,0.0,102.56,1.0,0.0,2.0
050US31093,0.0,,,,,,
050US55071,0.0,401.62,6881.53,207.8,201.0,3444.0,104.0
050US42113,0.0,484.73,1643.77,210.69,19.05,64.6,8.28
050US48209,0.0,229.03,4893.61,165.12,344.0,7350.0,248.0
050US48233,0.0,448.06,10872.97,365.92,60.0,1456.0,49.0
050US48307,0.0,442.94,5484.08,337.48,21.0,260.0,16.0
050US31173,0.99,311.23,6224.56,167.58,13.0,260.0,7.0
050US31175,0.0,95.22,3533.56,54.53,2.27,84.24,1.3
050US35006,0.32,,,,,,
050US35009,0.0,752.88,9410.97,123.42,244.0,3050.0,40.0
050US31131,0.0,186.53,4310.88,103.63,18.0,416.0,10.0
050US31139,0.0,112.61,3250.41,62.49,4.83,139.41,2.68
050US48123,0.0,921.4,5832.87,480.73,115.0,728.0,60.0
050US48125,0.0,26433.19,228535.2,15095.55,367.95,3181.21,210.13
050US51680,0.0,611.86,6027.24,372.43,344.74,3395.93,209.84
050US51683,0.0,272.93,2768.06,156.96,76.11,771.9,43.77
050US13005,0.0,862.07,11758.06,607.69,61.0,832.0,43.0
050US13045,0.0,998.03,10155.55,648.85,786.0,7998.0,511.0
050US21163,0.0,1366.84,8600.57,310.17,260.0,1636.0,59.0
050US21191,0.0,637.82,8290.33,243.57,61.25,796.12,23.39
050US39051,0.0,609.82,7668.39,170.31,163.17,2051.83,45.57
050US30065,0.0,217.16,9410.06,144.77,6.0,260.0,4.0
050US35013,0.0,532.77,7462.41,467.08,738.0,10337.0,647.0
050US55083,0.0,222.28,5452.11,130.01,53.0,1300.0,31.0
050US48077,0.01,309.02,8838.07,324.47,20.0,572.0,21.0
050US48081,0.0,,,,,,
050US40099,1.0,418.46,3626.64,81.37,36.0,312.0,7.0
050US13087,0.0,1753.15,10112.95,252.97,298.0,1719.0,43.0
050US27155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US27159,0.0,280.83,26550.93,191.47,22.0,2080.0,15.0
050US27169,0.0,180.84,2089.67,146.39,63.0,728.0,51.0
050US36049,0.0,201.71,1542.48,142.38,34.0,260.0,24.0
050US39059,0.0,310.98,14043.13,110.48,76.0,3432.0,27.0
050US05027,0.0,475.91,0.0,237.96,74.0,0.0,37.0
050US48087,0.0,563.06,5855.86,225.23,10.0,104.0,4.0
050US48235,0.0,574.97,9604.1,502.7,5.33,89.03,4.66
050US48243,0.0,,,,,,
050US48249,0.0,242.5,5167.96,218.64,61.0,1300.0,55.0
050US29181,0.0,266.96,15774.78,230.55,22.0,1300.0,19.0
050US31013,0.0,183.88,10358.57,107.26,12.0,676.0,7.0
050US48281,0.0,206.61,9152.13,198.96,27.0,1196.0,26.0
050US48291,0.0,429.29,7001.49,311.06,236.0,3849.0,171.0
050US41009,0.0,297.21,13113.18,318.22,99.0,4368.0,106.0
050US28065,0.0,418.83,6759.1,0.0,29.0,468.0,0.0
050US28069,0.01,5555.56,18063.15,546.45,366.0,1190.0,36.0
050US29107,0.0,528.82,5092.3,34.28,108.0,1040.0,7.0
050US13061,0.0,884.5,9126.87,716.34,14.78,152.51,11.97
050US28039,0.0,2006.05,9372.53,526.18,305.0,1425.0,80.0
050US37081,0.0,256.54,5674.99,232.5,907.0,20064.0,822.0
050US37119,0.0,204.88,3352.7,200.18,1526.0,24972.0,1491.0
050US37171,0.0,276.76,6447.47,243.55,125.0,2912.0,110.0
050US28005,0.0,532.41,0.0,598.96,40.0,0.0,45.0
050US28113,0.0,667.38,13625.94,528.17,163.0,3328.0,129.0
050US17025,0.0,147.93,1923.08,123.27,12.0,156.0,10.0
050US55049,0.0,254.08,6258.36,93.61,38.0,936.0,14.0
050US48253,0.0,250.84,7080.91,157.67,35.0,988.0,22.0
050US51550,0.0,651.13,4459.51,343.51,1052.0,7205.0,555.0
050US46129,0.01,253.56,6201.71,223.52,8.02,196.16,7.07
050US51065,0.0,475.03,4312.58,233.25,80.18,727.92,39.37
050US51520,0.0,1469.46,9988.47,902.8,153.0,1040.0,94.0
050US28063,0.0,6187.11,9312.78,149.86,289.0,435.0,7.0
050US28127,0.0,569.55,12201.28,311.2,97.0,2078.0,53.0
050US17049,0.0,213.85,7977.68,181.31,46.0,1716.0,39.0
050US01007,0.0,502.71,9425.85,423.34,76.0,1425.0,64.0
050US30097,0.0,,,,,,
050US01019,0.0,785.13,18943.53,502.48,125.0,3016.0,80.0
050US28015,0.0,2435.33,9968.31,243.56,151.38,619.63,15.14
050US55031,0.0,621.05,0.0,0.0,176.0,0.0,0.0
050US01085,0.0,311.96,623.93,202.78,20.0,40.0,13.0
050US55101,0.0,576.67,7434.51,348.21,732.0,9437.0,442.0
050US28135,0.0,512.82,5333.33,102.56,50.0,520.0,10.0
050US28145,0.0,425.17,9018.18,330.07,76.0,1612.0,59.0
050US55129,0.0,206.19,3950.08,75.96,19.0,364.0,7.0
050US46051,0.13,136.99,2374.43,0.0,6.0,104.0,0.0
050US41057,0.0,624.84,11604.18,197.65,98.0,1820.0,31.0
050US46045,0.0,130.43,2260.87,43.48,3.0,52.0,1.0
050US20081,0.0,201.53,4191.86,161.23,5.0,104.0,4.0
050US20093,0.0,168.35,0.0,0.0,4.0,0.0,0.0
050US46043,0.02,603.32,36587.95,416.36,9.81,594.92,6.77
050US29053,0.0,288.81,,236.3,33.0,,27.0
050US30103,0.02,,,,,,
050US35028,0.04,190.62,1292.89,74.59,23.0,156.0,9.0
050US28019,0.0,1781.05,7062.3,197.12,88.91,352.55,9.84
050US37181,0.0,562.32,3561.39,555.11,156.0,988.0,154.0
050US28073,0.0,333.79,4628.62,254.67,135.0,1872.0,103.0
050US46057,0.0,226.55,3045.6,97.55,7.85,105.53,3.38
050US55135,0.0,666.38,7748.57,263.45,215.0,2500.0,85.0
050US28025,0.0,1007.82,4192.53,588.57,125.0,520.0,73.0
050US48085,0.0,147.65,3142.56,131.85,972.0,20688.0,868.0
050US48095,0.0,445.28,3858.81,265.09,14.16,122.71,8.43
050US48111,0.0,394.73,11052.69,239.34,17.68,495.05,10.72
050US48115,0.0,481.36,12194.52,246.85,39.0,988.0,20.0
050US36021,0.0,276.36,2326.68,5.26,105.0,884.0,2.0
050US30109,0.0,2870.81,11387.58,384.23,17.11,67.87,2.29
050US29131,0.0,602.02,0.0,480.34,94.0,0.0,75.0
050US28155,0.0,163.61,5955.5,98.17,10.0,364.0,6.0
050US29039,0.0,173.78,4518.37,173.78,14.0,364.0,14.0
050US48047,0.0,13095.52,331601.63,13287.05,547.0,13851.0,555.0
050US48105,0.0,1374.26,4764.09,458.09,30.0,104.0,10.0
050US28031,0.0,208.59,2169.38,225.28,25.0,260.0,27.0
050US28035,0.0,659.08,5145.97,534.39,333.0,2600.0,270.0
050US05125,0.0,241.55,2059.08,175.55,183.0,1560.0,133.0
050US21143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US39081,0.0,226.44,6693.04,54.82,95.0,2808.0,23.0
050US37005,0.0,415.45,4000.62,353.9,27.0,260.0,23.0
050US34039,0.0,170.65,1342.95,123.71,629.0,4950.0,456.0
050US29051,0.0,271.9,13099.02,281.89,136.0,6552.0,141.0
050US21219,0.0,1438.94,686.47,330.03,109.0,52.0,25.0
050US22049,0.0,10654.49,25367.83,2262.81,1050.0,2500.0,223.0
050US06049,0.0,567.07,1173.25,430.19,29.0,60.0,22.0
050US06087,0.0,232.88,2091.13,174.26,437.0,3924.0,327.0
050US17033,0.0,333.17,1267.67,130.02,41.0,156.0,16.0
050US40119,0.2,318.73,5140.62,253.96,187.0,3016.0,149.0
050US29147,0.0,136.41,7093.25,74.4,22.0,1144.0,12.0
050US29151,0.0,206.92,7472.12,22.99,18.0,650.0,2.0
050US46091,0.28,100.37,1739.71,133.82,3.0,52.0,4.0
050US35027,0.0,1223.38,0.0,0.0,135.0,0.0,0.0
050US35053,0.03,454.16,27060.27,1135.4,48.0,2860.0,120.0
050US39031,0.0,289.38,5426.94,75.68,65.0,1219.0,17.0
050US39033,0.0,443.08,8286.37,256.52,114.0,2132.0,66.0
050US21073,0.0,1170.11,13324.01,218.83,385.0,4384.0,72.0
050US28099,0.05,307.18,0.0,212.23,55.0,0.0,38.0
050US28147,0.0,166.59,577.52,166.59,15.0,52.0,15.0
050US51750,0.0,773.66,8515.87,274.26,109.93,1210.02,38.97
050US40123,1.0,736.02,10263.16,546.88,179.0,2496.0,133.0
050US27059,0.0,214.9,8127.22,66.42,55.0,2080.0,17.0
050US37041,0.0,275.68,9972.43,167.81,23.0,832.0,14.0
050US39037,0.0,123.51,3293.54,63.34,39.0,1040.0,20.0
050US26105,0.0,405.34,5937.43,171.27,71.0,1040.0,30.0
050US48439,0.0,254.27,2760.08,182.95,3501.0,38003.0,2519.0
050US16055,0.13,381.76,8182.39,337.08,376.0,8059.0,332.0
050US39057,0.0,261.43,4028.19,95.89,289.0,4453.0,106.0
050US39065,0.0,311.24,8676.88,162.0,63.69,1775.55,33.15
050US29185,0.0,2715.36,0.0,2696.63,145.0,0.0,144.0
050US21047,0.0,1506.9,19214.73,601.65,693.55,8843.58,276.91
050US21081,0.0,1851.05,14535.06,0.0,298.0,2340.0,0.0
050US46103,0.0,844.24,18242.49,654.39,587.0,12684.0,455.0
050US37061,0.0,380.85,7123.87,347.97,139.0,2600.0,127.0
050US01045,0.01,189.21,9018.95,160.83,60.0,2860.0,51.0
050US31159,0.0,172.68,7561.57,99.97,19.0,832.0,11.0
050US31165,0.0,,,,,,
050US31111,0.0,486.45,8432.07,355.82,105.91,1835.83,77.47
050US31115,0.0,93.84,3533.72,55.72,0.32,12.05,0.19
050US56011,0.0,248.76,10583.45,0.0,11.0,468.0,0.0
050US56017,0.21,562.43,6224.22,562.43,15.0,166.0,15.0
050US56023,0.0,161.87,886.01,42.6,19.0,104.0,5.0
050US56027,0.0,327.44,0.0,0.0,5.0,0.0,0.0
050US12063,0.0,636.08,6549.74,0.0,202.0,2080.0,0.0
050US27055,0.0,192.24,2271.93,104.86,22.0,260.0,12.0
050US01105,0.0,305.6,882.85,203.74,18.0,52.0,12.0
050US02122,0.17,50.23,2199.72,34.37,19.0,832.0,13.0
050US25023,0.0,319.75,1413.12,183.23,1068.0,4720.0,612.0
050US46061,0.0,,,,,,
050US47095,0.0,903.89,8633.09,258.25,49.0,468.0,14.0
050US47099,0.0,957.94,10028.44,565.04,256.0,2680.0,151.0
050US56007,0.0,533.28,2666.39,369.19,52.0,260.0,36.0
050US55093,0.0,83.28,2345.59,0.0,24.0,676.0,0.0
050US55097,0.0,152.18,4119.33,64.63,73.0,1976.0,31.0
050US38039,0.0,,,,,,
050US46115,0.0,208.89,12592.32,149.53,8.27,498.53,5.92
050US18049,0.0,684.26,5083.09,407.3,84.0,624.0,50.0
050US18057,0.0,185.49,3187.38,76.94,393.0,6753.0,163.0
050US18077,0.0,579.35,1234.69,598.35,122.0,260.0,126.0
050US18127,0.0,433.66,5789.35,259.48,483.0,6448.0,289.0
050US38029,0.0,360.34,10550.11,273.99,6.76,197.92,5.14
050US38057,0.09,245.1,3185.21,229.7,12.89,167.51,12.08
050US12101,0.0,531.36,4656.47,463.92,1694.0,14845.0,1479.0
050US47179,0.0,802.22,8696.68,357.33,678.0,7350.0,302.0
050US20163,0.0,232.87,0.0,266.13,7.0,0.0,8.0
050US39023,0.0,253.66,4665.84,122.66,213.0,3918.0,103.0
050US39139,0.0,317.41,8380.94,281.7,240.0,6337.0,213.0
050US30017,0.0,162.01,6318.35,162.01,12.0,468.0,12.0
050US40129,1.0,1172.61,0.0,234.52,25.0,0.0,5.0
050US40149,1.0,805.39,6853.13,629.67,55.0,468.0,43.0
050US27085,0.0,137.9,5462.63,97.86,31.0,1228.0,22.0
050US31179,0.0,,,,,,
050US31183,0.0,95.95,3533.05,53.3,0.45,16.57,0.25
050US32017,0.0,3108.81,8419.69,259.07,96.0,260.0,8.0
050US32021,0.1,800.3,0.0,685.98,21.0,0.0,18.0
050US32027,0.0,303.82,6770.83,325.52,14.0,312.0,15.0
050US37003,0.0,325.72,5939.09,461.08,77.0,1404.0,109.0
050US35005,0.0,711.57,12268.43,687.03,290.0,5000.0,280.0
050US30021,0.0,2870.9,11387.3,385.0,161.89,642.13,21.71
050US49031,0.0,822.9,8091.88,207.72,6.18,60.77,1.56
050US18019,0.0,706.85,10757.97,712.07,542.0,8249.0,546.0
050US38043,0.0,,,,,,
050US29083,0.0,459.91,5978.84,475.24,60.0,780.0,62.0
050US39041,0.0,185.36,2919.66,107.68,241.0,3796.0,140.0
050US46037,0.09,161.55,5040.39,64.62,5.0,156.0,2.0
050US47061,0.0,695.8,3808.59,451.66,57.0,312.0,37.0
050US47069,0.0,880.48,16395.98,594.92,148.0,2756.0,100.0
050US47071,0.0,961.35,13202.59,640.9,150.0,2060.0,100.0
050US29097,0.0,355.01,7374.34,289.75,272.0,5650.0,222.0
050US32029,0.0,293.5,0.0,0.0,7.0,0.0,0.0
050US39027,0.0,267.34,8688.55,293.33,72.0,2340.0,79.0
050US21091,0.0,1055.41,6932.92,349.98,57.9,380.34,19.2
050US12081,0.0,501.19,4361.41,328.6,1118.0,9729.0,733.0
050US41037,0.0,192.47,4448.25,85.54,9.0,208.0,4.0
050US48121,0.0,189.37,2134.76,138.88,1099.0,12389.0,806.0
050US48133,0.0,719.36,6078.59,584.48,80.0,676.0,65.0
050US48269,0.0,26432.58,228533.71,15095.51,47.05,406.79,26.87
050US48327,0.0,428.08,8904.11,171.23,5.0,104.0,2.0
050US28101,0.01,261.49,388.49,141.95,35.0,52.0,19.0
050US29117,0.0,365.12,8679.32,219.07,35.0,832.0,21.0
050US29121,0.0,314.08,3499.72,246.78,28.0,312.0,22.0
050US46027,0.0,91.84,3069.9,19.71,9.46,316.2,2.03
050US17055,0.0,395.97,9319.77,387.63,95.0,2236.0,93.0
050US16081,0.0,240.09,3378.2,79.12,18.48,260.02,6.09
050US05079,0.0,208.83,7601.55,135.74,20.0,728.0,13.0
050US20201,0.0,222.5,,63.57,7.0,,2.0
050US20205,0.0,1152.12,18023.82,1113.06,59.0,923.0,57.0
050US48447,0.0,10311.32,118977.59,9022.41,87.44,1008.93,76.51
050US29139,0.0,600.6,5948.81,815.1,42.0,416.0,57.0
050US47103,0.0,557.81,8111.94,208.0,118.0,1716.0,44.0
050US31121,0.0,143.39,10437.24,186.41,6.9,502.24,8.97
050US31125,0.0,143.32,10437.36,186.32,3.1,225.76,4.03
050US46135,0.0,,,,,,
050US05127,0.0,47.7,397.52,302.11,3.0,25.0,19.0
050US13199,0.0,717.56,396.95,519.08,94.0,52.0,68.0
050US21211,0.0,571.54,10412.75,383.32,178.67,3255.13,119.83
050US40091,1.0,356.34,10846.51,286.81,41.0,1248.0,33.0
050US19037,0.0,55.19,2869.76,68.98,4.0,208.0,5.0
050US55141,0.0,200.29,6889.11,57.23,91.0,3130.0,26.0
050US30079,0.0,,,,,,
050US38019,0.0,48.19,2506.02,0.0,1.0,52.0,0.0
050US38021,0.0,,,,,,
050US47027,0.0,549.09,18273.67,131.78,25.0,832.0,6.0
050US47047,0.0,748.5,9084.46,460.92,190.0,2306.0,117.0
050US55027,0.0,751.66,8992.53,527.36,439.0,5252.0,308.0
050US21015,0.0,637.8,8290.38,243.52,543.75,7067.88,207.61
050US21087,0.0,1166.28,12575.33,335.74,80.66,869.71,23.22
050US20167,0.0,452.83,5232.7,427.67,18.0,208.0,17.0
050US27035,0.0,581.08,11689.02,287.95,224.0,4506.0,111.0
050US18033,0.0,251.12,5677.48,294.79,69.0,1560.0,81.0
050US18039,0.0,708.39,6401.32,518.96,905.0,8178.0,663.0
050US36015,0.0,365.6,4992.8,203.11,198.0,2704.0,110.0
050US48305,0.0,426.02,22152.8,1249.64,15.0,780.0,44.0
050US13091,0.0,822.42,9490.54,604.08,113.0,1304.0,83.0
050US46033,0.0,,,,,,
050US36109,0.0,92.14,2327.3,51.34,70.0,1768.0,39.0
050US40085,0.97,688.41,19341.09,770.37,42.0,1180.0,47.0
050US37071,0.0,338.99,8741.56,295.23,488.0,12584.0,425.0
050US21019,0.0,809.65,9966.95,482.49,245.0,3016.0,146.0
050US12011,0.12,342.88,3048.79,313.2,4390.0,39035.0,4010.0
050US13119,0.0,706.32,11979.78,332.39,102.0,1730.0,48.0
050US19149,0.0,195.36,6433.97,123.73,30.0,988.0,19.0
050US47023,0.0,574.87,1868.32,179.65,64.0,208.0,20.0
050US08007,0.29,290.22,7217.67,277.6,23.0,572.0,22.0
050US38083,0.0,,,,,,
050US20127,0.0,186.51,3232.83,0.0,6.0,104.0,0.0
050US20129,0.0,478.47,9330.14,538.28,8.0,156.0,9.0
050US20133,0.0,373.68,17272.16,269.88,36.0,1664.0,26.0
050US17013,0.0,170.58,7648.83,158.84,4.94,221.51,4.6
050US12015,0.0,714.22,6838.4,679.38,656.0,6281.0,624.0
050US27017,0.1,175.02,8646.19,148.77,40.0,1976.0,34.0
050US31163,0.0,95.02,3533.6,54.46,1.64,60.99,0.94
050US29141,0.0,1139.21,16156.04,1277.29,132.0,1872.0,148.0
050US29145,0.0,233.39,7281.91,214.17,85.0,2652.0,78.0
050US46031,1.0,40.83,4246.63,0.0,1.0,104.0,0.0
050US36039,0.0,149.4,3377.72,107.18,46.0,1040.0,33.0
050US47083,0.0,590.32,7162.53,216.45,30.0,364.0,11.0
050US55133,0.0,210.15,3166.98,70.82,543.0,8183.0,183.0
050US21009,0.0,538.66,9080.14,73.98,148.54,2503.94,20.4
050US29205,0.0,310.21,2086.86,28.2,11.0,74.0,1.0
050US29211,0.0,26.21,0.0,26.21,1.0,0.0,1.0
050US48331,0.0,702.15,2086.4,448.04,105.0,312.0,67.0
050US48363,0.0,553.18,10972.34,461.93,97.0,1924.0,81.0
050US36041,0.0,152.15,5933.82,38.04,4.0,156.0,1.0
050US36093,0.0,326.48,3601.18,208.75,330.0,3640.0,211.0
050US28077,0.0,318.35,5297.34,318.35,25.0,416.0,25.0
050US22089,0.0,1211.98,11929.22,708.41,426.0,4193.0,249.0
050US22093,0.0,535.53,7526.41,369.08,74.0,1040.0,51.0
050US20187,0.0,242.13,20984.67,80.71,3.0,260.0,1.0
050US23009,0.02,88.98,6169.18,88.98,30.0,2080.0,30.0
