HEROP_ID,TotPop,TotPopHh,TotVetPop,TotUnits,TotWrkE,WhiteP,BlackP,AmIndP,AsianP,PacIsP,OtherP,HispP,ChildrenP,Und45P,Ovr65P,Age0_4,Age5_14,Age15_19,Age20_24,Age15_44,Age45_49,Age50_54,Age55_59,Age60_64,AgeOv65,AgeOv18,Age18_64,DisbP,NoHsP,VetP,NonRelFhhP,NonRelNfhhP,BedCnt,PntInTm,YrlyBedCnt,UnempP,PovP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkE,EssnWrkP,NoIntP,VacantP,MobileP,LngTermP,RentalP,UnitDens,AlcTot,AlcDens,AlcPerCap,Ndvi
050US27145,156819,148837,9290,64101,85674.0,88.78,5.79,0.28,2.15,0.01,3.0,3.3,0.23,61.71,14.15,9980,19966,13307,16729,66824,8699,10198,9870,9095,22187,120678,98491,10.6,8.0,7.7,2.57,29.6,419,378,376,4.6,13.1,29135.0,29815.0,0.43,11.04,24.29,16.39,12.7,42889.0,50.06,12.75,8.13,2.42,25.48,31.03,47.74,34.0,0.03,0.0,0.14
050US27147,36676,36133,2213,15545,18903.0,90.79,3.03,0.32,1.45,0.08,4.33,7.65,0.25,56.58,16.49,2361,5415,2368,2113,12977,2316,2601,2457,2500,6049,27404,21355,11.3,8.39,8.08,2.61,16.28,100,87,100,4.1,10.1,33946.0,30822.0,0.41,6.5,34.09,13.28,11.62,9424.0,49.85,13.21,6.74,3.36,27.4,24.46,36.18,8.0,0.02,0.0,0.13
050US27149,9784,9387,427,4204,5254.0,92.39,1.36,1.26,2.2,0.35,2.45,5.66,0.21,61.62,17.06,533,1146,1002,1270,4350,419,517,688,462,1669,7733,6064,11.0,6.82,5.52,0.59,41.52,0,0,0,2.3,15.7,26646.0,31694.0,0.49,15.07,30.72,16.43,8.53,2494.0,47.47,14.16,13.68,2.97,24.9,32.35,7.46,1.0,0.0,0.0,0.16
050US27151,9411,9258,645,4846,4799.0,94.94,2.44,0.02,0.32,0.41,1.86,4.81,0.23,51.3,21.52,554,1228,519,456,3046,537,629,710,682,2025,7292,5267,13.9,10.28,8.85,1.72,8.86,0,0,0,2.8,13.2,29328.0,30208.0,0.46,6.27,33.05,16.32,10.44,2605.0,54.28,20.74,12.77,3.07,36.67,30.28,6.53,3.0,0.0,0.0,0.14
050US27153,24440,24075,1970,13152,11127.0,94.64,0.61,0.46,0.48,0.05,3.75,5.72,0.24,51.02,20.67,1632,3202,1482,1316,7636,1408,1704,1846,1961,5051,18631,13580,14.2,12.98,10.58,2.74,14.32,0,0,0,3.0,13.3,27374.0,25848.0,0.41,7.54,36.19,16.05,9.86,6539.0,58.77,23.95,25.17,9.76,31.06,18.12,13.92,6.0,0.01,0.0,0.18
050US27155,3337,3242,291,2058,1650.0,92.24,0.66,4.47,0.3,0.0,2.34,2.73,0.21,46.66,24.96,160,379,196,194,1018,171,249,270,257,833,2644,1811,17.5,7.97,11.01,1.32,6.7,0,0,0,2.9,11.0,30152.0,30553.0,0.43,7.76,32.06,19.03,8.48,805.0,48.79,20.21,23.03,4.66,31.31,20.2,3.59,2.0,0.0,0.0,0.17
050US27157,21500,21237,1640,10189,11302.0,96.22,0.58,0.26,0.43,0.0,2.52,2.85,0.22,49.83,20.7,1190,2629,1230,1070,6894,1335,1737,1659,1606,4450,16862,12412,12.8,7.81,9.73,1.78,19.33,0,0,0,3.2,6.0,33478.0,33664.0,0.41,5.72,29.92,23.77,9.87,5994.0,53.03,15.37,13.23,8.55,30.36,19.06,19.48,5.0,0.01,0.0,0.13
050US27159,13646,13219,897,7067,6034.0,95.73,1.08,0.79,0.42,0.0,1.99,1.88,0.25,53.44,21.0,888,1974,821,714,4430,714,879,957,939,2865,10239,7374,17.3,9.62,8.76,4.73,9.48,1,1,1,5.0,15.3,25686.0,24864.0,0.42,6.96,32.65,18.21,11.29,3708.0,61.45,20.23,19.67,10.61,28.02,22.41,13.18,2.0,0.0,0.0,0.21
050US27161,18809,17693,1127,7949,9280.0,93.25,2.03,0.94,0.56,0.02,3.2,5.9,0.24,56.57,16.94,1087,2544,1182,1025,7010,1130,1236,1270,1345,3187,14383,11196,11.3,6.89,7.84,3.18,13.26,18,11,18,3.6,9.2,30357.0,28067.0,0.42,8.46,35.46,16.67,10.14,4779.0,51.5,15.38,6.57,3.54,30.32,21.29,18.78,6.0,0.01,0.0,0.13
050US27163,253317,249492,13654,97374,135605.0,85.96,4.36,0.4,5.52,0.03,3.72,4.05,0.25,57.53,13.81,15348,36188,17527,14141,94191,18151,19503,19216,15737,34983,190297,155314,9.1,4.05,7.18,2.17,19.88,181,152,163,3.1,4.7,42690.0,43789.0,0.42,8.03,21.34,14.7,10.91,51180.0,37.74,6.72,4.3,1.5,27.07,18.41,253.31,41.0,0.11,0.0,0.15
050US27165,10973,10822,685,5042,5591.0,85.55,0.93,0.7,1.18,0.0,11.64,24.54,0.24,53.8,19.27,807,1391,739,673,3705,578,763,834,780,2115,8307,6192,13.2,16.57,8.25,2.17,16.65,0,0,0,2.6,12.7,30403.0,27772.0,0.43,7.28,40.58,14.2,11.97,3244.0,58.02,24.52,14.36,3.15,31.89,24.18,11.59,5.0,0.01,0.0,0.11
050US27167,6343,6181,350,3109,3226.0,94.04,0.76,2.11,0.0,0.0,3.09,0.82,0.22,50.62,18.98,352,758,416,307,2101,366,528,540,494,1204,4953,3749,14.7,6.05,7.07,4.01,5.73,0,0,0,1.4,9.3,31111.0,32066.0,0.45,11.56,34.62,13.02,9.86,1533.0,47.52,17.85,9.1,5.21,31.5,20.84,4.14,2.0,0.0,0.0,0.14
050US27169,50847,46877,3184,21153,28612.0,93.57,1.34,0.34,2.67,0.02,2.06,2.87,0.18,59.9,16.01,2435,5157,4917,7181,22866,2695,2975,3477,3103,8139,41579,33440,11.5,6.98,7.67,2.69,31.72,12,12,4,3.8,14.5,26161.0,28689.0,0.44,10.57,29.01,17.25,11.57,14130.0,49.38,12.88,7.74,4.41,26.14,30.16,33.78,5.0,0.01,0.0,0.15
050US27171,132745,131608,6743,51234,71417.0,94.59,1.4,0.34,1.13,0.01,2.54,2.87,0.28,62.11,11.79,9454,21922,9282,6721,51074,9534,9536,8511,7064,15650,95095,79445,9.3,5.54,7.09,2.25,21.41,67,34,67,3.2,4.5,37825.0,34325.0,0.39,6.64,29.66,14.3,11.38,33342.0,46.69,9.69,7.78,4.16,23.03,18.33,77.5,21.0,0.03,0.0,0.15
050US27173,9868,9583,683,4761,4913.0,92.19,0.63,3.55,0.63,0.0,3.01,4.54,0.23,52.73,19.77,617,1272,593,508,3314,547,643,785,739,1951,7589,5638,13.3,8.69,9.0,3.05,13.14,0,0,0,3.0,13.4,29446.0,29379.0,0.42,6.68,32.06,17.5,9.18,2619.0,53.31,17.54,12.52,2.14,33.82,22.04,6.27,2.0,0.0,0.0,0.18
050US28001,31547,28940,1552,14650,10424.0,40.52,56.6,0.24,0.58,0.0,2.07,5.63,0.21,54.49,17.71,1910,3572,1732,1892,11707,1793,2148,2759,2072,5586,24943,19357,16.6,21.58,6.23,1.5,10.74,32,32,32,10.0,34.3,17812.0,17851.0,0.54,11.36,18.25,13.72,14.1,5821.0,55.84,25.23,22.59,12.57,37.9,38.26,31.69,5.0,0.01,0.0,0.21
050US28003,37180,36566,1696,17213,14849.0,84.96,11.65,0.09,0.26,0.0,3.03,3.18,0.24,56.47,17.76,2083,5077,2519,2240,13834,2321,2541,2482,2237,6605,28417,21812,21.2,18.53,5.97,1.79,14.0,0,0,0,8.8,17.1,21580.0,21321.0,0.44,5.48,31.81,17.7,11.72,8700.0,58.59,25.11,15.75,15.91,31.11,28.93,43.03,5.0,0.01,0.0,0.24
050US28005,12468,12360,597,6733,4402.0,57.39,42.02,0.02,0.3,0.0,0.26,0.0,0.21,48.53,22.15,689,1463,681,499,3899,692,854,1064,1045,2762,9876,7114,19.4,20.33,6.04,1.42,6.41,0,0,0,8.2,24.3,19293.0,20380.0,0.49,9.63,31.92,18.63,7.45,2807.0,63.77,36.64,25.69,32.94,44.3,14.95,9.22,2.0,0.0,0.0,0.25
050US28007,18581,18220,885,9200,6634.0,53.96,42.63,0.16,0.2,0.0,3.05,2.08,0.26,55.71,18.73,1212,2739,1273,1008,6400,1168,1196,1172,1214,3480,13842,10362,22.2,23.43,6.4,2.18,6.82,0,0,0,10.5,23.1,19728.0,20936.0,0.51,9.89,34.26,13.97,10.66,4165.0,62.78,27.63,22.51,22.73,36.46,29.22,12.52,2.0,0.0,0.0,0.24
050US28009,8253,8173,477,4238,2917.0,61.29,35.82,0.0,0.0,0.0,2.9,2.58,0.22,54.21,17.57,295,1054,754,375,3125,558,550,615,606,1450,6453,5003,18.5,30.15,7.39,2.34,5.19,0,0,0,8.6,23.4,23750.0,20363.0,0.47,6.0,32.91,14.19,13.44,1923.0,65.92,34.96,28.43,30.08,39.29,16.65,10.42,,,,0.26
050US28011,32592,31050,1136,14362,10794.0,33.15,64.25,0.13,0.65,0.0,1.82,2.15,0.25,61.21,14.54,2259,4550,2493,2453,13141,1845,2028,2013,2017,4739,24447,19708,19.4,23.06,4.65,2.39,15.27,164,164,164,10.5,34.6,17353.0,17713.0,0.51,14.91,22.65,15.68,13.23,5466.0,50.64,37.37,15.34,9.3,31.44,45.83,16.38,9.0,0.01,0.0,0.15
050US28013,14571,14326,482,6970,5365.0,65.49,27.19,0.0,0.23,0.16,6.93,5.89,0.24,54.87,18.0,869,2033,932,841,5093,966,979,928,1080,2623,11085,8462,22.2,22.91,4.35,3.54,8.01,0,0,0,7.2,25.1,21143.0,19099.0,0.43,5.5,45.35,13.77,9.77,3622.0,67.51,31.01,16.83,18.72,34.18,28.12,11.88,1.0,0.0,0.0,0.22
050US28015,10129,9963,615,5154,3466.0,64.4,34.58,0.06,0.0,0.0,0.96,0.29,0.19,48.43,22.2,455,1207,803,416,3243,674,716,962,623,2249,8160,5911,19.5,18.27,7.54,0.81,8.27,0,0,0,9.8,14.8,22091.0,22567.0,0.45,11.8,30.12,10.16,5.71,1951.0,56.29,35.43,29.03,28.58,35.87,19.22,8.2,3.0,0.0,0.0,0.25
050US28017,17279,16897,539,7604,6729.0,52.45,43.43,0.12,0.07,0.0,3.92,4.72,0.25,58.38,16.19,1238,2326,1182,1185,6524,1002,1147,1122,1122,2798,12972,10174,16.5,27.69,4.16,2.2,6.47,0,0,0,5.8,21.2,21526.0,19556.0,0.46,6.42,47.69,10.89,12.23,4120.0,61.23,35.78,15.49,25.17,41.72,28.84,15.15,1.0,0.0,0.0,0.23
050US28019,8321,8163,423,4200,3097.0,67.67,31.2,0.28,0.18,0.1,0.58,0.4,0.22,51.78,20.91,458,1050,598,416,2801,524,568,536,644,1740,6477,4737,25.9,19.56,6.53,2.56,7.33,0,0,0,8.9,23.3,18967.0,20589.0,0.44,12.92,33.45,15.14,13.63,1809.0,58.41,30.7,24.67,24.05,39.29,23.61,10.04,,,,0.25
050US28021,9120,8393,313,4277,2538.0,11.69,87.41,0.14,0.54,0.0,0.22,0.14,0.22,61.93,15.33,529,1097,1262,931,4022,486,478,649,461,1398,7128,5730,14.6,22.56,4.39,1.91,4.94,16,11,16,15.6,44.0,15489.0,13503.0,0.49,24.15,20.61,13.83,9.3,1414.0,55.71,32.98,29.65,37.78,42.49,31.57,8.77,2.0,0.0,0.0,0.24
050US28023,15928,15876,1026,7987,6337.0,63.49,35.76,0.06,0.0,0.0,0.68,0.41,0.23,53.45,19.54,890,2049,1020,953,5575,944,1072,1196,1089,3113,12327,9214,23.0,18.98,8.32,2.05,6.61,0,0,0,8.2,19.3,21582.0,22422.0,0.48,8.14,28.12,22.12,12.48,3920.0,61.86,31.94,21.65,27.32,40.47,18.57,11.55,,,,0.25
050US28025,19808,19543,1102,9261,7546.0,39.61,59.61,0.3,0.13,0.0,0.36,0.69,0.23,56.34,17.43,1127,2650,1418,1195,7382,1158,1265,1458,1316,3452,15190,11738,11.1,18.36,7.27,1.06,10.14,12,4,12,11.3,23.3,21664.0,21076.0,0.49,8.93,34.88,11.34,10.19,4409.0,58.43,25.85,16.26,17.9,37.37,28.82,22.58,2.0,0.0,0.0,0.23
050US28027,23802,23052,1126,10733,8393.0,21.21,77.46,0.1,0.5,0.0,0.74,0.24,0.27,61.59,14.11,1966,3509,1963,1732,9185,1303,1484,1472,1525,3358,17264,13906,14.2,21.3,6.53,1.95,11.07,0,0,0,17.9,34.0,17594.0,17518.0,0.52,11.07,19.54,19.59,11.72,5112.0,60.91,36.13,18.53,9.17,25.47,48.03,19.43,8.0,0.01,0.0,0.15
050US28029,28721,27688,1185,12224,10523.0,45.43,51.86,0.03,0.32,0.0,2.36,3.17,0.23,57.43,16.37,1779,3778,2239,2026,10938,1638,1898,2050,1939,4701,22009,17308,14.4,20.09,5.38,1.99,11.16,15,9,15,10.6,24.0,22007.0,19434.0,0.46,8.12,27.63,14.89,12.26,6127.0,58.22,39.14,21.28,28.31,37.63,21.34,15.73,1.0,0.0,0.0,0.23
050US28031,19091,18845,906,8668,7289.0,61.05,37.79,0.0,0.15,0.09,0.92,0.48,0.25,58.07,16.21,1296,2678,1447,1243,7113,1224,1235,1370,1081,3094,14313,11219,19.3,16.94,6.33,1.02,18.44,0,0,0,9.9,24.4,19859.0,18353.0,0.44,10.8,33.32,11.19,14.64,4104.0,56.3,43.47,21.62,27.16,36.52,19.55,20.95,,,,0.24
050US28033,176132,175371,10930,66159,87555.0,68.03,26.15,0.17,1.22,0.02,4.41,4.88,0.26,62.18,12.34,10876,26560,13193,10866,72083,12714,12014,10681,9465,21739,130054,108315,11.7,10.32,8.42,2.65,20.43,0,0,0,5.8,9.1,31692.0,29190.0,0.41,7.53,18.52,13.34,11.98,43054.0,49.17,11.1,6.17,4.91,19.17,26.31,138.9,29.0,0.06,0.0,0.18
050US28035,75517,71571,4642,32955,32291.0,59.46,36.95,0.17,0.9,0.04,2.48,2.97,0.23,64.76,12.96,5013,9682,6000,8084,34210,4132,4469,3657,4570,9784,58008,48224,21.2,13.03,8.02,2.68,27.56,159,136,159,10.1,25.0,19998.0,22042.0,0.49,12.41,16.09,16.73,14.11,15870.0,49.15,20.97,14.94,10.26,21.98,45.33,70.71,22.0,0.05,0.0,0.19
050US28037,7757,7658,344,4226,2727.0,63.5,36.01,0.0,0.04,0.0,0.45,0.66,0.24,53.87,18.68,432,1163,427,419,2584,470,474,492,693,1449,5894,4445,16.0,15.74,5.84,0.19,5.92,0,0,0,6.4,16.5,22953.0,22769.0,0.46,7.59,30.84,16.43,10.05,1818.0,66.67,24.93,28.92,32.89,35.82,21.37,7.49,,,,0.26
050US28039,23710,23203,1375,9494,8266.0,89.35,8.05,0.96,0.41,0.0,1.23,2.75,0.27,60.93,14.29,1842,3206,1810,1532,9398,1481,1583,1345,1466,3389,17412,14023,20.9,18.34,7.91,2.39,10.66,0,0,0,9.3,14.6,23553.0,21105.0,0.44,8.34,34.25,13.42,14.36,4769.0,57.69,32.43,22.46,22.34,28.78,16.48,19.83,1.0,0.0,0.0,0.24
050US28041,13714,10208,841,5216,3903.0,73.31,25.49,0.39,0.0,0.0,0.81,1.18,0.2,59.02,12.95,642,1574,640,1126,5878,1060,952,1012,820,1776,10998,9222,20.1,22.92,7.65,0.72,10.11,0,0,0,9.2,14.5,21855.0,17453.0,0.41,7.43,41.05,13.48,5.59,2118.0,54.27,32.61,20.02,15.97,29.58,15.2,7.32,,,,0.25
050US28043,21278,20929,1104,10240,8341.0,55.16,43.42,0.63,0.11,0.0,0.69,0.66,0.24,56.53,17.13,1358,2859,1539,1165,7812,1296,1440,1656,1213,3644,16207,12563,20.3,20.01,6.81,3.42,10.63,0,0,0,6.9,24.5,21741.0,21668.0,0.48,9.48,29.78,15.89,12.06,3812.0,45.7,29.82,19.69,13.69,27.1,33.39,24.26,4.0,0.01,0.0,0.21
050US28045,46653,46322,4065,24818,19029.0,87.26,8.09,0.58,0.71,0.0,3.35,3.84,0.21,51.94,19.16,2647,5397,2846,2594,16187,3133,3596,3581,3171,8941,36714,27773,19.3,13.38,11.12,3.33,14.95,29,29,29,8.2,17.9,26186.0,26659.0,0.45,9.51,22.46,10.04,12.3,8783.0,46.16,20.13,21.35,11.58,20.25,25.43,52.36,9.0,0.02,0.0,0.19
050US28047,202626,197685,20988,92032,84189.0,68.15,24.62,0.55,2.82,0.04,3.82,5.44,0.24,60.76,14.04,13613,27587,13071,14851,81908,12231,13391,13433,12006,28457,153625,125168,15.7,12.92,14.23,3.02,18.28,317,309,317,9.6,20.1,25390.0,24445.0,0.46,6.56,16.04,13.21,11.98,43224.0,51.34,17.48,14.31,7.99,19.67,43.98,160.44,36.0,0.06,0.0,0.14
050US28049,241774,232667,11573,104261,105648.0,25.7,72.26,0.11,0.78,0.02,1.13,1.55,0.25,62.7,13.11,15934,33532,18378,19655,102119,13729,15033,15938,13803,31686,182137,150451,12.2,13.02,6.36,2.89,17.38,1210,1037,1210,9.5,22.2,24419.0,23114.0,0.47,9.86,14.57,18.07,10.8,54079.0,51.19,19.04,14.92,4.09,26.02,41.57,119.87,49.0,0.06,0.0,0.17
050US28051,18075,17370,421,8542,4777.0,15.79,83.76,0.05,0.04,0.0,0.35,0.25,0.26,61.67,14.15,1202,2742,1451,1537,7202,1058,1056,1228,1030,2557,13346,10789,17.0,24.91,3.15,3.05,8.34,0,0,0,19.1,43.6,15225.0,13924.0,0.56,11.2,32.45,16.56,8.85,3027.0,63.37,49.71,26.61,30.68,40.16,39.35,11.29,2.0,0.0,0.0,0.24
050US28053,8539,8450,241,3833,2797.0,21.64,75.99,0.16,0.07,0.04,2.1,3.13,0.27,57.17,15.49,533,1394,519,575,2955,492,555,625,662,1323,6265,4942,20.9,28.78,3.85,3.79,14.16,0,0,0,18.4,38.1,15290.0,16604.0,0.5,8.87,29.25,13.59,15.02,1817.0,64.96,32.74,17.27,9.08,34.33,39.48,9.16,,,,0.14
050US28055,1328,1048,38,579,358.0,39.23,60.17,0.0,0.0,0.0,0.6,1.2,0.15,57.08,16.11,93,98,21,62,567,66,69,147,74,214,1128,914,23.3,29.79,3.37,0.73,9.33,0,0,0,13.7,41.7,16894.0,18942.0,0.58,5.87,48.6,11.17,0.84,267.0,74.58,57.76,16.41,31.26,30.73,54.13,1.4,,,,0.19
050US28057,23480,22378,1289,10289,9509.0,90.91,7.16,0.32,0.24,0.03,1.34,1.53,0.22,56.98,17.06,1262,2945,1919,1670,9172,1604,1538,1519,1435,4005,18346,14341,19.8,21.52,7.03,2.58,14.43,0,0,0,4.2,15.4,21698.0,20629.0,0.43,8.76,35.48,12.59,10.37,5584.0,58.72,23.1,15.39,21.28,33.38,22.19,19.31,1.0,0.0,0.0,0.25
050US28059,142014,140873,12777,62031,61405.0,71.35,21.62,0.36,2.37,0.05,4.26,6.28,0.24,58.07,15.04,8098,19599,9392,8740,54775,9368,9984,9998,8833,21359,108191,86832,17.3,11.12,11.89,2.45,19.43,54,54,54,8.2,16.0,26582.0,25341.0,0.44,8.5,26.98,12.5,10.89,31794.0,51.78,18.44,17.09,8.66,29.26,30.06,85.82,30.0,0.04,0.0,0.16
050US28061,16529,16457,1076,8346,6375.0,44.82,54.43,0.01,0.0,0.0,0.74,0.39,0.23,53.81,19.19,1041,2104,1079,1035,5749,997,1093,1042,1331,3172,12751,9579,18.3,16.92,8.44,1.56,2.39,0,0,0,6.0,23.2,22112.0,21929.0,0.48,7.65,40.39,16.2,9.16,4142.0,64.97,46.9,19.84,31.86,41.71,15.26,12.34,2.0,0.0,0.0,0.26
050US28063,7346,6874,266,3744,1865.0,13.33,85.9,0.15,0.45,0.0,0.18,0.38,0.23,56.21,14.91,458,985,465,432,2686,395,610,564,553,1095,5658,4563,11.9,25.19,4.7,1.87,0.42,0,0,0,7.5,49.7,16398.0,13374.0,0.5,28.36,17.96,21.13,10.24,1047.0,56.14,30.88,32.43,35.12,49.43,33.24,7.2,,,,0.26
050US28065,11495,11353,729,5952,4200.0,37.93,61.21,0.0,0.17,0.0,0.69,0.3,0.2,51.08,21.12,542,1400,612,807,3930,697,821,804,873,2428,9157,6729,18.5,21.23,7.96,2.11,10.14,0,0,0,9.9,27.0,17422.0,19233.0,0.5,10.62,28.12,18.4,12.79,2670.0,63.57,39.08,18.7,23.3,39.72,23.7,14.57,3.0,0.01,0.0,0.25
050US28067,68454,66578,3534,28982,27855.0,68.66,29.2,0.23,0.34,0.05,1.51,4.37,0.26,58.79,16.08,4874,9748,4871,4098,25620,4081,4150,4585,4390,11006,50979,39973,16.9,16.71,6.93,2.08,14.85,26,26,20,6.4,21.4,23603.0,22836.0,0.48,10.08,29.68,14.86,13.82,15624.0,56.09,39.56,14.52,21.86,31.13,26.91,41.71,9.0,0.01,0.0,0.23
050US28069,10107,9160,454,4793,3499.0,35.33,60.91,3.66,0.0,0.0,0.1,1.31,0.19,53.73,18.71,437,1127,1010,709,3866,765,704,862,455,1891,8158,6267,20.0,16.71,5.57,3.47,12.51,0,0,0,6.9,30.0,16578.0,15518.0,0.46,9.09,30.75,15.55,6.49,2471.0,70.62,41.54,22.6,19.07,48.02,24.1,6.26,2.0,0.0,0.0,0.26
050US28071,53459,48298,1874,25266,24456.0,71.73,23.81,0.15,2.09,0.03,2.19,2.64,0.18,68.35,11.64,2780,5369,6339,8097,28391,2605,2672,2894,2523,6225,43749,37524,11.2,10.54,4.28,2.05,40.0,0,0,0,6.8,23.8,22172.0,26154.0,0.51,20.85,13.6,13.73,9.65,11297.0,46.19,11.28,23.55,9.63,20.52,38.8,40.0,11.0,0.02,0.0,0.21
050US28073,61223,60868,3810,24580,27694.0,76.38,19.99,0.13,1.27,0.0,2.22,2.62,0.25,63.46,12.7,3961,8938,3732,4273,25955,3912,3746,3684,3250,7777,45769,37992,15.1,9.24,8.39,2.06,31.0,161,161,161,9.7,16.5,30100.0,28934.0,0.46,13.98,20.18,16.2,11.63,11804.0,42.62,13.23,9.63,10.83,17.35,30.78,49.49,10.0,0.02,0.0,0.22
050US28075,77323,73989,5222,35227,31112.0,54.36,43.5,0.21,0.78,0.03,1.13,2.27,0.24,58.11,16.25,4788,10500,5067,5201,29641,4739,5039,4978,5072,12566,58947,46381,18.9,14.5,8.98,1.65,14.39,278,254,278,6.7,21.8,22441.0,23741.0,0.49,9.82,18.08,18.63,14.24,15833.0,50.89,23.32,15.81,14.49,28.03,34.56,50.06,14.0,0.02,0.0,0.2
050US28077,12630,12630,500,6118,4716.0,65.39,33.2,0.08,0.13,0.0,1.2,0.63,0.24,55.67,17.16,788,1789,987,640,4454,746,882,819,985,2167,9540,7373,14.7,16.78,5.25,1.55,8.55,0,0,0,8.9,19.4,25510.0,21809.0,0.45,9.94,38.78,15.29,9.37,2954.0,62.64,42.48,21.66,27.97,34.13,22.76,14.21,1.0,0.0,0.0,0.24
050US28079,22870,22192,885,9503,8521.0,51.39,42.01,5.64,0.37,0.0,0.59,4.53,0.27,60.14,14.96,1395,3433,1925,1422,8926,1408,1466,1642,1178,3422,16777,13355,22.6,22.7,5.28,1.58,9.05,234,151,234,11.0,25.9,19180.0,17960.0,0.47,7.65,33.04,12.15,11.55,5187.0,60.87,33.0,14.05,23.71,37.91,27.69,16.3,1.0,0.0,0.0,0.26
050US28081,84915,83940,4063,36678,38207.0,67.57,29.03,0.24,0.85,0.01,2.3,2.62,0.26,60.28,14.24,5815,12241,5588,5261,33128,5471,5761,5753,4657,12089,63163,51074,15.8,16.23,6.44,2.67,15.91,34,30,34,6.4,15.9,25806.0,25467.0,0.47,7.15,28.36,16.65,11.84,20778.0,54.38,20.93,12.03,12.1,24.11,33.7,81.52,16.0,0.04,0.0,0.19
050US28083,29804,28346,578,13152,9178.0,24.19,73.34,0.0,0.61,0.0,1.86,2.64,0.28,63.94,13.41,2247,4745,2324,2417,12064,1575,1671,1663,1843,3996,21521,17525,10.4,21.22,2.69,1.64,7.66,0,0,0,11.3,39.2,17595.0,16861.0,0.58,11.93,26.01,14.52,11.75,4742.0,51.67,47.29,22.26,6.98,26.16,49.94,22.14,7.0,0.01,0.0,0.15
050US28085,34432,33735,1387,15478,12850.0,68.26,31.08,0.01,0.46,0.0,0.18,1.09,0.24,57.39,16.25,2178,4683,2508,1948,12901,2186,2293,2336,2259,5596,26056,20460,15.6,13.41,5.33,1.35,11.52,0,0,0,7.4,22.0,23151.0,21892.0,0.48,9.15,22.69,19.13,15.27,6885.0,53.58,31.35,17.13,27.81,31.81,24.6,26.41,4.0,0.01,0.0,0.22
050US28087,59437,57625,4811,27272,24037.0,53.62,43.68,0.19,0.91,0.03,1.58,2.04,0.24,59.39,15.0,3996,7863,3871,4395,23441,3518,3926,4309,3467,8917,45261,36344,12.8,14.21,10.88,2.62,15.36,86,78,86,9.2,22.1,26367.0,24499.0,0.47,10.11,25.23,13.2,13.55,13407.0,55.78,18.93,16.61,10.82,27.08,38.54,53.96,7.0,0.01,0.0,0.22
050US28089,103498,101468,4628,42641,52097.0,57.09,38.05,0.2,2.56,0.01,2.09,2.95,0.25,61.05,12.49,6614,15084,7302,6428,41487,6924,7166,6897,6401,12925,77225,64300,9.6,8.17,6.0,1.56,11.92,0,0,0,4.9,10.9,36041.0,38496.0,0.48,9.2,18.46,18.79,9.44,20797.0,39.92,12.81,8.49,4.28,18.81,28.17,59.68,26.0,0.04,0.0,0.18
050US28091,25202,24516,1192,11950,8786.0,65.32,32.24,0.29,0.63,0.05,1.48,1.55,0.23,56.52,17.34,1488,3392,1739,1536,9365,1498,1707,1736,1646,4370,19335,14965,20.2,20.74,6.18,2.35,7.85,0,0,0,7.0,28.9,18838.0,18687.0,0.49,7.91,29.36,14.38,12.91,5335.0,60.72,37.27,20.14,26.28,37.19,19.4,22.03,4.0,0.01,0.0,0.23
050US28093,35787,33735,1820,15474,14243.0,49.34,47.88,0.04,0.07,0.0,2.67,3.58,0.22,55.48,16.37,2133,4318,2441,2374,13405,2283,2562,2978,2251,5857,28067,22210,14.0,18.73,6.49,2.93,11.79,29,29,25,6.6,18.3,25880.0,21352.0,0.45,7.4,30.51,12.05,11.73,8115.0,56.98,29.9,15.51,20.36,34.11,24.02,21.91,8.0,0.01,0.0,0.25
050US28095,35840,35364,1996,16577,14371.0,68.07,30.89,0.03,0.08,0.0,0.93,1.22,0.23,54.56,18.59,2113,4665,2235,2097,12777,2318,2416,2164,2726,6661,27646,20985,15.5,18.94,7.22,1.98,8.02,0,0,0,6.4,18.0,23768.0,23158.0,0.47,6.71,37.72,16.12,11.19,8918.0,62.06,27.4,15.29,23.61,37.51,25.76,21.67,5.0,0.01,0.0,0.24
050US28097,10198,10074,510,5606,3886.0,52.93,43.42,0.0,0.33,0.0,3.31,1.32,0.23,52.83,20.26,599,1344,540,525,3445,659,597,730,758,2066,7871,5805,24.2,20.51,6.48,2.14,6.44,0,0,0,10.3,27.3,20708.0,22913.0,0.5,15.31,28.36,14.69,9.86,2272.0,58.47,28.77,17.61,15.66,37.93,28.56,13.77,2.0,0.0,0.0,0.24
050US28099,29376,28948,1331,12494,12025.0,60.16,21.09,16.18,0.46,0.03,2.07,2.04,0.28,60.34,15.43,2032,4816,2011,1836,10877,1683,1839,2076,1520,4533,21165,16632,21.2,21.85,6.3,4.05,7.7,0,0,0,8.6,23.7,19628.0,19641.0,0.47,12.03,23.58,16.02,11.47,6770.0,56.3,28.47,14.37,21.01,34.73,27.33,21.91,5.0,0.01,0.0,0.24
050US28101,21524,20786,1341,9483,8250.0,62.42,30.29,5.15,0.51,0.0,1.63,1.87,0.25,59.93,15.91,1346,3232,1885,1363,8322,1374,1336,1316,1173,3425,16061,12636,19.9,15.34,8.36,2.1,7.07,0,0,0,6.9,26.1,21280.0,21600.0,0.51,11.6,29.62,15.84,12.58,4840.0,58.67,30.27,15.2,23.06,31.6,22.1,16.41,,,,0.25
