HEROP_ID,AreaSqMi,TotTracts,BupCtTmDr,BupCtTmBk,BupCtTmWk,MetCtTmDr,MetCtTmBk,MetCtTmWk,NalCtTmDr,NalCtTmBk,NalCtTmWk,BupAvTmDr,BupAvTmBk,BupAvTmWk,MetAvTmDr,MetAvTmBk,MetAvTmWk,NalAvTmDr,NalAvTmBk,NalAvTmWk,BupTmDrP,BupTmBkP,BupTmWkP,MetTmDrP,MetTmBkP,MetTmWkP,NalTmDrP,NalTmBkP,NalTmWkP,RcaUrbanP,RcaSubrbP,RcaRuralP,CenFlags,TotPop10,UrbPop10,RuralPop10,CenRuralP,DmySgrg,DmyBlckBlt,PrcNtvRsrv,TtlPrPpr,FmlPrPpr,MlPrPpr,AapiPrPpr,BlckPrPpr,LtnxPrPpr,NtvPrPpr,WhtPrPpr,TtlPrAPpr,FmlPrAPpr,MlPrAPpr,AapiPrAPpr,BlckPrAPpr,LtnxPrAPpr,NtvPrAPpr,WhtPrAPpr,TtlPrPp,FmlPrPp,MlPrPp,AapiPrPp,BlckPrPp,LtnxPrPp,NtvPrPp,WhtPrPp,TtlPrAPp,FmlPrAPp,MlPrAPp,AapiPrAPp,BlckPrAPp,LtnxPrAPp,NtvPrAPp,WhtPrAPp,TtlJlPpr,FmlJlPpr,MlJlPpr,AapiJlPpr,BlckJlPpr,LtnxJlPpr,NtvJlPpr,WhtJlPpr,TtlJlAdmr,TtlJlPrtr,TtlJlPp,FmlJlPp,MlJlPp,AapiJlPp,BlckJlPp,LtnxJlPp,NtvJlPp,WhtJlPp,TtlJlAdm,TtlJlPrt
050US51185,518.79,11,10.0,4.0,2.0,0.0,,,2.0,1.0,,16.33,65.97,189.2,89.89,,,29.96,104.49,,0.91,0.36,0.18,0.0,,,0.18,0.09,,0.0,0.18,0.82,,45078,21688,23390,0.52,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.29,605.58,2288.56,345.03,970.11,221.37,604.17,1277.37,9473.1,418.2,387.36,75.34,302.25,0.59,10.06,0.58,0.29,308.23,2429.66,107.26
050US51187,214.53,8,8.0,4.0,2.0,3.0,0.0,,1.0,0.0,,11.0,32.24,94.76,33.38,150.4,,35.7,138.12,,1.0,0.5,0.25,0.38,0.0,,0.12,0.0,,0.0,0.75,0.25,,37575,18634,18941,0.5,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.74,293.91,1175.64,107.48,2655.01,552.98,534.88,764.6,7694.06,399.5,184.67,37.85,153.21,0.46,34.17,6.68,0.46,175.1,1993.53,103.51
050US51191,561.15,13,12.0,6.0,6.0,0.0,,,12.0,2.0,2.0,8.68,27.05,79.49,55.76,,,13.85,49.15,135.96,0.92,0.46,0.46,0.0,,,0.92,0.15,0.15,0.38,0.62,0.0,,54876,15543,39333,0.72,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.29,587.06,2358.73,346.67,2257.58,145.52,493.67,1254.33,9473.1,418.19,516.55,100.47,403.06,0.78,13.41,0.78,0.39,411.02,3239.99,143.03
050US51193,229.32,4,2.0,3.0,,0.0,0.0,,2.0,2.0,,27.86,12.03,,68.07,600.56,,34.37,101.08,,0.5,0.75,,0.0,0.0,,0.5,0.5,,0.0,0.0,1.0,,17454,3693,13761,0.79,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1833.73,554.52,3625.46,442.31,3794.02,2068.33,938.78,1582.9,19486.53,689.36,192.56,29.7,186.53,0.46,109.04,15.74,0.46,106.26,2046.28,72.39
050US51195,403.44,11,11.0,9.0,7.0,0.0,,,10.0,2.0,1.0,4.8,21.44,48.44,68.44,,,22.66,144.25,455.31,1.0,0.82,0.64,0.0,,,0.91,0.18,0.09,0.0,0.18,0.82,,41452,17961,23491,0.57,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.29,643.49,2168.31,526.79,468.01,164.31,783.78,1340.41,9473.11,418.19,385.85,75.05,301.07,0.59,10.02,0.58,0.29,307.02,2420.19,106.84
050US51197,461.92,6,5.0,2.0,2.0,0.0,0.0,,5.0,1.0,,17.08,50.03,152.68,41.62,162.19,,19.21,61.23,,0.83,0.33,0.33,0.0,0.0,,0.83,0.17,,0.0,0.0,1.0,,29235,7212,22023,0.75,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.67,324.46,1477.67,123.08,3488.96,471.43,0.0,817.67,8515.85,274.22,140.05,29.75,132.0,0.16,20.55,0.99,0.0,140.05,1541.54,49.64
050US51199,104.6,15,15.0,1.0,12.0,15.0,1.0,,14.0,5.0,,8.52,45.44,21.58,14.46,46.07,,14.62,40.0,,1.0,0.07,0.8,1.0,0.07,,0.93,0.33,,0.87,0.07,0.07,1.0,65187,61471,3993,0.06,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.48,181.38,755.42,42.67,1410.38,968.44,238.37,370.27,4182.46,187.2,200.54,40.27,165.61,1.35,86.71,29.15,0.41,117.12,1845.51,82.6
050US51510,14.93,38,38.0,0.0,37.0,38.0,37.0,8.0,38.0,29.0,5.0,2.38,48.69,12.07,7.46,18.26,49.89,8.35,21.48,60.05,1.0,0.0,0.97,1.0,0.97,0.21,1.0,0.76,0.13,1.0,0.0,0.0,1.0,139993,139966,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.59,68.19,635.14,132.91,816.97,421.94,311.04,129.32,4872.35,173.64,409.0,41.0,357.0,11.86,223.0,79.0,0.93,79.0,5668.0,202.0
050US51520,12.9,4,4.0,4.0,4.0,0.0,0.0,,4.0,3.0,1.0,2.06,4.45,12.65,37.47,149.43,,8.13,20.44,58.08,1.0,1.0,1.0,0.0,0.0,,1.0,0.75,0.25,1.0,0.0,0.0,,17835,17828,7,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.46,493.92,2039.63,732.76,2567.76,338.4,0.0,1215.32,9988.47,902.8,153.0,26.0,105.0,0.85,18.0,0.89,0.0,113.0,1040.0,94.0
050US51530,6.44,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,11.86,46.43,136.51,52.46,267.65,,50.37,205.63,,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,6650,6391,259,0.04,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.33,241.27,928.54,464.29,1533.58,295.08,0.0,527.34,5499.76,258.44,22.33,5.18,18.58,0.26,4.11,0.36,0.0,19.29,228.13,10.72
050US51540,10.24,12,12.0,12.0,11.0,12.0,10.0,0.0,12.0,12.0,5.0,1.73,4.71,12.45,9.77,24.84,70.26,4.08,11.12,30.32,1.0,1.0,0.92,1.0,0.83,0.0,1.0,1.0,0.42,1.0,0.0,0.0,1.0,43435,43475,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US51550,338.51,41,41.0,41.0,13.0,39.0,6.0,,41.0,41.0,4.0,6.85,7.58,56.24,15.94,58.58,,10.63,12.07,87.97,1.0,1.0,0.32,0.95,0.15,,1.0,1.0,0.1,0.95,0.05,0.0,,222209,205261,16948,0.08,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.13,187.86,1105.71,15.11,1201.8,81.88,296.3,458.67,4459.51,343.51,1052.0,154.0,880.0,1.0,599.0,8.03,2.0,434.0,7205.0,555.0
050US51570,7.52,5,5.0,5.0,3.0,5.0,0.0,,5.0,4.0,0.0,2.1,5.93,17.14,18.61,67.99,,7.85,23.47,68.23,1.0,1.0,0.6,1.0,0.0,,1.0,0.8,0.0,1.0,0.0,0.0,,17411,17411,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.56,1072.09,5844.1,237.11,13540.91,805.1,727.27,1567.22,22607.1,1199.91,369.02,60.08,298.4,1.15,238.32,5.37,0.4,121.35,2421.22,128.51
050US51580,5.47,2,2.0,2.0,1.0,0.0,,,0.0,0.0,,2.54,6.75,18.91,80.0,,,54.04,280.84,,1.0,1.0,0.5,0.0,,,0.0,0.0,,0.0,0.0,1.0,,5961,5961,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.48,171.17,911.58,76.92,1619.61,946.67,727.27,349.26,7332.57,317.12,18.5,2.98,15.98,0.04,8.26,0.71,0.08,9.94,256.2,11.08
050US51590,42.8,16,16.0,15.0,8.0,16.0,2.0,0.0,1.0,0.0,,4.22,11.79,32.13,11.98,63.6,183.29,35.87,160.27,,1.0,0.94,0.5,1.0,0.12,0.0,0.06,0.0,,0.0,0.94,0.06,,43055,41111,1944,0.05,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1518.22,526.67,2687.45,244.95,1830.31,1059.85,1029.85,1364.04,15126.58,465.01,382.0,70.0,319.0,0.97,247.0,11.51,0.69,138.0,3806.0,117.0
050US51595,6.9,2,2.0,0.0,,2.0,0.0,,0.0,,,17.82,63.92,,29.24,129.92,,42.83,,,1.0,0.0,,1.0,0.0,,0.0,,,0.0,0.0,1.0,,5927,5553,374,0.06,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.7,286.6,1875.83,850.0,1279.78,461.22,3285.71,565.37,10002.44,456.12,35.6,5.09,28.25,0.34,27.4,1.13,0.23,4.8,328.28,14.97
050US51600,6.24,5,5.0,0.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.84,37.3,5.69,13.7,39.3,105.58,2.89,6.79,17.05,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,22565,22565,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US51610,2.05,3,3.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,1.0,1.64,37.3,10.11,11.83,31.63,88.68,5.19,12.96,36.56,1.0,0.0,0.67,1.0,0.33,0.0,1.0,1.0,0.33,1.0,0.0,0.0,,12332,12332,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.22,81.14,514.46,30.85,3630.34,309.04,0.0,149.83,3149.51,70.26,26.2,3.91,23.83,0.31,16.99,3.18,0.0,10.35,297.66,6.64
050US51620,8.33,2,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,3.03,37.3,23.76,16.1,57.02,166.85,2.98,9.31,23.76,1.0,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,,8582,8303,279,0.03,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.5,150.77,1526.91,320.75,895.36,351.56,260.87,607.87,4814.46,514.89,39.57,4.11,33.76,0.17,26.44,0.45,0.06,10.82,237.69,25.42
050US51630,10.45,6,6.0,6.0,4.0,6.0,2.0,0.0,6.0,5.0,1.0,3.23,11.39,27.92,10.6,34.81,97.75,4.5,17.74,47.11,1.0,1.0,0.67,1.0,0.33,0.0,1.0,0.83,0.17,1.0,0.0,0.0,,24286,24003,283,0.01,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.2,233.06,1148.59,12.24,1082.51,316.74,125.0,584.56,5227.41,473.24,128.38,25.62,106.98,0.09,51.69,6.11,0.09,74.8,1061.53,96.1
050US51640,8.24,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.04,4.13,11.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,7042,6076,966,0.14,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.57,315.36,1521.72,97.56,1617.86,37.54,0.0,1003.25,8515.8,274.32,30.85,6.55,29.08,0.04,4.53,0.22,0.0,30.85,339.61,10.94
050US51650,51.41,34,34.0,34.0,34.0,34.0,9.0,,34.0,34.0,5.0,6.28,0.0,0.0,14.06,43.34,,7.4,0.63,52.13,1.0,1.0,1.0,1.0,0.26,,1.0,1.0,0.15,0.97,0.0,0.03,1.0,137467,137094,342,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.79,79.45,648.23,111.65,486.82,37.6,502.25,258.19,6218.78,248.09,339.0,37.0,286.0,2.98,227.0,2.0,2.23,92.0,5640.0,225.0
050US51660,17.34,11,11.0,11.0,7.0,11.0,11.0,4.0,0.0,0.0,,3.99,8.51,23.27,5.43,14.22,39.62,36.41,163.53,,1.0,1.0,0.64,1.0,1.0,0.36,0.0,0.0,,1.0,0.0,0.0,,48914,48914,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US51670,10.35,7,7.0,7.0,3.0,7.0,0.0,,7.0,7.0,3.0,4.43,9.97,28.27,22.9,84.04,,4.43,10.19,28.85,1.0,1.0,0.43,1.0,0.0,,1.0,1.0,0.43,0.86,0.0,0.14,,22591,22591,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.56,1055.73,5945.14,727.27,5136.72,645.93,828.12,2411.79,22607.13,1199.91,485.17,78.99,392.32,1.52,313.34,7.06,0.53,159.54,3183.31,168.96
050US51678,2.5,1,1.0,1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,47.84,,,47.25,244.66,,1.0,1.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,,7042,7042,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.4,313.98,743.49,145.92,1112.03,228.16,0.0,562.4,5499.82,258.49,29.16,6.76,24.26,0.34,5.36,0.47,0.0,25.19,297.87,14.0
050US51680,48.97,19,19.0,19.0,7.0,19.0,8.0,1.0,19.0,15.0,6.0,5.64,14.1,38.05,10.79,34.29,95.53,7.9,20.04,55.91,1.0,1.0,0.37,1.0,0.42,0.05,1.0,0.79,0.32,1.0,0.0,0.0,,75568,73534,2034,0.03,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.86,197.77,1119.45,29.51,1062.86,140.25,696.43,513.79,6027.24,372.43,344.74,58.78,298.01,0.59,166.05,3.53,1.17,185.15,3395.93,209.84
050US51683,9.85,7,7.0,7.0,3.0,7.0,7.0,2.0,7.0,0.0,0.0,4.92,10.91,30.05,6.9,14.23,39.84,15.83,48.28,135.74,1.0,1.0,0.43,1.0,1.0,0.29,1.0,0.0,0.0,1.0,0.0,0.0,,37821,37821,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.93,65.63,476.58,20.12,816.84,174.06,142.86,208.57,2768.06,156.96,76.11,9.07,67.04,0.39,33.76,17.19,0.09,24.77,771.9,43.77
050US51685,2.52,2,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,8.92,22.45,56.98,8.92,22.45,56.98,14.94,44.1,117.81,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,14273,14273,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.91,67.75,462.42,11.75,847.54,157.27,111.11,259.43,2768.07,156.94,32.97,3.93,29.04,0.17,14.62,7.45,0.04,10.73,334.41,18.96
050US51690,10.96,5,5.0,5.0,2.0,0.0,0.0,,0.0,0.0,,3.34,9.34,26.42,33.3,195.26,,39.96,173.07,,1.0,1.0,0.4,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,,13821,13821,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1062.88,481.0,3505.89,0.0,1902.59,588.97,0.0,1220.24,19976.95,512.23,83.0,20.0,128.0,0.0,75.0,2.35,0.0,41.0,1560.0,40.0
050US51700,69.12,44,44.0,44.0,8.0,44.0,32.0,9.0,44.0,1.0,2.0,5.82,22.53,39.74,8.6,22.14,57.91,10.4,52.84,87.13,1.0,1.0,0.18,1.0,0.73,0.2,1.0,0.02,0.05,1.0,0.0,0.0,1.0,180966,180668,51,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.09,95.27,884.88,19.53,237.7,16.1,0.0,59.72,7069.29,253.77,664.0,59.0,526.0,0.95,121.73,1.7,0.0,32.34,8580.0,308.0
050US51710,53.28,81,81.0,81.0,39.0,81.0,38.0,2.0,81.0,0.0,23.0,4.4,23.05,35.37,7.18,29.73,76.37,5.11,32.62,47.73,1.0,1.0,0.48,1.0,0.47,0.02,1.0,0.0,0.28,0.98,0.0,0.02,,242803,242803,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.26,72.92,1039.9,25.73,1144.58,47.79,210.14,267.33,4058.46,341.46,1113.0,59.0,995.0,2.0,829.0,7.0,1.99,216.0,7167.0,603.0
050US51720,7.48,1,1.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,66.26,,,14.88,113.04,336.32,1.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,,3958,3856,102,0.03,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.33,580.39,2386.97,111.11,585.8,41.96,428.57,1404.83,9472.99,418.19,38.03,7.4,29.67,0.05,0.99,0.06,0.03,30.26,238.53,10.53
050US51730,22.72,11,11.0,11.0,4.0,11.0,0.0,0.0,11.0,11.0,4.0,4.3,11.55,32.6,20.87,74.43,219.14,4.41,11.76,32.83,1.0,1.0,0.36,1.0,0.0,0.0,1.0,1.0,0.36,1.0,0.0,0.0,,32420,31737,683,0.02,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445.6,1050.36,5979.46,811.11,2841.68,1007.89,885.06,7571.66,22607.12,1199.9,702.04,114.29,567.69,2.19,453.39,10.22,0.77,230.86,4606.2,244.48
050US51735,15.38,4,4.0,4.0,4.0,4.0,0.0,,4.0,3.0,,10.99,0.0,0.0,21.43,69.93,,16.89,30.17,,1.0,1.0,1.0,1.0,0.0,,1.0,0.75,,0.75,0.0,0.25,,12150,11360,790,0.07,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.43,183.4,747.26,100.88,16461.54,2495.05,291.67,285.88,4182.43,187.15,34.65,6.96,28.62,0.23,14.98,5.04,0.07,20.24,318.91,14.27
050US51740,33.3,31,31.0,31.0,16.0,31.0,30.0,10.0,31.0,31.0,11.0,3.67,0.0,26.92,5.65,15.87,45.63,5.28,0.0,44.43,1.0,1.0,0.52,1.0,0.97,0.32,1.0,1.0,0.35,1.0,0.0,0.0,,95535,95535,0,0.0,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160.39,991.92,3399.05,418.35,2997.95,991.04,833.87,1275.2,11155.82,145.43,1337.0,313.0,1031.0,4.97,1011.0,28.76,2.61,303.0,6904.0,90.0
050US51750,9.68,3,3.0,2.0,0.0,3.0,0.0,,3.0,0.0,,9.74,28.88,79.51,27.62,102.34,,21.87,69.11,,1.0,0.67,0.0,1.0,0.0,,1.0,0.0,,1.0,0.0,0.0,,16408,15927,481,0.03,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.66,314.65,1526.37,39.88,1105.55,188.73,0.0,917.08,8515.87,274.26,109.93,23.35,103.61,0.13,16.13,0.77,0.0,109.93,1210.02,38.97
050US51760,59.91,66,66.0,66.0,51.0,66.0,52.0,17.0,66.0,64.0,22.0,2.85,6.47,17.41,6.93,19.02,49.96,5.47,14.16,37.08,1.0,1.0,0.77,1.0,0.79,0.26,1.0,0.97,0.33,1.0,0.0,0.0,,204214,204214,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.21,138.66,1347.93,61.4,1366.45,136.83,4518.67,169.17,8870.69,306.33,996.0,118.0,1053.0,2.99,1032.0,14.0,21.78,122.0,14479.0,500.0
050US51770,42.52,23,23.0,23.0,15.0,23.0,8.0,1.0,23.0,22.0,7.0,3.07,7.3,20.7,11.59,33.42,94.91,5.28,14.03,38.03,1.0,1.0,0.65,1.0,0.35,0.04,1.0,0.96,0.3,1.0,0.0,0.0,,97032,97026,6,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.52,297.74,1438.25,132.42,1380.17,206.45,639.05,702.8,12092.89,542.03,591.0,98.0,450.0,3.08,266.0,8.0,1.08,271.0,7764.0,348.0
050US51775,14.52,5,5.0,5.0,3.0,5.0,1.0,0.0,5.0,5.0,2.0,2.9,6.52,18.93,13.21,34.98,100.86,4.05,9.1,26.16,1.0,1.0,0.6,1.0,0.2,0.0,1.0,1.0,0.4,1.0,0.0,0.0,,24802,24802,0,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
050US51790,19.92,6,6.0,6.0,1.0,6.0,6.0,1.0,6.0,6.0,1.0,5.16,11.56,32.38,5.16,11.56,32.38,5.16,11.56,32.38,1.0,1.0,0.17,1.0,1.0,0.17,1.0,1.0,0.17,1.0,0.0,0.0,,23746,22869,877,0.04,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5386.46,2068.72,9745.64,41330.94,7324.22,5123.34,105510.2,5372.99,33993.12,1557.53,830.0,174.0,682.0,114.9,150.0,27.0,51.7,672.0,5238.0,240.0
050US51800,399.15,28,28.0,28.0,15.0,21.0,3.0,,27.0,28.0,,11.24,15.93,46.49,24.06,79.15,,14.6,21.19,,1.0,1.0,0.54,0.75,0.11,,0.96,1.0,,0.71,0.29,0.0,,84585,66287,18298,0.22,0,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.47,162.49,1403.98,148.94,1229.63,200.22,343.43,445.04,4814.54,514.91,474.58,49.35,404.95,2.03,317.06,5.41,0.68,129.8,2850.88,304.9
050US51810,244.72,100,100.0,96.0,50.0,99.0,17.0,,98.0,38.0,,4.56,16.09,34.47,13.21,48.22,,10.23,36.24,,1.0,0.96,0.5,0.99,0.17,,0.98,0.38,,0.98,0.01,0.01,,437994,431273,6721,0.02,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.54,138.79,824.01,41.71,1166.24,128.84,81.47,359.2,7452.95,176.65,1427.0,212.0,1251.0,10.0,735.0,33.0,1.02,685.0,22699.0,538.0
050US51820,14.97,5,5.0,0.0,0.0,5.0,0.0,,5.0,0.0,0.0,12.82,36.61,107.72,24.63,100.49,,13.15,36.61,107.72,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,,21006,20475,531,0.03,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.33,107.41,584.64,120.75,743.97,143.74,0.0,307.6,4537.92,272.94,43.89,7.68,39.06,0.32,14.18,1.62,0.0,32.24,627.64,37.75
050US51830,8.94,3,3.0,0.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,2.39,34.19,12.95,14.72,39.14,113.33,14.26,39.14,113.33,1.0,0.0,0.67,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,14067,14068,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.5,166.97,827.95,36.02,1266.05,937.58,250.0,386.84,4182.46,187.22,50.64,10.17,41.82,0.34,21.89,7.36,0.1,29.57,466.01,20.86
050US51840,9.19,5,5.0,5.0,5.0,5.0,4.0,0.0,5.0,5.0,5.0,0.65,2.09,5.86,9.35,22.6,65.71,1.85,3.93,10.73,1.0,1.0,1.0,1.0,0.8,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,26203,26203,0,0.0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.55,204.56,880.08,55.56,1012.25,104.91,380.95,576.56,4103.76,268.34,104.22,19.12,79.92,0.29,23.14,3.16,0.16,72.45,756.24,49.45
050US53001,1924.98,5,4.0,4.0,3.0,,,,0.0,0.0,,7.3,32.7,104.97,,,,46.98,220.14,,0.8,0.8,0.6,,,,0.0,0.0,,0.0,0.6,0.4,,18728,11207,7521,0.4,0,0,0.0,402.48,,,,,,,,183.74,71.16,292.7,,,,,424.68,46.0,,,,,,,,21.0,4.0,17.0,,,,,17.0,190.08,52.73,339.85,2009.62,1036.59,190.87,1818.18,200.1,9063.42,146.88,22.0,3.0,20.0,2.09,0.85,14.0,1.0,8.0,1049.0,17.0
050US53003,636.08,6,6.0,5.0,4.0,,,,6.0,5.0,3.0,4.82,14.26,41.84,,,,6.04,17.18,50.56,1.0,0.83,0.67,,,,1.0,0.83,0.5,1.0,0.0,0.0,,21623,20184,1439,0.07,0,0,0.0,709.48,173.86,1267.16,,,,,697.79,384.3,159.37,618.49,,,,,368.94,96.0,12.0,84.0,,,,,87.0,52.0,11.0,41.0,,,,,46.0,366.49,42.99,585.23,0.0,2484.47,455.65,1007.69,408.78,6479.51,29.32,50.0,3.0,39.0,0.0,4.0,2.62,2.62,51.0,884.0,4.0
050US53005,1699.98,37,36.0,28.0,17.0,0.0,,,36.0,23.0,,6.85,20.14,60.83,82.48,,,9.72,29.43,,0.97,0.76,0.46,0.0,,,0.97,0.62,,0.81,0.14,0.05,,175177,156659,18518,0.11,0,0,0.0,410.83,65.49,750.52,0.0,1712.17,164.53,1319.51,407.08,228.15,70.41,383.31,0.0,740.4,70.51,1225.26,251.37,506.0,40.0,466.0,0.0,37.0,42.0,14.0,366.0,281.0,43.0,238.0,0.0,16.0,18.0,13.0,226.0,468.09,140.08,782.04,151.58,2439.02,968.01,954.71,567.41,9313.9,102.87,587.0,87.0,495.0,7.0,55.0,261.73,10.33,513.0,11680.0,129.0
050US53007,2921.15,14,13.0,9.0,8.0,,,,13.0,8.0,7.0,10.78,29.53,90.49,,,,12.36,35.64,107.12,0.93,0.64,0.57,,,,0.93,0.57,0.5,0.5,0.29,0.21,,72453,52728,19725,0.27,0,0,0.0,382.11,72.45,689.45,0.0,1497.01,112.03,781.25,472.56,246.25,89.49,401.83,,1197.6,67.22,781.25,298.46,180.0,17.0,163.0,0.0,5.0,15.0,4.0,152.0,116.0,21.0,95.0,,4.0,9.0,4.0,96.0,467.47,151.8,710.26,245.44,1500.0,294.79,2877.19,452.4,9631.39,227.16,221.02,35.71,168.73,1.75,5.52,40.26,14.76,144.9,4553.72,107.4
050US53009,1738.67,22,20.0,15.0,12.0,14.0,,,17.0,,,7.33,24.5,70.7,31.73,,,23.58,,,0.91,0.68,0.55,0.64,,,0.77,,,0.0,0.59,0.41,,71404,46089,25315,0.35,0,0,0.03,366.51,56.26,674.14,,1067.07,,606.98,362.05,221.77,60.95,381.24,,,,379.36,221.72,157.0,12.0,145.0,,7.0,,16.0,129.0,95.0,13.0,82.0,,,,10.0,79.0,380.8,139.75,495.37,172.54,436.05,131.58,567.32,348.72,9900.85,222.91,164.0,30.0,107.0,1.96,3.0,4.0,15.0,124.0,4264.0,96.0
