HEROP_ID,TotPop,TotUnits,Ovr65P,WhiteP,BlackP,AmIndP,PacIsP,OtherP,PovP,UnempP,VacantP,TotPopHh,TotVetPop,TotWrkE,DisbP,VetP,NonRelFhhP,NonRelNfhhP,MedInc,PciE,GiniCoeff,EduP,HghRskP,HltCrP,RetailP,EssnWrkP,MobileP,LngTermP,RentalP,UnitDens
050US36113,64187,40119,22.3,95.5,1.1,0.2,0.0,0.5,8.5,4.1,27.6,63281.0,52435.0,32257,14.9,8.6,3.7,2.6,41326,38740,0.4392,11.1,16.4,17.2,12.0,46.3,4.5,26.0,57.7,46.3
050US37031,69301,50595,25.0,89.1,4.9,0.3,0.0,0.7,9.2,5.3,40.6,68148.0,56546.0,30754,18.2,13.9,4.3,2.6,32337,34038,0.4495,7.5,17.4,12.6,12.9,49.6,17.1,23.7,61.7,99.7
050US37113,35172,25653,28.7,93.1,1.5,0.6,0.0,0.3,16.0,4.8,37.4,34817.0,28855.0,14256,18.6,9.9,4.0,2.8,31508,29549,0.4854,7.1,18.6,13.1,13.1,56.1,15.0,24.7,55.7,49.8
050US38035,70243,33267,12.7,85.3,3.8,2.7,0.0,1.1,15.4,3.9,7.5,65900.0,53927.0,38433,8.8,8.0,1.6,5.6,36196,32251,0.4603,15.5,16.9,18.8,13.0,46.4,4.4,16.4,95.6,23.2
050US39055,93657,37280,20.3,96.0,1.3,0.1,0.0,0.2,5.9,2.8,5.3,92648.0,72197.0,47805,10.6,6.6,2.8,2.0,43524,41874,0.4486,8.2,28.9,12.6,10.2,43.5,3.1,33.4,28.6,93.1
050US46023,9324,3912,18.4,63.1,0.1,31.2,0.0,3.7,20.8,8.4,19.5,9018.0,6562.0,3933,12.1,7.8,11.7,2.2,31115,23626,0.4537,11.3,27.8,13.3,8.5,47.5,5.0,31.9,91.5,3.6
050US47093,466184,207611,15.8,84.8,8.6,0.3,0.0,0.4,13.2,4.2,8.7,454849.0,367613.0,233540,12.0,7.9,5.4,4.3,36600,34338,0.4798,10.4,15.8,14.6,13.3,40.7,4.0,19.2,77.2,408.4
050US01071,51765,25135,20.0,91.2,3.7,1.1,0.0,2.1,17.9,5.2,19.0,51124.0,40895.0,19746,20.0,7.5,8.7,1.2,32007,23844,0.454,9.5,38.6,11.6,9.3,57.2,21.4,33.2,53.6,23.3
050US13019,19206,8811,17.9,83.5,10.4,0.1,0.0,0.5,22.6,5.8,16.1,19013.0,14503.0,7703,17.5,6.4,9.2,2.1,31875,20545,0.4292,7.5,32.5,13.4,10.8,64.8,32.2,26.3,86.8,19.4
050US48061,422135,152544,13.5,84.9,0.5,0.2,0.0,0.1,26.7,5.6,16.8,418964.0,293562.0,164139,12.1,4.3,12.8,1.7,25572,18247,0.4754,13.3,16.0,18.8,12.0,54.1,11.8,21.9,107.9,171.1
050US48185,28447,11399,17.4,74.1,14.7,0.3,0.0,0.8,15.9,5.4,19.2,24596.0,22107.0,10819,14.6,8.5,7.4,2.2,32949,26734,0.4814,11.3,31.8,10.4,13.6,53.3,22.1,22.9,61.1,14.5
050US48239,14822,6737,18.1,83.2,7.6,0.0,0.0,0.2,13.8,4.8,26.9,14614.0,11042.0,6157,18.7,5.3,8.7,2.7,36604,25701,0.4065,9.0,36.3,12.3,10.5,55.3,18.2,26.6,82.7,8.1
050US06011,21491,8153,14.6,79.2,1.5,1.1,0.0,1.2,11.9,4.2,10.1,21289.0,15628.0,9688,13.4,5.1,8.2,1.7,33281,27614,0.4606,7.1,41.6,6.1,9.3,62.8,7.5,18.5,110.0,7.1
050US16029,7028,3317,16.7,93.8,0.0,0.3,0.0,0.7,7.7,3.8,22.8,6944.0,5020.0,3233,12.1,7.7,4.6,0.9,30188,26640,0.4022,8.3,47.8,11.8,8.2,58.5,12.1,26.6,47.7,1.9
050US01021,44147,19897,16.6,82.1,9.7,1.1,0.0,0.1,17.0,6.1,13.9,43718.0,33587.0,17752,20.3,7.0,6.3,2.6,34249,25894,0.4603,5.9,34.6,10.2,13.2,58.5,32.4,25.4,62.4,28.7
050US01027,13285,6832,20.4,83.3,15.3,0.2,0.0,0.0,15.5,5.4,24.6,13049.0,10550.0,5389,19.2,6.6,5.9,1.3,30551,25337,0.4848,6.7,40.1,12.8,13.8,65.0,22.2,30.6,54.8,11.3
050US01029,14952,6859,20.6,93.3,2.6,0.1,0.0,0.7,15.6,3.3,14.9,14777.0,11534.0,5814,20.6,6.1,8.9,1.6,36856,24723,0.4638,7.5,39.0,10.5,8.4,55.4,29.0,25.8,52.1,12.2
050US04023,46594,18412,17.9,78.2,0.9,0.6,0.0,0.3,21.5,8.3,12.8,46221.0,33880.0,17870,14.0,4.7,10.3,0.9,28116,21686,0.4927,10.7,16.3,10.6,12.4,46.8,5.9,23.5,87.7,14.9
050US01093,29818,14754,21.2,92.3,3.8,0.5,0.0,0.4,17.3,6.2,20.2,29273.0,23601.0,11851,26.4,6.2,7.9,2.5,31264,22486,0.4588,8.2,34.7,13.7,10.1,56.8,24.4,32.5,54.7,19.9
050US05053,18229,8049,17.5,93.9,2.6,0.1,0.0,1.1,12.7,3.3,12.4,18056.0,14129.0,8048,18.3,9.0,6.1,3.2,41566,30639,0.4563,9.1,28.3,16.4,9.0,51.7,27.2,27.1,57.2,12.7
050US01103,119352,52248,17.5,78.6,12.7,0.4,0.0,1.3,14.9,4.8,11.2,117417.0,91924.0,51704,16.7,7.6,6.6,2.0,33086,28474,0.4558,6.9,32.3,11.8,11.6,54.3,11.2,24.8,66.5,90.1
050US01133,23712,13700,21.8,95.6,0.8,0.3,0.0,1.0,17.4,5.4,29.8,23343.0,18831.0,9430,22.6,7.2,6.8,3.3,31403,23269,0.4541,5.7,32.6,11.4,15.5,62.9,30.9,31.0,47.9,22.3
050US02070,4934,2462,11.3,16.5,1.5,74.0,0.1,5.5,17.6,11.6,41.9,4527.0,3392.0,1950,12.0,4.3,13.1,2.7,39337,26381,0.4063,13.7,13.0,25.9,13.3,57.0,1.4,36.1,101.7,0.1
050US02110,32099,13792,13.6,66.4,0.9,10.1,0.2,6.4,6.9,4.4,6.6,31560.0,24772.0,16364,11.6,8.5,4.7,5.6,50856,43074,0.3832,10.2,15.8,13.0,6.9,40.7,6.7,19.4,76.3,5.1
050US02150,13383,5450,10.5,53.3,0.5,12.4,0.0,3.9,7.3,6.2,22.4,13035.0,9237.0,6393,9.5,12.0,10.7,5.0,33809,32495,0.3773,9.7,34.3,10.7,10.1,55.8,4.5,14.1,141.7,0.8
050US02220,8569,4229,16.2,64.4,0.6,11.5,0.0,10.5,6.6,5.4,15.5,8311.0,6439.0,4414,13.0,8.4,5.0,3.2,43979,41082,0.3935,10.8,18.0,20.9,12.0,45.0,7.8,21.5,80.0,1.5
050US48389,15546,4652,11.8,77.9,2.1,0.1,0.0,0.0,16.2,11.1,18.9,14031.0,12070.0,6201,11.4,5.0,14.4,4.5,41044,22670,0.4359,8.7,42.2,11.5,8.8,65.3,15.0,36.1,66.5,1.8
050US49017,5000,3915,22.5,92.8,0.1,4.3,0.0,0.4,16.4,3.0,52.7,4730.0,3818.0,2150,16.5,7.6,5.5,0.8,27286,23926,0.4371,10.9,17.9,11.1,7.1,51.4,11.7,24.6,58.9,0.8
050US51093,37107,15866,19.0,71.9,22.8,0.2,0.0,0.6,9.4,6.0,7.9,36868.0,29051.0,17988,15.4,14.3,6.4,2.0,42642,39024,0.4351,9.1,27.4,10.2,8.2,46.1,10.9,26.0,56.5,50.3
050US51171,43441,21263,21.5,92.6,1.7,0.1,0.0,0.6,12.2,4.0,17.5,43075.0,34209.0,20806,15.9,9.7,6.4,2.4,34461,40163,0.5678,8.3,26.3,11.6,13.7,55.3,4.5,21.1,69.7,41.8
050US53021,93681,28618,9.5,63.9,2.4,1.3,0.0,1.1,14.2,5.7,4.7,91392.0,63141.0,41665,12.5,6.7,8.1,3.3,34680,25875,0.4194,7.1,33.0,12.5,11.6,53.7,8.8,12.0,102.1,23.0
050US53055,16953,14252,33.5,91.1,0.9,0.9,0.0,1.2,10.2,2.1,40.6,16766.0,14734.0,7798,11.1,9.2,2.0,2.9,37117,49148,0.5203,8.6,23.1,8.4,9.2,46.3,4.9,22.7,47.3,82.0
050US05069,68123,33372,17.3,39.3,55.8,0.3,0.0,0.4,20.8,8.6,20.2,61964.0,53143.0,25271,18.6,7.3,8.5,1.9,32077,21941,0.4762,10.2,23.5,15.2,10.9,59.1,11.8,25.2,89.1,38.3
050US05107,18151,10243,18.8,35.2,63.5,0.0,0.0,0.0,31.3,14.4,26.2,17949.0,13429.0,6303,23.9,6.8,12.2,1.0,32940,20379,0.4895,11.9,26.8,15.4,11.5,54.5,7.8,22.5,130.2,14.8
050US06041,259441,112319,22.3,76.7,2.3,0.3,0.0,1.0,6.9,4.5,6.6,252289.0,207388.0,130038,8.9,4.5,3.5,4.4,66022,74446,0.509,8.2,12.2,12.8,9.7,29.2,1.2,26.0,84.2,215.8
050US06077,751615,245192,12.8,51.5,7.1,0.6,0.2,4.0,13.7,7.2,5.8,733915.0,547642.0,319808,12.4,5.2,11.4,3.1,38554,28928,0.4508,7.9,23.3,12.6,11.9,54.2,3.3,14.8,134.0,176.1
050US08001,509844,173439,10.5,75.9,3.4,1.1,0.1,1.5,9.9,4.1,3.5,505761.0,374107.0,265445,10.9,6.9,9.9,4.6,40038,31310,0.4044,6.2,22.9,10.9,11.9,48.4,6.1,13.6,96.0,148.7
050US01059,31587,14082,16.5,82.4,3.9,1.0,0.0,0.9,19.7,4.8,21.8,31375.0,23702.0,13019,13.2,5.3,12.1,2.1,30054,21503,0.4339,9.9,44.7,7.9,9.0,60.2,14.7,28.3,81.6,22.2
050US01097,413977,184321,16.2,58.0,36.1,0.7,0.0,0.6,17.9,5.6,14.5,406650.0,315883.0,175496,13.6,8.9,9.0,2.5,34169,26778,0.4709,8.7,21.9,14.3,11.4,49.3,7.2,25.2,87.8,149.9
050US48283,7551,2809,15.8,78.7,1.7,0.0,0.0,1.6,18.5,2.8,23.7,6567.0,5978.0,2917,15.0,7.3,7.8,2.3,22151,17177,0.4496,12.3,28.6,9.9,20.2,60.1,24.0,40.4,57.2,1.9
050US48401,53988,21723,16.7,76.1,16.4,0.2,0.0,1.1,11.2,7.3,16.9,49176.0,41938.0,21871,15.3,7.1,8.4,3.2,36444,27267,0.4571,8.8,35.4,12.5,9.5,59.1,19.1,19.5,55.0,23.5
050US48459,41386,17074,18.2,85.1,8.1,0.4,0.0,0.9,14.9,6.0,15.7,40882.0,31484.0,17130,18.5,8.3,8.4,3.5,35728,26648,0.4457,8.4,26.7,13.4,14.3,48.8,20.6,25.6,67.7,29.3
050US49037,15295,6027,14.1,49.2,0.3,45.9,0.0,1.3,22.8,12.0,24.1,14889.0,10665.0,5702,17.7,5.0,10.3,2.0,29860,20088,0.4651,15.2,24.0,17.4,8.1,57.3,18.6,36.6,69.2,0.8
050US51027,21374,11558,22.3,94.8,2.5,0.8,0.0,0.0,24.9,6.5,28.4,20522.0,17727.0,6346,30.2,5.7,6.6,2.7,31410,22092,0.4797,10.4,25.4,14.9,16.5,59.3,32.8,44.2,53.0,23.0
050US51101,16985,7107,16.2,78.7,15.1,0.7,0.0,1.2,7.2,4.1,10.0,16930.0,13163.0,8732,12.0,10.0,4.0,1.7,42276,33261,0.3742,10.9,24.0,12.7,12.3,43.7,4.1,25.9,32.0,25.9
050US51147,22892,9468,16.4,62.8,31.6,0.4,0.0,0.7,23.2,5.9,21.9,17527.0,19334.0,8549,15.7,5.9,8.0,6.7,24619,21051,0.4672,12.9,10.7,14.9,13.6,51.7,15.1,31.7,82.0,27.1
050US51191,54005,25999,22.9,96.0,1.4,0.1,0.0,0.5,13.5,4.2,15.0,52170.0,44237.0,23562,21.1,8.1,6.5,2.3,35003,28987,0.4477,10.7,22.5,16.5,13.1,52.5,16.0,32.6,54.0,46.3
050US54003,117615,49466,14.8,86.0,7.9,0.1,0.0,0.5,10.9,6.0,7.6,116965.0,89803.0,58104,14.2,10.8,6.6,3.4,38915,31415,0.4016,10.4,19.9,12.7,12.2,47.8,11.4,16.5,66.5,154.1
050US54041,16024,7976,20.5,94.6,0.2,0.4,0.0,0.3,17.8,6.6,18.9,15741.0,12575.0,6248,18.4,10.1,5.3,2.1,33327,25225,0.4665,4.8,24.2,19.1,14.6,53.4,19.0,26.0,61.5,20.6
050US42017,627668,251373,18.7,85.7,3.9,0.1,0.0,0.3,5.6,4.2,4.2,618206.0,499226.0,333063,10.5,6.3,5.1,1.9,50354,47266,0.4448,9.2,19.7,15.6,10.9,38.5,1.9,32.0,45.5,415.9
050US05043,18263,8640,18.0,68.5,28.5,0.0,0.0,0.5,20.4,2.8,16.6,17250.0,14280.0,7766,19.4,8.4,4.5,5.6,34619,26440,0.5068,12.9,24.9,17.8,11.7,51.1,25.4,22.3,76.6,10.4
050US05049,12301,6847,26.0,94.7,0.3,0.9,0.0,2.3,20.8,5.1,26.8,12120.0,9739.0,4091,23.2,11.8,6.7,2.4,28300,20564,0.4379,12.8,22.1,21.7,11.5,56.5,24.5,26.2,42.3,11.1
050US02020,292090,118293,11.1,61.2,5.3,7.5,1.9,4.1,8.8,5.2,9.6,284831.0,212259.0,145816,11.2,12.7,5.9,5.0,47726,41127,0.4201,8.2,11.2,15.9,10.9,42.8,4.2,16.2,95.5,69.3
050US04021,447559,177933,20.5,76.8,4.5,4.7,0.0,1.1,12.1,7.1,16.6,422221.0,345750.0,167669,16.1,10.7,8.9,3.4,36924,27354,0.438,8.5,19.3,13.2,12.8,48.1,18.3,8.6,71.0,33.2
050US13113,113544,43000,18.3,64.5,23.5,0.1,0.0,0.5,4.7,4.2,5.1,112957.0,87197.0,53738,11.2,12.1,6.2,1.9,50994,44668,0.4213,9.5,15.7,10.9,8.9,37.6,3.3,23.3,48.2,221.0
050US13151,229994,82938,11.7,45.4,45.6,0.1,0.0,0.4,9.1,5.7,5.7,228954.0,170636.0,112967,9.6,9.6,9.1,2.3,40941,31173,0.3965,9.1,14.0,12.2,11.0,45.6,3.2,13.2,79.3,260.2
050US13191,14217,9631,26.7,62.3,34.6,0.1,0.0,0.0,15.0,4.1,34.1,14145.0,11763.0,6292,20.6,11.4,8.3,2.1,32993,28352,0.4203,7.2,19.8,9.6,13.5,51.4,29.3,36.4,38.0,22.3
050US23027,39723,22570,22.5,95.9,0.4,0.4,0.0,0.7,12.5,4.8,22.8,39116.0,32330.0,19057,16.5,8.9,3.6,2.7,36196,31091,0.4306,10.2,20.8,16.8,11.4,46.0,13.4,26.7,40.1,30.9
050US24027,322407,120834,13.8,54.8,19.2,0.3,0.0,0.3,5.1,3.9,3.6,319996.0,241667.0,170492,8.1,7.1,5.2,2.6,68349,55873,0.41,12.0,10.1,13.1,7.3,27.3,0.8,21.0,64.8,481.6
050US05135,17217,9894,26.1,93.8,1.0,0.2,0.0,2.3,18.1,5.2,26.1,17011.0,13639.0,6113,26.8,13.0,4.9,2.2,25379,21644,0.472,8.1,26.6,16.9,14.2,58.0,15.5,20.5,54.2,16.4
050US09005,181143,88362,21.3,91.7,1.7,0.2,0.0,0.4,7.3,5.8,15.2,178184.0,148174.0,96144,12.6,7.2,4.1,2.5,45601,45702,0.4595,10.7,22.4,14.5,12.1,41.4,0.4,34.9,46.5,96.0
050US09013,150947,59997,15.8,87.1,3.0,0.1,0.0,0.4,7.9,4.9,6.5,136029.0,124561.0,78029,10.0,7.0,3.8,3.7,50947,41537,0.4393,15.8,18.5,14.2,9.1,39.2,1.4,31.3,55.5,146.2
050US12115,427766,244910,36.7,89.7,4.5,0.2,0.0,0.4,8.7,4.0,22.7,421918.0,366801.0,174884,15.3,11.2,5.9,3.5,35769,44402,0.4953,6.3,15.8,15.8,12.9,45.1,8.8,16.5,55.0,440.5
050US05101,7753,4706,26.8,93.1,0.0,1.7,0.0,1.4,10.5,5.3,36.3,7687.0,6218.0,2693,23.5,9.6,7.9,0.4,30320,20768,0.4132,12.3,31.5,9.7,12.4,53.8,13.5,37.8,39.8,5.7
050US05105,10342,4993,19.9,92.4,2.8,0.2,0.0,1.7,16.2,5.4,25.9,10185.0,8060.0,3677,23.4,11.2,8.8,1.1,34003,23030,0.4227,7.0,33.2,12.0,19.2,56.4,21.5,26.4,64.2,9.1
050US05115,63926,26373,15.4,89.4,2.7,0.5,0.0,1.2,15.9,5.7,13.3,60523.0,49348.0,26827,17.8,8.5,8.0,4.3,29701,25546,0.4925,11.1,26.0,12.5,11.9,54.5,13.1,18.0,74.9,32.5
050US05005,41673,22953,31.2,94.9,0.2,0.5,0.0,1.1,12.7,5.4,18.4,41278.0,34407.0,15355,23.4,13.7,4.7,2.4,30000,27695,0.4592,7.9,26.0,18.6,15.0,55.6,13.3,21.6,54.0,41.4
050US05009,37525,17025,20.9,95.8,0.2,0.7,0.0,1.1,13.7,4.5,11.6,37026.0,28991.0,16152,20.3,9.2,6.1,2.2,30868,24749,0.4353,10.7,21.1,13.1,12.6,50.1,8.9,21.1,65.2,28.9
