HEROP_ID,DsmBlk,IntrBlkWht,IsoBlk,DsmHsp,IntrHspWht,IsoHsp,DsmAs,IntrAsWht,IsoAs
050US35041,0.47,0.53,0.05,0.16,0.5,0.44,0.39,0.52,0.01
050US35043,0.32,0.47,0.04,0.19,0.44,0.44,0.3,0.5,0.02
050US35045,0.62,0.44,0.03,0.25,0.45,0.29,0.44,0.44,0.01
050US35047,0.37,0.23,0.03,0.16,0.17,0.78,0.5,0.21,0.03
050US35049,0.54,0.39,0.03,0.43,0.32,0.62,0.47,0.45,0.04
050US35051,0.56,0.7,0.02,0.22,0.61,0.34,0.41,0.66,0.01
050US35053,0.77,0.46,0.02,0.18,0.35,0.55,0.45,0.37,0.06
050US35055,0.52,0.35,0.0,0.14,0.34,0.58,0.48,0.33,0.0
050US35057,0.41,0.51,0.03,0.1,0.51,0.43,0.7,0.45,0.01
050US35059,0.0,0.51,0.02,0.0,0.51,0.42,0.0,0.51,0.0
050US35061,0.5,0.37,0.03,0.18,0.32,0.63,0.56,0.38,0.01
050US36001,0.59,0.43,0.36,0.41,0.59,0.1,0.35,0.69,0.11
050US36003,0.57,0.89,0.04,0.41,0.9,0.03,0.5,0.89,0.03
050US36005,0.72,0.05,0.42,0.65,0.07,0.63,0.57,0.14,0.11
050US36007,0.48,0.73,0.11,0.41,0.76,0.07,0.55,0.72,0.13
050US36009,0.53,0.85,0.05,0.34,0.85,0.03,0.49,0.88,0.02
050US36011,0.56,0.76,0.14,0.36,0.83,0.05,0.43,0.9,0.01
050US36013,0.51,0.79,0.06,0.48,0.75,0.18,0.46,0.86,0.01
050US36015,0.51,0.71,0.18,0.4,0.77,0.06,0.5,0.88,0.04
050US36017,0.26,0.93,0.01,0.31,0.93,0.04,0.44,0.94,0.01
050US36019,0.55,0.75,0.14,0.44,0.78,0.07,0.37,0.85,0.03
050US36021,0.53,0.69,0.15,0.23,0.83,0.06,0.49,0.75,0.05
050US36023,0.36,0.92,0.03,0.32,0.91,0.05,0.52,0.94,0.02
050US36025,0.47,0.75,0.12,0.28,0.87,0.06,0.37,0.92,0.01
050US36027,0.52,0.51,0.27,0.29,0.65,0.15,0.35,0.72,0.07
050US36029,0.72,0.31,0.54,0.53,0.57,0.16,0.61,0.58,0.14
050US36031,0.62,0.8,0.11,0.41,0.84,0.06,0.33,0.92,0.01
050US36033,0.71,0.54,0.31,0.59,0.55,0.1,0.67,0.49,0.02
050US36035,0.39,0.91,0.04,0.35,0.9,0.05,0.53,0.9,0.02
050US36037,0.38,0.88,0.05,0.34,0.89,0.05,0.39,0.87,0.02
050US36039,0.68,0.53,0.3,0.39,0.72,0.11,0.39,0.87,0.02
050US36041,0.51,0.94,0.02,0.27,0.96,0.02,0.8,0.91,0.0
050US36043,0.42,0.92,0.02,0.4,0.92,0.04,0.55,0.92,0.01
050US36045,0.43,0.7,0.1,0.45,0.68,0.15,0.44,0.78,0.03
050US36047,0.79,0.13,0.65,0.55,0.26,0.34,0.5,0.38,0.31
050US36049,0.25,0.95,0.01,0.31,0.95,0.02,0.33,0.96,0.01
050US36051,0.53,0.67,0.19,0.41,0.81,0.08,0.33,0.92,0.02
050US36053,0.52,0.88,0.04,0.33,0.9,0.04,0.56,0.85,0.04
050US36055,0.64,0.37,0.4,0.52,0.46,0.2,0.44,0.69,0.09
050US36057,0.44,0.72,0.04,0.52,0.67,0.27,0.37,0.83,0.01
050US36059,0.78,0.23,0.38,0.48,0.42,0.28,0.46,0.57,0.2
050US36061,0.72,0.22,0.36,0.63,0.26,0.48,0.35,0.48,0.24
050US36063,0.59,0.62,0.27,0.39,0.77,0.05,0.46,0.82,0.03
050US36065,0.64,0.54,0.2,0.54,0.63,0.13,0.66,0.54,0.17
050US36067,0.64,0.46,0.35,0.46,0.59,0.1,0.51,0.64,0.11
050US36069,0.46,0.78,0.06,0.41,0.8,0.11,0.49,0.82,0.04
050US36071,0.47,0.49,0.17,0.39,0.51,0.3,0.43,0.58,0.05
050US36073,0.44,0.81,0.1,0.31,0.82,0.08,0.39,0.85,0.02
050US36075,0.62,0.89,0.04,0.41,0.91,0.05,0.43,0.91,0.01
050US36077,0.45,0.85,0.04,0.37,0.85,0.07,0.42,0.86,0.03
050US36079,0.35,0.76,0.04,0.19,0.77,0.17,0.26,0.76,0.03
050US36081,0.83,0.07,0.61,0.51,0.21,0.43,0.51,0.22,0.42
050US36083,0.63,0.64,0.17,0.48,0.68,0.1,0.51,0.77,0.07
050US36085,0.72,0.28,0.29,0.42,0.47,0.26,0.36,0.58,0.14
050US36087,0.58,0.39,0.28,0.49,0.43,0.33,0.36,0.61,0.09
050US36089,0.61,0.81,0.08,0.43,0.84,0.06,0.44,0.89,0.02
050US36091,0.38,0.88,0.03,0.26,0.88,0.04,0.38,0.87,0.05
050US36093,0.56,0.5,0.24,0.39,0.61,0.1,0.52,0.63,0.1
050US36095,0.38,0.82,0.07,0.29,0.89,0.05,0.38,0.92,0.02
050US36097,0.38,0.94,0.02,0.41,0.91,0.05,0.44,0.93,0.01
050US36099,0.63,0.75,0.16,0.39,0.83,0.06,0.54,0.91,0.02
050US36101,0.47,0.91,0.03,0.32,0.93,0.02,0.66,0.87,0.07
050US36103,0.6,0.4,0.23,0.45,0.5,0.33,0.4,0.67,0.1
050US36105,0.55,0.5,0.19,0.35,0.62,0.21,0.47,0.67,0.04
050US36107,0.42,0.94,0.01,0.18,0.94,0.02,0.44,0.93,0.02
050US36109,0.37,0.73,0.06,0.24,0.75,0.06,0.52,0.63,0.24
050US36111,0.43,0.7,0.11,0.31,0.73,0.14,0.45,0.75,0.04
050US36113,0.47,0.92,0.03,0.31,0.93,0.04,0.5,0.93,0.03
050US36115,0.68,0.72,0.16,0.43,0.82,0.06,0.58,0.91,0.02
050US36117,0.4,0.86,0.06,0.36,0.86,0.07,0.44,0.88,0.01
050US36119,0.64,0.28,0.38,0.51,0.38,0.4,0.32,0.58,0.09
050US36121,0.69,0.72,0.16,0.44,0.8,0.06,0.37,0.91,0.01
050US36123,0.16,0.95,0.01,0.22,0.94,0.03,0.5,0.93,0.02
050US37001,0.42,0.51,0.28,0.46,0.49,0.22,0.53,0.64,0.06
050US37003,0.47,0.81,0.11,0.5,0.82,0.11,0.49,0.84,0.03
050US37005,0.3,0.84,0.03,0.36,0.81,0.14,0.27,0.85,0.0
050US37007,0.27,0.41,0.54,0.44,0.47,0.1,0.36,0.48,0.03
050US37009,0.38,0.89,0.01,0.29,0.9,0.07,0.42,0.94,0.01
050US37011,0.46,0.83,0.08,0.38,0.84,0.1,0.32,0.88,0.01
050US37013,0.28,0.59,0.3,0.34,0.56,0.13,0.78,0.71,0.01
050US37015,0.14,0.33,0.62,0.27,0.32,0.03,0.44,0.33,0.01
050US37017,0.28,0.5,0.4,0.26,0.58,0.11,0.8,0.56,0.01
050US37019,0.42,0.71,0.19,0.4,0.75,0.08,0.64,0.73,0.02
050US37021,0.46,0.74,0.17,0.28,0.81,0.1,0.51,0.82,0.04
050US37023,0.49,0.75,0.12,0.49,0.71,0.16,0.37,0.84,0.06
050US37025,0.3,0.59,0.23,0.34,0.58,0.17,0.53,0.63,0.1
050US37027,0.52,0.74,0.15,0.32,0.81,0.08,0.56,0.89,0.02
050US37029,0.08,0.8,0.14,0.14,0.8,0.03,0.1,0.81,0.02
050US37031,0.46,0.8,0.12,0.4,0.83,0.08,0.55,0.83,0.05
050US37033,0.21,0.58,0.36,0.34,0.64,0.06,0.31,0.59,0.01
050US37035,0.36,0.66,0.17,0.36,0.68,0.14,0.43,0.72,0.08
050US37037,0.35,0.63,0.15,0.59,0.49,0.3,0.35,0.73,0.03
050US37039,0.42,0.9,0.03,0.14,0.91,0.03,0.54,0.91,0.02
050US37041,0.31,0.54,0.4,0.39,0.56,0.06,0.0,0.0,0.0
050US37043,0.33,0.92,0.03,0.3,0.92,0.04,0.47,0.91,0.0
050US37045,0.31,0.65,0.29,0.43,0.68,0.08,0.46,0.72,0.02
050US37047,0.24,0.55,0.35,0.3,0.57,0.08,0.67,0.48,0.02
050US37049,0.38,0.56,0.31,0.36,0.62,0.11,0.56,0.56,0.09
050US37051,0.32,0.37,0.43,0.22,0.43,0.13,0.33,0.44,0.04
050US37053,0.21,0.86,0.07,0.19,0.86,0.05,0.31,0.85,0.01
050US37055,0.48,0.82,0.04,0.29,0.84,0.1,0.55,0.81,0.02
050US37057,0.6,0.57,0.25,0.46,0.65,0.14,0.67,0.75,0.07
050US37059,0.28,0.8,0.08,0.23,0.81,0.09,0.37,0.85,0.01
050US37061,0.29,0.49,0.29,0.34,0.46,0.31,0.63,0.46,0.01
050US37063,0.45,0.31,0.47,0.49,0.31,0.21,0.4,0.46,0.11
050US37065,0.49,0.26,0.68,0.41,0.4,0.1,0.76,0.41,0.0
050US37067,0.51,0.38,0.42,0.48,0.43,0.22,0.4,0.63,0.05
050US37069,0.33,0.55,0.33,0.24,0.62,0.1,0.32,0.72,0.01
050US37071,0.44,0.59,0.28,0.42,0.62,0.12,0.5,0.74,0.04
050US37073,0.03,0.63,0.34,0.66,0.6,0.01,0.66,0.6,0.01
050US37075,0.63,0.76,0.0,0.58,0.77,0.03,0.0,0.0,0.0
050US37077,0.33,0.5,0.38,0.31,0.54,0.11,0.64,0.56,0.01
050US37079,0.09,0.47,0.36,0.1,0.47,0.16,0.65,0.45,0.0
050US37081,0.5,0.34,0.5,0.44,0.41,0.13,0.48,0.46,0.11
050US37083,0.32,0.34,0.58,0.35,0.43,0.05,0.6,0.34,0.02
050US37085,0.23,0.59,0.25,0.19,0.62,0.15,0.51,0.61,0.02
050US37087,0.49,0.9,0.03,0.26,0.91,0.06,0.58,0.89,0.02
050US37089,0.33,0.8,0.06,0.38,0.77,0.17,0.38,0.83,0.02
050US37091,0.12,0.33,0.59,0.21,0.34,0.04,0.29,0.33,0.01
050US37093,0.2,0.4,0.36,0.15,0.39,0.14,0.23,0.43,0.02
050US37095,0.0,0.59,0.3,0.0,0.59,0.1,0.0,0.0,0.0
050US37097,0.44,0.6,0.26,0.37,0.67,0.11,0.48,0.73,0.07
050US37099,0.49,0.83,0.05,0.3,0.8,0.1,0.47,0.71,0.01
050US37101,0.25,0.63,0.19,0.25,0.64,0.16,0.39,0.63,0.03
050US37103,0.19,0.6,0.33,0.12,0.61,0.05,0.26,0.65,0.0
050US37105,0.41,0.45,0.28,0.45,0.46,0.27,0.37,0.7,0.02
050US37107,0.42,0.35,0.55,0.28,0.55,0.12,0.75,0.5,0.02
050US37109,0.48,0.74,0.11,0.39,0.77,0.12,0.57,0.89,0.03
050US37111,0.31,0.84,0.05,0.36,0.82,0.11,0.55,0.82,0.02
050US37113,0.4,0.87,0.03,0.27,0.87,0.09,0.46,0.9,0.02
050US37115,0.48,0.93,0.03,0.3,0.93,0.03,0.57,0.96,0.02
050US37117,0.26,0.48,0.46,0.32,0.46,0.06,0.69,0.5,0.03
050US37119,0.56,0.29,0.48,0.51,0.34,0.23,0.44,0.44,0.11
050US37121,0.56,0.88,0.01,0.35,0.9,0.08,0.18,0.92,0.0
050US37123,0.35,0.56,0.3,0.51,0.55,0.29,0.65,0.58,0.06
050US37125,0.33,0.7,0.19,0.33,0.73,0.12,0.36,0.74,0.02
050US37127,0.32,0.44,0.48,0.43,0.53,0.16,0.64,0.4,0.03
050US37129,0.47,0.6,0.3,0.37,0.71,0.11,0.3,0.8,0.02
050US37131,0.3,0.34,0.61,0.24,0.4,0.03,0.49,0.36,0.0
050US37133,0.34,0.59,0.19,0.25,0.63,0.15,0.33,0.62,0.03
050US37135,0.24,0.66,0.15,0.25,0.67,0.11,0.35,0.65,0.14
050US37137,0.33,0.67,0.24,0.23,0.71,0.05,0.32,0.75,0.01
050US37139,0.28,0.48,0.43,0.45,0.45,0.08,0.59,0.55,0.06
050US37141,0.55,0.58,0.3,0.42,0.64,0.14,0.63,0.84,0.03
050US37143,0.11,0.71,0.25,0.13,0.71,0.03,0.51,0.74,0.01
050US37145,0.26,0.6,0.31,0.5,0.54,0.08,0.46,0.65,0.01
050US37147,0.34,0.46,0.44,0.32,0.5,0.1,0.4,0.59,0.04
050US37149,0.33,0.84,0.07,0.4,0.82,0.1,0.57,0.86,0.01
050US37151,0.42,0.68,0.12,0.41,0.68,0.19,0.61,0.78,0.06
050US37153,0.2,0.55,0.34,0.45,0.53,0.13,0.5,0.58,0.02
050US37155,0.34,0.26,0.34,0.39,0.29,0.16,0.55,0.31,0.02
050US37157,0.3,0.65,0.25,0.25,0.72,0.09,0.57,0.68,0.02
050US37159,0.5,0.54,0.34,0.3,0.67,0.12,0.53,0.68,0.02
050US37161,0.37,0.76,0.16,0.36,0.79,0.07,0.73,0.78,0.02
050US37163,0.28,0.46,0.29,0.27,0.47,0.22,0.5,0.5,0.01
050US37165,0.26,0.39,0.45,0.27,0.43,0.04,0.46,0.47,0.02
050US37167,0.47,0.7,0.22,0.27,0.83,0.06,0.52,0.8,0.05
050US37169,0.38,0.87,0.08,0.33,0.91,0.05,0.65,0.88,0.02
050US37171,0.39,0.8,0.08,0.27,0.8,0.15,0.54,0.84,0.02
050US37173,0.82,0.25,0.01,0.42,0.56,0.07,0.3,0.69,0.01
050US37175,0.48,0.82,0.12,0.24,0.9,0.04,0.39,0.93,0.01
050US37177,0.0,0.53,0.37,0.0,0.53,0.06,0.0,0.0,0.0
050US37179,0.36,0.61,0.18,0.4,0.6,0.19,0.43,0.74,0.06
050US37181,0.33,0.35,0.56,0.45,0.37,0.14,0.51,0.51,0.02
050US37183,0.45,0.44,0.34,0.42,0.5,0.16,0.48,0.56,0.19
050US37185,0.28,0.33,0.56,0.52,0.3,0.06,0.5,0.34,0.01
050US37187,0.22,0.41,0.52,0.19,0.45,0.06,0.61,0.45,0.0
050US37189,0.44,0.9,0.03,0.23,0.91,0.04,0.37,0.91,0.02
050US37191,0.4,0.42,0.43,0.4,0.48,0.21,0.53,0.55,0.03
050US37193,0.4,0.78,0.09,0.33,0.81,0.1,0.55,0.84,0.02
050US37195,0.35,0.38,0.47,0.48,0.38,0.17,0.55,0.48,0.02
050US37197,0.35,0.85,0.06,0.2,0.83,0.13,0.67,0.81,0.0
050US37199,0.38,0.91,0.01,0.23,0.91,0.06,0.46,0.9,0.0
050US38001,0.0,0.91,0.02,0.0,0.91,0.02,0.0,0.91,0.03
050US38003,0.33,0.91,0.04,0.18,0.92,0.02,0.4,0.91,0.01
050US38005,0.67,0.95,0.0,0.4,0.42,0.01,0.5,0.47,0.0
050US38007,0.0,0.92,0.01,0.0,0.92,0.06,0.0,0.0,0.0
050US38009,0.38,0.88,0.02,0.09,0.91,0.02,0.28,0.9,0.0
050US38011,0.46,0.9,0.0,0.36,0.91,0.08,0.0,0.0,0.0
050US38013,0.0,0.94,0.01,0.0,0.94,0.03,0.0,0.0,0.0
050US38015,0.38,0.88,0.04,0.3,0.88,0.04,0.58,0.86,0.03
050US38017,0.4,0.76,0.11,0.41,0.81,0.05,0.4,0.76,0.07
050US38019,0.27,0.94,0.0,0.52,0.94,0.02,0.0,0.0,0.0
050US38021,0.26,0.93,0.02,0.08,0.94,0.04,0.26,0.93,0.01
050US38023,0.0,0.92,0.01,0.0,0.92,0.02,0.0,0.92,0.03
050US38025,0.0,0.84,0.02,0.0,0.84,0.03,0.0,0.84,0.01
050US38027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US38029,0.0,0.0,0.0,0.0,0.96,0.01,0.0,0.96,0.01
050US38031,0.0,0.95,0.0,0.0,0.95,0.02,0.0,0.95,0.0
050US38033,0.0,0.0,0.0,0.0,0.94,0.03,0.0,0.0,0.0
050US38035,0.44,0.79,0.07,0.31,0.81,0.06,0.35,0.8,0.04
050US38037,0.0,0.98,0.0,0.0,0.98,0.01,0.0,0.98,0.0
050US38039,0.0,0.95,0.01,0.0,0.95,0.0,0.0,0.0,0.0
050US38041,0.48,0.88,0.01,0.14,0.92,0.04,0.0,0.0,0.0
050US38043,0.0,0.94,0.0,0.0,0.94,0.04,0.0,0.94,0.0
050US38045,0.34,0.96,0.01,0.31,0.96,0.02,0.0,0.0,0.0
050US38047,0.0,0.97,0.0,0.0,0.97,0.01,0.0,0.97,0.0
050US38049,0.24,0.94,0.01,0.21,0.95,0.03,0.3,0.94,0.0
050US38051,0.0,0.95,0.01,0.0,0.95,0.02,0.0,0.95,0.01
050US38053,0.36,0.82,0.01,0.41,0.74,0.12,0.62,0.91,0.02
050US38055,0.2,0.88,0.01,0.19,0.91,0.03,0.47,0.85,0.0
050US38057,0.69,0.91,0.03,0.01,0.93,0.03,0.3,0.92,0.01
050US38059,0.29,0.89,0.01,0.09,0.9,0.03,0.4,0.89,0.01
050US38061,0.08,0.77,0.02,0.29,0.59,0.08,0.07,0.73,0.01
050US38063,0.0,0.0,0.0,0.0,0.96,0.03,0.0,0.96,0.0
050US38065,0.0,0.91,0.01,0.0,0.91,0.02,0.0,0.91,0.0
050US38067,0.29,0.91,0.0,0.24,0.91,0.04,0.42,0.89,0.01
050US38069,0.63,0.93,0.02,0.01,0.94,0.01,0.33,0.94,0.01
050US38071,0.57,0.9,0.0,0.35,0.78,0.04,0.58,0.74,0.01
050US38073,0.6,0.93,0.02,0.24,0.94,0.02,0.56,0.95,0.02
050US38075,0.0,0.91,0.0,0.0,0.91,0.06,0.0,0.91,0.01
050US38077,0.74,0.86,0.03,0.18,0.9,0.04,0.49,0.88,0.01
050US38079,0.63,0.17,0.01,0.28,0.24,0.01,0.61,0.11,0.0
050US38081,0.63,0.87,0.06,0.31,0.9,0.04,0.37,0.96,0.0
050US38083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
050US38085,0.12,0.2,0.0,0.03,0.18,0.06,0.0,0.0,0.0
050US38087,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.0,0.0
050US38089,0.44,0.86,0.04,0.13,0.87,0.06,0.48,0.86,0.03
050US38091,0.0,0.98,0.01,0.0,0.98,0.02,0.0,0.0,0.0
050US38093,0.4,0.9,0.02,0.4,0.89,0.04,0.25,0.93,0.01
050US38095,0.0,0.0,0.0,0.0,0.89,0.02,0.0,0.89,0.01
050US38097,0.69,0.89,0.03,0.27,0.91,0.05,0.4,0.91,0.0
050US38099,0.46,0.86,0.01,0.27,0.8,0.15,0.65,0.86,0.02
050US38101,0.37,0.8,0.06,0.25,0.79,0.09,0.39,0.82,0.03
050US38103,0.0,0.0,0.0,0.02,0.98,0.01,0.56,0.97,0.0
050US38105,0.29,0.78,0.05,0.41,0.76,0.11,0.36,0.77,0.01
050US39001,0.73,0.95,0.02,0.41,0.96,0.02,0.85,0.94,0.01
050US39003,0.51,0.65,0.26,0.41,0.78,0.05,0.55,0.82,0.02
050US39005,0.41,0.94,0.02,0.42,0.94,0.03,0.43,0.94,0.02
050US39007,0.53,0.78,0.11,0.44,0.81,0.08,0.53,0.9,0.01
050US39009,0.32,0.86,0.04,0.35,0.86,0.03,0.53,0.83,0.06
050US39011,0.51,0.95,0.01,0.42,0.94,0.04,0.58,0.96,0.01
050US39013,0.59,0.83,0.12,0.53,0.87,0.03,0.51,0.94,0.01
050US39015,0.46,0.95,0.02,0.47,0.95,0.02,0.55,0.95,0.01
050US39017,0.4,0.68,0.16,0.47,0.68,0.11,0.48,0.76,0.08
050US39019,0.5,0.93,0.02,0.33,0.95,0.02,0.56,0.93,0.02
050US39021,0.46,0.9,0.04,0.5,0.9,0.05,0.63,0.91,0.02
050US39023,0.62,0.6,0.27,0.49,0.77,0.07,0.55,0.87,0.02
050US39025,0.3,0.93,0.02,0.33,0.92,0.03,0.48,0.91,0.04
050US39027,0.56,0.88,0.06,0.32,0.91,0.02,0.35,0.94,0.01
050US39029,0.54,0.86,0.08,0.46,0.89,0.05,0.71,0.9,0.01
050US39031,0.58,0.94,0.03,0.49,0.95,0.02,0.61,0.94,0.01
050US39033,0.56,0.92,0.03,0.36,0.94,0.03,0.79,0.92,0.03
050US39035,0.71,0.25,0.67,0.51,0.56,0.19,0.45,0.67,0.09
050US39037,0.37,0.94,0.01,0.47,0.91,0.06,0.74,0.94,0.04
050US39039,0.37,0.83,0.03,0.29,0.83,0.13,0.53,0.9,0.01
050US39041,0.35,0.83,0.06,0.31,0.83,0.04,0.41,0.79,0.11
050US39043,0.64,0.64,0.23,0.33,0.76,0.06,0.59,0.85,0.03
050US39045,0.57,0.69,0.19,0.33,0.75,0.04,0.56,0.69,0.05
050US39047,0.26,0.92,0.03,0.32,0.93,0.03,0.71,0.9,0.03
050US39049,0.56,0.41,0.44,0.42,0.55,0.09,0.42,0.63,0.12
050US39051,0.28,0.88,0.01,0.36,0.85,0.13,0.5,0.87,0.01
050US39053,0.27,0.92,0.03,0.57,0.91,0.04,0.44,0.91,0.02
050US39055,0.54,0.91,0.05,0.36,0.94,0.03,0.46,0.95,0.02
050US39057,0.42,0.74,0.16,0.32,0.79,0.04,0.46,0.8,0.07
050US39059,0.45,0.94,0.03,0.33,0.93,0.02,0.39,0.95,0.01
050US39061,0.62,0.38,0.54,0.43,0.6,0.07,0.5,0.68,0.08
050US39063,0.33,0.87,0.02,0.31,0.86,0.08,0.37,0.86,0.03
050US39065,0.45,0.91,0.01,0.33,0.92,0.03,0.75,0.88,0.03
050US39067,0.78,0.86,0.1,0.56,0.94,0.03,0.49,0.96,0.01
050US39069,0.32,0.88,0.01,0.15,0.89,0.09,0.53,0.88,0.01
050US39071,0.53,0.93,0.04,0.41,0.94,0.02,0.42,0.94,0.01
050US39073,0.5,0.95,0.02,0.62,0.94,0.03,0.59,0.94,0.01
050US39075,0.58,0.97,0.0,0.48,0.96,0.02,0.69,0.98,0.01
050US39077,0.36,0.87,0.02,0.41,0.84,0.12,0.64,0.89,0.01
050US39079,0.45,0.94,0.01,0.59,0.93,0.03,0.76,0.96,0.0
050US39081,0.53,0.74,0.17,0.53,0.83,0.04,0.63,0.8,0.02
050US39083,0.3,0.95,0.01,0.21,0.95,0.02,0.39,0.94,0.01
050US39085,0.56,0.76,0.12,0.56,0.67,0.21,0.42,0.88,0.04
050US39087,0.47,0.9,0.06,0.55,0.89,0.04,0.65,0.96,0.02
050US39089,0.5,0.81,0.11,0.36,0.87,0.03,0.44,0.85,0.03
050US39091,0.48,0.91,0.03,0.28,0.92,0.02,0.43,0.93,0.02
050US39093,0.52,0.61,0.18,0.52,0.58,0.25,0.49,0.79,0.03
050US39095,0.56,0.44,0.43,0.39,0.64,0.12,0.43,0.72,0.04
050US39097,0.75,0.58,0.32,0.48,0.8,0.04,0.49,0.87,0.03
050US39099,0.68,0.41,0.42,0.51,0.54,0.15,0.49,0.81,0.02
050US39101,0.57,0.68,0.23,0.32,0.83,0.04,0.53,0.94,0.02
050US39103,0.42,0.9,0.04,0.32,0.92,0.03,0.42,0.92,0.03
050US39105,0.37,0.95,0.02,0.18,0.97,0.01,0.82,0.93,0.01
050US39107,0.57,0.92,0.02,0.21,0.95,0.02,0.74,0.94,0.02
050US39109,0.48,0.89,0.05,0.36,0.91,0.03,0.58,0.88,0.05
050US39111,0.73,0.95,0.01,0.58,0.96,0.03,0.5,0.98,0.01
050US39113,0.65,0.35,0.57,0.4,0.7,0.07,0.45,0.79,0.06
050US39115,0.34,0.9,0.07,0.4,0.91,0.01,0.59,0.89,0.01
050US39117,0.67,0.93,0.04,0.37,0.96,0.03,0.66,0.95,0.0
050US39119,0.47,0.83,0.08,0.45,0.86,0.03,0.55,0.91,0.01
050US39121,0.43,0.88,0.09,0.49,0.87,0.01,0.5,0.87,0.0
050US39123,0.43,0.89,0.04,0.33,0.89,0.08,0.61,0.9,0.01
050US39125,0.25,0.91,0.01,0.29,0.9,0.07,0.36,0.93,0.0
050US39127,0.51,0.96,0.01,0.4,0.96,0.02,0.51,0.97,0.0
050US39129,0.68,0.66,0.23,0.45,0.84,0.03,0.78,0.93,0.04
050US39131,0.64,0.93,0.03,0.43,0.94,0.03,0.85,0.98,0.01
050US39133,0.4,0.84,0.08,0.39,0.86,0.03,0.5,0.83,0.05
050US39135,0.55,0.95,0.02,0.36,0.95,0.01,0.52,0.96,0.01
050US39137,0.31,0.95,0.01,0.55,0.78,0.2,0.52,0.96,0.01
050US39139,0.63,0.63,0.25,0.47,0.74,0.04,0.53,0.88,0.02
050US39141,0.52,0.74,0.19,0.41,0.84,0.02,0.58,0.9,0.02
050US39143,0.5,0.77,0.07,0.24,0.81,0.13,0.5,0.81,0.01
050US39145,0.69,0.8,0.15,0.6,0.88,0.06,0.67,0.91,0.02
050US39147,0.45,0.84,0.05,0.27,0.86,0.07,0.55,0.91,0.02
050US39149,0.51,0.87,0.06,0.44,0.89,0.04,0.3,0.9,0.01
050US39151,0.54,0.66,0.24,0.4,0.8,0.04,0.52,0.88,0.03
050US39153,0.58,0.5,0.4,0.43,0.72,0.04,0.52,0.68,0.11
050US39155,0.61,0.65,0.28,0.37,0.82,0.03,0.61,0.81,0.02
050US39157,0.38,0.92,0.01,0.65,0.86,0.1,0.72,0.93,0.02
050US39159,0.51,0.85,0.05,0.36,0.86,0.03,0.6,0.77,0.13
050US39161,0.4,0.91,0.02,0.3,0.92,0.05,0.58,0.92,0.01
050US39163,0.49,0.96,0.01,0.49,0.97,0.01,0.63,0.96,0.0
050US39165,0.47,0.67,0.24,0.29,0.84,0.04,0.55,0.76,0.16
050US39167,0.42,0.93,0.02,0.4,0.93,0.02,0.48,0.91,0.03
050US39169,0.47,0.89,0.04,0.41,0.9,0.06,0.66,0.86,0.05
050US39171,0.75,0.82,0.06,0.27,0.9,0.06,0.47,0.92,0.01
050US39173,0.46,0.83,0.07,0.24,0.87,0.07,0.45,0.87,0.04
050US39175,0.63,0.96,0.01,0.27,0.94,0.04,0.65,0.92,0.05
050US40001,0.31,0.38,0.0,0.23,0.38,0.08,0.41,0.37,0.01
050US40003,0.5,0.7,0.06,0.08,0.76,0.05,0.0,0.0,0.0
050US40005,0.28,0.69,0.06,0.16,0.71,0.04,0.73,0.68,0.02
050US40007,0.5,0.68,0.0,0.28,0.67,0.29,0.0,0.0,0.0
050US40009,0.42,0.73,0.07,0.09,0.76,0.15,0.55,0.77,0.02
050US40011,0.54,0.62,0.08,0.5,0.64,0.19,0.79,0.77,0.0
050US40013,0.27,0.72,0.03,0.25,0.68,0.08,0.31,0.71,0.01
050US40015,0.47,0.47,0.04,0.27,0.58,0.16,0.82,0.34,0.01
050US40017,0.42,0.68,0.07,0.23,0.73,0.12,0.45,0.75,0.07
050US40019,0.48,0.58,0.13,0.28,0.64,0.09,0.57,0.7,0.04
050US40021,0.38,0.47,0.03,0.28,0.46,0.1,0.64,0.47,0.03
050US40023,0.35,0.54,0.19,0.33,0.58,0.06,0.78,0.61,0.0
050US40025,0.51,0.72,0.0,0.18,0.76,0.23,0.51,0.72,0.0
050US40027,0.33,0.69,0.07,0.21,0.7,0.1,0.4,0.68,0.09
050US40029,0.35,0.66,0.0,0.05,0.69,0.05,0.01,0.69,0.0
050US40031,0.28,0.5,0.21,0.19,0.54,0.14,0.35,0.53,0.04
050US40033,0.32,0.8,0.03,0.04,0.76,0.08,0.0,0.0,0.0
050US40035,0.51,0.58,0.06,0.17,0.64,0.04,0.18,0.65,0.01
050US40037,0.34,0.74,0.04,0.23,0.75,0.05,0.53,0.78,0.02
050US40039,0.21,0.63,0.04,0.28,0.6,0.24,0.26,0.71,0.02
050US40041,0.45,0.54,0.01,0.25,0.6,0.04,0.29,0.61,0.02
050US40043,0.75,0.78,0.01,0.27,0.79,0.09,0.29,0.88,0.01
050US40045,0.66,0.91,0.01,0.22,0.85,0.09,0.22,0.85,0.01
050US40047,0.45,0.68,0.07,0.42,0.66,0.19,0.55,0.82,0.03
050US40049,0.47,0.69,0.05,0.42,0.69,0.15,0.73,0.82,0.01
