HEROP_ID,RxMinDis,RxTmDr,RxCntDr,NoIntP
140US42017101900,1.07,5.51,202,8.33
140US42017102104,1.61,0.0,151,6.05
140US42017102300,2.32,5.57,96,3.81
140US42129804501,2.39,7.24,64,12.58
140US42129804701,2.64,6.97,75,18.25
140US42129804801,0.48,0.0,83,20.02
140US42129808401,3.41,8.98,19,13.48
140US42131400100,5.5,21.73,8,14.08
140US42131400400,2.89,0.0,8,5.57
140US42091203103,1.0,0.0,709,2.55
140US42017102402,0.64,0.0,117,3.42
140US42017102700,1.57,0.0,113,11.81
140US42129805902,0.9,0.0,73,11.44
140US42129806400,0.44,2.57,52,17.22
140US42129806600,4.17,6.02,66,18.96
140US42129806800,0.4,1.91,62,13.71
140US42133010120,1.56,0.0,71,10.03
140US42073011100,2.97,0.0,30,19.18
140US42073011200,0.23,0.0,76,19.68
140US42073011600,0.8,3.46,45,15.4
140US42073011700,0.69,0.0,44,12.76
140US42075000300,0.65,0.0,27,28.8
140US42091203105,1.23,0.0,736,5.9
140US42101007101,0.38,1.23,770,34.04
140US42101007400,0.13,0.0,819,32.93
140US42101007900,0.31,0.0,779,7.87
140US42101008102,0.32,2.58,724,29.65
140US42101008301,0.36,0.0,734,20.34
140US42101008602,0.13,0.0,823,16.52
140US42003451300,2.14,0.0,122,7.29
140US42129805901,2.64,0.0,46,28.06
140US42063962200,3.58,22.2,28,24.45
140US42017105702,0.45,0.0,323,9.48
140US42017105805,2.46,4.36,306,10.21
140US42017104800,0.57,0.0,194,5.0
140US42129801800,2.3,19.51,25,19.08
140US42129802002,1.52,0.0,82,7.52
140US42017105003,1.58,0.0,325,6.33
140US42017105006,1.18,6.45,425,4.72
140US42017105008,2.31,3.96,348,3.12
140US42017105013,1.07,0.0,413,2.51
140US42017105202,0.4,0.0,403,6.12
140US42017105207,2.06,6.11,265,4.09
140US42017105300,0.31,0.0,384,5.14
140US42091203106,0.39,0.0,705,6.12
140US42091203207,0.85,0.0,528,7.22
140US42091204200,0.57,0.0,791,5.89
140US42091204400,0.75,1.95,798,1.42
140US42091204701,1.63,5.4,773,9.58
140US42091204900,1.9,0.0,584,1.61
140US42091205100,0.67,0.0,631,6.71
140US42065950300,8.35,18.01,14,19.92
140US42129801300,2.11,0.0,39,14.45
140US42129801500,0.31,0.0,39,23.12
140US42129801702,7.23,15.92,63,15.77
140US42065950800,1.25,7.09,20,24.71
140US42045404400,0.82,1.85,542,21.79
140US42045404600,0.46,2.31,494,18.7
140US42019910900,0.92,0.0,18,11.41
140US42067070300,7.05,14.62,7,27.25
140US42017106401,0.76,0.0,129,11.12
140US42019902300,0.22,0.0,27,22.07
140US42019902800,0.33,0.0,24,21.69
140US42019903100,1.74,5.71,28,10.58
140US42019910200,9.49,31.94,0,15.53
140US42019910301,3.58,5.21,18,7.84
140US42129802301,2.33,7.39,106,7.23
140US42129802600,0.42,2.67,82,19.96
140US42129802800,0.5,0.0,83,29.33
140US42129802900,1.9,5.0,90,9.79
140US42129803100,0.74,0.0,106,9.55
140US42045403300,0.04,0.0,621,14.15
140US42129802102,2.19,0.0,109,6.87
140US42129802103,1.61,8.63,147,6.96
140US42129808100,3.71,5.48,31,20.22
140US42065951000,6.33,14.4,16,37.68
140US42037050300,1.94,0.0,22,13.08
140US42069102900,0.25,0.0,119,21.23
140US42065951300,0.51,0.0,6,25.02
140US42007601700,3.08,7.95,45,17.75
140US42007602100,0.21,0.0,67,16.93
140US42013011001,5.28,9.44,45,15.44
140US42013011002,0.51,0.0,47,26.41
140US42013011400,0.51,8.44,35,10.4
140US42007603801,0.96,0.0,71,7.21
140US42007603802,3.53,9.69,71,7.73
140US42133020100,0.68,0.0,119,11.16
140US42129803501,1.65,0.0,91,9.12
140US42129803600,1.87,0.0,83,20.08
140US42129803700,1.29,0.0,80,14.43
140US42073010202,3.99,7.86,27,23.94
140US42073010600,0.5,0.0,93,22.65
140US42073010700,1.54,2.79,74,15.12
140US42007603900,1.78,5.57,70,15.52
140US42007604600,0.64,0.0,67,26.05
140US42017104603,1.99,0.0,200,11.47
140US42017100700,0.57,0.0,450,25.97
140US42019911100,5.18,9.7,24,13.0
140US42019911400,3.56,17.1,22,17.87
140US42019911600,5.75,12.25,36,15.96
140US42019912001,3.11,8.36,53,3.07
140US42019912002,1.68,0.0,62,8.14
140US42129804000,1.15,1.33,76,23.31
140US42129804300,0.36,0.0,77,10.03
140US42017104604,1.82,0.0,180,7.26
140US42045404700,0.39,0.0,557,36.33
140US42045405400,0.34,0.0,422,21.99
140US42045406201,0.32,0.0,406,13.06
140US42045406202,0.53,4.03,389,12.07
140US42045406600,0.65,0.0,317,31.04
140US42045406802,0.89,0.0,329,12.63
140US42045407000,1.17,0.0,295,7.04
140US42003151600,1.06,2.36,273,19.17
140US42003151700,0.3,0.0,273,11.79
140US42017103101,0.53,3.15,111,12.59
140US42017103103,0.24,0.0,171,18.11
140US42017103700,2.78,0.0,72,6.25
140US42045407202,0.65,0.0,337,15.63
140US42045407501,0.35,0.0,488,10.63
140US42003170600,0.57,2.08,274,12.09
140US42017100600,0.16,0.0,454,11.68
140US42045403901,0.39,2.13,544,12.26
140US42129807300,2.79,0.0,47,13.84
140US42133010220,0.55,0.0,65,10.27
140US42129807401,3.87,10.53,42,18.23
140US42045403902,0.36,2.38,525,10.64
140US42045404004,0.54,0.0,519,7.7
140US42017105811,1.03,3.62,294,8.78
140US42017105900,0.81,0.0,342,12.8
140US42017106200,0.36,0.0,422,23.35
140US42049003000,1.13,2.94,48,17.54
140US42003110200,0.41,0.0,272,11.67
140US42101010800,0.38,2.15,863,29.33
140US42101011100,0.31,0.0,804,27.81
140US42101011400,0.17,0.0,763,28.33
140US42101012201,0.18,0.0,813,25.47
140US42085031100,0.77,2.06,105,17.84
140US42085031800,10.98,14.05,28,17.37
140US42085032000,5.42,0.0,11,24.92
140US42085032200,0.52,0.0,27,8.81
140US42085032300,3.81,6.78,54,13.03
140US42045408800,1.09,2.04,677,6.86
140US42045409200,0.16,0.0,647,10.14
140US42045409500,0.5,2.89,602,11.52
140US42001030102,3.93,15.46,25,5.94
140US42001030300,6.24,20.5,1,14.92
140US42001030500,0.75,0.0,12,18.88
140US42005950600,7.31,11.04,10,18.55
140US42005951100,1.29,0.0,22,34.95
140US42005951300,3.96,5.36,41,13.45
140US42005951400,3.49,8.74,26,23.34
140US42005951600,5.4,8.84,15,16.12
140US42045409701,1.72,8.1,358,2.04
140US42045409902,0.94,0.0,360,12.85
140US42045410000,2.02,6.37,322,4.43
140US42045410200,1.39,0.0,232,3.2
140US42045410400,1.19,0.0,296,6.68
140US42045410601,0.4,0.0,545,12.86
140US42001030600,2.96,0.0,20,19.25
140US42095015600,1.4,3.77,73,14.83
140US42095015802,3.29,6.2,104,8.21
140US42095015902,8.76,19.21,72,15.8
140US42095016001,5.52,13.37,65,12.44
140US42095016300,0.96,3.32,144,17.7
140US42079211303,4.67,10.42,24,17.15
140US42079211702,2.67,6.17,126,10.02
140US42079211900,1.09,0.0,104,17.65
140US42079212200,1.64,4.74,82,21.62
140US42079213200,0.45,0.0,79,14.24
140US42055010300,2.34,0.0,22,19.33
140US42055010600,0.95,0.0,31,14.53
140US42045410800,1.62,6.17,356,4.46
140US42047950100,8.67,13.71,5,19.3
140US42095016500,3.19,5.69,155,12.96
140US42003521200,0.58,0.0,199,8.75
140US42003521401,2.21,6.83,178,6.1
140US42003521500,1.39,0.0,197,11.49
140US42055010700,4.0,13.79,27,18.38
140US42003526301,1.53,5.41,137,7.07
140US42003551200,0.4,4.13,214,29.92
140US42003551900,0.36,0.0,201,42.79
140US42003552400,0.64,0.0,168,22.68
140US42003560400,0.12,0.0,263,11.89
140US42003561100,0.77,2.52,258,30.46
140US42003561200,0.35,3.62,232,19.06
140US42003561700,1.05,2.37,271,22.15
140US42003562300,0.72,0.0,248,31.74
140US42005950300,0.98,0.0,3,22.62
140US42003523100,1.06,5.75,212,22.04
140US42003523400,0.66,0.0,237,16.56
140US42003523600,1.32,5.34,196,11.8
140US42051261600,2.52,8.84,42,20.74
140US42051262000,1.26,0.0,47,11.67
140US42051262300,0.55,0.0,47,17.82
140US42003562500,0.68,4.87,247,26.36
140US42003563000,1.24,4.68,239,8.65
140US42003485000,1.0,2.33,240,21.8
140US42101025200,0.41,0.0,859,15.89
140US42051262500,4.19,9.29,29,18.85
140US42051262702,7.47,18.95,7,31.05
140US42101003001,0.26,0.76,840,22.62
140US42101003200,0.41,2.53,807,27.98
140US42101003800,0.23,0.0,825,13.44
140US42101003902,0.08,0.0,880,18.55
140US42101004101,0.13,0.0,845,16.64
140US42101004202,0.48,2.27,863,13.55
140US42101005400,1.55,3.61,705,18.91
140US42101006000,0.35,0.0,746,24.49
140US42101006400,0.32,1.82,730,25.39
140US42101007000,0.05,0.0,792,32.98
140US42101024000,0.31,0.0,833,14.47
140US42101024300,0.53,2.9,842,18.94
140US42101024700,0.32,0.0,821,23.79
140US42051262900,2.54,0.0,30,27.41
140US42051263200,3.4,0.0,48,26.27
140US42049010303,4.88,12.29,38,11.31
140US42055011500,3.09,0.0,21,16.94
140US42055011600,6.4,11.89,11,10.32
140US42077006703,0.9,0.0,156,11.11
140US42055012100,1.52,2.93,57,13.79
140US42055012300,0.65,2.99,58,18.35
140US42055012501,1.91,0.0,41,8.19
140US42003563300,3.03,8.01,153,4.6
140US42003564100,1.45,5.16,207,2.45
140US42003564200,0.72,0.0,172,11.53
140US42079213600,0.2,0.0,72,32.58
140US42079213800,1.3,4.16,71,16.98
140US42079214000,0.41,0.0,57,14.53
140US42079214500,0.89,3.97,73,28.02
140US42079214600,0.2,0.0,73,19.18
140US42079215200,0.12,0.0,99,19.19
140US42003980300,1.18,2.62,251,
140US42003980500,1.22,6.19,242,0.0
140US42003980800,0.52,2.86,278,
140US42005950100,6.85,33.16,0,29.88
140US42095010700,0.91,2.7,170,14.86
140US42095010800,0.81,2.51,170,21.9
140US42007601100,1.89,5.32,53,19.0
140US42107001300,7.64,17.19,18,24.34
140US42107001900,0.46,0.0,27,36.39
140US42085032601,1.97,0.0,33,18.86
140US42003480300,1.46,5.48,241,12.64
140US42003481000,0.32,0.0,272,24.87
140US42003482500,0.58,0.0,215,16.08
140US42001030800,2.97,0.0,47,12.96
140US42001031201,5.87,12.29,24,11.22
140US42001031203,3.8,5.88,26,13.37
140US42049010301,6.14,14.93,48,12.67
140US42053530100,6.19,0.0,2,24.85
140US42049010400,1.35,4.38,43,9.39
140US42049010904,1.91,0.0,48,3.62
140US42049011002,0.62,0.0,48,18.85
140US42079216600,5.03,14.14,38,11.2
140US42001031402,4.48,10.18,15,9.11
140US42047951300,5.58,0.0,7,16.35
140US42049000300,1.0,0.0,44,11.74
140US42049000500,1.27,3.34,44,22.63
140US42049001000,0.6,0.0,47,12.68
140US42049001500,0.5,2.84,45,14.43
140US42049001700,0.89,1.29,45,22.48
140US42049002200,0.59,1.92,45,12.58
140US42049002300,0.43,0.0,47,13.55
140US42003111400,0.58,1.88,273,25.68
140US42003120700,1.18,3.21,266,35.45
140US42077000600,0.98,4.11,154,16.55
140US42095010500,0.84,3.17,163,24.54
140US42049011102,1.99,4.34,45,21.29
140US42107002100,1.0,0.0,29,20.04
140US42107002400,4.6,9.05,26,29.8
140US42001031600,2.97,15.79,9,8.2
140US42003020300,1.05,3.44,277,2.44
140US42003030500,0.2,0.0,287,37.64
140US42003040900,0.36,0.0,278,12.28
140US42003050600,0.6,2.87,269,24.52
140US42003051100,0.33,2.4,274,32.31
140US42003060500,1.06,2.81,274,17.44
140US42003070600,0.54,1.61,272,2.81
140US42003080400,0.27,2.07,267,10.95
140US42055010100,13.3,32.42,0,27.09
140US42101009000,0.59,1.54,866,5.45
140US42101009200,0.33,0.0,821,31.61
140US42101009801,0.23,0.0,739,7.59
140US42101009802,0.46,1.51,707,12.73
140US42101010400,0.53,0.0,789,38.91
140US42079216900,2.91,0.0,26,21.16
140US42079217300,0.44,0.0,35,22.46
140US42079217500,0.15,0.0,40,20.22
140US42079217800,0.35,2.31,38,23.1
140US42003516100,0.54,0.0,268,5.25
140US42003080600,0.4,1.84,271,11.36
140US42003090300,0.03,0.0,277,26.0
140US42095014200,0.33,1.85,137,28.47
140US42079218000,0.96,0.0,70,18.89
140US42081000200,0.75,2.71,21,14.5
140US42081000500,0.4,0.0,22,28.77
140US42081000800,1.22,2.8,21,8.3
140US42081010300,8.97,23.84,15,15.46
140US42081010500,11.9,14.63,19,17.43
140US42085032900,0.18,0.0,12,8.99
140US42085033400,1.61,2.86,114,19.14
140US42087960100,11.31,18.38,12,30.41
140US42087960300,4.22,0.0,10,45.68
140US42087961000,0.56,0.0,11,19.59
140US42101001101,0.27,1.21,863,4.28
140US42101001201,0.24,1.61,837,4.69
140US42003516200,0.58,2.31,267,2.66
140US42003518001,1.27,4.29,263,10.72
140US42101027700,0.41,0.0,871,36.45
140US42101027800,0.24,0.0,865,34.06
140US42101027902,0.6,1.96,862,32.05
140US42101028400,0.51,1.6,882,27.73
140US42101028600,0.42,2.09,862,15.15
140US42101028901,0.39,0.0,886,33.02
140US42101025400,0.67,1.86,836,7.32
140US42101026000,0.35,1.89,812,13.25
140US42003130300,0.72,3.37,259,43.95
140US42003130600,1.03,5.1,229,34.94
140US42003140200,0.37,1.65,266,1.03
140US42003141000,0.99,2.7,265,5.07
140US42003141300,0.45,0.0,269,13.44
140US42051260200,1.42,0.0,50,20.02
140US42101001700,0.19,0.0,855,2.38
140US42101002100,0.33,1.78,821,23.8
140US42101002200,0.38,1.45,849,11.02
140US42101002400,0.09,0.0,865,4.49
140US42101002802,0.25,0.0,813,12.54
140US42047950200,9.12,12.33,3,18.06
140US42047951000,10.21,0.0,6,12.51
140US42051260300,4.51,3.64,34,21.07
140US42107002900,7.9,18.39,14,11.55
140US42107003100,0.18,0.0,24,17.53
140US42107003300,0.1,0.0,28,16.77
140US42063961500,8.39,15.88,16,29.43
140US42005950400,8.11,14.63,28,17.15
140US42045407700,0.44,0.0,501,13.16
140US42045407802,0.81,0.0,561,2.02
140US42045407901,2.39,5.98,369,1.41
140US42045407903,1.1,1.8,540,8.71
140US42045408001,1.3,0.0,376,11.42
140US42045408500,0.73,0.0,607,7.19
140US42045408700,0.42,0.0,659,7.18
140US42049002800,0.2,0.0,45,12.85
140US42077006500,0.23,0.0,156,17.45
140US42095016700,1.42,1.88,126,6.06
140US42085030100,0.39,2.89,130,29.3
140US42085030400,0.56,0.0,113,14.34
140US42085030900,0.31,0.0,105,25.76
140US42079215503,2.59,12.56,71,8.33
140US42079215504,7.57,17.55,50,17.13
140US42079215800,14.02,25.87,7,23.13
140US42079215900,9.17,16.4,2,15.24
140US42079216200,7.23,9.45,13,21.56
140US42063962000,1.47,0.0,30,18.61
140US42011013701,4.53,6.66,87,20.62
140US42011013800,0.15,0.0,67,22.62
140US42011014100,1.66,2.8,88,17.68
140US42071012104,2.39,4.37,87,11.63
140US42091206102,0.47,0.0,200,2.87
140US42003411000,2.31,0.0,95,3.61
140US42003413100,1.56,0.0,115,8.37
140US42003413202,1.13,4.45,171,10.14
140US42003413500,1.37,0.0,164,13.84
140US42091206105,1.88,0.0,164,0.51
140US42003414102,0.49,0.0,132,6.88
140US42003415002,4.51,9.48,157,10.27
140US42003417200,1.44,4.25,134,28.2
140US42003419000,0.47,0.0,169,23.37
140US42011013100,1.22,0.0,35,13.59
140US42117950700,5.34,0.0,7,17.36
140US42117950800,0.51,0.0,7,20.08
140US42067070201,6.8,0.0,1,28.95
140US42119090502,4.55,0.0,18,27.6
140US42119980101,5.28,9.96,29,0.0
140US42121200100,11.66,20.12,13,20.38
140US42129800900,0.91,0.0,88,29.2
140US42071013203,1.63,0.0,98,15.16
140US42071013301,1.72,3.45,92,6.98
140US42003452000,4.28,0.0,73,6.18
140US42069101200,0.81,0.0,85,15.48
140US42069101400,0.76,0.0,92,18.29
140US42129801002,2.08,0.0,66,14.07
140US42071012301,0.07,0.0,111,20.24
140US42069110402,1.87,6.29,72,8.37
140US42069110500,0.45,0.0,79,12.08
140US42069112901,7.59,19.55,31,12.09
140US42071000400,0.29,0.0,96,20.62
140US42071000600,0.32,0.0,90,15.52
140US42071013202,1.03,0.0,97,11.62
140US42095014400,0.22,0.0,132,30.71
140US42095014500,0.56,0.0,126,14.5
140US42095015201,0.62,0.0,61,15.67
140US42077009500,0.23,0.0,168,12.78
140US42077009700,0.37,0.0,164,30.32
140US42079200700,0.29,0.0,81,19.98
140US42079200800,0.65,2.74,84,31.24
140US42079201100,0.12,0.0,101,13.58
140US42079201500,1.23,6.18,105,17.2
140US42071000900,0.42,1.28,93,30.78
140US42071001200,0.08,0.0,81,18.2
140US42003426300,0.87,0.0,175,8.35
140US42003426700,0.4,0.0,237,13.02
140US42003427100,1.26,5.4,207,8.5
140US42003429100,1.18,0.0,210,9.45
140US42003429201,1.44,6.07,164,9.08
140US42003429300,1.16,6.02,204,16.44
140US42003429600,0.91,4.6,229,5.97
140US42003434000,1.66,5.17,213,6.39
140US42003435000,2.13,7.58,218,9.06
140US42003439000,3.46,12.0,78,6.83
140US42071013304,2.22,0.0,69,13.28
140US42071013602,1.59,6.91,75,8.02
140US42071013702,3.0,8.54,74,11.3
140US42015950100,16.9,28.12,7,15.85
140US42067070400,8.87,35.92,0,21.11
140US42069100600,0.74,2.54,107,19.44
140US42091205400,0.51,0.0,707,4.51
140US42091205502,0.7,2.94,674,1.51
140US42091205805,0.35,0.0,386,8.55
140US42091205807,0.32,0.0,410,0.91
140US42091205808,0.82,0.0,324,8.52
140US42091205906,1.35,7.39,525,3.23
140US42091206005,0.3,0.0,306,5.64
140US42069101800,1.9,5.36,96,23.28
140US42069102200,0.33,0.0,109,20.37
140US42069102300,0.01,0.0,103,18.66
140US42069102700,0.56,0.0,133,22.32
140US42003450800,0.51,0.0,182,18.64
140US42091206007,0.5,0.0,249,1.76
140US42013010800,1.95,0.0,27,21.09
140US42071013901,2.09,5.67,68,9.03
140US42071013902,6.85,13.66,58,14.27
140US42123970100,9.07,15.26,7,17.33
140US42071010101,3.59,5.92,69,12.62
140US42071014201,5.77,11.83,37,38.97
140US42071014401,4.16,12.93,39,21.67
140US42003191700,1.04,5.35,259,12.05
140US42003192000,0.54,4.16,263,18.52
140US42091206501,2.24,8.38,164,0.99
140US42077000400,0.74,1.82,168,13.26
140US42089300900,1.46,0.0,42,21.23
140US42089301002,2.29,0.0,38,15.68
140US42089301101,5.12,12.74,45,14.96
140US42089301204,1.47,9.96,15,7.68
140US42089301302,6.21,17.96,13,18.26
140US42101008702,0.14,0.0,831,7.67
140US42011013402,6.77,19.37,39,9.17
140US42011013500,1.35,0.0,77,9.94
140US42129800400,0.41,0.0,78,26.68
140US42069110202,2.23,0.0,73,11.46
140US42069110401,1.47,0.0,75,10.71
140US42129801100,1.06,0.0,64,13.83
140US42091207500,2.53,9.27,103,7.24
140US42013100200,1.43,3.35,39,16.67
140US42013100500,0.6,2.35,40,10.29
140US42013100700,0.49,0.0,38,12.18
140US42013101400,0.26,0.0,39,21.39
140US42013101500,0.53,0.0,40,19.02
140US42071010201,5.73,7.48,100,13.54
140US42011002200,0.43,0.0,88,18.95
140US42011002700,0.6,0.0,89,22.65
140US42011002900,1.41,3.72,89,23.09
140US42011010201,3.5,13.43,52,17.42
140US42003220600,0.37,1.87,273,16.88
140US42003240600,1.32,3.36,276,10.25
140US42003320400,0.35,0.0,255,13.61
140US42003320700,0.35,3.84,236,15.33
140US42003401300,0.51,0.0,58,10.68
140US42003403500,0.59,0.0,98,19.32
140US42003406000,3.73,9.41,57,13.52
140US42091206600,2.09,5.35,168,14.17
140US42091206703,1.76,0.0,197,4.95
140US42091206905,1.4,0.0,238,1.25
140US42091207001,1.31,0.0,150,4.81
140US42091207004,0.62,0.0,201,9.61
140US42003421100,0.66,0.0,184,6.61
140US42071012403,1.68,2.86,103,16.64
140US42071012102,0.84,0.0,89,10.28
140US42091202500,0.43,0.0,822,7.69
140US42091207202,0.72,6.79,168,18.71
140US42119090200,8.05,10.52,9,26.34
140US42119090300,0.5,0.0,19,27.99
140US42003190300,0.32,0.0,274,9.1
140US42003191400,0.42,2.58,274,12.82
140US42003407002,2.63,9.67,69,10.38
140US42071012501,0.8,0.0,114,18.73
140US42071012502,2.76,6.55,103,19.07
140US42071012602,4.29,8.01,76,35.85
140US42071013101,0.77,0.0,95,31.23
140US42111020300,0.48,0.0,34,32.02
140US42111020500,6.04,20.76,11,31.06
140US42111020600,1.62,0.0,25,19.04
140US42111021000,0.61,0.0,14,20.07
140US42109070200,5.25,0.0,16,20.07
140US42109070400,6.22,0.0,2,24.32
140US42111020101,4.9,10.59,25,18.77
140US42039112002,5.32,20.34,7,20.62
140US42133022920,0.42,0.0,58,12.28
140US42133023810,2.5,11.18,46,9.06
140US42133023822,1.58,0.0,49,12.01
140US42133024001,2.6,16.81,9,14.22
140US42125762000,6.5,24.56,16,20.42
140US42133020910,5.67,8.5,94,16.53
140US42133023200,2.59,4.75,53,12.58
140US42133023302,2.2,0.0,60,7.72
140US42133023710,5.39,11.82,44,17.93
140US42029307800,4.49,9.29,42,11.26
140US42029308000,0.86,0.0,49,33.06
140US42029308102,1.42,0.0,34,20.86
140US42029311000,2.33,0.0,120,12.13
140US42029311200,5.28,9.04,84,7.9
140US42029311500,3.88,8.64,76,12.44
140US42033330700,14.82,34.33,0,23.8
140US42041011901,3.79,8.5,31,9.22
140US42003459101,1.15,6.78,161,9.55
140US42095016800,0.65,0.0,137,16.53
140US42095017101,1.07,0.0,92,6.99
140US42095017102,1.75,0.0,85,6.35
140US42095017501,0.11,0.0,136,14.15
140US42121200200,5.88,8.53,11,16.08
140US42121200400,1.45,0.0,12,20.79
140US42121200900,0.26,0.0,15,44.25
140US42121201200,4.19,9.75,11,14.92
140US42121201400,13.83,20.53,13,25.4
140US42025020800,4.74,12.53,16,15.08
140US42027010100,14.36,19.25,12,22.68
140US42027010700,9.18,16.52,19,11.69
140US42027010900,3.92,0.0,23,16.32
140US42027011400,0.93,0.0,29,3.09
140US42095017603,0.62,0.0,156,14.98
140US42095017606,0.72,0.0,148,6.4
140US42095017704,0.36,0.0,165,11.92
140US42095017800,1.12,3.87,161,14.82
140US42097082000,0.3,0.0,31,22.54
140US42097082200,0.49,2.22,33,32.57
140US42099030100,4.99,21.18,3,18.48
140US42031160102,7.06,4.94,12,13.63
140US42031160400,9.01,16.35,4,20.68
140US42081010800,1.32,0.0,26,18.64
140US42101031200,0.52,1.91,879,14.62
140US42101031501,0.29,0.0,832,14.75
140US42101031600,0.33,0.0,851,11.51
140US42101031900,0.65,1.86,906,19.77
140US42101032000,0.23,0.0,873,8.47
140US42101032600,0.52,0.0,825,13.66
140US42101033101,0.21,0.0,807,10.56
140US42101033200,0.43,2.67,815,6.74
140US42101033300,0.39,2.42,823,20.66
140US42101033702,0.51,0.0,803,13.75
140US42101033900,0.58,2.02,850,13.01
140US42031160700,1.73,0.0,2,22.02
140US42031160900,9.85,22.97,8,18.6
140US42033330500,6.39,12.63,17,23.58
140US42027012700,0.47,0.0,25,8.05
140US42027012800,0.73,4.85,25,6.94
140US42029300106,0.13,0.0,287,0.47
140US42029300201,0.51,0.0,301,8.67
140US42029300302,1.64,3.63,279,3.75
140US42029300400,0.27,0.0,257,7.24
140US42029302706,0.84,0.0,229,5.57
140US42029302803,1.05,4.62,208,7.94
140US42029302805,0.81,5.29,274,4.64
140US42029303301,1.97,3.16,160,9.81
140US42029303302,1.92,8.57,154,5.69
140US42029303502,2.46,0.0,114,9.55
140US42029304502,2.11,6.88,121,1.38
140US42029305102,4.54,16.49,44,13.69
140US42029305300,1.3,0.0,101,16.23
140US42029305500,0.5,0.0,95,21.12
140US42029306501,1.9,5.52,137,1.25
140US42029306600,4.33,12.04,92,0.71
140US42029306800,6.36,12.02,52,13.99
140US42039110501,3.45,11.63,15,20.47
140US42045403401,0.49,0.0,607,11.77
140US42039110800,10.63,18.69,14,16.28
140US42039111100,0.32,0.0,10,20.06
140US42039111300,2.36,0.0,16,16.77
140US42039110202,4.98,0.0,14,21.1
140US42043022501,1.42,0.0,90,11.85
140US42043022502,1.4,6.25,95,8.25
140US42043022604,2.97,5.31,89,2.24
140US42107003900,2.3,6.4,5,17.08
140US42101034200,1.06,3.34,786,12.56
140US42101034600,0.45,0.0,748,14.2
140US42101034701,0.48,0.0,741,9.01
140US42045403002,0.41,0.0,560,15.21
140US42045403101,0.51,2.72,583,16.84
140US42003504100,0.47,0.0,240,19.38
140US42003508000,1.2,5.34,204,25.6
140US42003512000,1.1,4.44,223,24.0
140US42003515100,0.86,3.0,264,16.27
140US42101980700,1.12,0.0,868,
140US42011011102,1.45,4.12,86,12.95
140US42011011400,0.27,0.0,93,7.74
140US42091208204,2.03,4.22,62,4.75
140US42091208604,1.06,0.0,135,7.55
140US42045403702,0.22,0.0,571,14.17
140US42101037800,0.61,0.0,898,16.44
140US42101037900,0.19,0.0,899,16.21
140US42101038100,0.93,4.51,789,26.96
140US42101038800,0.42,0.0,774,10.29
140US42101038900,0.41,0.0,859,13.7
140US42101980000,1.32,2.12,925,0.0
