HEROP_ID,FIPS,TotPop,TotUnits,Age15_44,Age15_24P,Und45P,Ovr65P,WhiteP,BlackP,HispP,AmIndP,AsianP,PacIsP,OtherP,PovP,UnempP,VacantP,Ovr16P,Ovr18P,Ovr21P,Age15_44P,WhiteE,BlackE,MaleP,FemP,SRatio,SRatio18,SRatio65,HisE,HisP,AmIndE,AsianE,PacIsE,EduHsP,EduNoHsP,SomeCollegeP,ChildrenP
050US47175,47175,4728,1732,2131.0,16.33,71.15,10.24,99.7,0.08,0.66,0.08,0.08,0.02,0.02,17.02,5.89,8.2,72.29,68.97,63.85,45.07,4714.0,4.0,50.08,49.92,100.34,96.56,86.15,31.0,0.66,4.0,4.0,1.0,28.64,60.93,5.47,31.03
050US47177,47177,32653,12930,14417.0,16.76,67.57,12.36,96.01,3.67,0.73,0.09,0.08,0.01,0.13,17.24,6.61,8.21,74.73,71.0,66.18,44.15,31351.0,1199.0,48.64,51.36,94.7,89.61,70.87,237.0,0.73,30.0,27.0,2.0,33.83,51.49,7.98,29.0
050US47179,47179,88755,33552,42324.0,19.74,68.96,11.09,96.07,3.38,0.52,0.1,0.26,0.01,0.17,14.15,7.45,7.04,77.06,73.74,66.97,47.69,85269.0,3004.0,48.64,51.36,94.7,91.34,66.97,464.0,0.52,89.0,231.0,8.0,28.51,42.86,13.63,26.26
050US47181,47181,13946,5166,6161.0,17.4,68.44,12.35,98.67,1.2,0.75,0.04,0.05,0.0,0.04,18.48,8.5,7.24,73.7,69.54,64.7,44.18,13760.0,168.0,49.14,50.86,96.62,92.46,79.56,104.0,0.75,5.0,7.0,0.0,28.69,61.47,4.83,30.46
050US47183,47183,32896,12441,15360.0,23.77,65.97,15.26,92.67,6.29,1.12,0.09,0.29,0.03,0.63,16.3,7.23,7.03,79.25,76.12,66.0,46.69,30485.0,2070.0,48.78,51.22,95.24,89.73,73.43,367.0,1.12,29.0,95.0,11.0,27.25,54.47,8.48,23.88
050US47185,47185,19567,7546,8169.0,15.44,64.29,14.37,97.6,2.2,0.64,0.05,0.1,0.0,0.05,17.47,7.04,7.39,75.65,72.08,67.7,41.75,19097.0,431.0,48.21,51.79,93.08,89.43,72.73,125.0,0.64,9.0,20.0,0.0,29.62,58.17,5.71,27.92
050US47187,47187,58108,19707,27492.0,15.54,72.98,8.52,90.62,8.95,0.66,0.07,0.2,0.0,0.15,8.39,3.49,4.99,72.34,68.25,63.86,47.31,52657.0,5202.0,49.3,50.7,97.23,92.72,70.96,381.0,0.66,43.0,117.0,1.0,30.2,31.07,15.13,31.75
050US47189,47189,56064,20068,26335.0,16.15,71.75,9.92,90.85,8.69,0.5,0.12,0.22,0.01,0.11,10.75,6.33,6.0,73.22,69.29,64.58,46.97,50934.0,4873.0,49.5,50.5,98.01,92.85,71.83,281.0,0.5,67.0,126.0,4.0,37.69,38.84,11.74,30.71
050US48001,48001,38381,13849,17305.0,19.32,66.39,15.2,76.6,21.27,4.68,0.23,0.17,0.05,1.69,18.48,4.45,10.56,77.09,73.91,69.4,45.09,29399.0,8164.0,53.36,46.64,114.4,119.44,71.41,1796.0,4.68,87.0,65.0,19.0,28.73,48.61,14.27,26.09
050US48003,48003,13323,4661,5961.0,18.95,72.93,7.54,85.72,2.12,21.8,0.47,0.93,0.01,10.76,11.41,3.15,5.11,69.97,66.23,60.55,44.74,11420.0,282.0,50.02,49.98,100.08,96.88,73.4,2904.0,21.8,63.0,124.0,1.0,29.17,44.81,15.03,33.77
050US48005,48005,64172,24588,28289.0,17.56,70.35,11.63,80.73,15.0,6.31,0.13,0.2,0.02,3.93,13.79,4.04,11.42,71.96,68.24,62.99,44.08,51806.0,9625.0,48.84,51.16,95.45,91.81,75.0,4047.0,6.31,84.0,127.0,10.0,28.8,46.39,13.69,31.76
050US48007,48007,14260,7892,5361.0,15.53,60.21,15.15,87.84,1.94,19.09,0.34,1.67,0.01,8.2,15.65,6.83,34.52,75.45,71.58,67.07,37.59,12526.0,277.0,49.1,50.9,96.47,95.09,98.71,2722.0,19.09,49.0,238.0,1.0,31.36,41.98,14.63,28.42
050US48009,48009,7266,3049,3057.0,17.15,64.92,13.86,98.03,0.25,1.9,0.52,0.06,0.03,1.11,8.15,2.03,13.28,75.25,70.84,65.58,42.07,7123.0,18.0,50.07,49.93,100.28,95.55,76.98,138.0,1.9,38.0,4.0,2.0,34.66,43.23,13.88,29.16
050US48011,48011,1994,873,711.0,12.39,56.82,18.91,98.7,0.2,2.66,0.3,0.25,0.1,0.45,9.16,1.17,14.09,77.33,74.47,70.76,35.66,1968.0,4.0,48.95,51.05,95.87,94.37,81.25,53.0,2.66,6.0,5.0,2.0,32.53,33.81,19.4,25.53
050US48013,48013,25055,9235,10425.0,17.55,69.38,11.96,89.3,0.49,47.83,0.19,0.2,0.02,9.8,23.86,3.61,12.98,69.94,65.52,60.63,41.61,22374.0,122.0,50.1,49.9,100.41,95.79,89.62,11983.0,47.83,48.0,51.0,4.0,27.21,54.1,10.02,34.48
050US48015,48015,17726,7839,6836.0,14.81,61.35,18.78,81.51,14.55,5.58,0.23,0.06,0.02,3.63,16.12,1.81,17.92,75.5,71.95,67.7,38.56,14449.0,2580.0,48.88,51.12,95.61,91.43,72.4,989.0,5.58,40.0,11.0,3.0,26.25,54.42,11.72,28.05
050US48017,48017,8168,3030,3382.0,18.65,68.5,11.91,77.14,2.22,33.91,0.06,0.11,0.0,20.47,20.59,3.95,11.52,70.54,65.94,60.36,41.41,6301.0,181.0,49.27,50.73,97.1,95.78,83.58,2770.0,33.91,5.0,9.0,0.0,27.64,51.06,12.34,34.06
050US48019,48019,7084,3960,2499.0,13.5,54.12,18.51,97.49,0.28,12.18,0.28,0.14,0.0,1.81,12.93,4.38,29.24,79.16,75.34,71.5,35.28,6906.0,20.0,48.9,51.1,95.69,90.95,80.58,863.0,12.18,20.0,10.0,0.0,36.37,35.11,14.6,24.66
050US48021,48021,24726,10452,9997.0,16.55,63.71,16.18,74.89,17.22,13.76,0.25,0.1,0.02,7.51,17.82,4.27,16.58,74.83,71.02,66.14,40.43,18518.0,4259.0,49.9,50.1,99.61,95.21,79.1,3402.0,13.76,63.0,24.0,4.0,26.7,50.96,12.17,28.98
050US48023,48023,4919,2703,1635.0,12.32,52.69,23.46,92.36,3.64,6.22,0.26,0.14,0.0,3.6,13.41,2.73,25.01,79.18,76.13,72.66,33.24,4543.0,179.0,47.25,52.75,89.56,86.69,67.98,306.0,6.22,13.0,7.0,0.0,28.53,49.71,14.03,23.87
050US48025,48025,26030,8849,12081.0,20.85,73.63,10.11,81.49,2.59,45.77,0.35,1.06,0.02,14.5,22.68,4.16,7.55,71.04,67.27,60.69,46.41,21211.0,673.0,49.82,50.18,99.28,97.62,71.24,11914.0,45.77,91.0,276.0,4.0,24.69,49.73,15.04,32.73
050US48027,48027,157889,59429,83706.0,25.92,77.41,7.85,74.55,16.39,11.02,0.37,1.78,0.34,6.56,16.12,7.44,11.39,74.11,70.82,61.6,53.02,117710.0,25873.0,52.26,47.74,109.46,111.38,70.5,17407.0,11.02,590.0,2817.0,535.0,33.44,32.95,17.81,29.18
050US48029,48029,988800,344839,470221.0,20.21,73.58,8.69,80.52,7.0,46.61,0.24,0.72,0.04,11.49,18.49,5.14,7.02,72.03,67.98,61.53,47.55,796201.0,69201.0,48.52,51.48,94.25,90.08,65.1,460911.0,46.61,2332.0,7133.0,367.0,29.0,36.89,18.14,32.02
050US48031,48031,4681,2285,1655.0,13.35,55.78,20.17,93.8,1.64,9.23,0.06,0.02,0.02,4.44,9.7,1.98,20.13,77.89,74.83,71.01,35.36,4391.0,77.0,48.75,51.25,95.12,92.58,77.78,432.0,9.23,3.0,1.0,1.0,26.26,45.72,14.94,25.17
050US48033,48033,859,384,355.0,17.46,65.42,10.71,92.43,0.35,14.78,0.47,0.0,0.0,6.75,17.11,1.76,22.14,74.04,68.34,63.8,41.33,794.0,3.0,49.59,50.41,98.38,101.72,100.0,127.0,14.78,4.0,0.0,0.0,27.09,48.8,12.95,31.66
050US48035,48035,13401,7374,4361.0,12.46,50.09,26.46,94.87,2.21,5.23,0.28,0.24,0.01,2.4,15.39,3.1,25.24,81.0,77.84,74.38,32.54,12714.0,296.0,47.27,52.73,89.65,87.24,74.42,701.0,5.23,37.0,32.0,1.0,24.46,51.76,14.08,22.16
050US48037,48037,75301,29782,31983.0,16.33,66.57,13.29,77.19,21.91,1.32,0.23,0.23,0.03,0.41,16.18,5.72,7.83,74.01,70.34,65.57,42.47,58123.0,16498.0,47.85,52.15,91.77,87.13,68.25,993.0,1.32,172.0,174.0,25.0,33.02,40.07,15.19,29.66
050US48039,48039,169587,58955,87265.0,19.96,77.03,6.05,85.05,7.76,13.37,0.3,0.43,0.01,6.44,8.2,3.39,8.56,72.64,68.87,62.99,51.46,144239.0,13152.0,52.92,47.08,112.4,114.61,75.17,22679.0,13.37,512.0,735.0,23.0,33.12,34.8,18.53,31.13
050US48041,48041,93588,35575,59196.0,39.42,81.77,6.83,82.86,11.06,10.1,0.18,1.16,0.01,4.73,22.27,3.6,8.68,80.26,77.55,60.33,63.25,77544.0,10350.0,52.94,47.06,112.52,115.49,66.92,9455.0,10.1,168.0,1085.0,14.0,21.26,30.94,15.95,22.45
050US48043,48043,7573,3149,3712.0,25.04,70.59,11.45,81.04,0.77,43.07,0.26,0.44,0.01,17.48,21.88,5.38,14.45,76.84,73.46,63.32,49.02,6137.0,58.0,49.77,50.23,99.08,97.55,75.51,3262.0,43.07,20.0,33.0,1.0,21.91,32.53,22.06,26.54
050US48045,48045,2579,1134,978.0,14.85,62.27,16.87,85.73,4.65,16.21,0.16,0.08,0.0,9.38,25.82,3.75,14.73,73.59,70.34,65.88,37.92,2211.0,120.0,48.78,51.22,95.23,91.96,79.75,418.0,16.21,4.0,2.0,0.0,28.38,47.0,16.58,29.66
050US48047,48047,8428,2855,3470.0,18.78,67.88,12.21,84.34,0.07,85.99,0.06,0.04,0.0,15.5,29.76,5.67,8.44,71.08,66.29,60.61,41.17,7108.0,6.0,48.45,51.55,93.97,89.39,75.3,7247.0,85.99,5.0,3.0,0.0,22.03,59.32,9.8,33.71
050US48049,48049,33057,14892,13805.0,17.91,63.77,17.33,89.85,4.75,7.89,0.18,0.21,0.0,5.0,12.99,3.77,17.35,76.02,72.16,66.78,41.76,29703.0,1571.0,48.05,51.95,92.48,85.25,68.12,2608.0,7.89,60.0,69.0,1.0,30.37,42.82,14.53,27.84
050US48051,48051,12313,5426,4574.0,15.96,59.75,18.74,72.03,21.87,10.35,0.08,0.02,0.0,6.0,18.01,3.72,17.82,75.68,72.06,67.6,37.15,8869.0,2693.0,48.58,51.42,94.49,91.15,78.36,1274.0,10.35,10.0,2.0,0.0,26.91,57.7,7.34,27.94
050US48053,48053,17803,8640,5959.0,12.82,53.24,22.74,94.99,1.56,7.07,0.21,0.24,0.0,3.01,15.98,4.19,19.55,78.54,75.27,71.67,33.47,16911.0,277.0,48.44,51.56,93.93,89.43,85.65,1258.0,7.07,38.0,42.0,0.0,28.47,48.3,13.37,24.73
050US48055,48055,23637,8194,10920.0,24.54,68.71,14.45,71.99,16.36,32.96,0.24,0.69,0.01,10.7,29.09,4.49,10.17,75.71,68.77,59.61,46.2,17017.0,3867.0,51.44,48.56,105.92,99.68,67.9,7790.0,32.96,57.0,164.0,3.0,24.59,52.8,11.58,31.23
050US48057,48057,19574,8053,8772.0,19.2,70.95,8.01,84.57,3.21,33.98,0.24,0.73,0.02,11.23,14.78,2.65,19.67,71.76,67.27,61.36,44.81,16553.0,629.0,49.92,50.08,99.67,98.76,84.91,6651.0,33.98,46.0,143.0,4.0,29.69,46.28,13.99,32.73
050US48059,48059,10992,4854,4175.0,14.48,59.14,19.3,97.42,0.04,3.38,0.19,0.45,0.0,1.9,11.84,2.77,14.5,76.98,73.36,69.27,37.98,10708.0,4.0,48.12,51.88,92.74,88.15,75.87,371.0,3.38,21.0,50.0,0.0,30.62,45.46,14.07,26.64
050US48061,48061,209727,64160,88840.0,18.17,74.16,9.58,76.96,0.34,77.08,0.14,0.15,0.01,22.39,31.83,7.76,8.95,66.02,61.66,56.2,42.36,161409.0,722.0,47.96,52.04,92.15,85.49,81.63,161654.0,77.08,303.0,324.0,18.0,20.52,56.16,12.87,38.34
050US48063,48063,9275,3795,3624.0,15.77,62.43,16.27,73.68,25.54,1.35,0.14,0.01,0.08,0.55,17.28,4.18,10.3,74.87,71.17,66.58,39.07,6834.0,2369.0,47.71,52.29,91.24,86.89,72.85,125.0,1.35,13.0,1.0,7.0,31.1,49.2,12.27,28.83
050US48065,48065,6672,2629,2679.0,14.96,64.85,13.38,97.57,0.3,3.96,0.7,0.27,0.0,1.15,8.95,2.73,8.9,73.67,69.96,66.02,40.15,6510.0,20.0,49.78,50.22,99.1,94.5,74.76,264.0,3.96,47.0,18.0,0.0,33.33,37.16,16.07,30.04
050US48067,48067,29430,11724,11812.0,16.22,64.11,15.93,77.45,21.95,1.14,0.17,0.04,0.01,0.37,18.27,5.94,10.31,74.14,70.01,65.41,40.14,22795.0,6460.0,47.95,52.05,92.14,86.67,70.76,336.0,1.14,51.0,12.0,3.0,31.95,47.52,12.24,29.99
050US48069,48069,10556,3504,4502.0,17.78,75.27,7.74,72.84,3.18,38.57,0.28,0.12,0.0,23.57,27.74,2.83,10.5,65.13,60.23,55.52,42.65,7689.0,336.0,50.28,49.72,101.14,96.6,78.38,4071.0,38.57,30.0,13.0,0.0,25.81,47.68,13.35,39.77
050US48071,48071,18538,7118,8653.0,17.59,74.11,7.95,83.63,14.34,3.38,0.48,0.09,0.02,1.44,14.19,3.34,12.22,70.74,67.0,61.6,46.68,15504.0,2658.0,50.29,49.71,101.17,98.96,83.44,627.0,3.38,89.0,16.0,4.0,31.87,42.5,15.61,33.0
050US48073,48073,38127,15492,15131.0,16.2,61.91,17.63,78.39,18.46,3.39,0.17,0.33,0.01,2.64,17.64,4.08,12.04,76.04,72.47,67.3,39.69,29887.0,7039.0,48.74,51.26,95.07,90.52,71.72,1294.0,3.39,65.0,127.0,4.0,25.57,50.36,13.75,27.53
050US48075,48075,6950,3061,2475.0,14.23,56.2,22.3,91.68,5.24,9.83,0.24,0.2,0.04,2.59,14.71,1.78,9.31,78.0,74.35,70.47,35.61,6372.0,364.0,47.21,52.79,89.42,84.93,67.21,683.0,9.83,17.0,14.0,3.0,27.95,52.33,11.87,25.65
050US48077,48077,9582,4068,3787.0,15.54,60.2,17.86,98.51,0.7,0.87,0.35,0.04,0.0,0.4,12.11,1.57,11.33,77.62,73.89,68.99,39.52,9439.0,67.0,48.97,51.03,95.95,90.07,73.88,83.0,0.87,34.0,4.0,0.0,32.95,49.69,10.47,26.11
050US48079,48079,4825,1834,2023.0,18.9,71.13,10.65,68.54,5.82,34.8,0.08,0.04,0.0,25.51,26.61,4.96,17.39,67.88,63.19,57.74,41.93,3307.0,281.0,50.9,49.1,103.67,97.99,82.92,1679.0,34.8,4.0,2.0,0.0,24.72,52.2,12.9,36.81
050US48081,48081,3196,1666,1042.0,13.61,50.69,23.94,89.11,0.0,12.42,0.63,0.31,0.13,9.82,11.42,1.97,24.55,80.07,76.66,72.72,32.6,2848.0,0.0,47.9,52.1,91.95,87.02,70.76,397.0,12.42,20.0,10.0,4.0,30.42,47.27,11.77,23.34
050US48083,48083,10439,5215,3429.0,13.6,52.3,25.57,89.86,3.8,9.05,0.23,0.22,0.01,5.88,18.32,3.59,18.64,78.88,75.56,71.83,32.85,9380.0,397.0,47.06,52.94,88.91,83.06,65.78,945.0,9.05,24.0,23.0,1.0,26.1,55.62,10.99,24.44
050US48085,48085,144576,51030,73606.0,15.74,79.94,6.57,92.52,4.33,4.97,0.31,0.7,0.01,2.12,6.45,2.36,9.13,68.93,64.75,60.45,50.91,133760.0,6260.0,49.5,50.5,98.03,94.21,64.97,7186.0,4.97,452.0,1019.0,13.0,29.01,23.97,20.13,35.25
050US48087,48087,4648,2105,1633.0,14.82,58.09,21.41,85.82,7.34,11.92,0.73,0.17,0.0,5.94,26.33,3.31,14.96,75.34,71.6,67.23,35.13,3989.0,341.0,47.83,52.17,91.67,86.13,66.95,554.0,11.92,34.0,8.0,0.0,26.11,46.75,13.55,28.4
050US48089,48089,18823,8219,7274.0,16.02,60.52,17.52,74.26,18.25,14.11,0.11,0.09,0.01,7.28,19.36,2.08,15.59,76.37,72.8,68.07,38.64,13978.0,3436.0,49.09,50.91,96.42,92.62,69.13,2656.0,14.11,21.0,16.0,2.0,24.26,57.66,9.54,27.2
050US48091,48091,36446,14798,14810.0,15.27,62.65,14.81,92.91,1.05,23.95,0.22,0.08,0.01,5.73,9.48,2.95,12.43,76.18,72.51,68.19,40.64,33862.0,383.0,48.62,51.38,94.63,90.38,74.78,8728.0,23.95,79.0,30.0,3.0,30.02,40.01,15.01,27.49
050US48093,48093,12617,5800,4352.0,13.01,54.37,23.75,93.22,0.02,10.64,0.14,0.09,0.0,6.53,16.23,2.26,14.26,78.62,75.17,71.62,34.49,11761.0,3.0,47.87,52.13,91.84,86.03,72.04,1343.0,10.64,18.0,11.0,0.0,26.51,55.31,9.77,24.83
050US48095,48095,2915,1318,1000.0,12.93,56.98,21.82,82.71,0.0,27.65,0.1,0.07,0.0,17.12,21.51,3.99,17.22,75.44,72.42,68.89,34.31,2411.0,0.0,48.16,51.84,92.92,88.82,76.18,806.0,27.65,3.0,2.0,0.0,22.96,51.36,13.37,27.58
050US48097,48097,27656,11282,11867.0,18.65,65.44,14.47,93.46,4.35,2.02,0.53,0.25,0.03,1.39,11.55,3.63,10.67,75.5,71.08,65.71,42.91,25846.0,1204.0,49.74,50.26,98.96,93.49,70.78,559.0,2.02,146.0,68.0,8.0,29.0,41.86,19.01,28.92
050US48099,48099,56767,16010,35366.0,35.3,85.23,5.53,72.63,18.98,8.21,0.6,1.84,0.38,5.57,14.32,9.75,11.99,75.61,72.48,57.34,62.3,41230.0,10774.0,59.1,40.9,144.5,163.31,67.57,4663.0,8.21,342.0,1045.0,216.0,41.9,27.83,18.11,27.52
050US48101,48101,2947,1306,1028.0,13.74,56.5,22.63,90.19,6.82,14.25,0.07,0.2,0.0,2.71,21.83,2.01,10.87,76.82,73.5,69.56,34.88,2658.0,201.0,47.91,52.09,91.99,86.24,67.17,420.0,14.25,2.0,6.0,0.0,24.88,58.11,9.5,26.5
050US48103,48103,4600,1687,2003.0,18.13,72.39,8.0,85.52,2.78,24.52,0.15,0.26,0.0,11.28,12.82,2.7,8.0,69.13,65.54,60.24,43.54,3934.0,128.0,49.22,50.78,96.92,95.4,75.24,1128.0,24.52,7.0,12.0,0.0,35.01,42.35,15.5,34.46
050US48105,48105,4608,1838,2038.0,18.16,72.07,9.27,70.27,1.11,44.55,0.43,0.07,0.0,28.12,11.76,2.2,15.23,69.92,65.78,61.24,44.23,3238.0,51.0,49.72,50.28,98.88,98.62,83.26,2053.0,44.55,20.0,3.0,0.0,29.42,49.68,11.5,34.22
050US48107,48107,8859,3329,3486.0,18.07,67.12,14.1,70.71,5.98,37.01,0.06,0.05,0.0,23.21,28.47,4.48,12.29,69.93,65.52,60.03,39.35,6264.0,530.0,48.44,51.56,93.94,90.54,70.16,3279.0,37.01,5.0,4.0,0.0,25.16,54.71,12.05,34.48
050US48109,48109,3315,1127,1476.0,19.06,76.68,7.15,84.07,0.0,63.38,0.18,0.24,0.0,15.51,18.18,5.99,12.42,65.73,61.06,55.72,44.52,2787.0,0.0,50.62,49.38,102.5,98.43,91.13,2101.0,63.38,6.0,8.0,0.0,26.47,55.72,8.04,38.94
050US48111,48111,6531,2792,2768.0,16.84,69.71,12.51,89.62,2.53,16.69,0.66,0.43,0.0,6.77,18.04,2.24,14.54,70.6,66.88,62.29,42.38,5853.0,165.0,49.5,50.5,98.03,94.91,79.17,1090.0,16.69,43.0,28.0,0.0,39.36,41.93,10.83,33.12
050US48113,48113,1556390,624888,793505.0,19.34,74.56,7.81,74.14,18.47,9.93,0.42,0.94,0.03,6.0,10.55,2.95,7.55,74.72,71.12,65.59,50.98,1153892.0,287541.0,48.54,51.46,94.34,90.81,59.92,154561.0,9.93,6487.0,14631.0,403.0,29.77,28.8,19.59,28.88
050US48115,48115,16184,6152,6548.0,17.04,67.6,13.06,83.14,3.94,37.68,0.07,0.22,0.01,12.64,21.45,2.48,10.87,70.83,66.7,61.57,40.46,13455.0,637.0,48.57,51.43,94.45,89.2,71.79,6098.0,37.68,11.0,35.0,1.0,24.88,57.06,9.8,33.3
050US48117,48117,21165,7108,9237.0,18.2,75.03,8.51,83.82,1.87,40.67,0.17,0.16,0.01,13.97,19.34,2.75,8.74,66.31,61.64,56.52,43.64,17741.0,395.0,49.39,50.61,97.6,94.44,78.06,8607.0,40.67,36.0,34.0,3.0,26.88,48.63,11.9,38.36
050US48119,48119,4839,2247,1569.0,12.71,52.3,26.43,91.18,8.2,0.41,0.45,0.08,0.0,0.08,19.65,6.15,14.02,78.38,75.08,71.73,32.42,4412.0,397.0,46.85,53.15,88.14,84.14,73.31,20.0,0.41,22.0,4.0,0.0,25.9,58.43,8.15,24.92
050US48121,48121,143126,54662,79596.0,21.21,79.99,6.44,91.9,4.31,4.47,0.41,1.03,0.02,2.33,7.65,2.38,10.11,74.01,70.88,63.69,55.61,131531.0,6173.0,49.15,50.85,96.66,92.89,65.06,6402.0,4.47,586.0,1481.0,26.0,28.88,23.06,21.98,29.12
050US48123,48123,18903,8174,6712.0,15.1,56.87,21.12,80.68,10.87,23.08,0.05,0.04,0.01,8.37,23.31,4.09,13.68,76.77,73.05,68.75,35.51,15250.0,2054.0,47.48,52.52,90.4,85.16,66.4,4363.0,23.08,9.0,7.0,1.0,22.99,60.53,9.06,26.95
050US48125,48125,3539,1576,1199.0,13.9,56.32,22.55,84.35,4.61,16.59,0.06,0.08,0.0,10.91,26.95,5.05,13.13,75.78,72.37,68.13,33.88,2985.0,163.0,48.18,51.82,92.97,91.98,85.58,587.0,16.59,2.0,3.0,0.0,26.19,59.65,8.12,27.63
050US48127,48127,11367,3593,4725.0,18.47,73.59,9.98,84.5,0.59,77.81,0.18,0.12,0.0,14.61,36.75,7.22,12.75,65.84,61.32,55.83,41.57,9605.0,67.0,49.16,50.84,96.69,93.93,90.59,8845.0,77.81,20.0,14.0,0.0,19.85,64.6,7.98,38.68
050US48129,48129,4075,2071,1492.0,16.17,55.31,21.79,93.5,4.27,3.68,0.2,0.05,0.0,1.99,18.98,1.63,22.36,79.95,76.83,69.84,36.61,3810.0,174.0,47.71,52.29,91.22,89.41,74.12,150.0,3.68,8.0,2.0,0.0,24.42,47.44,17.97,23.17
050US48131,48131,12517,4176,4928.0,17.93,67.46,13.93,92.35,0.08,85.76,0.1,0.02,0.0,7.46,27.18,4.74,10.49,69.57,65.31,59.68,39.37,11559.0,10.0,48.97,51.03,95.95,91.14,87.62,10735.0,85.76,12.0,2.0,0.0,22.79,63.45,6.82,34.69
050US48133,48133,19480,9075,7125.0,16.44,55.15,23.17,95.6,1.9,4.77,0.24,0.16,0.01,2.09,16.77,2.52,14.82,80.08,77.19,70.51,36.58,18622.0,371.0,48.16,51.84,92.91,88.48,65.83,929.0,4.77,46.0,32.0,1.0,23.86,50.15,17.36,22.81
050US48135,48135,115374,42610,56241.0,20.21,74.41,6.95,85.57,4.47,21.52,0.46,0.36,0.02,9.11,11.18,2.35,5.07,72.6,68.93,62.99,48.75,98726.0,5154.0,49.88,50.12,99.53,97.75,74.03,24831.0,21.52,535.0,419.0,25.0,31.45,38.95,17.61,31.07
050US48137,48137,2033,1202,765.0,14.46,66.65,14.76,78.11,0.1,47.57,0.59,0.05,0.05,21.1,33.33,2.54,42.01,68.62,64.19,60.16,37.63,1588.0,2.0,48.55,51.45,94.36,91.07,72.41,967.0,47.57,12.0,1.0,1.0,29.59,49.78,9.92,35.81
050US48139,48139,59743,21279,26026.0,17.27,68.85,13.0,81.5,12.44,9.66,0.22,0.09,0.03,5.71,12.58,3.54,6.64,72.7,68.74,63.29,43.56,48691.0,7433.0,48.88,51.12,95.62,89.82,64.07,5774.0,9.66,134.0,56.0,17.0,32.4,44.27,13.5,31.26
050US48141,48141,479899,147771,229323.0,21.15,76.69,6.59,58.56,3.78,61.89,0.32,0.78,0.07,36.5,21.74,7.99,4.71,69.05,64.79,58.04,47.79,281031.0,18151.0,48.98,51.02,95.99,92.34,69.06,297001.0,61.89,1515.0,3740.0,313.0,29.1,40.49,16.41,35.21
050US48143,48143,22560,10051,9708.0,20.95,61.91,19.75,96.08,0.8,4.08,0.15,0.27,0.04,2.66,16.45,3.56,13.45,79.77,76.78,68.77,43.03,21675.0,181.0,48.28,51.72,93.35,89.37,66.83,920.0,4.08,33.0,60.0,10.0,26.53,41.68,16.96,23.22
050US48145,48145,17946,7825,6198.0,15.28,54.97,22.99,66.69,27.21,9.42,0.14,0.09,0.02,5.83,23.6,3.08,11.57,77.8,74.03,69.49,34.54,11969.0,4883.0,47.6,52.4,90.85,85.69,73.14,1690.0,9.42,26.0,17.0,4.0,23.81,57.73,10.05,25.97
050US48147,48147,24285,10386,8595.0,14.16,55.19,22.31,91.5,7.51,1.33,0.25,0.08,0.02,0.63,15.96,4.43,10.77,78.57,74.97,70.82,35.39,22220.0,1824.0,48.23,51.77,93.17,89.64,71.7,324.0,1.33,61.0,20.0,6.0,26.77,52.97,11.16,25.03
050US48149,48149,18832,9525,6468.0,14.02,52.79,23.7,89.2,8.96,5.14,0.14,0.05,0.01,1.64,16.83,1.75,21.4,79.98,76.98,72.75,34.35,16798.0,1687.0,48.98,51.02,95.98,93.49,76.61,968.0,5.14,26.0,10.0,2.0,24.02,60.17,8.26,23.02
050US48151,48151,5891,2619,2078.0,14.02,56.95,21.02,84.45,4.18,18.79,0.17,0.1,0.0,11.1,16.59,2.51,15.85,76.42,72.31,68.49,35.27,4975.0,246.0,48.5,51.5,94.17,88.16,70.52,1107.0,18.79,10.0,6.0,0.0,27.55,52.97,10.94,27.69
050US48153,48153,9834,3815,3778.0,16.45,65.73,14.54,75.14,4.08,33.89,0.23,0.11,0.01,20.43,27.78,3.92,13.32,70.57,66.25,61.52,38.42,7389.0,401.0,49.09,50.91,96.44,92.52,73.54,3333.0,33.89,23.0,11.0,1.0,26.04,54.87,9.64,33.75
050US48155,48155,2158,1046,711.0,12.84,52.64,25.35,88.37,6.12,11.03,0.19,0.09,0.0,5.24,18.58,4.08,17.78,79.29,75.35,70.95,32.95,1907.0,132.0,47.5,52.5,90.47,87.33,74.2,238.0,11.03,4.0,2.0,0.0,23.97,52.54,13.53,24.65
050US48157,48157,130846,43092,68116.0,16.24,81.47,4.96,70.87,15.61,20.37,0.21,2.82,0.02,10.47,8.39,2.66,7.55,68.71,65.17,60.91,52.06,92729.0,20420.0,51.06,48.94,104.32,103.72,74.24,26656.0,20.37,276.0,3694.0,31.0,26.07,28.37,20.08,34.83
050US48159,48159,6893,3011,2525.0,13.59,58.36,19.53,92.99,5.93,1.13,0.26,0.12,0.03,0.67,13.23,3.57,13.12,76.63,73.57,69.8,36.63,6410.0,409.0,48.28,51.72,93.35,88.79,73.68,78.0,1.13,18.0,8.0,2.0,31.61,49.01,12.58,26.43
050US48161,48161,14830,6710,5442.0,15.15,59.44,20.66,77.12,21.56,2.03,0.15,0.22,0.02,0.93,17.31,2.68,16.42,75.42,71.83,67.65,36.7,11437.0,3198.0,47.55,52.45,90.67,85.77,72.04,301.0,2.03,22.0,32.0,3.0,29.01,50.75,12.46,28.17
050US48163,48163,13785,4751,5562.0,17.66,73.01,10.48,80.89,0.45,68.39,0.17,0.12,0.01,18.37,32.29,6.06,14.94,65.11,61.11,56.1,40.35,11151.0,62.0,48.81,51.19,95.37,90.98,77.83,9427.0,68.39,23.0,16.0,1.0,21.54,59.28,9.58,38.89
