HEROP_ID,FIPS,RxCtTmDr,RxAvTmDr,RxTmDrP,NoIntP,OdMortRt,TtlPrPpr,TtlPrAPpr,TtlPrPp,TtlPrAPp
050US55109,55109,14.0,4.02,1.0,11.85,8.4,161.73,,98,
050US55137,55137,7.0,17.5,1.0,20.55,9.7,538.0,,80,
050US56025,56025,17.0,5.49,0.94,13.17,18.5,904.81,351.32,461,179
050US40049,40049,9.0,9.44,1.0,20.79,32.8,1237.92,637.91,196,101
050US51800,51800,28.0,6.08,1.0,15.54,14.1,,,,
050US17045,17045,4.0,18.1,0.8,19.16,12.6,765.84,516.94,80,54
050US50001,50001,9.0,10.97,0.9,12.44,12.5,271.05,,1137,
050US47007,47007,3.0,4.97,1.0,25.36,21.2,369.76,184.88,38,19
050US26113,26113,2.0,18.01,0.5,19.24,14.5,372.52,,34,
050US26129,26129,6.0,15.27,0.86,21.5,29.0,461.91,,57,
050US36037,36037,15.0,4.41,1.0,16.47,19.3,595.59,297.79,224,112
050US50013,50013,2.0,11.81,1.0,11.43,15.4,271.05,,1137,
050US38073,38073,3.0,2.76,1.0,20.71,8.1,,,,
050US46069,46069,1.0,0.0,1.0,17.09,6.1,,,,
050US56021,56021,20.0,6.34,0.95,11.48,17.5,574.08,228.08,370,147
050US31185,31185,4.0,2.21,1.0,11.69,7.6,687.49,326.26,59,28
050US33019,33019,8.0,14.4,0.8,13.41,18.5,367.17,,100,
050US19193,19193,24.0,4.79,0.92,16.54,8.7,768.17,491.27,516,330
050US55115,55115,10.0,15.09,0.91,18.8,11.6,620.18,,156,
050US51035,51035,7.0,12.29,1.0,28.39,21.0,,,,
050US01031,1031,14.0,9.71,1.0,17.01,9.8,362.57,83.21,122,28
050US01123,1123,10.0,10.76,1.0,22.47,14.6,744.64,348.56,188,88
050US35049,35049,49.0,8.82,0.98,16.75,35.6,182.16,,170,
050US47011,47011,19.0,4.07,1.0,18.89,21.5,723.57,414.28,510,292
050US31107,31107,3.0,8.53,1.0,21.05,4.9,170.98,,8,
050US21233,21233,4.0,0.0,1.0,26.35,17.3,807.54,636.24,66,52
050US53069,53069,1.0,0.0,1.0,13.71,20.1,210.08,,5,
050US55095,55095,10.0,7.36,1.0,19.3,7.1,363.87,,102,
050US55125,55125,4.0,11.22,0.8,16.85,23.9,447.02,,57,
050US41013,41013,3.0,17.26,0.75,15.79,15.0,695.91,358.5,99,51
050US36005,36005,339.0,0.79,1.0,19.91,28.4,297.17,99.91,17724,5959
050US36055,36055,193.0,2.27,1.0,12.61,28.9,570.87,210.46,2840,1047
050US48319,48319,0.0,33.85,0.0,21.52,8.7,638.1,273.47,14,6
050US48359,48359,0.0,75.8,0.0,13.8,14.4,1131.77,1131.77,14,14
050US48425,48425,2.0,0.0,1.0,12.65,11.5,856.6,633.89,50,37
050US51670,51670,7.0,5.89,1.0,21.36,31.8,,,,
050US54029,54029,8.0,4.36,1.0,19.58,57.6,606.42,,524,
050US28119,28119,3.0,9.34,1.0,40.07,14.8,1210.59,176.54,48,7
050US55053,55053,5.0,13.13,1.0,21.21,13.5,600.78,,80,
050US19039,19039,3.0,4.54,1.0,18.38,11.2,667.92,428.16,39,25
050US12091,12091,43.0,4.34,1.0,10.19,24.8,842.54,337.74,1155,463
050US36035,36035,15.0,6.24,1.0,18.9,12.6,455.73,277.53,156,95
050US39109,39109,21.0,5.79,1.0,13.46,23.5,469.16,249.33,318,169
050US31085,31085,0.0,50.34,0.0,17.62,7.9,,,,
050US31147,31147,3.0,11.52,1.0,18.2,10.3,281.2,151.42,13,7
050US51530,51530,1.0,0.0,1.0,22.21,10.7,,,,
050US28057,28057,4.0,9.59,0.8,23.1,15.3,898.53,410.76,140,64
050US29037,29037,20.0,6.33,1.0,12.14,14.9,347.95,196.09,236,133
050US47051,47051,9.0,12.62,1.0,22.44,24.8,722.67,520.91,197,142
050US16017,16017,6.0,17.47,0.67,19.91,13.3,,,,
050US20099,20099,7.0,6.81,0.88,21.81,18.6,768.29,351.45,94,43
050US31017,31017,0.0,59.6,0.0,17.16,6.2,299.4,,5,
050US40015,40015,8.0,6.01,1.0,28.26,24.7,1739.18,979.34,309,174
050US19091,19091,4.0,10.48,1.0,18.42,5.7,317.18,176.21,18,10
050US29209,29209,6.0,10.21,1.0,14.27,19.8,737.77,569.3,127,98
050US28081,28081,19.0,8.52,1.0,20.93,13.2,1074.21,512.94,578,276
050US55047,55047,6.0,8.56,1.0,21.07,15.1,517.18,,59,
050US55055,55055,20.0,6.98,1.0,14.2,17.0,460.76,,262,
050US05087,5087,3.0,22.11,0.75,28.43,10.6,,,,
050US08087,8087,8.0,6.63,1.0,14.41,13.7,686.7,466.96,125,85
050US39093,39093,74.0,3.9,1.0,14.42,35.0,445.39,171.5,883,340
050US46053,46053,2.0,0.0,1.0,26.25,7.3,,,,
050US46102,46102,,,,50.02,12.2,,,,
050US48393,48393,0.0,52.53,0.0,15.28,11.0,,,,
050US36089,36089,25.0,11.56,0.89,16.76,7.4,442.94,195.62,317,140
050US38025,38025,1.0,0.0,1.0,14.66,8.2,209.23,142.97,60,41
050US35035,35035,14.0,12.72,0.88,18.71,25.0,506.35,,221,
050US06029,6029,150.0,3.23,0.99,16.96,29.0,654.84,245.29,3847,1441
050US06071,6071,363.0,4.2,0.98,10.95,11.4,513.53,190.77,7435,2762
050US08063,8063,2.0,27.64,0.67,16.98,11.0,545.15,308.13,23,13
050US54009,54009,6.0,5.28,1.0,20.8,41.6,606.42,,524,
050US31135,31135,1.0,0.0,1.0,16.37,8.7,,,,
050US17001,17001,17.0,5.69,0.94,18.55,12.1,859.71,449.62,348,182
050US51071,51071,4.0,7.88,1.0,22.47,25.6,,,,
050US32019,32019,9.0,10.97,0.9,12.83,29.8,463.52,263.68,167,95
050US48013,48013,8.0,7.64,1.0,17.29,8.2,956.64,675.85,293,207
050US48023,48023,1.0,0.0,1.0,22.94,24.3,1874.37,911.85,37,18
050US48033,48033,0.0,58.88,0.0,16.3,10.4,1086.96,,4,
050US48071,48071,5.0,18.27,0.71,13.9,21.0,771.19,516.39,227,152
050US55041,55041,4.0,13.56,1.0,21.21,25.5,1693.37,,93,
050US39045,39045,28.0,5.11,1.0,12.02,19.3,439.66,278.35,447,283
050US05033,5033,11.0,5.8,1.0,22.36,16.3,,,,
050US29163,29163,5.0,11.35,1.0,22.4,20.6,741.53,553.92,83,62
050US36083,36083,42.0,5.3,1.0,11.82,14.4,330.7,163.03,357,176
050US54105,54105,2.0,7.44,1.0,28.06,23.1,474.78,,1104,
050US48019,48019,4.0,14.75,0.8,15.55,13.9,859.88,417.66,105,51
050US51770,51770,23.0,2.15,1.0,21.32,37.0,,,,
050US51775,51775,5.0,1.49,1.0,16.87,27.3,,,,
050US13275,13275,11.0,7.47,1.0,18.14,8.2,772.6,208.14,219,59
050US31079,31079,14.0,4.27,1.0,14.43,6.1,575.01,329.67,225,129
050US08045,8045,11.0,9.37,1.0,11.56,17.5,260.47,136.44,105,55
050US02198,2198,3.0,10.34,0.75,30.37,,361.45,,1782,
050US13227,13227,6.0,9.27,1.0,12.13,14.3,588.93,181.59,120,37
050US48181,48181,26.0,5.78,1.0,18.61,12.1,1554.5,840.34,1306,706
050US48195,48195,2.0,13.84,1.0,20.78,10.5,580.51,244.42,19,8
050US48211,48211,1.0,0.0,1.0,17.64,11.3,681.27,340.63,14,7
050US48295,48295,0.0,37.18,0.0,13.67,11.6,519.75,415.8,10,8
050US51620,51620,2.0,3.03,1.0,22.8,14.4,,,,
050US55103,55103,5.0,11.74,1.0,23.83,15.5,321.14,,33,
050US55065,55065,4.0,22.27,0.8,21.73,7.4,333.46,,34,
050US13281,13281,3.0,5.57,1.0,20.62,22.5,1071.05,392.22,71,26
050US47137,47137,1.0,0.0,1.0,21.39,30.2,578.03,442.03,17,13
050US46083,46083,11.0,8.49,1.0,6.86,5.5,275.39,158.79,111,64
050US31129,31129,2.0,8.24,1.0,23.73,5.9,,,,
050US31157,31157,11.0,5.92,1.0,18.57,8.8,704.71,244.12,153,53
050US48297,48297,4.0,6.23,1.0,36.86,7.7,1188.01,925.54,86,67
050US46081,46081,5.0,2.24,1.0,12.16,9.6,574.46,389.15,93,63
050US31001,31001,9.0,5.48,1.0,18.16,5.4,340.4,149.57,66,29
050US55078,55078,2.0,15.9,1.0,25.92,23.8,160.13,,4,
050US51710,51710,81.0,2.66,1.0,12.84,20.1,,,,
050US51735,51735,4.0,6.7,1.0,10.76,15.9,,,,
050US29169,29169,9.0,4.13,1.0,12.46,37.2,715.04,502.32,279,196
050US20103,20103,16.0,5.4,1.0,13.08,17.8,307.28,133.03,164,71
050US51660,51660,11.0,0.7,1.0,12.4,11.8,,,,
050US38063,38063,1.0,0.0,1.0,22.09,7.5,590.28,501.73,80,68
050US38081,38081,1.0,15.18,0.5,15.56,5.7,,,,
050US31019,31019,11.0,2.7,1.0,12.38,7.9,453.15,199.02,148,65
050US31011,31011,2.0,5.08,1.0,17.78,5.2,,,,
050US31015,31015,0.0,38.72,0.0,24.23,5.6,,,,
050US29175,29175,6.0,7.64,1.0,20.94,14.1,1128.46,738.07,185,121
050US30025,30025,1.0,0.0,1.0,17.54,8.4,,,,
050US48101,48101,0.0,50.04,0.0,31.68,9.8,,,,
050US48259,48259,6.0,8.8,1.0,7.46,8.6,542.06,435.85,148,119
050US48463,48463,4.0,8.62,0.8,28.66,7.6,768.93,381.18,117,58
050US19145,19145,6.0,4.72,1.0,16.67,9.5,242.33,200.19,23,19
050US31101,31101,3.0,0.47,1.0,16.0,9.7,484.93,274.09,23,13
050US55013,55013,6.0,8.33,1.0,19.04,13.1,495.85,,46,
050US36003,36003,11.0,13.97,0.85,20.33,10.0,223.35,150.01,67,45
050US29065,29065,4.0,8.56,1.0,27.08,39.8,1196.36,759.23,104,66
050US55009,55009,54.0,2.53,1.0,11.91,14.9,759.78,,1333,
050US47017,47017,8.0,14.49,1.0,27.64,18.7,571.78,237.77,101,42
050US51640,51640,2.0,0.0,1.0,24.6,18.1,,,,
050US55061,55061,4.0,20.8,0.8,18.8,8.7,250.0,,32,
050US20197,20197,1.0,31.63,0.5,19.42,9.5,262.22,143.03,11,6
050US51700,51700,44.0,3.85,1.0,13.77,19.7,,,,
050US55063,55063,25.0,3.18,1.0,12.23,17.3,368.3,,298,
050US50021,50021,18.0,12.81,0.9,16.4,25.2,271.05,,1137,
050US46019,46019,1.0,18.89,0.5,20.92,8.6,823.72,626.03,50,38
050US48325,48325,8.0,8.22,1.0,22.97,6.4,555.52,306.92,181,100
050US48329,48329,27.0,1.62,1.0,13.34,8.8,1047.86,567.21,1162,629
050US48335,48335,2.0,3.63,1.0,29.68,10.1,1072.3,454.91,66,28
050US51077,51077,5.0,12.4,1.0,27.78,12.8,,,,
050US08025,8025,1.0,0.0,1.0,20.45,16.6,230.03,125.47,11,6
050US55131,55131,28.0,3.2,1.0,10.45,15.9,400.27,,352,
050US34017,34017,166.0,0.66,1.0,12.4,22.2,288.85,,1472,
050US17037,17037,21.0,4.11,1.0,8.92,14.0,272.48,129.82,191,91
050US29153,29153,1.0,25.14,0.5,28.78,17.1,769.23,623.7,37,30
050US30011,30011,0.0,196.56,0.0,18.15,9.5,,,,
050US31069,31069,1.0,0.0,1.0,17.28,8.7,,,,
050US12017,12017,28.0,7.06,1.0,14.34,31.9,1426.53,434.6,1116,340
050US20161,20161,13.0,7.8,0.93,7.58,9.1,299.96,116.35,165,64
050US21059,21059,23.0,5.38,1.0,15.1,14.6,923.13,746.56,596,482
050US39173,39173,28.0,5.06,1.0,10.17,17.2,415.48,196.05,373,176
050US17093,17093,10.0,0.93,1.0,5.99,12.1,178.52,82.93,155,72
050US17127,17127,4.0,3.79,1.0,29.37,23.7,662.25,319.71,58,28
050US39087,39087,15.0,8.8,0.94,22.34,36.9,1124.71,539.54,419,201
050US35043,35043,22.0,15.81,0.79,13.59,17.1,250.72,,233,
050US37045,37045,22.0,6.76,1.0,27.47,19.8,1012.83,579.22,633,362
050US55035,55035,20.0,4.4,1.0,11.44,13.6,440.75,,311,
050US55099,55099,3.0,22.44,0.5,19.99,11.6,357.27,,30,
050US31057,31057,1.0,0.0,1.0,26.26,8.5,,,,
050US31075,31075,0.0,72.99,0.0,20.83,7.0,,,,
050US31105,31105,1.0,0.0,1.0,23.4,12.6,440.96,,9,
050US28061,28061,3.0,15.16,0.75,46.9,8.8,740.74,310.31,74,31
050US17119,17119,60.0,4.51,0.98,13.52,38.9,588.54,338.79,1018,586
050US21121,21121,8.0,8.79,1.0,34.53,37.7,1398.2,935.6,269,180
050US21177,21177,9.0,7.18,1.0,23.67,21.2,1313.31,1023.16,258,201
050US54103,54103,4.0,9.99,0.8,26.15,23.1,606.42,,524,
050US55107,55107,4.0,18.1,0.8,22.95,11.7,416.67,,35,
050US48443,48443,1.0,0.0,1.0,36.12,10.3,1275.51,,5,
050US48491,48491,89.0,3.7,1.0,5.68,6.6,293.87,142.11,1158,560
050US51009,51009,9.0,7.33,1.0,26.52,13.9,,,,
050US51047,51047,8.0,7.0,1.0,13.57,22.8,,,,
050US39145,39145,20.0,6.8,1.0,21.79,94.1,1757.35,729.62,843,350
050US40003,40003,2.0,15.77,0.67,20.53,13.9,431.85,107.96,16,4
050US46119,46119,1.0,0.0,1.0,18.1,6.5,,,,
050US19031,19031,5.0,11.86,1.0,16.36,8.0,267.63,164.03,31,19
050US20019,20019,1.0,0.0,1.0,34.2,18.7,1289.32,670.45,25,13
050US20079,20079,6.0,5.92,1.0,14.7,12.3,501.08,308.36,104,64
050US20107,20107,2.0,0.0,1.0,33.71,17.4,345.78,345.78,20,20
050US46101,46101,2.0,11.07,1.0,14.09,5.8,,,,
050US55117,55117,27.0,5.08,1.0,13.06,17.1,531.87,,401,
050US55139,55139,41.0,3.94,1.0,12.13,13.7,406.02,,467,
050US05081,5081,3.0,14.87,0.75,28.44,14.1,,,,
050US12083,12083,59.0,9.29,0.94,16.07,30.2,1115.04,343.57,2301,709
050US13127,13127,16.0,3.43,1.0,18.91,16.6,1114.44,359.87,576,186
050US29115,29115,5.0,12.07,1.0,26.36,9.5,,,,
050US51119,51119,4.0,15.65,0.8,28.42,15.3,,,,
050US51139,51139,5.0,13.53,1.0,29.26,22.3,,,,
050US51730,51730,11.0,3.46,1.0,26.37,39.5,,,,
050US37129,37129,45.0,2.58,1.0,11.19,27.8,663.19,366.29,994,549
050US37167,37167,13.0,7.11,1.0,15.98,28.6,372.18,248.12,147,98
050US38077,38077,5.0,11.29,0.83,15.77,7.3,124.16,152.82,13,16
050US45079,45079,89.0,4.42,1.0,15.39,16.4,448.89,103.51,1288,297
050US06017,6017,42.0,8.72,0.98,10.11,19.1,328.94,116.34,393,139
050US12125,12125,3.0,10.54,1.0,27.25,20.2,1164.28,385.04,127,42
050US19085,19085,5.0,3.23,1.0,20.17,11.1,288.15,177.32,26,16
050US47015,47015,1.0,21.45,0.33,25.26,39.4,1071.78,443.87,99,41
050US48159,48159,3.0,5.48,1.0,15.31,10.7,1461.28,616.98,90,38
050US32007,32007,12.0,29.77,0.86,10.74,12.2,578.62,306.33,204,108
050US17163,17163,60.0,3.43,1.0,18.63,26.8,558.59,275.72,936,462
050US30111,30111,31.0,5.47,0.97,12.15,20.1,,,,
050US31025,31025,6.0,13.35,1.0,12.19,9.6,197.1,89.59,33,15
050US22019,22019,44.0,3.92,1.0,21.6,19.0,,,,
050US47141,47141,15.0,4.75,1.0,19.13,22.1,898.24,444.39,475,235
050US47175,47175,2.0,14.96,1.0,29.43,18.0,491.94,191.31,18,7
050US48039,48039,51.0,4.7,1.0,10.14,11.7,590.11,354.55,1443,867
050US48223,48223,9.0,9.14,1.0,15.97,12.2,1948.11,1090.59,443,248
050US48321,48321,9.0,13.33,0.82,31.46,10.5,1267.07,651.51,282,145
050US48387,48387,2.0,22.86,0.5,29.12,13.5,2203.54,956.8,152,66
050US46137,46137,0.0,63.01,0.0,43.9,12.1,,,,
050US47059,47059,15.0,9.77,1.0,24.32,28.1,536.23,343.1,236,151
050US01099,1099,4.0,19.56,0.57,51.78,11.2,521.84,345.22,65,43
050US42129,42129,100.0,3.53,1.0,16.3,36.6,292.78,114.76,648,254
050US48003,48003,4.0,9.05,1.0,11.81,11.9,788.46,360.68,94,43
050US48265,48265,9.0,10.33,0.9,13.02,15.6,2239.61,1048.97,664,311
050US48293,48293,8.0,10.28,1.0,30.33,10.4,1965.55,1023.26,267,139
050US48437,48437,3.0,12.0,1.0,21.6,8.9,1077.98,389.91,47,17
050US06067,6067,317.0,2.78,1.0,9.52,20.8,616.37,146.59,6446,1533
050US17143,17143,48.0,3.32,1.0,18.61,25.7,824.98,309.26,947,355
050US01079,1079,9.0,8.25,1.0,30.74,14.7,866.79,790.59,182,166
050US19069,19069,3.0,4.53,1.0,23.12,5.6,,,,
050US16067,16067,4.0,17.45,0.8,16.22,13.9,,,,
050US42057,42057,3.0,13.49,1.0,25.46,22.4,1007.86,509.47,91,46
050US27037,27037,95.0,3.07,1.0,8.12,10.8,154.64,94.6,443,271
050US05139,5139,10.0,4.74,1.0,30.41,15.4,,,,
050US27051,27051,1.0,15.85,0.5,17.27,6.3,,,,
050US48075,48075,2.0,5.82,1.0,26.34,14.6,2266.73,1122.36,103,51
050US45031,45031,16.0,4.26,1.0,26.36,15.6,532.17,208.35,212,83
050US17169,17169,3.0,13.27,1.0,16.58,8.9,935.86,502.17,41,22
050US17171,17171,1.0,17.24,0.5,17.79,11.6,,,,
050US54091,54091,4.0,13.82,1.0,18.99,19.3,477.83,,403,
050US13173,13173,1.0,15.37,0.5,32.07,8.5,,,,
050US48237,48237,2.0,15.79,0.67,25.57,16.2,906.62,453.31,50,25
050US20035,20035,11.0,4.96,1.0,21.38,15.1,384.44,240.85,83,52
050US13131,13131,6.0,13.62,1.0,27.94,7.3,950.9,316.97,153,51
050US20155,20155,16.0,7.75,0.94,16.47,18.2,941.58,452.58,362,174
050US12117,12117,86.0,1.97,1.0,7.86,17.0,468.39,143.15,1479,452
050US13013,13013,18.0,4.55,1.0,13.37,19.0,694.24,297.53,378,162
050US45049,45049,4.0,13.1,0.8,27.64,11.7,561.71,218.44,72,28
050US48063,48063,3.0,2.18,1.0,28.56,11.3,860.45,215.11,64,16
050US16077,16077,0.0,43.34,0.0,17.24,11.8,,,,
050US49015,49015,2.0,47.23,0.67,18.09,39.2,706.9,465.52,41,27
050US02105,2105,0.0,425.04,0.0,33.88,,361.45,,1782,
050US22039,22039,8.0,3.27,1.0,31.79,22.7,,,,
050US51097,51097,2.0,16.66,1.0,33.47,16.8,,,,
050US06007,6007,50.0,5.28,0.98,11.74,27.4,656.4,235.54,928,333
050US13241,13241,4.0,10.8,0.8,22.53,30.0,812.11,320.83,81,32
050US01025,1025,6.0,18.21,0.67,36.45,10.6,692.4,198.81,101,29
050US08067,8067,10.0,9.85,1.0,16.11,14.6,426.78,264.71,158,98
050US13263,13263,3.0,21.67,1.0,37.1,14.3,,,,
050US21037,21037,25.0,3.0,1.0,14.08,44.7,939.42,945.88,581,585
050US16047,16047,2.0,0.0,1.0,21.59,10.3,,,,
050US48255,48255,4.0,10.05,1.0,29.64,7.4,1171.8,427.01,118,43
050US47111,47111,4.0,8.14,1.0,23.37,22.8,903.56,520.8,144,83
050US48153,48153,2.0,0.0,1.0,22.68,8.0,,,,
050US48169,48169,1.0,0.0,1.0,20.03,9.7,1147.87,675.22,51,30
050US17199,17199,15.0,7.03,1.0,21.34,16.0,308.46,124.8,131,53
050US46021,46021,1.0,0.0,1.0,24.22,8.6,,,,
050US28093,28093,6.0,12.98,1.0,29.9,11.8,839.34,340.27,185,75
050US29089,29089,3.0,9.08,1.0,20.08,8.5,813.52,578.85,52,37
050US36101,36101,27.0,11.88,0.9,18.3,13.0,547.21,330.36,323,195
050US37063,37063,60.0,2.67,1.0,9.91,13.3,387.34,121.63,863,271
050US35029,35029,5.0,8.93,0.83,34.03,20.3,476.65,,69,
050US29003,29003,4.0,12.1,1.0,19.62,9.0,,,,
050US29015,29015,5.0,13.24,0.83,24.83,19.2,646.98,618.85,69,66
050US51690,51690,5.0,1.51,1.0,22.4,36.6,,,,
050US19129,19129,5.0,5.61,1.0,12.21,8.8,447.79,262.12,41,24
050US21023,21023,3.0,7.02,1.0,27.43,31.1,963.51,800.45,325,270
050US37135,37135,28.0,4.43,1.0,7.3,11.2,247.65,101.18,257,105
050US38091,38091,0.0,41.12,0.0,11.84,7.2,,,,
050US08095,8095,2.0,12.77,1.0,18.24,10.5,343.64,152.73,9,4
050US48207,48207,2.0,0.0,1.0,34.44,11.0,2202.0,1115.68,75,38
050US54075,54075,2.0,15.54,0.5,27.14,30.2,477.83,,403,
050US25015,25015,35.0,5.41,0.97,8.73,26.2,106.03,16.51,122,19
050US21115,21115,6.0,13.59,1.0,21.8,32.3,587.13,489.27,318,265
050US39161,39161,9.0,7.49,1.0,20.05,17.7,602.11,312.2,108,56
050US29043,29043,14.0,4.26,1.0,14.25,14.5,449.01,290.33,249,161
050US13097,13097,20.0,2.12,1.0,10.35,17.5,1140.21,437.91,1104,424
050US13155,13155,2.0,8.59,1.0,33.46,13.5,1126.49,273.58,70,17
050US38075,38075,1.0,0.0,1.0,13.26,6.8,,,,
050US38093,38093,6.0,11.27,1.0,17.93,5.7,481.53,352.16,67,49
050US39003,39003,33.0,4.31,1.0,15.03,15.2,976.19,266.23,627,171
050US39021,39021,10.0,9.26,1.0,13.15,24.1,621.3,241.67,599,233
050US01081,1081,27.0,5.9,1.0,13.34,7.8,543.26,292.27,658,354
050US26127,26127,8.0,18.84,1.0,21.28,17.1,379.94,,61,
050US26145,26145,56.0,5.44,1.0,18.08,20.8,1142.02,,1372,
050US49039,49039,5.0,4.88,1.0,12.59,18.8,234.88,144.13,44,27
050US50005,50005,9.0,8.29,0.9,18.68,25.0,271.05,,1137,
050US51167,51167,7.0,13.5,1.0,37.55,28.2,,,,
050US51595,51595,2.0,2.0,1.0,27.8,11.8,,,,
050US51678,51678,1.0,0.0,1.0,23.49,9.6,,,,
050US41069,41069,0.0,95.15,0.0,20.94,11.4,,,,
050US42085,42085,30.0,3.25,1.0,18.22,36.8,527.85,217.18,367,151
050US22061,22061,10.0,6.19,1.0,15.73,7.8,,,,
050US28027,28027,7.0,4.7,1.0,36.13,14.1,,,,
050US51061,51061,16.0,11.51,0.94,9.2,23.4,,,,
050US55029,55029,8.0,24.97,0.8,15.83,9.6,454.12,,77,
050US21095,21095,11.0,12.46,1.0,28.97,44.4,1016.02,585.7,170,98
050US47079,47079,8.0,10.98,0.89,23.2,34.9,494.06,329.37,96,64
050US42125,42125,59.0,5.13,1.0,15.16,37.5,354.75,164.9,469,218
050US06015,6015,6.0,11.53,0.75,15.01,23.5,798.74,331.87,142,59
050US16003,16003,1.0,16.16,0.5,18.33,13.8,,,,
050US21107,21107,12.0,4.66,1.0,22.86,17.7,844.8,513.92,240,146
050US16049,16049,2.0,53.02,0.4,25.13,12.2,,,,
050US36063,36063,62.0,4.15,1.0,17.03,21.7,434.38,177.54,597,244
050US51117,51117,8.0,14.25,0.89,33.94,15.4,,,,
050US13153,13153,23.0,4.24,1.0,13.55,12.3,708.0,219.37,752,233
050US23001,23001,28.0,3.8,1.0,14.25,28.2,332.48,157.79,236,112
050US21185,21185,14.0,7.65,1.0,6.69,18.7,212.63,123.1,95,55
050US27047,27047,10.0,8.49,1.0,19.16,7.8,205.65,200.24,38,37
050US28003,28003,7.0,6.79,1.0,25.11,15.1,,,,
050US28123,28123,5.0,7.04,0.83,35.14,8.9,1326.34,438.27,230,76
050US42039,42039,23.0,7.83,1.0,19.03,24.4,757.0,454.58,398,239
050US18025,18025,2.0,18.36,0.67,34.32,22.3,367.93,107.31,24,7
050US21161,21161,5.0,9.23,1.0,24.03,26.2,963.51,800.45,325,270
050US27003,27003,83.0,4.57,1.0,8.58,12.5,151.95,94.76,364,227
050US31155,31155,5.0,11.54,1.0,14.22,5.2,193.34,104.1,26,14
050US45075,45075,20.0,1.69,1.0,27.13,13.5,921.39,233.67,485,123
050US48201,48201,786.0,1.64,1.0,13.64,13.1,671.28,242.58,21230,7672
050US39011,39011,11.0,4.43,1.0,12.57,11.2,674.64,269.16,193,77
050US20115,20115,3.0,9.64,0.75,22.39,9.8,336.46,98.14,24,7
050US20165,20165,2.0,6.94,1.0,18.37,9.1,,,,
050US26107,26107,10.0,14.78,0.91,18.66,9.8,537.3,,138,
050US40051,40051,9.0,10.59,0.9,17.82,21.7,1005.34,350.17,356,124
050US40077,40077,2.0,21.02,0.67,27.79,25.1,753.59,490.71,43,28
050US18081,18081,22.0,1.92,1.0,11.36,19.5,448.57,277.82,465,288
050US29103,29103,2.0,11.7,1.0,32.48,11.9,,,,
050US29127,29127,7.0,6.1,0.88,17.1,23.7,965.29,630.51,173,113
050US29161,29161,9.0,7.53,0.9,16.41,38.5,1119.04,703.2,331,208
050US39049,39049,284.0,2.27,1.0,10.45,42.3,582.23,170.93,5239,1538
050US22007,22007,6.0,7.34,1.0,25.33,15.0,,,,
050US05059,5059,6.0,12.34,0.86,31.47,14.0,,,,
050US05143,5143,32.0,1.99,1.0,13.99,7.8,,,,
050US40011,40011,5.0,5.6,1.0,25.24,20.0,1323.61,498.75,69,26
050US29179,29179,1.0,25.8,0.5,24.58,23.9,778.52,563.76,29,21
050US40097,40097,9.0,2.79,1.0,18.64,26.3,885.03,393.35,216,96
050US26049,26049,131.0,3.8,1.0,18.55,41.7,755.48,,1966,
050US21057,21057,2.0,9.49,1.0,33.03,28.1,1070.66,888.02,170,141
050US39111,39111,4.0,17.43,1.0,31.61,15.0,,,,
050US46105,46105,1.0,0.0,1.0,18.61,8.1,492.31,430.77,8,7
050US42093,42093,4.0,4.98,1.0,20.31,26.9,393.56,218.65,45,25
050US08057,8057,0.0,81.64,0.0,21.15,19.7,,,,
050US33009,33009,17.0,13.43,0.89,11.87,18.9,262.42,,157,
050US39101,39101,18.0,3.99,1.0,18.03,41.4,971.59,590.64,607,369
050US30063,30063,19.0,4.68,0.95,10.77,14.6,,,,
050US36111,36111,46.0,6.02,0.98,11.26,21.1,400.18,200.09,478,239
050US23017,23017,14.0,15.89,0.82,17.51,17.6,,,,
050US45013,45013,39.0,12.29,0.95,9.85,15.5,333.75,86.94,357,93
050US34011,34011,34.0,6.43,0.97,17.71,49.8,698.54,,703,
050US48345,48345,0.0,53.88,0.0,25.15,10.0,,,,
050US25027,25027,172.0,3.35,1.0,11.57,34.6,124.5,32.38,719,187
050US47187,47187,37.0,4.76,1.0,4.87,14.4,198.01,93.29,312,147
050US04025,4025,39.0,8.85,0.93,14.35,36.2,,,,
050US08079,8079,0.0,63.16,0.0,12.26,18.4,,,,
050US41067,41067,104.0,2.74,1.0,5.96,9.8,371.02,127.78,1507,519
050US18013,18013,4.0,16.69,1.0,16.76,18.0,474.43,147.6,45,14
050US26081,26081,128.0,3.01,1.0,10.96,15.7,655.31,,2856,
050US26085,26085,2.0,20.5,0.5,32.26,14.8,557.37,,41,
050US55081,55081,9.0,9.43,1.0,18.86,22.2,556.23,,160,
050US21149,21149,3.0,0.0,1.0,22.11,18.7,,,,
050US29071,29071,17.0,4.98,1.0,16.66,41.0,433.98,394.8,288,262
050US29213,29213,10.0,4.78,1.0,14.76,18.2,847.58,679.23,292,234
050US30091,30091,1.0,21.27,0.5,13.73,14.5,,,,
050US19155,19155,30.0,5.39,1.0,16.73,12.6,606.29,371.54,359,220
050US18087,18087,8.0,9.38,1.0,38.25,5.9,268.63,146.9,64,35
050US18113,18113,10.0,10.52,1.0,17.33,13.1,522.38,234.74,158,71
050US29101,29101,9.0,10.88,1.0,11.16,8.0,451.77,233.95,168,87
050US18151,18151,9.0,12.58,1.0,15.15,10.7,499.82,146.74,109,32
