"HEROP_ID","FIPS","PrcNtvRsrv","TtlJlPpr","TtlJlAdmr","TtlJlPrtr","TtlJlPp","TtlJlAdm","TtlJlPrt","OdMortRt"
"050US48319","48319",0,87.68,4559.4,0,2,104,0,15.2
"050US48359","48359",0,418.12,10522.65,348.43,6,151,5,21.2
"050US48425","48425",0,719.3,14961.34,485.52,40,832,27,14.3
"050US51670","51670",0,3445.56,22607.13,1199.91,485.17,3183.31,168.96,23.7
"050US54029","54029",0,350.63,3486.78,183.87,63.92,635.64,33.52,42.9
"050US28119","28119",0,387.85,0,280.11,18,0,13,17.4
"050US55053","55053",0,339.77,2007.72,92.66,44,260,12,16.7
"050US19039","19039",0,302.44,11101.23,266.86,17,624,15,15.6
"050US12091","12091",0,586.98,6581.07,417.03,784,8790,557,20.5
"050US36035","36035",0,319.66,2396.04,192.95,111,832,67,12.5
"050US39109","39109",0,256.98,4063.37,122.45,170,2688,81,34.3
"050US31085","31085",0,,,,,,,15.4
"050US31147","31147",0.04,172.71,4490.5,0,8,208,0,15.4
"050US51530","51530",0,538.33,5499.76,258.44,22.33,228.13,10.72,16.3
"050US28057","28057",0,177.95,10966.85,98.86,27,1664,15,16.6
"050US29037","29037",0,226.6,7591.93,214.44,149,4992,141,15.8
"050US47051","47051",0,500,3909.77,221.8,133,1040,59,21.9
"050US16017","16017",0,304.85,3963.11,0,80,1040,0,17.1
"050US20099","20099",0,333.06,5913.89,227.46,41,728,28,20.6
"050US31017","31017",0,46.84,0,0,0.8,0,0,13.4
"050US40015","40015",1,645.41,3128.59,399.28,118,572,73,23.9
"050US19091","19091",0,70.58,4587.97,105.88,4,260,6,12.3
"050US29209","29209",0,347.36,0,319.35,62,0,57,19.1
"050US28081","28081",0,410.94,7563.19,264.83,225,4141,145,14.3
"050US55047","55047",0,497.82,13041.16,302.25,56,1467,34,18
"050US55055","55055",0,290.01,3140.29,42.7,163,1765,24,19.7
"050US05087","05087",0,118.74,514.55,49.48,12,52,5,21.3
"050US08087","08087",0,434.41,14081.81,0,77,2496,0,16.1
"050US39093","39093",0,212.09,4459.04,98.94,418,8788,195,39.2
"050US46053","46053",0.04,,,,,,,12.7
"050US46102","46102",1,,,,,,,16.3
"050US48393","48393",0,203.9,15950.35,33.69,1.15,89.96,0.19,19.1
"050US36089","36089",0,225.45,1664.46,133.6,162,1196,96,14.1
"050US38025","38025",0.2,322.74,8889.17,170.4,8.94,246.23,4.72,14.5
"050US35035","35035",0.11,624.67,8926.61,400.55,262,3744,168,23.6
"050US06029","06029",0,374.41,5860.02,275.65,2161,33823,1591,25.4
"050US06071","06071",0.01,433.73,5150.59,293.63,6229,73970,4217,9.4
"050US08063","08063",0,636.04,0,424.03,27,0,18,18.6
"050US54009","54009",0,350.61,3486.77,183.85,49.03,487.59,25.71,37.1
"050US31135","31135",0,175.25,11614.58,159.31,2.86,189.55,2.6,15.9
"050US17001","17001",0,187.74,8092.69,42,76,3276,17,15.5
"050US51071","51071",0,773.66,8515.87,274.19,80.19,882.67,28.42,33.7
"050US32019","32019",0.04,215.6,4263.33,133.61,71,1404,44,28.5
"050US48013","48013",0,369.84,9109.78,317.93,114,2808,98,11.7
"050US48023","48023",0,345.1,6901.96,238.73,7.04,140.8,4.87,24.7
"050US48033","48033",0,419.19,16202.02,116.16,1.66,64.16,0.46,16.5
"050US48071","48071",0,360.94,10150.64,147.32,98,2756,40,18.1
"050US55041","55041",0.02,1096.29,7600.95,255.8,60,416,14,20.6
"050US39045","39045",0,265.78,5435.05,199.09,267,5460,200,25.7
"050US05033","05033",0,220.06,0,125.03,88,0,50,22.2
"050US29163","29163",0,394.13,4796.65,285.12,47,572,34,21.5
"050US36083","36083",0,262.3,3980.25,189.49,281,4264,203,12.8
"050US54105","54105",0,285.36,2683.54,181.62,10.37,97.52,6.6,28.5
"050US48019","48019",0,404.65,9351.82,434.62,54,1248,58,15.8
"050US51770","51770",0,920.52,12092.89,542.03,591,7764,348,36.8
"050US51775","51775",0,,,,,,,23.6
"050US13275","13275",0,692.03,10484.42,545.02,193,2924,152,11.1
"050US31079","31079",0,465.72,12244.9,269.49,178,4680,103,9.2
"050US08045","08045",0,265.23,6936.83,257.58,104,2720,101,18.1
"050US02198","02198",0.04,,,,,,,
"050US13227","13227",0,618.67,10486.76,235.2,121,2051,46,22.5
"050US48181","48181",0.01,460.43,10676.06,336.51,379,8788,277,14.9
"050US48195","48195",0,89.31,1548.08,89.31,3,52,3,19.9
"050US48211","48211",0,204.64,15951.05,34.18,4.85,378.04,0.81,19.2
"050US48295","48295",0,146.84,5090.55,97.9,3,104,2,20.1
"050US51620","51620",0,801.5,4814.46,514.89,39.57,237.69,25.42,18.4
"050US55103","55103",0,287.55,8971.53,86.26,30,936,9,16.4
"050US55065","55065",0,174.55,3025.6,48.49,18,312,5,14.3
"050US13281","13281",0,442.41,8216.15,300.21,28,520,19,26.2
"050US47137","47137",0,339.1,12343.17,135.64,10,364,4,37
"050US46083","46083",0,271.46,12117.79,240.33,97.85,4367.98,86.63,9.6
"050US31129","31129",0,,,,,,,12.2
"050US31157","31157",0,720.38,10935.61,559.33,157.98,2398.18,122.66,14.2
"050US48297","48297",0,597.41,17117.82,536.49,46.09,1320.64,41.39,14.2
"050US46081","46081",0,224.71,14314.34,230.78,37,2357,38,15.6
"050US31001","31001",0,160.13,6765.41,115.09,32,1352,23,12.5
"050US55078","55078",0.99,848.9,14156.62,315.07,23.09,385.06,8.57,17.4
"050US51710","51710",0,630.26,4058.46,341.46,1113,7167,603,22.3
"050US51735","51735",0,454.43,4182.43,187.15,34.65,318.91,14.27,18.8
"050US29169","29169",0,138.18,967.26,130.21,52,364,49,22.9
"050US20103","20103",0,1497.27,9041.52,173.62,802,4843,93,13.1
"050US51660","51660",0,,,,,,,15
"050US38063","38063",0,444.71,21145.02,510.57,7.36,349.95,8.45,11.9
"050US38081","38081",0.07,,,,,,,11.3
"050US31019","31019",0,345.18,7044.02,287.14,113,2306,94,11
"050US31011","31011",0,128.78,128.78,225.37,4,4,7,11.2
"050US31015","31015",0,,,,,,,12.1
"050US29175","29175",0,528.84,3476.99,370.8,87,572,61,20.1
"050US30025","30025",0,238.54,2066.81,39.76,4.32,37.43,0.72,16.7
"050US48101","48101",0,,,,,,,19.9
"050US48259","48259",0,204.29,5862.4,193.35,56,1607,53,12.6
"050US48463","48463",0,785.44,9498.3,511.45,129,1560,84,12.9
"050US19145","19145",0,83.28,2706.64,52.05,8,260,5,17.2
"050US31101","31101",0,175.58,11614.54,159.62,8.14,538.45,7.4,15.3
"050US55013","55013",0,249.26,12893.72,0,22,1138,0,15.3
"050US36003","36003",0,425.17,1028.31,237.3,129,312,72,13.8
"050US29065","29065",0,333.48,11746.99,301.2,31,1092,28,31.4
"050US55009","55009",0.08,329.19,5500.79,258.23,566,9458,444,15
"050US47017","47017",0,733.6,15908.04,219.5,127,2754,38,22
"050US51640","51640",0,773.57,8515.8,274.32,30.85,339.61,10.94,27.5
"050US55061","55061",0,125.12,2033.16,46.92,16,260,6,19.4
"050US20197","20197",0,119.56,2486.85,119.56,5,104,5,15.3
"050US51700","51700",0,547.09,7069.29,253.77,664,8580,308,16.3
"050US55063","55063",0,251.98,6518.99,125.37,201,5200,100,17.7
"050US50021","50021",0,,,,,,,20.7
"050US46019","46019",0,247.6,6536.1,163.81,15.19,400.99,10.05,15.1
"050US48325","48325",0,239.92,3198.92,193.78,78,1040,63,9.8
"050US48329","48329",0,435.78,10660.42,64.77,471,11522,70,10.5
"050US48335","48335",0,290.43,8495.19,653.48,16,468,36,17.1
"050US51077","51077",0,773.63,8515.86,274.24,76.11,837.79,26.98,29.6
"050US08025","08025",0,112.59,4683.63,90.07,5,208,4,23.6
"050US55131","55131",0,252.42,5013.94,71.14,220,4370,62,16.2
"050US34017","34017",0,293.52,2549.95,85.24,1398,12145,406,18.8
"050US17037","17037",0,183.85,3353.27,89.18,134,2444,65,15.3
"050US29153","29153",0,366.44,14040.5,289.3,19,728,15,24.4
"050US30011","30011",0,238.3,2066.67,39.72,1.68,14.57,0.28,16.7
"050US31069","31069",0,568.18,0,189.39,6,0,2,16.2
"050US12017","12017",0,766.77,8691.85,492.17,578,6552,371,27.4
"050US20161","20161",0,116.6,1007.03,40.63,66,570,23,9.4
"050US21059","21059",0,1196.76,9819.14,339.9,757,6211,215,18
"050US39173","39173",0,154.65,4836.88,95.26,138,4316,85,14.9
"050US17093","17093",0,119.42,4346.74,105.09,100,3640,88,14.3
"050US17127","17127",0,325.64,7779.65,325.64,28.36,677.53,28.36,26.5
"050US39087","39087",0,170.6,1637.75,60.37,65,624,23,43.5
"050US35043","35043",0.32,424.01,8252.29,426.22,385,7493,387,23.4
"050US37045","37045",0,434.28,14859.3,376.16,269,9204,233,19.8
"050US55035","55035",0,320.11,0,221.94,225,0,156,11.4
"050US55099","55099",0,246.15,0,160,20,0,13,18.9
"050US31057","31057",0,188.5,0,0,2,0,0,16.3
"050US31075","31075",0,,,,,,,15.1
"050US31105","31105",0,478.93,7471.26,431.03,10,156,9,19
"050US28061","28061",0,225.38,10191.08,166.59,23,1040,17,17.5
"050US17119","17119",0,162.11,5509.56,158.64,280,9516,274,33.3
"050US21121","21121",0,,,,,,,46.7
"050US21177","21177",0,1384.62,10996.43,50.35,275,2184,10,22.1
"050US54103","54103",0,350.67,3486.81,183.9,32.97,327.83,17.29,26.6
"050US55107","55107",0,506.06,6119.81,247.15,43,520,21,16.6
"050US48443","48443",0,452.49,11764.71,226.24,2,52,1,14.3
"050US48491","48491",0,181.52,3765.21,44.01,660,13690,160,6.8
"050US51009","51009",0,611.86,6027.22,372.44,123.18,1213.4,74.98,13.3
"050US51047","51047",0,234.41,8469.31,133.95,77,2782,44,27.7
"050US39145","39145",0,246.19,6869.64,148.62,120.13,3352.04,72.52,57.5
"050US40003","40003",0,212.31,8280.25,185.77,8,312,7,20.4
"050US46119","46119",0,1092.57,25347.14,866.02,8.97,208.1,7.11,13
"050US19031","19031",0,163.51,5817.56,68.85,19,676,8,14.6
"050US20019","20019",0,474.93,5488.13,316.62,9,104,6,22
"050US20079","20079",0,524.38,10659.29,0,110,2236,0,15.1
"050US20107","20107",0,294.68,8112.32,225.34,17,468,13,21.5
"050US46101","46101",0.01,,,,,,,12.1
"050US55117","55117",0,316.29,4217.19,182.47,234,3120,135,16.5
"050US55139","55139",0,285.24,5376.72,100.62,326,6145,115,18.2
"050US05081","05081",0,331.61,0,39.79,25,0,3,19.7
"050US12083","12083",0,549.15,5323.44,417.05,1085,10518,824,34.4
"050US13127","13127",0,699.91,9216.1,567.49,370,4872,300,19.5
"050US29115","29115",0,,,,,,,18.9
"050US51119","51119",0,991.29,5857.69,540.77,59.21,349.88,32.3,21.9
"050US51139","51139",0,559.49,2804.18,67.41,83,416,10,17.9
"050US51730","51730",0,3445.6,22607.12,1199.9,702.04,4606.2,244.48,25.6
"050US37129","37129",0,364.1,7666.95,353.05,560,11792,543,35.1
"050US37167","37167",0,199.62,5323.23,191.94,78,2080,75,27.4
"050US38077","38077",0.03,133.14,8901.57,76.08,14,936,8,11.4
"050US45079","45079",0,294.95,4423.23,299.47,849,12732,862,19.2
"050US06017","06017",0,325.53,5359.09,168.2,389,6404,201,21.1
"050US12125","12125",0,192.96,1433.43,202.15,21,156,22,21.2
"050US19085","19085",0,91.86,597.08,91.86,8,52,8,13.3
"050US47015","47015",0,595.5,13762.68,0,54,1248,0,29.5
"050US48159","48159",0,536.02,9017.81,725.21,34,572,46,15.1
"050US32007","32007",0.01,507.7,8674.21,0,176,3007,0,19.1
"050US17163","17163",0,273.64,4895.08,223.35,468,8372,382,24
"050US30111","30111",0.14,389.11,6820.85,353.9,394.4,6913.61,358.71,17.7
"050US31025","31025",0,478.23,,257.51,78,,42,11.6
"050US22019","22019",0,973.53,7281.99,646.22,1273,9522,845,18.2
"050US47141","47141",0,681.63,18075.82,117.19,349,9255,60,23.7
"050US47175","47175",0,1009.81,21004.04,144.26,35,728,5,27.1
"050US48039","48039",0,389.02,5009.47,278.17,937,12066,670,12.2
"050US48223","48223",0,418.45,2314.81,369.48,94,520,83,13.6
"050US48321","48321",0,508.53,10464.25,486.61,116,2387,111,13.4
"050US48387","48387",0.01,427.11,17911.27,358.23,31,1300,26,18.7
"050US46137","46137",1,3775.62,148651.56,3128.37,70,2756,58,15.2
"050US47059","47059",0,959.96,9502.44,619.93,415,4108,268,31.3
"050US01099","01099",0,506.86,1550.39,313.06,68,208,42,17
"050US42129","42129",0,281.32,2194.54,173.4,623,4860,384,54.3
"050US48003","48003",0,196.06,8341.5,267.36,22,936,30,18.2
"050US48265","48265",0,644.35,11605.11,508.7,190,3422,150,15.8
"050US48293","48293",0,5725.01,21999.32,900.72,839,3224,132,15.8
"050US48437","48437",0,283.41,6191.41,0,13,284,0,15.9
"050US06067","06067",0,359.23,5131.46,161.03,3643,52039,1633,14.8
"050US17143","17143",0,319.82,7487.67,237.92,371,8686,276,27.9
"050US01079","01079",0.55,614.05,7557.51,132.26,130,1600,28,17.6
"050US19069","19069",0,,,,,,,11.2
"050US16067","16067",0,545.04,10220.66,327.02,67.95,1274.21,40.77,17.2
"050US42057","42057",0,462.57,2316.72,229.85,41.96,210.15,20.85,28
"050US27037","27037",0,78.68,4091.33,57.48,219,11388,160,9.8
"050US05139","05139",0,747.33,4224.04,479.27,184,1040,118,15.9
"050US27051","27051",0,,,,,,,11.6
"050US48075","48075",0,1239.75,20435.91,1459.71,62,1022,73,23.2
"050US45031","45031",0,381.97,13854.57,381.97,162,5876,162,16.1
"050US17169","17169",0,296.06,20132.09,318.83,13,884,14,17.2
"050US17171","17171",0,,,,,,,19.5
"050US54091","54091",0,675.2,4796.2,297.04,72.49,514.92,31.89,25.4
"050US13173","13173",0,,,,,,,15.8
"050US48237","48237",0,259.25,5392.33,293.81,15,312,17,20.8
"050US20035","20035",0,425.11,14109.99,180.9,94,3120,40,18.9
"050US13131","13131",0,525.59,6149.4,486.17,80,936,74,12.4
"050US20155","20155",0,289.96,17613.1,212.98,113,6864,83,15.6
"050US12117","12117",0,278.84,4182.94,184.4,871,13066,576,22.8
"050US13013","13013",0,622.39,9935.06,545.31,323,5156,283,19.7
"050US45049","45049",0,286.15,22732.69,254.35,36,2860,32,14.7
"050US48063","48063",0,339.07,17631.72,130.41,26,1352,10,15.9
"050US16077","16077",0.18,491.4,10453.43,290.37,22,468,13,19.4
"050US49015","49015",0,302.42,4200.27,235.22,18,250,14,33.9
"050US02105","02105",0.01,,,,,,,
"050US22039","22039",0,456.47,5813.03,293.45,98,1248,63,21.4
"050US51097","51097",0,991.42,5857.69,540.77,43.89,259.32,23.94,20.5
"050US06007","06007",0,391.99,8122.07,159.2,586,12142,238,24.8
"050US13241","13241",0,680.69,16905.42,416.54,67,1664,41,29.4
"050US01025","01025",0,1324.02,11988.67,882.68,201,1820,134,16.5
"050US08067","08067",0.4,300.46,7675.28,0,112.59,2876.08,0,18.9
"050US13263","13263",0,203.51,2645.64,127.19,8,104,5,14.9
"050US21037","21037",0,992.83,13073.28,629.32,620,8164,393,66.5
"050US16047","16047",0,341.22,0,264.17,31,0,24,19
"050US48255","48255",0,94.28,5392.67,0,10,572,0,13.8
"050US47111","47111",0,906.94,9227.13,262.88,138,1404,40,26.7
"050US48153","48153",0,,,,,,,16
"050US48169","48169",0,1328.05,6808.83,935.33,65.3,334.79,45.99,16.3
"050US17199","17199",0,278.69,7123.12,198.39,118,3016,84,22.5
"050US46021","46021",0,253.95,6201.7,223.57,2.09,51.04,1.84,13.3
"050US28093","28093",0,192.93,2229.37,171.49,45,520,40,14.1
"050US29089","29089",0,171.42,15396.6,124.67,11,988,8,20.1
"050US36101","36101",0,296.37,2482.96,202.52,180,1508,123,14.7
"050US37063","37063",0,221.74,4787.8,212.04,480,10364,459,15.5
"050US35029","35029",0,2368.19,34646.58,2245.08,327,4784,310,22.6
"050US29003","29003",0,245.28,2834.3,0,27,312,0,16.6
"050US29015","29015",0,255.17,16709.2,207.92,27,1768,22,21.3
"050US51690","51690",0,1062.88,19976.95,512.23,83,1560,40,25.5
"050US19129","19129",0,106.06,3308.94,21.21,10,312,2,14.1
"050US21023","21023",0,600.87,8689.69,354.16,31.93,461.77,18.82,41.5
"050US37135","37135",0.12,128.35,14837.19,126.37,130,15028,128,12.5
"050US38091","38091",0,,,,,,,11
"050US08095","08095",0,616.45,12821.25,587.13,15.14,314.89,14.42,17.3
"050US48207","48207",0,10311.06,118977.82,9022.18,376.56,4345.07,329.49,19.1
"050US54075","54075",0,675.14,4796.24,296.91,34.79,247.15,15.3,27.7
"050US25015","25015",0,200.21,2196.3,76.27,231,2534,88,20.3
"050US21115","21115",0,456.15,7754.3,145.31,66.11,1123.83,21.06,40.9
"050US39161","39161",0,,,,,,,18.9
"050US29043","29043",0,211.72,191.47,115.99,115,104,63,20.2
"050US13097","13097",0,766.39,10314.28,423.37,744,10013,411,17.4
"050US13155","13155",0,14795.5,152664.17,12970.51,908,9369,796,15
"050US38075","38075",0,93.44,9750.83,37.77,1.41,147.14,0.57,13.3
"050US38093","38093",0,504.5,16348.61,314.4,69,2236,43,11
"050US39003","39003",0,344.47,7688.09,166.14,226,5044,109,27.7
"050US39021","39021",0,187.73,4827.72,64.38,46.54,1196.84,15.96,30.6
"050US01081","01081",0,380.76,8520.8,250.64,436,9757,287,10.4
"050US26127","26127",0,305.2,11659.92,155.71,49,1872,25,19.1
"050US26145","26145",0,343.7,6608.95,254.5,420,8076,311,23.8
"050US49039","49039",0,578.3,4093.75,60.87,114,807,12,27.1
"050US50005","50005",0,,,,,,,19.9
"050US51167","51167",0,1510.26,9473.11,418.17,259.78,1629.47,71.93,34.2
"050US51595","51595",0,1084.7,10002.44,456.12,35.6,328.28,14.97,19.4
"050US51678","51678",0,538.4,5499.82,258.49,29.16,297.87,14,17.9
"050US41069","41069",0,403.07,0,232.91,2.89,0,1.67,16.3
"050US42085","42085",0,391.86,2737.35,181.73,276,1928,128,32.7
"050US22061","22061",0,693.92,5744.46,196.11,230,1904,65,13.1
"050US28027","28027",0,704.03,12562.12,490.06,102,1820,71,17.4
"050US51061","51061",0,565.53,4103.77,268.33,255.71,1855.56,121.33,20.9
"050US55029","55029",0,435.52,5661.81,195.67,69,897,31,15.9
"050US21095","21095",0,1244.57,13624.72,547.85,209,2288,92,45.9
"050US47079","47079",0,869.92,6652.34,378.67,170,1300,74,23.2
"050US42125","42125",0,279.71,2373.73,158.75,370,3140,210,45.4
"050US06015","06015",0.03,527.45,12914.02,17.01,93,2277,3,24.3
"050US16003","16003",0,1014.8,17589.85,0,24,416,0,19.3
"050US21107","21107",0,1277.53,14157.56,429.33,366,4056,123,24.3
"050US16049","16049",0.03,150.17,6693.12,42.9,14,624,4,18.9
"050US36063","36063",0.02,315.26,3794.03,228.42,432,5199,313,20.8
"050US51117","51117",0,1213.65,7628.86,577.73,221.71,1393.64,105.54,17.3
"050US13153","13153",0,472.9,9852.02,443.34,480,10000,450,15.1
"050US23001","23001",0,215.05,7505.23,163.09,149,5200,113,20.9
"050US21185","21185",0,242.27,4899.28,166,108,2184,74,17.6
"050US27047","27047",0,531.45,0,372.56,97,0,68,11.6
"050US28003","28003",0,587.61,14984.03,404.51,138,3519,95,18.1
"050US28123","28123",0,601.83,5849.6,399.35,107,1040,71,12.8
"050US42039","42039",0,417.78,3556.64,190.4,226,1924,103,25
"050US18025","18025",0,947.51,8602.8,376,63,572,25,22.2
"050US21161","21161",0,600.8,8689.74,354.09,64.85,937.97,38.22,42.2
"050US27003","27003",0,158.36,5466.44,93.3,370,12772,218,13
"050US31155","31155",0,921.48,2818.65,627.23,119,364,81,10.6
"050US45075","45075",0.03,424.54,9289.58,410.43,232.37,5084.65,224.65,11.5
"050US48201","48201",0,327.11,3454.03,190.23,10274,108486,5975,11.7
"050US39011","39011",0,193.09,3468.61,94.79,55,988,27,14.5
"050US20115","20115",0,111.78,726.56,139.72,8,52,10,16
"050US20165","20165",0,,,,,,,15.4
"050US26107","26107",0,279.39,8071.19,269.04,81,2340,78,15.3
"050US40051","40051",1,1051.5,4534.76,991.98,371,1600,350,22.5
"050US40077","40077",1,415.4,11631.25,383.45,26,728,24,34.1
"050US18081","18081",0,354.26,8563.19,243.49,355,8581,244,22.5
"050US29103","29103",0,,,,,,,18.5
"050US29127","29127",0,509.58,12385.07,204.94,92,2236,37,20.1
"050US29161","29161",0,469.86,0,0,140,0,0,28.1
"050US39049","39049",0,253.75,3327.78,148.67,2253,29547,1320,34.1
"050US22007","22007",0.04,437.76,5335.16,273.6,64,780,40,18.7
"050US05059","05059",0,41.35,2388.94,22.97,9,520,5,20.7
"050US05143","05143",0,406.26,8646.1,327.16,642,13663,517,11
"050US40011","40011",1,682.47,8818.25,556.75,38,491,31,21.8
"050US29179","29179",0,233.83,8106,207.85,9,312,8,31.9
"050US40097","40097",1,464.17,9533.1,378.36,119,2444,97,27.2
"050US26049","26049",0,224.8,5096.51,211.47,590,13376,555,36.3
"050US21057","21057",0,818.45,12226.94,397.14,33.18,495.68,16.1,33.8
"050US39111","39111",0,,,0,,,0,22.3
"050US46105","46105",0,247.68,6535.96,163.57,4.27,112.68,2.82,14.6
"050US42093","42093",0,262.4,1364.47,104.96,30,156,12,25.1
"050US08057","08057",0,453,5889.01,0,4,52,0,21.7
"050US33009","33009",0,203.37,1820.3,88.35,122,1092,53,20.4
"050US39101","39101",0,311.25,8676.87,161.97,132.31,3688.45,68.85,34.9
"050US30063","30063",0.07,501.07,6849.25,219.83,408,5577,179,15.6
"050US36111","36111",0,288.24,2505.39,197.79,341,2964,234,25
"050US23017","23017",0,127.8,4665.96,51.66,47,1716,19,18.6
"050US45013","45013",0,178.32,4410.74,170.89,192,4749,184,15.3
"050US34011","34011",0.04,447.7,6157.59,316.32,443,6093,313,42.2
"050US48345","48345",0,,,,,,,18.2
"050US25027","25027",0,200.1,1190.01,97.18,1114,6625,541,31.2
"050US47187","47187",0,216.57,5320.87,91.94,318,7813,135,14.8
"050US04025","04025",0,426.23,7289.13,265.8,542,9269,338,26.5
"050US08079","08079",0,394.14,7054.05,367.12,1.75,31.32,1.63,29.2
"050US41067","41067",0,141.36,4218.22,63.69,566,16889,255,9.3
"050US18013","18013",0,386.93,6706.79,193.47,36,624,18,22.6
"050US26081","26081",0,267.16,5352.56,120.95,1153,23100,522,19.1
"050US26085","26085",0,492.4,14631.4,154.76,35,1040,11,18.8
"050US55081","55081",0,384.97,10210.5,218.97,109,2891,62,15.5
"050US21149","21149",0,,,,,,,26.1
"050US29071","29071",0,173.81,9352.38,143.58,115,6188,95,28.3
"050US29213","29213",0,524.15,6313.48,500.46,177,2132,169,24.3
"050US30091","30091",0.13,46.75,7293.13,93.5,1,156,2,19
"050US19155","19155",0,358.04,0,280.35,212,0,166,13.3
"050US18087","18087",0,395.12,7816.53,206.15,92,1820,48,12.4
"050US18113","18113",0,494.1,7879.31,296.46,150,2392,90,13.8
"050US29101","29101",0,561.93,18923.76,0,210,7072,0,11.7
"050US18151","18151",0,535.4,8566.33,279.14,117,1872,61,13.3
"050US26157","26157",0,223.28,6811.55,80.38,75,2288,27,18
"050US29129","29129",0,274.73,0,137.36,6,0,3,17.8
"050US36087","36087",0,121.33,1884.85,79.54,241,3744,158,12.3
"050US47067","47067",0,2301.67,7639.57,661.12,94,312,27,44.9
"050US47033","47033",0,694.37,20383.02,134.39,62,1820,12,18.1
"050US47159","47159",0,938.26,12709.93,220.77,119,1612,28,31.4
"050US48073","48073",0,405.24,5187.03,230.67,130,1664,74,15
"050US30047","30047",0.68,264.04,6719.1,50.56,47,1196,9,21.9
"050US31059","31059",0,116.92,0,0,4,0,0,11.4
"050US22013","22013",0,562.47,10579.22,359.02,47,884,30,17
"050US22085","22085",0.09,926.82,12228.52,574.08,134,1768,83,16.2
"050US24013","24013",0,212.81,1606.9,82.96,236,1782,92,31.5
"050US26109","26109",0.01,247.21,7345.67,49.44,35,1040,7,19.7
"050US04027","04027",0,334.69,5489.99,282.59,424,6955,358,15.3
"050US13105","13105",0,527.79,18591.98,306.46,62,2184,36,20
"050US21223","21223",0,860.71,11019.02,445.93,47.52,608.36,24.62,28
