"HEROP_ID","ZCTA5","OtpMinDis","OtpTmDr","OtpCntDr"
"860US93004","93004",4.1,11.32,4
"860US72057","72057",42.21,70.83,0
"860US96161","96161",32.87,40.26,0
"860US52627","52627",66.55,87.35,0
"860US25035","25035",19.31,34.33,0
"860US26369","26369",6.72,9.9,1
"860US35083","35083",19.14,31.26,0
"860US63468","63468",48.03,66.15,0
"860US63043","63043",6.53,10.74,5
"860US64470","64470",45.73,47.07,0
"860US63033","63033",5.9,12.28,8
"860US19114","19114",2.01,0,30
"860US98031","98031",2.24,12.95,9
"860US54539","54539",83.44,100.41,0
"860US54635","54635",46,47.34,0
"860US54407","54407",48.12,65.27,0
"860US53405","53405",3.2,7,2
"860US78576","78576",21.35,31.88,0
"860US83118","83118",133.59,NA,0
"860US88252","88252",74.95,89.97,0
"860US83542","83542",169.42,NA,0
"860US53961","53961",53.38,68.8,0
"860US61250","61250",34.12,49.65,0
"860US46730","46730",30.8,38.74,0
"860US67345","67345",56.18,98.34,0
"860US67144","67144",19.93,28.23,2
"860US42325","42325",42.06,60.47,0
"860US89521","89521",13.08,14.16,5
"860US89413","89413",13.93,30.51,0
"860US89169","89169",0.28,0,11
"860US66712","66712",44.57,59.33,0
"860US67035","67035",73.03,84.69,0
"860US66226","66226",16.53,26.09,3
"860US49203","49203",6.47,7.97,1
"860US59026","59026",32.54,41.64,0
"860US59015","59015",36.4,47.38,0
"860US59638","59638",78,118.93,0
"860US08108","08108",1.54,5.4,32
"860US08835","08835",2.42,11.96,6
"860US87044","87044",36.77,57.22,0
"860US88026","88026",104.68,NA,0
"860US87564","87564",60.28,104.86,0
"860US36585","36585",58.02,73.19,0
"860US35755","35755",36.51,61.52,0
"860US95735","95735",41.21,79.58,0
"860US48894","48894",25.79,40.19,0
"860US48098","48098",6.9,17.26,11
"860US48139","48139",10.68,21.43,2
"860US95130","95130",3.68,9.56,2
"860US90201","90201",4.15,10.89,28
"860US30168","30168",6.38,14.23,4
"860US67835","67835",158.57,NA,0
"860US67625","67625",220.32,NA,0
"860US49227","49227",40.08,56.39,0
"860US49252","49252",34.01,48.22,0
"860US48731","48731",66.07,92.82,0
"860US55355","55355",51.78,66.87,0
"860US56576","56576",87.76,111.82,0
"860US68745","68745",106.62,NA,0
"860US66451","66451",35.2,36.49,0
"860US40291","40291",8.01,9.46,3
"860US40203","40203",6.55,8.95,4
"860US31069","31069",2.94,0,4
"860US14470","14470",21.97,36.68,0
"860US12874","12874",40.6,96.6,0
"860US12475","12475",6.64,18.05,2
"860US49323","49323",16.49,27.62,3
"860US48088","48088",4.26,8.23,14
"860US48202","48202",2.19,6.34,19
"860US49955","49955",213.34,NA,0
"860US39095","39095",61.95,77.12,0
"860US72020","72020",62.22,84.02,0
"860US93043","93043",1.87,8.78,3
"860US81413","81413",39.51,78.79,0
"860US32462","32462",30.42,57.71,0
"860US31714","31714",23.12,30.88,0
"860US61742","61742",18.65,25.72,4
"860US42528","42528",28.42,45.2,0
"860US41832","41832",21.98,46.26,0
"860US26722","26722",17.37,34.4,0
"860US15120","15120",4.66,13.93,9
"860US53192","53192",10.26,17.46,1
"860US96135","96135",34.64,35.01,0
"860US95962","95962",28.28,47.06,0
"860US11040","11040",2.25,5.25,39
"860US10021","10021",1.35,3.2,91
"860US11208","11208",1.84,4.81,70
"860US10001","10001",0.34,2.92,92
"860US01834","01834",2.46,7.55,7
"860US02067","02067",6.85,11.25,7
"860US02134","02134",1.21,4.18,21
"860US01741","01741",8.76,17.23,5
"860US02366","02366",0.27,0,3
"860US31779","31779",31.28,54.68,0
"860US31638","31638",16.78,29.28,1
"860US31707","31707",2.8,0,1
"860US68003","68003",23.83,29.7,1
"860US52625","52625",67.18,71.43,0
"860US67002","67002",8.39,12.56,4
"860US64504","64504",11.64,15.93,1
"860US63823","63823",34.73,42.63,0
"860US03106","03106",7.84,14.31,4
"860US03246","03246",15.83,25.18,1
"860US90305","90305",2.03,5.35,30
"860US02370","02370",5.29,10.25,9
"860US02116","02116",1.65,2.03,21
"860US48604","48604",4.28,0,1
"860US64740","64740",53.87,82.72,0
"860US50076","50076",76.38,81.82,0
"860US50845","50845",83.24,118.6,0
"860US50214","50214",14.39,27.58,1
"860US40460","40460",17.22,31.07,0
"860US92782","92782",3.66,6.43,10
"860US95374","95374",24.68,33.11,0
"860US30041","30041",3.76,14.92,4
"860US30067","30067",2.67,0,7
"860US30315","30315",3.44,11.53,7
"860US61059","61059",34.87,52.11,0
"860US63038","63038",20.65,38.68,0
"860US62092","62092",49.56,62.21,0
"860US50421","50421",105.53,NA,0
"860US48192","48192",14.19,24.84,7
"860US49548","49548",2.9,5.92,3
"860US95668","95668",17.04,32.32,0
"860US59066","59066",41.88,68.37,0
"860US68781","68781",139.26,NA,0
"860US62858","62858",67.78,92.44,0
"860US62539","62539",20.54,24.86,1
"860US01119","01119",5.28,11.61,11
"860US61723","61723",31.66,34.15,0
"860US61104","61104",4.16,6.23,1
"860US04530","04530",33.85,40.16,0
"860US39092","39092",46.55,53.72,0
"860US38765","38765",76.13,117.89,0
"860US68824","68824",135.34,NA,0
"860US48117","48117",15.19,23.42,1
"860US49266","49266",42.75,64.91,0
"860US48895","48895",18.57,27.56,3
"860US56312","56312",53.8,66.21,0
"860US39113","39113",74.76,130.59,0
"860US38621","38621",43.31,62.23,0
"860US03077","03077",10.41,23.7,4
"860US04911","04911",30.14,46.2,0
"860US04210","04210",5.23,7.08,1
"860US38833","38833",33.62,48.66,0
"860US64633","64633",59.69,81.74,0
"860US64430","64430",16.86,31.93,0
"860US64157","64157",17.56,26.96,3
"860US64842","64842",36.48,60.36,0
"860US48475","48475",72.8,108.55,0
"860US38764","38764",110.13,NA,0
"860US49659","49659",24.57,47.99,0
"860US03885","03885",10.36,17.36,2
"860US03867","03867",8.41,15.39,1
"860US42376","42376",14.6,24.24,1
"860US39204","39204",8.22,14.87,2
"860US68726","68726",163.25,NA,0
"860US03814","03814",43.39,70.62,0
"860US03241","03241",29.43,54.47,0
"860US62054","62054",30.02,44.84,0
"860US62445","62445",67.99,73.59,0
"860US62558","62558",19.12,30.25,0
"860US61317","61317",27.65,33.22,0
"860US55309","55309",35.92,43.72,0
"860US39841","39841",32.02,55.57,0
"860US17224","17224",31.41,50.3,0
"860US61330","61330",36.22,47.47,0
"860US60607","60607",1.45,0,46
"860US15074","15074",5.02,0,3
"860US03293","03293",50.17,53.9,0
"860US03457","03457",20.91,35.44,0
"860US07465","07465",12.55,27.1,2
"860US07055","07055",0.43,0,66
"860US35983","35983",21.37,26.17,1
"860US04009","04009",37.81,56.2,0
"860US04415","04415",57.84,76.82,0
"860US04761","04761",104.24,NA,0
"860US04021","04021",11.99,20.88,3
"860US04083","04083",22.16,36.45,0
"860US04923","04923",49.68,70.33,0
"860US04495","04495",66.95,80.55,0
"860US30187","30187",10.93,22.64,1
"860US60041","60041",3.01,7.28,4
"860US36606","36606",2.64,9.52,4
"860US35587","35587",14.25,46.66,0
"860US99690","99690",1037.7,NA,0
"860US36258","36258",14.18,32.63,0
"860US56452","56452",64.67,70.94,0
"860US21211","21211",0.32,0,48
"860US39218","39218",8.7,16.43,2
"860US89408","89408",41.51,43.72,0
"860US50644","50644",53.69,58.7,0
"860US52175","52175",86.12,124.7,0
"860US52551","52551",82.8,100.08,0
"860US99829","99829",1077.37,NA,0
"860US68601","68601",78.01,97.66,0
"860US68929","68929",176.09,NA,0
"860US68014","68014",47.82,61.34,0
"860US55068","55068",12.33,17.74,3
"860US56579","56579",51.96,53.27,0
"860US68348","68348",49.96,67.54,0
"860US68401","68401",64.85,65.09,0
"860US68017","68017",22.53,26.58,1
"860US89509","89509",2.08,9.96,4
"860US07039","07039",6,8.85,17
"860US07011","07011",1.82,3,64
"860US07640","07640",6.46,16.16,41
"860US07002","07002",4.04,11.55,48
"860US08317","08317",8.97,20.97,4
"860US39480","39480",68.12,96.49,0
"860US39366","39366",37.75,56.24,0
"860US38944","38944",101.86,NA,0
"860US68724","68724",116.64,NA,0
"860US40162","40162",12.37,18.43,1
"860US48074","48074",13.8,39.07,0
"860US48866","48866",29.55,38.26,0
"860US67068","67068",53.76,57.18,0
"860US66021","66021",21.8,36.99,0
"860US40505","40505",2,7.4,2
"860US07932","07932",10.03,16.4,13
"860US08064","08064",11.39,18.95,3
"860US35205","35205",4.82,11.33,4
"860US35802","35802",4.01,12.52,3
"860US36568","36568",4.32,17.88,4
"860US36038","36038",66.01,95.46,0
"860US65534","65534",82.45,91.7,0
"860US64422","64422",23.25,43.4,0
"860US63952","63952",26.32,50.7,0
"860US35062","35062",12.99,40.73,0
"860US95014","95014",9.96,12.07,3
"860US41015","41015",7.85,13.31,10
"860US40347","40347",12.42,18.62,3
"860US36548","36548",63.81,81.72,0
"860US35206","35206",5.61,9.55,2
"860US56680","56680",134.74,NA,0
"860US55920","55920",11.95,20.76,1
"860US62640","62640",29.23,44.84,0
"860US62347","62347",22.65,29.63,1
"860US94560","94560",10.1,14.48,7
"860US59029","59029",38.24,48.54,0
"860US95923","95923",62.42,108.91,0
"860US94511","94511",11.97,28.65,2
"860US95811","95811",1.36,2.44,8
"860US90670","90670",2.83,5.86,35
"860US55445","55445",3.23,11.68,7
"860US56475","56475",34.21,48.54,0
"860US67701","67701",160.24,NA,0
"860US67452","67452",153.61,NA,0
"860US04776","04776",97.58,152.27,0
"860US04426","04426",48.29,56.2,0
"860US21917","21917",13.22,21.14,3
"860US59443","59443",168.23,NA,0
"860US67028","67028",112.52,NA,0
"860US15459","15459",20.65,28.47,1
"860US51104","51104",99.07,NA,0
"860US25186","25186",26.58,43.46,0
"860US24976","24976",43.19,75.67,0
"860US31566","31566",18.98,29.85,1
"860US30214","30214",4.11,13.51,2
"860US40810","40810",29.49,71.26,0
"860US70542","70542",44.78,76.03,0
"860US20629","20629",10.09,24.88,2
"860US45697","45697",17.43,33.38,0
"860US74021","74021",20.3,26.17,4
"860US24701","24701",37.78,47.65,0
"860US51022","51022",83.17,111.82,0
"860US52336","52336",19.85,32.44,0
"860US24471","24471",11.72,19.48,1
"860US53144","53144",8.9,16.88,1
"860US46150","46150",34.28,48.55,0
"860US46030","46030",30.95,45.74,0
"860US46050","46050",36.53,47.6,0
"860US85377","85377",15.64,28.22,1
"860US51237","51237",56.28,77.89,0
"860US52746","52746",16.34,18.96,1
"860US94583","94583",7.02,16.3,3
"860US23027","23027",39.04,59.05,0
"860US25644","25644",19.09,48.61,0
"860US57735","57735",267.29,NA,0
"860US05457","05457",20.94,31.96,0
"860US05830","05830",15.21,17.91,1
"860US98070","98070",16.61,43.42,0
"860US24849","24849",32.72,73.14,0
"860US25845","25845",29.77,67.7,0
"860US95630","95630",10.99,16.2,5
"860US90021","90021",1.89,3.82,38
"860US95493","95493",66.33,107.74,0
"860US31826","31826",28.49,44.89,0
"860US30449","30449",16.92,31.94,0
"860US62554","62554",11.26,17.66,1
"860US60948","60948",36.84,46.29,0
"860US67863","67863",106.96,NA,0
"860US20896","20896",2.53,5.76,5
"860US20632","20632",13.95,26.79,1
"860US22844","22844",27.36,25.64,1
"860US37404","37404",1.66,5,6
"860US22305","22305",2.99,6.02,5
"860US26501","26501",5.59,16.23,1
"860US35031","35031",24.26,47.06,0
"860US35180","35180",2.51,0,1
"860US30467","30467",28.07,40.09,0
"860US99747","99747",997.47,NA,0
"860US99783","99783",1410.57,NA,0
"860US99602","99602",703.89,NA,0
"860US21655","21655",10.04,17.58,2
"860US02330","02330",7,22.06,5
"860US64086","64086",15.39,19.79,2
"860US85357","85357",70.73,119.91,0
"860US85201","85201",0.77,0,29
"860US06403","06403",9.4,13.85,13
"860US06612","06612",6.83,12.53,9
"860US85923","85923",23.13,31.42,0
"860US85933","85933",34.87,51.21,0
"860US72624","72624",58.71,94.07,0
"860US72127","72127",40.37,55.76,0
"860US24729","24729",31.95,70.72,0
"860US72447","72447",25.99,40.24,0
"860US99540","99540",43.08,30.77,0
"860US85718","85718",6.42,16.65,10
"860US46256","46256",9.54,17.71,3
"860US46236","46236",11.4,24.13,3
"860US51433","51433",101.99,NA,0
"860US50471","50471",89.08,122.97,0
"860US50669","50669",75.82,96.29,0
"860US75780","75780",11.22,16.61,1
"860US50320","50320",7.24,8.9,4
"860US52205","52205",31.12,44.49,0
"860US50620","50620",85.49,125.54,0
"860US50554","50554",137.11,NA,0
"860US52076","52076",72.81,97.72,0
"860US50206","50206",56.84,77.99,0
"860US94589","94589",3.64,6.01,4
"860US85392","85392",3.18,9.01,24
"860US85256","85256",5.63,10.82,21
"860US71827","71827",43.48,49.2,0
"860US94530","94530",4.03,5.94,18
"860US22724","22724",13.2,27.17,1
"860US24326","24326",19.91,42.52,0
"860US15472","15472",4.58,3.95,3
"860US22652","22652",33.24,67.85,0
"860US53550","53550",33.4,41.19,0
"860US54519","54519",110.59,NA,0
"860US43524","43524",41.66,55.71,0
"860US72835","72835",80.5,109.16,0
"860US72170","72170",57.81,84.84,0
"860US72338","72338",26.2,51.96,0
"860US50248","50248",44.51,38.28,0
"860US50201","50201",31.23,32.34,0
"860US14778","14778",16.36,25.92,1
"860US42120","42120",30.8,50.32,0
"860US24815","24815",18,47.55,0
"860US72901","72901",7.2,21.69,1
"860US06471","06471",8.51,15.41,10
"860US80906","80906",8.13,11.32,3
"860US80903","80903",2.34,7.9,3
"860US80020","80020",8.3,11.44,7
"860US80920","80920",4.58,7.45,3
"860US06331","06331",13.73,22.64,1
"860US81233","81233",79.24,116.76,0
"860US80479","80479",111.11,NA,0
"860US41224","41224",18.1,33.75,0
"860US37394","37394",56.2,85.01,0
"860US52638","52638",76.74,115.5,0
"860US50046","50046",17.1,17.95,1
"860US91762","91762",3.4,0,8
"860US06796","06796",12.27,24.92,2
"860US06752","06752",11.27,25.86,2
"860US72060","72060",49.52,79.49,0
"860US06401","06401",1.53,0,19
"860US06778","06778",10.55,17.54,4
"860US06444","06444",4.13,7.9,8
"860US19967","19967",12.39,28.74,3
"860US33543","33543",18.16,29.82,1
"860US33147","33147",1.92,6.41,7
"860US33585","33585",31.46,48.09,0
"860US33812","33812",4.74,13.48,2
"860US32174","32174",8.85,22.26,1
"860US34604","34604",11.4,25.06,1
"860US82224","82224",230.45,NA,0
"860US36561","36561",26.87,52.17,0
"860US72841","72841",69.73,133.04,0
"860US72540","72540",67.44,110.79,0
"860US72207","72207",2.76,5.14,3
"860US95658","95658",15.16,20.64,1
"860US95323","95323",17.53,29.31,1
"860US92801","92801",3.05,8.14,17
"860US25628","25628",30.77,65.29,0
"860US54618","54618",61.71,64.64,0
"860US95934","95934",69.77,115.59,0
"860US95330","95330",5.71,11.05,5
"860US74534","74534",49.79,73.75,0
"860US26152","26152",31.09,79.23,0
"860US36269","36269",28.66,42.54,0
"860US80743","80743",124.83,NA,0
"860US06370","06370",6.87,25.25,3
"860US06073","06073",10.45,21.7,10
"860US13327","13327",44.33,61.37,0
"860US14131","14131",16.67,28.97,1
"860US12919","12919",28.1,28.86,1
"860US14608","14608",3.88,6.16,2
"860US76373","76373",45.99,50.07,0
"860US15776","15776",48.04,76.6,0
"860US38131","38131",4.14,8.59,5
"860US15744","15744",43.8,64.34,0
"860US19118","19118",4.52,8.22,33
"860US57323","57323",87.34,124.03,0
"860US73118","73118",3.77,5.64,7
"860US24888","24888",35.48,61.78,0
"860US25169","25169",25.25,56.62,0
"860US31743","31743",27,49.89,0
"860US06279","06279",16.49,23.8,6
"860US06010","06010",2.71,0,15
"860US33637","33637",6.75,14.35,2
"860US33030","33030",14.47,22.48,1
"860US53936","53936",77.49,87.21,0
"860US53083","53083",9.2,8.25,1
"860US53559","53559",18.02,26.26,2
"860US54772","54772",42.89,55.53,0
"860US31645","31645",16.6,30.61,0
"860US30032","30032",3.25,8.52,6
"860US30538","30538",9.8,15,1
"860US30257","30257",9.83,23.02,1
"860US60118","60118",3.64,10.71,3
"860US32643","32643",26.72,32.72,0
"860US93615","93615",16.12,29.82,1
"860US95375","95375",53.21,112.78,0
"860US92376","92376",7.62,9.18,4
"860US96714","96714",131.24,NA,0
"860US83316","83316",134.89,NA,0
"860US83615","83615",108.45,NA,0
"860US61748","61748",9.52,13.59,1
"860US62661","62661",11.51,28.64,1
"860US60083","60083",7.6,12.66,4
"860US60018","60018",4.27,6.09,26
"860US62916","62916",46.63,77.23,0
"860US46239","46239",11.46,17.68,4
"860US61830","61830",23.24,27.98,1
"860US61103","61103",9.02,14.65,2
"860US47846","47846",17.26,29.34,1
"860US91355","91355",14.03,21.55,7
"860US35958","35958",11.87,35.34,0
"860US85365","85365",44.69,0,2
"860US36203","36203",2.78,0,1
"860US35824","35824",7.03,14.65,3
"860US32607","32607",6.11,9.56,1
"860US32754","32754",28.48,46.22,0
"860US32003","32003",15.01,34.11,0
"860US34436","34436",29.77,54.2,0
"860US32071","32071",22.66,45.17,0
"860US33471","33471",38.28,62.5,0
"860US32830","32830",12.19,23.46,2
"860US24176","24176",32.47,62.61,0
"860US24530","24530",18.12,49.63,0
"860US31622","31622",22.02,23,1
"860US05483","05483",11.67,22.2,1
"860US22508","22508",19.63,40.29,0
"860US24216","24216",41.87,76.23,0
"860US23321","23321",5.6,0,9
"860US22974","22974",13.55,38.36,0
"860US24150","24150",32.87,53.36,0
"860US05042","05042",21.88,34.11,0
"860US61938","61938",51.53,59.72,0
"860US96813","96813",1.06,0,2
"860US62320","62320",23.64,38.8,0
"860US62629","62629",6.69,14.86,3
"860US90274","90274",5.65,14.45,9
"860US92646","92646",4.07,8.84,7
"860US92014","92014",13.54,23.52,5
"860US94065","94065",8.46,18.73,3
"860US46162","46162",11.06,26.22,1
"860US61607","61607",8.48,8.91,3
"860US60553","60553",40.38,42.62,0
"860US61417","61417",62.02,83.58,0
"860US62643","62643",37.05,43.66,0
"860US62818","62818",38.81,66.25,0
"860US60463","60463",1.28,0,32
"860US61777","61777",24.84,31.33,0
"860US46777","46777",22.08,26.64,2
"860US47246","47246",36.11,55.22,0
"860US60067","60067",2.51,10.86,8
"860US62440","62440",59.19,71.02,0
"860US47633","47633",21.97,30.01,0
"860US46250","46250",6.75,16.77,3
"860US46165","46165",23.49,33.44,0
"860US47711","47711",4.65,6.01,1
"860US62475","62475",41.02,71.57,0
"860US47223","47223",43.39,71.48,0
"860US46013","46013",23.36,34.25,0
"860US46128","46128",27.51,40.18,0
"860US46741","46741",16.24,24.97,2
"860US25704","25704",6.79,17.47,3
"860US25044","25044",18.63,52.38,0
"860US76006","76006",2.89,10.24,13
"860US78883","78883",51.95,95.32,0
"860US78830","78830",76.86,114.08,0
"860US17557","17557",10.11,16.26,1
"860US15801","15801",23.81,26.72,1
"860US73664","73664",76.67,117.1,0
"860US15311","15311",13.53,26.38,1
"860US54701","54701",5.69,0,1
"860US05765","05765",6.52,14.66,1
"860US14525","14525",16.04,19.32,1
"860US13360","13360",69.03,96.16,0
"860US12444","12444",35.22,63.69,0
"860US12189","12189",2.4,7.87,4
"860US73109","73109",2.14,5.58,7
"860US74459","74459",53.06,55.57,0
"860US74633","74633",19.88,25.83,1
"860US16726","16726",15.45,21.51,1
"860US25868","25868",26.32,59.98,0
"860US54111","54111",34.92,49.91,0
"860US54024","54024",57.01,67.39,0
"860US54213","54213",42.77,58.09,0
"860US17329","17329",9.88,21.73,1
"860US53818","53818",30.7,44.14,0
"860US76888","76888",56.45,97.56,0
"860US22741","22741",8.45,19.49,1
"860US54738","54738",18.58,24.02,1
"860US98834","98834",142.78,NA,0
"860US38023","38023",25.38,43.02,0
"860US25111","25111",30.36,84.02,0
"860US83126","83126",102.16,NA,0
"860US25932","25932",14.01,31.86,0
"860US25114","25114",38.7,63.9,0
"860US26676","26676",44.81,73.6,0
"860US77340","77340",26.3,39.34,0
"860US79415","79415",10.08,6.35,2
"860US15960","15960",20.63,33.62,0
"860US16930","16930",31.8,38.05,0
"860US16844","16844",13.74,36.23,0
"860US57339","57339",191.36,NA,0
"860US54537","54537",87.65,125.24,0
"860US17045","17045",26.6,43.19,0
"860US29650","29650",3.82,12.72,3
"860US29420","29420",7.77,11.17,3
"860US21520","21520",30.76,49.53,0
"860US24872","24872",33.55,92.57,0
"860US26731","26731",45.4,76.18,0
"860US54138","54138",82.17,110.02,0
"860US92672","92672",11.75,23.69,2
"860US06281","06281",9.04,16.4,3
"860US06068","06068",6.49,15.76,1
"860US97229","97229",9.77,17.44,6
"860US37721","37721",16,28.94,2
"860US37134","37134",35.47,44.58,0
"860US38482","38482",15.39,18.5,1
"860US37916","37916",0.99,9.23,3
"860US32119","32119",4.87,6.42,1
"860US16313","16313",38.23,57.92,0
"860US29838","29838",18.47,36.33,0
"860US19533","19533",7.32,15.94,3
"860US19522","19522",13.32,22.5,2
"860US97730","97730",48.24,58.82,0
"860US97304","97304",7.57,13.73,3
"860US10994","10994",3.22,6.94,7
"860US12786","12786",27.89,52.76,0
"860US54463","54463",61.14,93.2,0
"860US75181","75181",5.4,10.58,10
"860US76010","76010",1.85,0,17
"860US52651","52651",88.5,NA,0
"860US29592","29592",21.46,36.18,0
"860US49728","49728",136.99,NA,0
"860US21865","21865",17.92,27.41,2
"860US54562","54562",91.87,120.5,0
"860US54170","54170",25.49,34.29,0
"860US54923","54923",26.64,36.86,0
"860US11714","11714",4.88,10.65,5
"860US75965","75965",30.86,39.88,0
"860US60426","60426",0.43,0,27
"860US60107","60107",8.61,15.54,6
"860US04652","04652",37.87,77.14,0
"860US21625","21625",10.69,15.96,2
"860US02703","02703",1.5,0,18
"860US54638","54638",55.03,70.96,0
"860US03585","03585",23.24,40.1,0
