HEROP_ID,OtpMinDis,OtpTmDr,OtpCntDr
140US48453001910,4.05,11.11,4
140US48453001912,8.41,17.43,5
140US48061014200,13.69,36.98,0
140US48061014400,6.69,12.65,1
140US48061980100,5.07,14.39,1
140US48201251501,18.92,34.22,0
140US48201542900,15.69,27.05,2
140US48201543002,9.26,17.44,4
140US48201543100,17.3,35.29,0
140US48469000700,7.59,14.85,1
140US48139060211,20.98,31.62,0
140US48397040402,17.73,23.49,2
140US48397040503,10.95,16.07,4
140US48245011102,8.6,15.38,2
140US48499950601,24.89,39.0,0
140US48061010500,27.51,34.11,0
140US48061011200,25.26,33.46,0
140US48061011302,23.84,32.1,0
140US48057000400,28.98,32.61,0
140US48061013600,1.76,4.82,1
140US48061013802,0.85,3.54,1
140US48061013902,1.53,4.77,1
140US48061014001,0.74,0.0,1
140US48465950500,149.37,,0
140US48467950500,35.1,50.15,0
140US48183001500,8.71,12.9,1
140US48503950200,49.99,72.44,0
140US48061011500,19.62,26.24,1
140US48181001200,11.04,17.05,1
140US48467950600,43.19,48.57,0
140US48183010302,6.81,13.44,1
140US48183010200,11.09,15.38,1
140US48183010400,14.42,21.46,1
140US48065950200,32.24,52.88,0
140US48201221400,3.31,8.48,15
140US48201221700,5.28,10.6,11
140US48201222000,4.78,10.0,14
140US48183010600,14.36,21.33,1
140US48321730202,29.38,71.76,0
140US48427950202,62.55,79.85,0
140US48427950500,45.24,56.15,0
140US48479000105,4.33,11.15,1
140US48479000602,3.26,10.21,1
140US48479000800,2.75,8.98,1
140US48299970200,62.98,89.8,0
140US48309003200,8.84,12.08,1
140US48481740600,43.82,71.31,0
140US48039662600,18.36,31.96,0
140US48039662800,20.84,41.29,0
140US48187210712,10.67,18.23,4
140US48187210801,16.54,24.69,1
140US48029191409,1.85,5.66,10
140US48029191410,2.17,6.63,10
140US48481740800,60.1,69.1,0
140US48481740900,61.21,67.54,0
140US48029190700,3.2,7.22,10
140US48113017805,2.75,10.23,12
140US48029121403,1.68,4.76,10
140US48029121702,6.22,13.35,8
140US48029191412,5.63,12.11,8
140US48141010405,15.44,21.69,2
140US48449950800,49.81,64.8,0
140US48451000200,4.59,10.66,1
140US48451000700,2.23,4.78,1
140US48451000900,0.38,0.0,1
140US48451001101,4.47,12.54,1
140US48451001200,3.04,9.27,1
140US48451001304,3.65,9.12,1
140US48029121903,8.28,16.1,8
140US48029182106,13.97,27.26,2
140US48029190200,1.19,4.42,10
140US48141010408,14.16,19.49,2
140US48167726100,14.89,38.96,0
140US48215021500,3.57,6.47,1
140US48215021600,3.2,6.2,1
140US48029190501,2.47,5.5,10
140US48029191005,2.86,7.11,10
140US48209010808,24.78,41.25,0
140US48209010906,19.08,28.08,1
140US48157673400,20.23,37.72,0
140US48167725300,11.65,15.79,1
140US48167725600,12.09,18.19,1
140US48171950200,77.91,105.14,0
140US48309003500,14.78,18.4,1
140US48221160207,28.18,39.86,0
140US48221160210,30.89,54.33,0
140US48221160302,24.86,62.84,0
140US48209010302,19.93,25.83,1
140US48209010304,23.02,25.56,1
140US48209010400,15.0,23.64,1
140US48481741100,49.03,53.22,0
140US48171950300,75.72,79.64,0
140US48471790300,26.21,44.42,0
140US48029191503,6.27,13.93,10
140US48029191702,5.53,15.35,8
140US48029191806,7.38,14.57,8
140US48029191807,10.16,21.72,6
140US48389950500,109.67,,0
140US48483950300,107.53,,0
140US48485011000,0.83,3.55,1
140US48393950100,90.24,119.33,0
140US48113017400,2.0,3.33,10
140US48029191814,13.81,29.01,1
140US48029191816,7.03,19.85,4
140US48029191817,8.17,16.88,7
140US48423001000,0.91,4.67,2
140US48423001404,19.86,20.13,2
140US48397040302,11.66,16.65,4
140US48291700800,32.81,47.7,0
140US48141010502,30.55,38.18,0
140US48215021702,1.42,0.0,1
140US48215021805,2.97,4.82,1
140US48215021904,5.88,11.17,1
140US48215022001,6.24,10.12,1
140US48167725800,10.39,17.29,1
140US48169950100,48.12,44.83,0
140US48427950600,46.62,58.26,0
140US48429950300,62.19,81.24,0
140US48429950500,64.43,85.71,0
140US48143950100,39.23,44.86,0
140US48171950500,63.0,75.89,0
140US48423001602,6.5,10.85,2
140US48423001700,9.05,9.4,2
140US48423001803,3.53,5.91,2
140US48423001905,4.94,10.79,2
140US48141010501,23.39,31.65,0
140US48215022004,8.14,15.52,1
140US48215022105,10.38,16.55,1
140US48201433201,3.06,9.7,12
140US48201433202,2.6,7.18,12
140US48201433600,4.38,9.57,12
140US48201450100,3.47,8.75,10
140US48029191809,12.08,24.36,1
140US48179950100,74.59,84.34,0
140US48179950400,67.88,70.13,0
140US48181000101,10.59,19.99,1
140US48439100700,4.08,9.5,9
140US48029192000,2.25,5.67,10
140US48029192300,2.64,6.32,10
140US48029980004,2.29,7.23,10
140US48029980005,15.05,28.71,1
140US48479001720,2.4,10.02,1
140US48479001806,6.8,16.57,1
140US48479001808,7.59,17.94,1
140US48201450300,5.53,11.26,10
140US48163950300,70.44,71.53,0
140US48165950200,71.16,76.94,0
140US48167720200,10.99,19.68,5
140US48479001809,8.86,19.29,1
140US48167720400,12.38,25.04,2
140US48423001906,8.44,15.87,2
140US48423001908,12.99,20.12,3
140US48423002101,19.71,32.77,0
140US48041002014,6.47,20.42,1
140US48041980000,5.32,12.65,1
140US48331950800,41.68,62.42,0
140US48479000901,2.08,7.51,1
140US48479000904,2.28,7.84,1
140US48423002102,14.14,31.56,0
140US48437950200,51.36,55.11,0
140US48439100201,4.76,8.43,9
140US48439100502,2.39,4.61,9
140US48479001003,3.69,11.77,1
140US48479001103,2.21,6.78,1
140US48181000302,7.93,18.77,1
140US48181000304,22.46,46.74,0
140US48181000902,8.26,14.54,1
140US48373210302,43.0,66.16,0
140US48375010300,1.89,6.25,1
140US48141010214,7.62,21.92,2
140US48141010219,11.72,21.19,2
140US48141010303,6.27,13.02,2
140US48141010336,9.75,21.03,2
140US48141010343,15.81,27.16,1
140US48141010345,13.79,23.87,2
140US48141010346,13.12,20.18,2
140US48439100601,4.77,13.13,9
140US48201450801,4.28,12.31,10
140US48201451001,5.69,13.45,10
140US48201451100,5.13,12.94,10
140US48201451500,7.22,16.77,8
140US48445950300,45.04,49.06,0
140US48375010600,3.25,9.64,1
140US48375011500,0.68,4.37,1
140US48375011800,2.21,6.29,1
140US48375012800,3.41,7.43,1
140US48375013200,2.08,5.92,1
140US48375013400,6.23,15.29,1
140US48479001714,3.31,9.62,1
140US48441013100,2.73,4.24,2
140US48441013200,5.12,11.55,2
140US48441013402,7.36,14.46,2
140US48167720600,14.2,15.01,4
140US48167721000,8.64,18.06,2
140US48167723400,12.19,20.51,1
140US48209010905,18.85,28.96,1
140US48441013500,22.19,32.11,0
140US48443950100,132.37,,0
140US48157672301,9.76,18.28,6
140US48157672400,9.19,18.41,9
140US48167723600,6.69,11.76,1
140US48425000200,42.08,57.42,0
140US48157673901,14.5,23.15,3
140US48157674200,13.34,18.74,6
140US48427950104,51.98,67.3,0
140US48427950107,42.73,52.53,0
140US48479001201,1.82,6.7,1
140US48479001402,2.67,9.3,1
140US48479001501,1.4,6.34,1
140US48209010807,26.17,43.26,0
140US48029170900,0.78,4.04,10
140US48029171301,0.54,2.46,10
140US48029171402,0.83,4.24,10
140US48029171502,1.86,5.95,10
140US48029171602,1.95,7.99,10
140US48029171802,0.95,2.9,10
140US48029171903,2.0,6.2,10
140US48029171914,3.68,10.52,10
140US48491021508,11.45,21.99,2
140US48491021601,25.9,36.76,0
140US48213950400,41.37,51.55,0
140US48213950500,48.07,57.24,0
140US48085031004,9.81,15.95,1
140US48403950200,44.62,51.62,0
140US48439105511,3.4,7.44,8
140US48439106510,4.64,10.9,10
140US48439106515,1.96,6.67,12
140US48491020809,15.95,30.61,0
140US48491021100,24.06,37.98,0
140US48293970800,44.58,84.84,0
140US48297950100,70.91,76.69,0
140US48199030800,22.02,28.99,1
140US48085031201,19.81,33.52,0
140US48411950100,82.68,,0
140US48415950200,86.63,107.72,0
140US48453001859,12.39,31.77,0
140US48453001864,5.93,12.16,4
140US48453001908,8.59,18.64,3
140US48349970300,49.81,67.09,0
140US48027023108,27.76,37.37,0
140US48027023202,28.09,37.02,0
140US48027023300,29.36,50.9,0
140US48141001113,6.49,15.08,2
140US48141001203,6.81,13.81,2
140US48029172005,9.06,16.7,8
140US48029172007,7.79,18.53,8
140US48029180400,1.03,1.81,10
140US48029180503,1.57,6.69,10
140US48029180603,2.66,5.32,10
140US48291701200,32.94,42.27,0
140US48293970100,30.65,45.73,0
140US48029191101,1.6,4.01,10
140US48135002200,16.73,11.33,1
140US48135002501,7.3,9.84,2
140US48135002503,5.56,9.42,2
140US48505950302,52.65,66.21,0
140US48085030511,9.51,22.46,5
140US48085030513,8.14,14.41,4
140US48085030516,7.23,14.98,2
140US48113013619,2.98,11.27,13
140US48113013621,1.82,9.11,13
140US48029180800,0.56,0.0,10
140US48029180901,1.04,5.69,10
140US48029181004,2.44,6.06,10
140US48029181200,2.8,7.26,10
140US48029181303,4.24,7.25,10
140US48029181503,4.55,9.75,10
140US48029181504,3.71,7.96,10
140US48029191201,0.97,3.72,10
140US48145000500,22.95,41.6,0
140US48039660701,1.1,7.27,7
140US48113013901,1.08,7.55,12
140US48113013902,1.77,7.78,15
140US48113014002,2.15,0.0,13
140US48113014120,4.77,9.54,7
140US48201451901,7.49,15.31,10
140US48201452000,7.39,15.75,10
140US48085031411,5.08,14.46,2
140US48245011600,20.35,32.62,0
140US48251130214,15.46,28.09,2
140US48245011400,12.04,24.08,1
140US48215020504,7.5,14.18,1
140US48215020724,6.54,14.8,1
140US48215020804,3.79,10.27,1
140US48215020901,2.35,8.54,1
140US48085031507,6.1,14.9,4
140US48085031612,4.49,11.71,5
140US48085031621,5.87,14.58,8
140US48085031622,1.54,8.25,9
140US48085031627,3.13,8.43,9
140US48085031629,1.94,5.89,9
140US48121021502,4.38,8.89,5
140US48141001400,3.13,7.58,2
140US48141001502,1.39,4.84,2
140US48113017602,1.78,6.16,12
140US48113017703,1.37,7.09,12
140US48113017804,2.95,9.16,12
140US48139060213,17.33,30.23,0
140US48141002000,1.76,4.92,2
140US48141002100,1.07,3.2,2
140US48141002202,0.69,3.12,2
140US48141002500,2.8,8.12,2
140US48141003000,1.6,3.58,2
140US48141003100,0.92,1.92,2
140US48141003300,1.8,4.54,2
140US48141003404,3.37,8.98,2
140US48401950501,33.59,42.84,0
140US48113014405,1.95,4.65,16
140US48113015306,3.07,7.44,15
140US48029162003,15.29,25.6,2
140US48029171801,0.73,0.0,10
140US48029171918,5.63,10.58,10
140US48029172004,10.64,24.53,2
140US48029181505,4.3,8.9,10
140US48401951200,30.17,51.29,0
140US48453001841,5.6,13.6,4
140US48453001843,1.37,4.72,5
140US48453001845,1.32,6.27,5
140US48113013622,1.49,7.56,15
140US48113013713,2.07,4.79,12
140US48113013715,3.07,8.12,11
140US48027020900,3.59,8.88,1
140US48113013716,4.04,8.19,10
140US48113013725,1.25,8.15,10
140US48349970100,46.44,53.15,0
140US48339694101,11.15,16.0,1
140US48499950400,41.09,48.79,0
140US48043950400,149.6,,0
140US48213950901,53.76,64.15,0
140US48027023403,12.26,24.22,1
140US48027980001,30.89,43.92,0
140US48029110900,0.47,2.76,10
140US48029111000,1.31,4.69,10
140US48251130408,23.25,28.81,1
140US48339693900,2.94,5.79,2
140US48029120300,2.51,3.89,10
140US48029120701,2.45,6.78,10
140US48113015403,2.88,6.0,18
140US48141004313,6.23,14.03,2
140US48141004314,8.08,17.52,2
140US48141004317,3.74,9.68,2
140US48141010102,4.13,9.33,2
140US48141010203,19.04,28.23,1
140US48401950300,19.0,23.58,1
140US48209010702,21.49,34.95,0
140US48339694600,20.36,40.26,0
140US48029152201,14.53,31.49,0
140US48029160400,2.29,7.94,10
140US48029160600,1.75,5.82,10
140US48001950500,30.67,42.37,0
140US48007950300,30.24,37.88,0
140US48011950100,40.57,50.67,0
140US48013960300,27.16,38.57,0
140US48143950300,65.44,73.2,0
140US48143950600,51.32,56.48,0
140US48145000400,27.31,39.48,0
140US48201321200,2.63,6.46,10
140US48047950100,61.05,78.36,0
140US48423000900,2.07,5.31,2
140US48029181809,7.52,14.35,10
140US48029181819,7.85,12.73,10
140US48029181823,9.79,16.11,10
140US48029181826,8.42,18.07,8
140US48029181902,13.73,22.38,6
140US48029182003,11.3,19.71,7
140US48027021800,14.05,18.52,1
140US48027023106,29.54,37.7,0
140US48201252500,4.9,9.14,8
140US48201252800,11.51,21.45,1
140US48201253100,15.31,20.05,2
140US48201253300,9.44,18.2,2
140US48201253600,13.59,19.94,2
140US48201253800,16.42,23.66,2
140US48029161302,6.71,13.38,8
140US48029161304,5.72,15.67,8
140US48029161000,4.67,9.79,10
140US48441012500,2.46,5.48,2
140US48441012801,3.98,8.86,2
140US48495950300,49.31,51.08,0
140US48497150200,31.95,38.37,0
140US48499950800,29.27,32.91,0
140US48029161802,6.05,11.4,8
140US48029121804,3.55,9.17,10
140US48029121812,5.48,12.75,8
140US48029121813,6.09,14.31,7
140US48029121904,9.45,17.19,7
140US48493000201,20.66,34.71,0
140US48029161902,11.66,19.93,6
140US48099010803,35.57,44.49,0
140US48113006501,4.69,11.95,13
140US48113006502,4.0,11.15,13
140US48113006900,3.08,8.37,16
140US48113007202,2.95,11.48,17
140US48275950200,83.79,88.89,0
140US48113007301,4.56,9.0,17
140US48099980000,30.63,61.8,0
140US48107950200,31.31,35.82,0
140US48107950300,21.46,25.81,2
140US48111950100,104.61,117.99,0
140US48201350200,3.87,9.39,10
140US48201411501,3.67,8.46,15
140US48201412500,2.18,7.18,14
140US48201420100,1.32,3.85,14
140US48201421600,1.22,4.59,13
140US48201422600,1.68,7.18,12
140US48201423402,4.81,11.61,12
140US48201431600,3.45,10.17,11
140US48201433100,3.5,9.67,12
140US48201450500,7.99,14.64,7
140US48201452300,4.14,12.89,12
140US48201454000,10.14,19.04,9
140US48113010703,6.76,12.75,15
140US48201511500,1.89,5.99,15
140US48497150500,37.46,50.86,0
140US48325000102,17.28,36.02,0
140US48201522201,1.3,4.63,11
140US48201530700,3.97,8.99,14
140US48201531900,2.72,5.84,11
140US48113010704,5.62,24.3,5
140US48113010803,2.14,6.56,13
140US48113010904,1.1,7.39,12
140US48113011101,1.85,6.22,12
140US48113011104,2.72,7.14,12
140US48113011200,3.13,8.32,11
140US48113011500,3.25,5.68,15
140US48113011701,5.71,12.48,11
140US48331950402,31.34,47.11,0
140US48339690100,8.28,18.58,1
140US48201534100,4.2,12.54,8
140US48201534202,3.01,6.15,10
140US48201533902,6.3,12.11,8
140US48113016903,12.72,17.11,9
140US48113017003,9.09,18.1,9
140US48113017202,3.84,6.89,12
140US48201540502,5.09,15.88,3
140US48091310901,9.94,16.25,1
140US48093950300,87.67,,0
140US48201540601,4.27,11.26,7
140US48491020708,10.89,21.3,2
140US48491020804,13.18,23.48,2
140US48491020807,14.14,27.24,2
140US48015760400,51.09,85.39,0
140US48113017304,4.09,8.79,10
140US48113017306,4.57,9.97,10
140US48201533702,8.06,16.71,10
140US48113009401,3.91,12.42,16
140US48113009500,4.67,9.1,16
140US48027021602,8.24,13.83,1
140US48027023000,25.61,32.6,0
140US48491020505,6.38,13.27,3
140US48491020509,3.77,10.58,2
140US48491020510,4.67,11.89,2
140US48491020603,5.72,12.91,2
140US48491020605,5.56,9.81,2
140US48491020707,10.55,18.36,3
140US48201541602,6.9,17.54,4
140US48201541800,11.6,18.85,6
140US48201332500,1.85,6.12,13
140US48201332600,1.2,4.54,13
140US48201332800,1.05,5.75,14
140US48201333202,2.23,5.08,13
140US48201333600,2.11,6.16,12
140US48201333800,3.99,9.71,10
140US48201333902,2.04,7.89,10
140US48201422200,5.28,12.23,12
140US48227950500,48.28,50.62,0
140US48227950700,49.11,52.51,0
140US48491020203,17.42,36.14,0
140US48491020204,20.94,33.46,0
140US48041001900,6.66,12.79,1
140US48041002001,2.06,7.12,1
140US48041002011,12.42,13.66,1
140US48041002013,4.05,9.24,1
140US48187210902,18.76,36.45,0
140US48189950300,51.42,53.64,0
140US48189950500,50.46,53.23,0
140US48479001601,0.41,0.0,1
140US48479001711,8.34,17.31,1
140US48439102202,3.02,7.9,9
140US48439102302,1.66,5.36,8
140US48439102602,3.46,6.14,9
140US48439102800,1.44,3.01,11
140US48497150402,27.21,56.33,0
140US48479001713,6.01,11.53,1
140US48197950100,91.56,85.08,0
140US48423000700,1.43,3.55,2
140US48157672601,11.95,22.03,8
140US48157672900,14.76,24.29,3
140US48157673003,17.75,25.7,3
140US48231961502,16.88,26.04,1
140US48439103500,2.98,6.78,11
140US48439103800,2.41,5.44,11
140US48439104300,2.56,4.93,9
140US48439104503,2.57,5.53,10
140US48439104505,2.73,5.09,11
140US48439104605,2.21,5.2,10
140US48439104701,2.16,4.66,10
140US48381021801,20.18,23.89,1
140US48199030600,10.35,18.94,1
140US48157673300,27.79,62.67,0
140US48157674501,12.53,20.45,6
140US48157674601,16.95,22.5,3
140US48439101201,1.49,9.37,11
140US48381022001,6.2,11.74,1
140US48389950200,84.64,,0
140US48389950300,85.36,,0
140US48037011502,27.5,34.07,0
140US48039660802,3.59,15.55,5
140US48039661300,12.38,26.85,1
140US48113020600,4.96,11.09,16
140US48039661501,9.91,24.26,1
140US48039661601,16.58,30.49,0
140US48039661602,18.01,32.39,0
140US48231961100,7.18,10.13,1
140US48201551900,1.03,6.69,10
140US48231960400,6.72,7.22,1
140US48231960900,1.3,4.21,1
140US48479001816,6.29,9.19,1
140US48473680300,23.14,39.4,0
140US48477170300,36.5,61.79,0
140US48231961700,22.93,37.33,0
140US48233950800,50.1,72.72,0
140US48201553200,8.08,15.24,5
140US48201553402,6.28,14.26,3
140US48201553600,9.08,19.95,3
140US48479001818,18.6,33.54,0
140US48481740300,55.43,74.74,0
140US48029140100,2.58,3.99,10
140US48029140300,2.4,6.39,10
140US48029140600,4.76,10.13,10
140US48187210506,18.79,35.42,0
140US48187210603,9.18,18.6,1
140US48187210606,7.5,17.84,1
140US48201220200,0.39,0.0,15
140US48029190901,1.82,4.46,10
140US48037010100,2.18,8.0,1
140US48037010600,1.99,7.76,1
140US48037010902,6.43,16.07,1
140US48037011401,16.44,22.09,1
140US48439101301,2.79,6.68,12
140US48439101401,0.54,0.0,11
140US48439102000,2.05,6.17,9
140US48375014300,18.8,27.11,1
140US48375014700,2.02,5.51,1
140US48187210705,9.23,18.55,4
140US48187210709,9.22,16.15,7
140US48187210710,9.23,16.92,6
140US48329010114,9.04,14.81,2
140US48039662500,12.41,29.43,1
140US48157674900,20.47,31.8,0
140US48117950500,49.86,55.89,0
140US48231960300,14.87,22.93,1
140US48375015100,7.93,12.38,1
140US48479001814,7.24,13.92,1
140US48147950702,26.93,36.97,0
140US48473680200,28.53,41.45,0
140US48449950500,51.68,68.77,0
140US48453001919,4.34,12.19,4
140US48453002003,1.65,3.34,4
140US48453002109,3.11,6.92,4
140US48453002110,3.65,8.32,4
140US48453002201,5.15,12.91,4
140US48453002202,6.32,15.25,4
140US48453002208,5.57,10.97,4
140US48201555200,3.76,9.49,3
140US48029141101,4.4,9.85,10
140US48031950100,43.34,62.96,0
140US48199030200,20.06,37.46,0
140US48309002503,5.35,10.27,1
140US48309002600,3.96,7.94,1
140US48485013502,12.9,17.91,1
140US48485013700,30.36,34.1,0
140US48231961400,10.35,18.09,1
140US48035950100,56.51,86.31,0
140US48035950500,35.49,50.62,0
140US48487950700,55.32,58.88,0
140US48491020106,16.76,30.02,0
140US48491020109,13.12,32.85,0
140US48477170400,38.26,63.62,0
140US48201220700,2.06,5.78,15
140US48201221000,3.92,8.86,15
140US48309002000,5.45,10.06,1
140US48309002302,2.76,5.74,1
140US48297950300,56.24,71.15,0
140US48297950400,42.58,47.07,0
140US48029140800,3.11,7.48,10
140US48141010207,16.78,23.68,2
140US48141010211,13.0,19.41,2
140US48189950600,51.46,52.19,0
140US48191950500,99.72,118.71,0
140US48193950100,65.88,89.76,0
140US48479001813,27.92,56.86,0
140US48149970100,52.2,92.93,0
140US48149970700,59.29,89.08,0
140US48029191006,1.98,7.37,10
140US48153950600,46.45,66.61,0
140US48157670601,9.13,18.24,8
140US48453002310,4.97,9.56,4
140US48453002313,2.45,7.09,4
140US48453002318,2.5,6.72,4
140US48167725100,12.56,17.23,1
140US48037011200,9.93,18.76,1
140US48039660601,1.53,0.0,11
140US48201550603,9.29,17.25,7
140US48201550800,8.64,14.72,8
140US48201551100,9.73,18.46,6
140US48201551500,4.69,13.08,6
140US48201551600,3.22,8.65,6
140US48085031900,2.15,4.05,11
140US48085032008,1.78,3.95,6
140US48085032010,3.55,7.85,7
140US48085032011,4.72,11.8,7
140US48309002900,8.29,16.82,1
140US48485011200,7.0,11.04,1
140US48309003602,12.98,20.75,1
140US48491020111,12.72,24.95,2
140US48491020114,13.53,24.17,2
140US48113980000,7.05,17.52,9
140US48113980100,2.01,12.81,14
140US48115950600,62.44,72.7,0
140US48201432702,2.2,6.19,14
140US48035950600,34.24,61.55,0
140US48161000900,54.88,81.34,0
140US48491020302,5.01,10.87,2
140US48061011600,18.9,24.47,1
140US48061011801,24.12,30.73,0
140US48029121906,7.62,14.31,9
140US48029121908,14.99,29.46,1
140US48029131609,4.5,11.82,10
140US48029131611,4.06,10.68,10
140US48029131613,5.47,11.1,9
140US48201432802,0.78,5.0,12
140US48233951000,50.41,73.11,0
140US48089750100,56.97,70.39,0
140US48163950100,48.84,64.92,0
140US48039663100,7.11,13.44,1
140US48039663500,2.16,9.32,1
140US48039663600,2.74,9.11,1
140US48029131700,7.67,17.37,5
140US48231961300,5.66,8.1,1
140US48091310702,25.75,43.17,0
140US48091310704,19.43,34.48,0
140US48099010300,39.65,53.28,0
140US48099010502,30.47,39.24,0
140US48099010603,37.64,46.95,0
140US48099010604,40.51,49.0,0
140US48113006200,2.1,6.67,16
140US48039664000,3.12,0.0,1
140US48039664300,5.14,11.97,1
140US48451980000,9.18,17.93,1
140US48453000102,6.03,14.25,5
140US48453000205,5.23,9.95,5
140US48453000304,4.1,8.23,5
140US48453000401,2.35,5.34,5
140US48453000601,2.4,10.29,4
140US48453000604,2.55,7.87,5
140US48453000700,1.77,6.04,5
140US48439102100,3.37,8.11,9
140US48157670700,7.96,19.73,6
140US48157670800,8.6,16.37,6
140US48157670902,9.31,17.83,6
140US48157671002,10.65,19.42,6
140US48157671501,9.99,18.5,7
140US48157671602,10.65,18.08,7
140US48157671800,7.04,13.04,11
140US48157672200,11.0,17.58,10
140US48085030527,4.98,9.64,2
140US48215022900,18.25,26.95,1
140US48215023000,21.13,28.22,1
140US48215023503,12.3,25.8,1
140US48215023504,7.21,18.84,1
140US48215023511,12.0,24.01,1
140US48231960100,19.12,27.95,1
140US48201554501,6.03,12.02,4
140US48201554802,5.3,13.78,3
140US48227950200,64.98,58.89,0
